tarih,a_toplam,a_tl_tcmb,a_tl_mev,a_tl_kal,a_tl_kat,a_yp_tcmb,a_yp_mev,a_yp_kal,a_yp_kat,a_tl_mali_mev,a_yp_mali_mev,a_tl_mali_kal,a_yp_mali_kal,a_tl_mali_kat,a_yp_mali_kat,a_takip
2024-03-01,11925565995.0,0.0,7146884061.0,309937274.0,608220049.0,0.0,2579698739.0,487342769.0,297782516.0,177258058.0,129240865.0,17568342.0,39599757.0,16969079.0,16196118.0,194171047.0
2024-03-08,12145415501.0,0.0,7235071832.0,314088058.0,618365517.0,0.0,2653406498.0,507863381.0,306092219.0,180819937.0,134172888.0,18461857.0,40912804.0,17382846.0,17738707.0,193834395.0
2024-03-15,12213953509.0,0.0,7244497158.0,317145205.0,625568094.0,0.0,2685212658.0,510980135.0,312863574.0,178327653.0,138920801.0,19367853.0,41528198.0,21606602.0,16068047.0,193679269.0
2024-03-22,12262011140.0,0.0,7298695212.0,317944964.0,623293406.0,0.0,2677675678.0,513914793.0,319176936.0,178916210.0,138587441.0,21971523.0,41643634.0,11505775.0,17038913.0,193390128.0
2024-03-29,12415546698.0,0.0,7380460112.0,319504504.0,621444647.0,0.0,2748678166.0,521693023.0,323733770.0,179200582.0,127570591.0,21385252.0,42234561.0,11409651.0,16755992.0,196107008.0
2024-04-05,12429390850.0,0.0,7393653828.0,320498574.0,622971857.0,0.0,2752234431.0,523027662.0,322022660.0,179561568.0,126465328.0,20592708.0,40677531.0,9507049.0,18293302.0,197408664.0
2024-04-12,12448929845.0,0.0,7399120091.0,320608361.0,616475671.0,0.0,2766494203.0,525082893.0,321270829.0,177955606.0,130428323.0,20973105.0,40743429.0,11516606.0,16890533.0,198575173.0
2024-04-19,12443380781.0,0.0,7354531576.0,321846659.0,606518706.0,0.0,2808312122.0,527762243.0,325011035.0,174598315.0,131104624.0,21253477.0,40590349.0,14036981.0,16367715.0,200757737.0
2024-04-26,12643010256.0,0.0,7414822702.0,322678527.0,605665073.0,0.0,2922335258.0,540967608.0,337618194.0,177122247.0,125213797.0,22160499.0,40202645.0,15535940.0,17281873.0,201989675.0
2024-05-03,12681194719.0,0.0,7447268807.0,324308838.0,600007795.0,0.0,2952733981.0,537232881.0,337764545.0,174315680.0,111733358.0,22764777.0,40014605.0,17268149.0,15470912.0,203396758.0
2024-05-10,12708863994.0,0.0,7453911530.0,326917262.0,596866532.0,0.0,2967050474.0,542420679.0,343840244.0,173487986.0,112525572.0,21114308.0,40171290.0,14717632.0,14897628.0,205449309.0
2024-05-17,12743894947.0,0.0,7442002481.0,330253834.0,595461042.0,0.0,3005354413.0,544168716.0,347278797.0,175283847.0,114096223.0,21334300.0,38255831.0,16186901.0,13309496.0,206862654.0
2024-05-24,12933975026.0,0.0,7476140119.0,333671835.0,595868574.0,0.0,3137339160.0,544230951.0,355283786.0,174277251.0,121183442.0,22203935.0,38704019.0,18519498.0,14635368.0,207946243.0
2024-05-31,13061228989.0,0.0,7567118893.0,338085244.0,599334275.0,0.0,3162675523.0,549669875.0,359660946.0,172716781.0,118469032.0,21723517.0,39233600.0,18890713.0,14240741.0,209590199.0
2024-06-07,13067977104.0,0.0,7556462932.0,344209260.0,594344968.0,0.0,3178241330.0,551941386.0,367593871.0,171536657.0,119221353.0,20470846.0,39897119.0,11689700.0,14596370.0,212243174.0
2024-06-14,13216237254.0,0.0,7659767084.0,348019832.0,596413854.0,0.0,3207783585.0,552907706.0,371338649.0,174006952.0,119248271.0,20503053.0,41081479.0,13956718.0,12296647.0,210943343.0
2024-06-21,13181407613.0,0.0,7592886310.0,349231896.0,581646506.0,0.0,3244522809.0,554650912.0,371225519.0,178183507.0,114839963.0,20630548.0,42308391.0,18560932.0,13678932.0,213421319.0
2024-06-28,13359467184.0,0.0,7722148196.0,354759667.0,592623881.0,0.0,3259549451.0,559112685.0,376030169.0,179665954.0,119972791.0,21352816.0,43038534.0,20001194.0,12533770.0,214635544.0
2024-07-05,13386651978.0,0.0,7725691582.0,358473259.0,589733568.0,0.0,3282324830.0,572106609.0,376579164.0,174110470.0,122228828.0,20303337.0,39126259.0,10816438.0,16632640.0,217173469.0
2024-07-12,13502338666.0,0.0,7753120144.0,360869024.0,591543231.0,0.0,3337255080.0,584588703.0,382875211.0,175003489.0,124811961.0,20486486.0,40358575.0,12515749.0,18236735.0,223703012.0
2024-07-19,13465272744.0,0.0,7701189413.0,362536624.0,585041342.0,0.0,3339908045.0,592737508.0,384038443.0,179319289.0,126274782.0,20252582.0,42174347.0,14141802.0,19448259.0,236978014.0
2024-07-26,13545101716.0,0.0,7765834077.0,361795820.0,590640709.0,0.0,3346634295.0,596057795.0,388000573.0,174657796.0,124982286.0,20835774.0,42696446.0,18048895.0,14689702.0,239804479.0
2024-08-02,13672892262.0,0.0,7834431955.0,361099474.0,593860252.0,0.0,3387423729.0,611307232.0,392325472.0,172796699.0,126912087.0,20190173.0,42712442.0,14778096.0,12924961.0,242877737.0
2024-08-09,13777169733.0,0.0,7857441766.0,361779271.0,590329077.0,0.0,3438463430.0,624216758.0,401654042.0,172042892.0,129824297.0,20307755.0,43418935.0,17853344.0,15399863.0,245486162.0
2024-08-16,13817079036.0,0.0,7839262376.0,363925868.0,593783006.0,0.0,3485157810.0,632983064.0,403532844.0,169188071.0,131616973.0,20034663.0,44384181.0,13814643.0,17067058.0,247878753.0
2024-08-23,14010451773.0,0.0,7920079229.0,367123546.0,594529192.0,0.0,3565193483.0,642854495.0,416584730.0,168980405.0,134455805.0,20495473.0,45909102.0,12399019.0,18446780.0,248279179.0
2024-08-30,14120484886.0,0.0,8006744139.0,368747275.0,600858674.0,0.0,3561784218.0,653037478.0,417332798.0,169205715.0,133559660.0,20620055.0,46464687.0,19216762.0,19666378.0,251618202.0
2024-09-06,14135855851.0,0.0,8024443332.0,367510338.0,599753122.0,0.0,3578639572.0,654795092.0,418327134.0,163353369.0,134226186.0,20549789.0,46323341.0,11281216.0,13270843.0,255842844.0
2024-09-13,14201156862.0,0.0,8097536039.0,366822970.0,600094885.0,0.0,3581219843.0,646484464.0,422532869.0,156951931.0,135408432.0,21197575.0,46497448.0,13879418.0,14382057.0,257874327.0
2024-09-20,14279336695.0,0.0,8091539651.0,368387738.0,604622785.0,0.0,3636300972.0,651605753.0,430851680.0,164139211.0,137292431.0,20833619.0,48315264.0,13524280.0,9874867.0,259135956.0
2024-09-27,14429175508.0,0.0,8200899678.0,369645592.0,610980856.0,0.0,3657432537.0,655446340.0,435763337.0,167924384.0,122001884.0,22719687.0,48810199.0,21427942.0,12505722.0,259513434.0
2024-10-04,14465257690.0,0.0,8240728801.0,370517207.0,611911090.0,0.0,3644337755.0,658860583.0,436482614.0,166054946.0,128019075.0,22827122.0,48926537.0,17641675.0,16235927.0,263236540.0
2024-10-11,14473329192.0,0.0,8249188925.0,367723918.0,612458849.0,0.0,3658970568.0,660856834.0,436323032.0,153588450.0,136809916.0,22772073.0,48296074.0,15270214.0,11112036.0,263762312.0
2024-10-18,14467681874.0,0.0,8229246148.0,368745881.0,614120722.0,0.0,3651808164.0,656934200.0,443706828.0,161218898.0,133503962.0,23563812.0,47887166.0,18109030.0,12845609.0,264481270.0
2024-10-25,14556002644.0,0.0,8310743138.0,367783749.0,618365175.0,0.0,3658471673.0,654113040.0,448271867.0,159986011.0,131684719.0,24300864.0,48109963.0,17900794.0,14678115.0,266408760.0
2024-11-01,14646189626.0,0.0,8377961965.0,364005390.0,621317995.0,0.0,3679679571.0,654729151.0,451362835.0,157144325.0,129769388.0,24843332.0,48405096.0,17738195.0,17250533.0,273236741.0
2024-11-08,14655157235.0,0.0,8381574436.0,361609961.0,617106914.0,0.0,3702346016.0,656229139.0,449817501.0,152239236.0,135884232.0,25424448.0,48328571.0,14618865.0,11300482.0,274919557.0
2024-11-15,14689545587.0,0.0,8405215288.0,360594418.0,619235968.0,0.0,3699857841.0,648746443.0,457629265.0,159271843.0,132665572.0,25833013.0,49914097.0,17018007.0,13121109.0,278907990.0
2024-11-22,14777761383.0,0.0,8449227497.0,360663419.0,621251054.0,0.0,3712489226.0,660933458.0,464094296.0,160914358.0,134712762.0,27350649.0,50451955.0,22249937.0,13385289.0,280158434.0
2024-11-29,14962174808.0,0.0,8561829856.0,359384952.0,628541592.0,0.0,3763060910.0,667808409.0,467618800.0,165378036.0,135990307.0,27131938.0,52221472.0,21031481.0,11419432.0,285580423.0
2024-12-06,15029326754.0,0.0,8578920789.0,357943926.0,626115557.0,0.0,3801753708.0,683215579.0,471287373.0,162144660.0,143357370.0,26816208.0,52220068.0,16905699.0,10481422.0,288981662.0
2024-12-13,15184522492.0,0.0,8672338961.0,354509474.0,628137034.0,0.0,3830512329.0,688127490.0,480512586.0,172270694.0,143374776.0,28732424.0,52314067.0,21039719.0,13028288.0,285504830.0
2024-12-20,15247104322.0,0.0,8663216333.0,353534075.0,626880619.0,0.0,3869136605.0,697433193.0,488516808.0,176596548.0,140478183.0,28196571.0,53255506.0,26785367.0,21189199.0,280837542.0
2024-12-27,15455841153.0,0.0,8817956575.0,358788938.0,639388741.0,0.0,3884442023.0,699144415.0,490521773.0,191538015.0,140252117.0,29862780.0,54304651.0,28864803.0,17052317.0,286164352.0
2025-01-03,15483209306.0,0.0,8869679039.0,357347277.0,636537415.0,0.0,3906724661.0,697937599.0,490349348.0,174993647.0,132829391.0,30794604.0,53598563.0,14317511.0,12372298.0,292259546.0
2025-01-10,15572980918.0,0.0,8909935862.0,355869420.0,636132712.0,0.0,3922585882.0,699271795.0,498869854.0,182306763.0,134530932.0,30047997.0,55072601.0,27976301.0,9511076.0,296303543.0
2025-01-17,15594311576.0,0.0,8879092582.0,355314492.0,637579858.0,0.0,3968340374.0,705153381.0,502766352.0,182472770.0,133589941.0,30238183.0,54630099.0,18127279.0,16112906.0,300024856.0
2025-01-24,15741507673.0,0.0,8928079215.0,354478642.0,635831818.0,0.0,4038707639.0,716171925.0,510395170.0,179361288.0,135225827.0,30140333.0,55990719.0,23999775.0,19736744.0,303430135.0
2025-01-31,15885466004.0,0.0,9047572234.0,355883627.0,647613795.0,0.0,4070456245.0,717465718.0,514305956.0,174828414.0,133525568.0,31052702.0,57859099.0,14106802.0,12790229.0,313147634.0
