tarih,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2020-03-20,11.85,11.34,14.6,11.36,13.45,13.97,9.36,11.31,11.34,9.75,9.99,aynigun,8.25,11.25,98667.0,True,9.99,2.49,2.0999999999999996,1.8599999999999994,9.51,19.0,2.136791160624618,2.34,4.072687425805865,4.460000000000001,-0.13697379234773877,-0.15000000000000036
2020-03-27,12.11,11.49,15.35,11.41,13.26,14.43,9.43,11.53,11.37,9.75,9.24,aynigun,8.25,11.25,100162.23,True,9.24,2.6799999999999997,2.3599999999999994,2.869999999999999,9.51,26.0,2.374212400693998,2.5999999999999996,4.492740389005556,4.92,-0.07305268925211772,-0.08000000000000007
2020-04-03,12.31,11.68,16.1,11.68,13.47,15.17,9.27,12.1,11.42,9.75,9.19,aynigun,8.25,11.25,98814.23,True,9.19,3.040000000000001,2.5600000000000005,3.120000000000001,9.7,2.0,2.3792160437557053,2.610000000000001,4.98632634457612,5.470000000000001,-0.3919781221513152,-0.4299999999999997
2020-04-10,11.1,10.64,15.75,11.79,14.34,14.95,9.38,11.35,11.46,9.75,9.2,aynigun,8.25,11.25,118458.23,True,9.2,1.7199999999999989,1.3499999999999996,1.9000000000000004,9.7,9.0,1.2762078395624377,1.4000000000000004,4.785779398359158,5.25,-0.29170464904283433,-0.3199999999999985
2020-04-17,10.64,10.17,9.45,11.93,13.73,9.69,9.35,11.09,11.5,9.75,9.05,aynigun,8.25,11.25,116511.23,True,9.05,1.290000000000001,0.8900000000000006,1.5899999999999999,9.7,16.0,0.856882406563364,0.9400000000000013,-0.009115770282586144,-0.009999999999999787,-0.31905195989061497,-0.34999999999999964
2020-04-24,9.41,9.1,8.27,11.49,14.1,8.45,8.76,9.55,11.36,8.75,8.99,aynigun,7.25,10.25,126281.23,True,8.99,0.6500000000000004,0.6600000000000001,0.41999999999999993,9.7,23.0,-0.2643573381950648,-0.28999999999999915,-1.139471285323601,-1.25,-0.856882406563364,-0.9399999999999995
2020-05-01,9.68,9.24,8.99,11.38,13.47,9.21,8.2,9.19,10.93,8.75,8.35,geri_tasima,7.25,10.25,141353.23,True,8.35,1.4800000000000004,0.9299999999999997,1.33,9.2,0.0,0.439560439560438,0.4800000000000004,0.009157509157509125,0.010000000000001563,-0.9157509157509125,-1.0
2020-05-08,9.72,9.19,10.08,11.29,13.29,10.23,7.69,9.2,10.95,8.75,8.37,aynigun,7.25,10.25,175695.23,True,8.37,2.0300000000000002,0.9700000000000006,1.3500000000000014,9.2,7.0,0.4761904761904745,0.5200000000000014,0.9432234432234399,1.0300000000000011,-1.382783882783889,-1.509999999999999
2020-05-15,9.69,9.16,10.79,11.24,13.28,10.88,7.58,9.03,10.48,8.75,8.23,aynigun,7.25,10.25,155265.23,True,8.23,2.1099999999999994,0.9399999999999995,1.459999999999999,9.2,14.0,0.4487179487179471,0.4900000000000002,1.538461538461533,1.6800000000000015,-1.4835164835164782,-1.6199999999999992
2020-05-22,10.1,9.43,11.24,11.13,12.95,11.25,7.45,9.1,10.18,8.25,8.22,aynigun,6.75,9.75,180235.23,True,8.22,2.6499999999999995,1.8499999999999996,1.879999999999999,9.2,21.0,0.8241758241758212,0.9000000000000004,1.8772893772893706,2.0500000000000007,-1.602564102564108,-1.7499999999999991
2020-05-29,9.52,8.84,11.94,11.13,12.61,11.84,7.35,9.0,10.01,8.25,7.9,aynigun,6.75,9.75,203539.23,True,7.9,2.17,1.2699999999999996,1.6199999999999992,9.2,28.0,0.293040293040292,0.3200000000000003,2.417582417582409,2.6400000000000006,-1.6941391941392103,-1.8499999999999996
2020-06-05,9.9,9.19,12.21,9.98,12.84,11.88,7.35,8.93,9.87,8.25,7.74,aynigun,6.75,9.75,190678.23,True,7.74,2.5500000000000007,1.6500000000000004,2.16,9.03,4.0,0.7979455195817664,0.870000000000001,2.613959460698889,2.8500000000000014,-1.540860313675152,-1.6799999999999997
2020-06-12,10.06,9.39,12.65,9.16,11.2,11.46,7.4,8.92,9.76,8.25,7.69,aynigun,6.75,9.75,163720.23,True,7.69,2.66,1.8100000000000005,2.37,9.03,11.0,0.9446941208841597,1.0300000000000011,2.2287443822801123,2.4300000000000015,-1.4950013757681346,-1.629999999999999
2020-06-19,9.9,9.19,12.93,9.06,11.22,11.25,7.41,8.86,9.62,8.25,7.63,aynigun,6.75,9.75,156381.23,True,7.63,2.49,1.6500000000000004,2.2700000000000005,9.03,18.0,0.7979455195817664,0.870000000000001,2.0361368430707127,2.2200000000000006,-1.4858295881867378,-1.6199999999999992
2020-06-26,9.71,9.05,12.87,9.01,11.28,11.0,7.37,9.29,9.58,8.25,7.62,aynigun,6.75,9.75,175168.0,True,7.62,2.3400000000000007,1.4600000000000009,2.0900000000000007,9.03,25.0,0.6236815555351605,0.6800000000000015,1.806842153535726,1.9700000000000006,-1.5225167385123362,-1.6599999999999993
2020-07-03,10.34,9.63,11.98,9.05,11.28,10.68,7.37,9.03,9.65,8.25,7.58,aynigun,6.75,9.75,171348.0,True,7.58,2.9699999999999998,2.09,2.76,9.33,2.0,0.9238086527028289,1.0099999999999998,1.2347937437117151,1.3499999999999996,-1.7927375834629,-1.96
2020-07-10,10.31,9.64,12.77,9.09,11.66,11.1,7.37,9.03,9.72,8.25,7.57,aynigun,6.75,9.75,169646.0,True,7.57,2.9400000000000004,2.0600000000000005,2.74,9.33,9.0,0.89636879173145,0.9800000000000004,1.618951797310908,1.7699999999999996,-1.7927375834629,-1.96
2020-07-17,9.17,8.16,12.65,9.14,11.75,11.2,7.35,9.34,9.64,8.25,7.4,aynigun,6.75,9.75,154459.0,True,7.4,1.8200000000000003,0.9199999999999999,1.7699999999999996,9.33,16.0,-0.14634592518064649,-0.16000000000000014,1.7104180005488079,1.8699999999999992,-1.8110308241104933,-1.9800000000000004
2020-07-24,10.46,9.9,12.96,9.07,11.8,11.28,7.39,9.25,9.65,8.25,7.54,aynigun,6.75,9.75,186454.0,True,7.54,3.070000000000001,2.210000000000001,2.920000000000001,9.33,23.0,1.033568096588322,1.1300000000000008,1.7835909631391367,1.9499999999999993,-1.7744443428153178,-1.9400000000000004
2020-07-31,10.67,9.97,11.48,9.22,11.58,10.77,7.24,9.38,9.75,8.25,7.76,geri_tasima,6.75,9.75,242043.0,True,7.76,3.4299999999999997,2.42,2.91,9.33,30.0,1.2256471233879074,1.3399999999999999,1.3171133266258073,1.4399999999999995,-1.9116436476721788,-2.09
2020-08-07,11.83,11.05,13.41,9.38,12.42,12.0,7.79,10.1,9.96,8.25,8.06,aynigun,6.75,9.75,229992.0,True,8.06,4.04,3.58,3.7699999999999996,9.7,6.0,1.9416590701914371,2.130000000000001,2.096627164995457,2.3000000000000007,-1.7411121239744642,-1.9099999999999993
2020-08-14,13.52,13.03,16.93,9.99,14.14,13.74,8.79,12.45,10.22,8.25,9.06,aynigun,6.75,9.75,182339.0,True,9.06,4.73,5.27,4.459999999999999,9.7,13.0,3.4822242479489507,3.8200000000000003,3.6827711941659125,4.040000000000001,-0.8295350957155723,-0.9100000000000001
2020-08-21,13.65,13.3,17.74,11.66,15.38,15.26,9.57,13.62,10.95,8.25,9.52,aynigun,6.75,9.75,222624.0,True,9.52,4.08,5.4,4.130000000000001,9.7,20.0,3.600729261622626,3.950000000000001,5.068368277119428,5.5600000000000005,-0.11850501367366428,-0.129999999999999
2020-08-28,12.18,11.81,18.06,13.31,15.6,16.57,9.75,13.44,12.07,8.25,10.02,aynigun,6.75,9.75,287601.0,True,10.02,2.4299999999999997,3.9299999999999997,2.16,9.7,27.0,2.26071103008203,2.4800000000000004,6.262534184138557,6.870000000000001,0.04557885141294182,0.05000000000000071
2020-09-04,14.32,14.0,18.12,13.8,16.57,16.94,9.93,14.25,12.71,8.25,10.14,aynigun,6.75,9.75,333317.0,True,10.14,4.390000000000001,6.07,4.18,10.15,3.0,3.785746709033133,4.17,6.164321379936455,6.790000000000001,-0.19972764412165,-0.22000000000000064
2020-09-11,13.52,13.06,18.25,13.88,16.77,16.99,10.19,15.35,13.49,8.25,10.29,aynigun,6.75,9.75,303292.0,True,10.29,3.33,5.27,3.2300000000000004,10.15,10.0,3.0594643667725796,3.369999999999999,6.209714026327728,6.839999999999998,0.03631411711304544,0.03999999999999915
2020-09-18,14.3,14.04,18.64,14.14,17.01,17.31,10.35,15.93,13.81,8.25,10.39,aynigun,6.75,9.75,254294.0,True,10.39,3.950000000000001,6.050000000000001,3.91,10.15,17.0,3.7675896504766326,4.15,6.500226963231959,7.159999999999998,0.1815705855651384,0.1999999999999993
2020-09-25,14.91,14.79,18.95,14.8,16.92,17.85,10.68,16.25,14.16,10.25,10.88,aynigun,8.75,11.75,236304.5,True,10.88,4.23,4.66,4.029999999999999,10.15,24.0,4.321379936450298,4.76,6.99046754425785,7.700000000000001,0.48116205174761895,0.5299999999999994
2020-10-02,15.37,15.33,19.3,14.97,16.75,18.22,10.87,16.42,14.5,10.25,11.32,aynigun,8.75,11.75,262252.5,True,11.32,4.5,5.119999999999999,4.049999999999999,10.53,1.0,4.3789016556591065,4.84,6.9573871347145655,7.6899999999999995,0.30760879399258645,0.33999999999999986
2020-10-09,15.26,15.14,19.34,15.04,17.95,18.34,10.84,16.88,14.62,10.25,11.64,aynigun,8.75,11.75,241277.5,True,11.64,4.42,5.01,3.619999999999999,10.53,8.0,4.27938116348503,4.73,7.065954944358999,7.8100000000000005,0.2804668415814726,0.3100000000000005
2020-10-16,13.84,13.46,19.42,15.1,17.7,18.4,10.96,16.49,15.11,10.25,12.26,aynigun,8.75,11.75,235300.0,True,12.26,2.879999999999999,3.59,1.58,10.53,15.0,2.994662082692501,3.3100000000000005,7.120238849181226,7.869999999999999,0.38903465122590575,0.4300000000000015
2020-10-23,15.75,15.75,19.76,15.04,17.49,18.61,11.19,16.46,15.1,10.25,12.88,aynigun,8.75,11.75,182998.0,True,12.88,4.5600000000000005,5.5,2.869999999999999,10.53,22.0,4.722699719533163,5.220000000000001,7.310232516058979,8.08,0.5971229530444155,0.6600000000000001
2020-10-30,15.94,15.95,19.69,15.18,17.37,18.7,11.34,16.74,15.55,10.25,13.4,aynigun,8.75,11.75,230913.0,True,13.4,4.6,5.6899999999999995,2.539999999999999,10.53,29.0,4.894598751470203,5.41,7.39165837329232,8.17,0.7328327150999625,0.8100000000000005
2020-11-06,16.87,16.7,20.32,15.57,18.59,19.15,11.87,17.96,15.81,10.25,14.12,aynigun,8.75,11.75,201160.0,True,14.12,5.000000000000002,6.620000000000001,2.7500000000000018,10.77,5.0,5.506906202040285,6.100000000000001,7.565225241491391,8.379999999999999,0.9930486593843213,1.0999999999999996
2020-11-13,16.95,16.78,20.92,15.5,19.34,19.8,12.28,18.34,16.44,10.25,14.56,aynigun,8.75,11.75,215200.0,True,14.56,4.67,6.699999999999999,2.389999999999999,10.77,12.0,5.579127922722771,6.18,8.152026722036654,9.030000000000001,1.3631849778821037,1.5099999999999998
2020-11-20,17.25,17.09,21.23,15.53,19.32,19.97,13.58,18.39,17.35,15.0,14.96,aynigun,13.5,15.0,210458.5,True,14.96,3.67,2.25,2.289999999999999,10.77,19.0,5.849959375282121,6.48,8.305497878486957,9.2,2.536787938972651,2.8100000000000005
2020-11-27,17.63,17.49,21.86,16.1,18.0,20.54,14.59,19.05,17.39,15.0,14.99,aynigun,13.5,16.5,234000.0,True,14.99,3.039999999999999,2.629999999999999,2.639999999999999,10.77,26.0,6.1930125485239795,6.859999999999999,8.820077638349755,9.77,3.448587162589156,3.8200000000000003
2020-12-04,18.77,18.59,22.32,17.49,17.83,21.39,14.51,20.24,17.9,15.0,14.99,aynigun,13.5,16.5,251000.0,True,14.99,4.26,3.7699999999999996,3.7799999999999994,10.84,3.0,7.154456874774451,7.93,9.518224467701186,10.55,3.3110790328401363,3.67
2020-12-11,18.26,17.89,22.85,17.88,17.08,21.87,14.95,20.32,18.8,15.0,15.0,aynigun,13.5,16.5,230000.0,True,15.0,3.3100000000000023,3.2600000000000016,3.2600000000000016,10.84,10.0,6.694334175387939,7.420000000000002,9.95128112594732,11.030000000000001,3.7080476362324033,4.109999999999999
2020-12-18,19.09,18.96,22.92,18.71,17.08,22.26,15.04,20.43,19.2,15.0,15.0,aynigun,13.5,16.5,210000.0,True,15.0,4.050000000000001,4.09,4.09,10.84,17.0,7.443161313605207,8.25,10.303139660772276,11.420000000000002,3.7892457596535367,4.199999999999999
2020-12-25,19.7,19.62,22.95,18.69,16.6,22.14,15.88,20.19,19.43,17.0,15.48,aynigun,15.5,18.5,248000.0,True,15.48,3.8199999999999985,2.6999999999999993,4.219999999999999,10.84,24.0,7.993504150126318,8.86,10.194875496210742,11.3,4.547094911584271,5.040000000000001
2021-01-01,19.62,19.41,22.88,18.61,15.44,21.95,16.96,20.41,18.89,17.0,17.03,geri_tasima,15.5,18.5,289587.0,True,17.03,2.66,2.620000000000001,2.59,10.53,0.0,8.224011580566359,9.090000000000002,10.332036551162593,11.42,5.81742513344794,6.4300000000000015
2021-01-08,20.87,20.47,23.09,18.61,20.37,22.53,16.22,21.24,19.98,17.0,17.0,aynigun,15.5,18.5,269000.0,True,17.0,4.650000000000002,3.870000000000001,3.870000000000001,10.53,7.0,9.354926264362607,10.340000000000002,10.856780964444045,12.000000000000002,5.147923640640539,5.6899999999999995
2021-01-15,19.84,19.27,22.94,18.4,20.35,22.33,16.12,21.57,19.94,17.0,17.0,aynigun,15.5,18.5,248000.0,True,17.0,3.719999999999999,2.84,2.84,10.53,14.0,8.42305256491449,9.31,10.67583461503665,11.799999999999999,5.0574504659368635,5.590000000000002
2021-01-22,20.42,19.99,22.72,18.19,20.06,22.04,16.08,21.07,20.07,17.0,17.0,aynigun,15.5,18.5,258000.0,True,17.0,4.340000000000003,3.4200000000000017,3.4200000000000017,10.53,21.0,8.947796978195965,9.890000000000002,10.413462408395912,11.51,5.021261196055371,5.549999999999999
2021-01-29,19.99,19.65,22.46,18.13,18.98,21.73,16.42,21.36,19.36,17.0,17.0,aynigun,15.5,18.5,282000.0,True,17.0,3.5699999999999967,2.9899999999999984,2.9899999999999984,10.53,28.0,8.55876232697006,9.459999999999999,10.13299556681444,11.200000000000001,5.3288699900479575,5.890000000000002
2021-02-05,20.26,19.53,22.38,18.12,19.7,21.73,16.27,21.31,19.57,17.0,17.0,aynigun,15.5,18.5,293000.0,True,17.0,3.990000000000002,3.2600000000000016,3.2600000000000016,10.36,4.0,8.970641536788682,9.900000000000002,10.302645886190653,11.370000000000001,5.355201159840539,5.91
2021-02-12,19.9,19.33,22.27,18.04,19.25,21.6,16.22,20.25,19.24,17.0,17.0,aynigun,15.5,18.5,284000.0,True,17.0,3.6799999999999997,2.8999999999999986,2.8999999999999986,10.36,11.0,8.64443638999639,9.54,10.18484958318231,11.240000000000002,5.309894889452704,5.859999999999999
2021-02-19,19.73,19.11,22.48,17.93,19.21,21.76,16.14,20.4,19.18,17.0,17.0,aynigun,15.5,18.5,284000.0,True,17.0,3.59,2.7300000000000004,2.7300000000000004,10.36,18.0,8.490395070677792,9.370000000000001,10.329829648423349,11.400000000000002,5.237404856832195,5.780000000000001
2021-02-26,19.32,18.64,22.55,17.85,18.75,21.81,16.24,20.15,18.96,17.0,17.0,aynigun,15.5,18.5,308000.0,True,17.0,3.080000000000002,2.3200000000000003,2.3200000000000003,10.36,25.0,8.118883653497665,8.96,10.375135918811162,11.45,5.3280173976078204,5.879999999999999
2021-03-05,20.11,19.36,22.42,17.76,19.56,21.62,16.22,20.35,19.04,17.0,17.0,aynigun,15.5,18.5,370000.0,True,17.0,3.8900000000000006,3.1099999999999994,3.1099999999999994,10.47,4.0,8.72635104553272,9.639999999999999,10.09323798316284,11.15,5.205033040644502,5.749999999999998
2021-03-12,19.89,19.28,22.28,17.66,18.86,21.4,16.46,20.22,18.82,17.0,17.0,aynigun,15.5,18.5,344000.0,True,17.0,3.4299999999999997,2.8900000000000006,2.8900000000000006,10.47,11.0,8.527201955281981,9.42,9.894088892912102,10.929999999999998,5.422286593645342,5.99
2021-03-19,20.45,19.92,22.32,17.64,18.9,21.43,16.8,20.01,18.47,19.0,17.64,aynigun,17.5,20.5,327000.0,True,17.64,3.6499999999999986,1.4499999999999993,2.8099999999999987,10.47,18.0,9.034126912283869,9.979999999999999,9.921245587037198,10.959999999999999,5.73006246039649,6.33
2021-03-26,21.06,20.57,23.55,17.88,20.11,22.45,17.77,21.54,19.16,19.0,19.0,aynigun,17.5,20.5,340000.0,True,19.0,3.289999999999999,2.0599999999999987,2.0599999999999987,10.47,25.0,9.58631302616093,10.589999999999998,10.844573187290663,11.979999999999999,6.608128903774779,7.299999999999999
2021-04-02,21.78,21.43,23.74,18.18,20.36,22.72,17.87,21.62,19.34,19.0,19.0,aynigun,17.5,20.5,352000.0,True,19.0,3.91,2.780000000000001,2.780000000000001,11.26,1.0,9.455329857990291,10.520000000000001,10.300197735035056,11.459999999999999,5.941039007729643,6.610000000000001
2021-04-09,21.63,21.12,24.21,18.22,21.9,23.23,17.7,22.09,19.99,19.0,19.0,aynigun,17.5,20.5,355000.0,True,19.0,3.9299999999999997,2.629999999999999,2.629999999999999,11.26,8.0,9.320510515908676,10.37,10.758583498112518,11.97,5.788243753370481,6.4399999999999995
2021-04-16,19.68,18.85,24.18,18.1,22.2,23.15,17.74,22.01,20.02,19.0,19.0,aynigun,17.5,20.5,333000.0,True,19.0,1.9400000000000013,0.6799999999999997,0.6799999999999997,11.26,15.0,7.567859068847738,8.42,10.686679849002335,11.889999999999999,5.824195577925573,6.479999999999999
2021-04-23,21.49,21.07,24.05,18.11,22.09,23.18,17.68,21.54,19.96,19.0,19.0,geri_tasima,17.5,20.5,322000.0,True,19.0,3.8099999999999987,2.4899999999999984,2.4899999999999984,11.26,22.0,9.194679129965856,10.229999999999999,10.713643717418652,11.92,5.770267841092935,6.42
2021-04-30,21.14,20.66,23.72,18.06,22.07,22.79,17.93,21.64,19.66,19.0,19.0,aynigun,17.5,20.5,346000.0,True,19.0,3.210000000000001,2.1400000000000006,2.1400000000000006,11.26,29.0,8.88010066510876,9.88,10.363113428006464,11.53,5.99496674456228,6.67
2021-05-07,21.78,21.11,24.03,18.03,22.94,23.44,17.88,21.09,19.87,19.0,19.0,aynigun,17.5,20.5,322000.0,True,19.0,3.900000000000002,2.780000000000001,2.780000000000001,11.81,6.0,8.916912619622575,9.97,10.401574098917798,11.63,5.428852517663896,6.0699999999999985
2021-05-14,21.23,20.61,23.7,17.67,23.21,23.42,17.9,21.38,20.34,19.0,19.0,geri_tasima,17.5,20.5,319000.0,True,19.0,3.330000000000002,2.2300000000000004,2.2300000000000004,11.81,13.0,8.425006707807881,9.42,10.383686611215449,11.610000000000001,5.446740005366246,6.089999999999998
2021-05-21,21.77,21.11,23.42,17.85,22.02,22.84,17.87,21.67,19.58,19.0,19.0,aynigun,17.5,20.5,300000.0,True,19.0,3.8999999999999986,2.7699999999999996,2.7699999999999996,11.81,20.0,8.907968875771388,9.959999999999999,9.864949467847218,11.03,5.419908773812709,6.0600000000000005
2021-05-28,21.35,20.75,23.5,17.79,21.37,22.41,17.92,21.53,19.56,19.0,19.0,aynigun,17.5,20.5,320000.0,True,19.0,3.4299999999999997,2.3500000000000014,2.3500000000000014,11.81,27.0,8.532331634022006,9.540000000000001,9.480368482246648,10.6,5.464627493068597,6.110000000000001
2021-06-04,21.52,20.85,23.52,17.88,22.03,22.38,17.88,22.06,19.42,19.0,19.0,aynigun,17.5,20.5,326000.0,True,19.0,3.6400000000000006,2.5199999999999996,2.5199999999999996,12.12,3.0,8.383874420264004,9.4,9.15090973956476,10.26,5.137352836246878,5.76
2021-06-11,21.02,20.35,23.31,17.91,22.19,22.3,17.87,21.78,19.37,19.0,19.0,aynigun,17.5,20.5,295000.0,True,19.0,3.1499999999999986,2.0199999999999996,2.0199999999999996,12.12,10.0,7.937923653228673,8.9,9.079557616839118,10.180000000000001,5.128433820906175,5.750000000000002
2021-06-18,21.63,20.98,23.29,17.81,21.94,22.3,17.85,21.82,19.42,19.0,19.0,aynigun,17.5,20.5,279000.0,True,19.0,3.7799999999999976,2.629999999999999,2.629999999999999,12.12,17.0,8.481983589011776,9.51,9.079557616839118,10.180000000000001,5.11059579022477,5.730000000000002
2021-06-25,21.6,20.89,23.36,18.0,21.97,22.39,18.08,21.54,19.56,19.0,19.0,aynigun,17.5,20.5,282000.0,True,19.0,3.520000000000003,2.6000000000000014,2.6000000000000014,12.12,24.0,8.455226542989646,9.480000000000002,9.159828754905464,10.270000000000001,5.315733143061019,5.959999999999999
2021-07-02,21.62,20.97,23.3,17.96,21.6,22.31,17.89,21.69,19.39,19.0,19.0,aynigun,17.5,20.5,292000.0,True,19.0,3.7300000000000004,2.620000000000001,2.620000000000001,12.62,1.0,7.991475759190214,9.000000000000002,8.6041555673948,9.69,4.679453027881397,5.270000000000001
2021-07-09,21.46,20.67,23.32,17.97,22.83,22.37,17.81,21.97,19.11,19.0,19.0,aynigun,17.5,20.5,299000.0,True,19.0,3.650000000000002,2.460000000000001,2.460000000000001,12.62,8.0,7.849405079026828,8.840000000000002,8.65743207245606,9.750000000000002,4.608417687799693,5.1899999999999995
2021-07-16,20.58,19.65,22.96,17.96,22.65,22.24,17.98,21.7,19.44,19.0,19.0,aynigun,17.5,20.5,271000.0,True,19.0,2.599999999999998,1.5799999999999983,1.5799999999999983,12.62,15.0,7.068016338128236,7.959999999999999,8.541999644823317,9.62,4.7593677854732785,5.360000000000001
2021-07-23,20.4,19.04,22.14,17.84,22.69,21.6,17.5,21.81,18.61,19.0,19.0,geri_tasima,17.5,20.5,278000.0,True,19.0,2.8999999999999986,1.3999999999999986,1.3999999999999986,12.62,22.0,6.908186822944429,7.779999999999999,7.973716924169794,8.980000000000002,4.3331557449831415,4.880000000000001
2021-07-30,21.25,20.47,22.98,17.94,21.5,22.24,18.25,21.51,19.44,19.0,19.0,aynigun,17.5,20.5,257000.0,True,19.0,3.0,2.25,2.25,12.62,29.0,7.662937311312379,8.63,8.541999644823317,9.62,4.999112058249011,5.630000000000001
2021-08-06,21.58,20.79,23.14,17.88,22.52,22.25,17.79,21.59,19.13,19.0,19.0,aynigun,17.5,20.5,296000.0,True,19.0,3.789999999999999,2.5799999999999983,2.5799999999999983,12.48,5.0,8.090327169274536,9.099999999999998,8.685988620199137,9.77,4.720839260312948,5.309999999999999
2021-08-13,21.56,20.83,23.03,17.89,22.48,22.09,18.03,21.78,19.09,19.0,19.0,aynigun,17.5,20.5,265000.0,True,19.0,3.5299999999999976,2.5599999999999987,2.5599999999999987,12.48,12.0,8.072546230440958,9.079999999999998,8.543741109530579,9.61,4.934210526315774,5.550000000000001
2021-08-20,21.5,20.72,22.99,17.88,21.48,22.06,17.98,21.56,18.95,19.0,19.0,aynigun,17.5,20.5,328000.0,True,19.0,3.5199999999999996,2.5,2.5,12.48,19.0,8.019203413940268,9.02,8.51706970128021,9.579999999999998,4.889758179231851,5.5
2021-08-27,20.72,19.88,23.03,17.8,20.7,22.03,18.04,21.69,19.15,19.0,19.0,aynigun,17.5,20.5,321000.0,True,19.0,2.6799999999999997,1.7199999999999989,1.7199999999999989,12.48,26.0,7.32574679943101,8.239999999999998,8.490398293029866,9.55,4.9431009957325855,5.559999999999999
2021-09-03,21.62,20.65,23.24,17.88,21.37,22.41,18.03,21.7,18.8,19.0,19.0,aynigun,17.5,20.5,331000.0,True,19.0,3.59,2.620000000000001,2.620000000000001,12.94,2.0,7.685496723924201,8.680000000000001,8.3849831769081,9.47,4.506817779351868,5.090000000000002
