tarih,usd,eur,ab_dis_varlik,ab_ic_varlik,ab_mbp,ab_rezerv_para,ab_emisyon,ab_banka_mevduat,ab_zk_bloke,ab_serbest,ab_api,ab_kamu_mevduat,fon_toplam,ster_toplam,net_fonlama,aofm,politika,koridor_alt,koridor_ust
2016-09-21,2.9741,3.3282,370708066.0,8146501.0,70074148.0,152643585.0,128344000.0,23626822.0,,23626822.0,-96877900.0,14308462.0,97096.6,218.7,96877.9,7.84,,7.25,8.5
2016-09-22,2.9739,3.3152,369743100.0,8022306.0,69687681.0,148743385.0,127306788.0,20764325.0,,20764325.0,-92831100.0,13775397.0,92853.1,22.0,92831.1,7.81,,7.25,8.5
2016-09-23,2.9468,3.31,364825911.0,7605629.0,69656578.0,156164548.0,127327041.0,28296469.0,,28296469.0,-100618100.0,14110129.0,100641.6,23.5,100618.1,7.77,,7.25,8.25
2016-09-26,2.9474,3.3044,355145435.0,7736898.0,69794711.0,161619958.0,125925956.0,35151086.0,,35151086.0,-105364500.0,13539252.0,105392.3,27.8,105364.5,7.79,,7.25,8.25
2016-09-27,2.9846,3.3546,358626097.0,8196937.0,69945914.0,157863400.0,124308847.0,33016008.0,,33016008.0,-102153200.0,14235713.0,102195.1,41.9,102153.2,7.78,,7.25,8.25
2016-09-28,2.9709,3.3401,357362517.0,8096846.0,70072718.0,155579660.0,123396771.0,31008232.0,,31008232.0,-102817500.0,17310557.0,102842.5,25.0,102817.5,7.77,,7.25,8.25
2016-09-29,2.9764,3.3362,358361680.0,8215588.0,70223328.0,153510380.0,123035811.0,29918420.0,,29918420.0,-112951800.0,29664748.0,112955.9,4.1,112951.8,7.79,,7.25,8.25
2016-09-30,2.9959,3.3608,358517088.0,8092343.0,70563303.0,156655177.0,124230271.0,31870193.0,,31870193.0,-110373686.0,24281811.0,110467.0,143.6,110323.4,7.78,,7.25,8.25
2016-10-03,3.0004,3.3548,362843158.0,8362926.0,70855645.0,148760043.0,123390835.0,24803590.0,,24803590.0,-102082749.0,24178352.0,102082.6,28.4,102054.2,7.74,,7.25,8.25
2016-10-04,3.0036,3.3743,363165505.0,8658290.0,71059348.0,147877001.0,122826571.0,24486734.0,,24486734.0,-102171268.0,25353616.0,102189.0,35.6,102153.4,7.74,,7.25,8.25
2016-10-05,3.0293,3.3834,368329434.0,9047402.0,71416505.0,147047444.0,122878793.0,23501395.0,,23501395.0,-98547841.0,22916901.0,98566.0,27.4,98538.6,7.73,,7.25,8.25
2016-10-06,3.0537,3.4264,370602733.0,9502815.0,71671908.0,150255423.0,123214097.0,26375782.0,,26375782.0,-101028280.0,22444766.0,101282.0,256.8,101025.2,7.75,,7.25,8.25
2016-10-07,3.0506,3.4134,366860220.0,9247140.0,71799759.0,155687518.0,124364763.0,30613080.0,,30613080.0,-106205700.0,22317942.0,106232.5,26.8,106205.7,7.78,,7.25,8.25
2016-10-10,3.0505,3.3944,366282729.0,9264917.0,71877030.0,160231287.0,123449551.0,36071193.0,,36071193.0,-110154100.0,21799841.0,110204.0,49.9,110154.1,7.79,,7.25,8.25
2016-10-11,3.0585,3.4173,369661709.0,9582443.0,72119470.0,158560147.0,122563596.0,35329474.0,,35329474.0,-108482200.0,22041523.0,108507.0,24.8,108482.2,7.78,,7.25,8.25
2016-10-12,3.0808,3.42,372779557.0,9621779.0,72271914.0,155299807.0,122147919.0,32500666.0,,32500666.0,-105275000.0,22247107.0,105301.0,26.0,105275.0,7.77,,7.25,8.25
2016-10-13,3.0805,3.3983,373494171.0,9667654.0,72516418.0,156093231.0,122463043.0,32985602.0,,32985602.0,-97623600.0,14046787.0,97654.0,30.4,97623.6,7.74,,7.25,8.25
2016-10-14,3.0967,3.4121,375524103.0,9647060.0,72578633.0,148952896.0,125094878.0,23224392.0,,23224392.0,-90956800.0,14582537.0,90983.0,26.2,90956.8,7.73,,7.25,8.25
2016-10-17,3.0866,3.3999,374497606.0,9810337.0,72805357.0,149883100.0,124190426.0,25138516.0,,25138516.0,-90978800.0,13901056.0,91032.0,53.2,90978.8,7.74,,7.25,8.25
2016-10-18,3.0957,3.4015,375536372.0,9886338.0,72615941.0,151146965.0,123102742.0,27492145.0,,27492145.0,-91742200.0,13211176.0,91842.8,100.6,91742.2,7.76,,7.25,8.25
2016-10-19,3.0928,3.406,375477345.0,9879002.0,72656445.0,149454538.0,122492546.0,26363615.0,,26363615.0,-88246800.0,11448707.0,88287.5,40.7,88246.8,7.75,,7.25,8.25
2016-10-20,3.0785,3.3827,377752913.0,10264893.0,72790504.0,149438591.0,122440694.0,26416190.0,,26416190.0,-91085100.0,14437013.0,91121.0,35.9,91085.1,7.77,,7.25,8.25
2016-10-21,3.0675,3.3657,372493420.0,9888360.0,72866613.0,157127239.0,123673718.0,32853229.0,,32853229.0,-97556100.0,13295473.0,97593.0,36.9,97556.1,7.8,,7.25,8.25
2016-10-24,3.0736,3.3478,372647397.0,10017079.0,73093541.0,158396743.0,122860736.0,34945742.0,,34945742.0,-97317200.0,12013997.0,97351.0,33.8,97317.2,7.8,,7.25,8.25
2016-10-25,3.0724,3.3454,372691347.0,10011557.0,72986972.0,159244040.0,122212691.0,36442429.0,,36442429.0,-98103600.0,11846532.0,98128.9,25.3,98103.6,7.79,,7.25,8.25
2016-10-26,3.0779,3.3488,374826805.0,10553526.0,74492860.0,157971890.0,121958531.0,35447576.0,,35447576.0,-95964100.0,12485070.0,96033.0,68.9,95964.1,7.77,,7.25,8.25
2016-10-27,3.0776,3.3605,376270428.0,11283903.0,75504570.0,158453349.0,122920904.0,34971952.0,,34971952.0,-95734000.0,12785221.0,95771.0,37.0,95734.0,7.76,,7.25,8.25
2016-10-28,3.0998,3.3834,376803510.0,11439508.0,75479934.0,154133287.0,123633716.0,29947953.0,,29947953.0,-105308000.0,26654647.0,105356.0,48.0,105308.0,7.8,,7.25,8.25
2016-10-31,3.0998,3.3834,372765013.0,11533495.0,75664522.0,162855721.0,122632932.0,39677519.0,,39677519.0,-109865531.0,22674331.0,109858.0,81.6,109776.4,7.81,,7.25,8.25
2016-11-01,3.1024,3.3993,373731928.0,11763038.0,75849178.0,159941232.0,121502452.0,37871849.0,,37871849.0,-107375823.0,23283769.0,107391.0,76.6,107314.4,7.8,,7.25,8.25
2016-11-02,3.0981,3.4059,375126084.0,11605274.0,75799968.0,154543079.0,121143722.0,32829626.0,,32829626.0,-101649497.0,22906386.0,101671.0,66.9,101604.1,7.77,,7.25,8.25
2016-11-03,3.1117,3.448,380159363.0,12074245.0,76117976.0,155137114.0,121529692.0,33043992.0,,33043992.0,-101802844.0,22783706.0,101884.0,113.2,101770.8,7.78,,7.25,8.25
2016-11-04,3.1125,3.4543,380977466.0,12010277.0,76302975.0,160962889.0,123158202.0,37229100.0,,37229100.0,-106978969.0,22319055.0,107019.0,42.7,106976.3,7.81,,7.25,8.25
2016-11-07,3.1348,3.4794,389941699.0,12410988.0,76478622.0,157643191.0,122794989.0,34269772.0,,34269772.0,-103080300.0,21915730.0,103121.0,40.7,103080.3,7.8,,7.25,8.25
2016-11-08,3.1532,3.4878,392370479.0,12518948.0,76587747.0,155318340.0,122320524.0,32419760.0,,32419760.0,-101156200.0,22425606.0,101195.0,38.8,101156.2,7.8,,7.25,8.25
2016-11-09,3.1736,3.5067,396720661.0,12521292.0,76757985.0,156265708.0,122003588.0,33651030.0,,33651030.0,-100853100.0,21345377.0,100892.0,38.9,100853.1,7.81,,7.25,8.25
2016-11-10,3.1865,3.5412,399629003.0,12391248.0,77028140.0,158390912.0,122272920.0,35527727.0,,35527727.0,-102130600.0,20767828.0,102167.5,36.9,102130.6,7.82,,7.25,8.25
2016-11-11,3.2048,3.4983,400121540.0,12370387.0,76932834.0,158118229.0,123708005.0,33820745.0,,33820745.0,-93001900.0,11816505.0,93034.0,32.1,93001.9,7.8,,7.25,8.25
2016-11-14,3.2588,3.548,404236557.0,12989742.0,77045260.0,155892868.0,123936174.0,31363845.0,,31363845.0,-91199800.0,12352192.0,91231.5,31.7,91199.8,7.8,,7.25,8.25
2016-11-15,3.2787,3.5307,404312574.0,13121635.0,77198260.0,157145985.0,123709769.0,32843531.0,,32843531.0,-94220500.0,14272775.0,94252.0,31.5,94220.5,7.82,,7.25,8.25
2016-11-16,3.2713,3.5262,402125356.0,12609273.0,76866179.0,154158225.0,123066389.0,30318889.0,,30318889.0,-88890600.0,11598555.0,88941.0,50.4,88890.6,7.8,,7.25,8.25
2016-11-17,3.3055,3.5421,401613343.0,13031747.0,76730833.0,151356912.0,122989825.0,27601275.0,,27601275.0,-85192700.0,10566621.0,85243.0,50.3,85192.7,7.79,,7.25,8.25
2016-11-18,3.3105,3.5496,394958265.0,12461495.0,76150607.0,162833537.0,123983658.0,38081521.0,,38081521.0,-102997900.0,16314969.0,103048.4,50.5,102997.9,7.87,,7.25,8.25
2016-11-21,3.3835,3.5899,397541645.0,13145586.0,76267867.0,161115318.0,123213430.0,37129973.0,,37129973.0,-100456800.0,15609349.0,100519.0,62.2,100456.8,7.87,,7.25,8.25
2016-11-22,3.3743,3.5867,394785274.0,13230905.0,76417949.0,160634359.0,122265505.0,37597397.0,,37597397.0,-106371900.0,22155491.0,106447.5,75.6,106371.9,7.9,,7.25,8.25
2016-11-23,3.3584,3.57,395212339.0,12410528.0,76643469.0,164292422.0,121610382.0,42044552.0,,42044552.0,-109014000.0,21365045.0,109104.5,90.5,109014.0,7.91,,7.25,8.25
2016-11-24,3.3824,3.5929,397646486.0,12706675.0,76776429.0,182982817.0,121665107.0,60670892.0,,60670892.0,-125939900.0,19733513.0,126019.5,79.6,125939.9,7.95,,7.25,8.25
2016-11-25,3.4047,3.5938,398538520.0,12779858.0,76998480.0,154055245.0,123211339.0,30199271.0,,30199271.0,-99310500.0,22253734.0,99386.5,76.0,99310.5,8.05,,7.25,8.5
2016-11-28,3.4403,3.6434,402058494.0,13451962.0,77346245.0,149645954.0,122520579.0,26485981.0,,26485981.0,-94357500.0,22057790.0,94423.0,65.5,94357.5,8.09,,7.25,8.5
2016-11-29,3.418,3.637,400828984.0,13106399.0,77539269.0,147515091.0,121593969.0,25289847.0,,25289847.0,-96719500.0,26743678.0,96864.0,144.5,96719.5,8.15,,7.25,8.5
2016-11-30,3.4199,3.6253,397433556.0,13220531.0,78620597.0,153187879.0,120702084.0,31711716.0,,31711716.0,-93862466.0,19295184.0,93889.5,76.5,93813.0,8.2,,7.25,8.5
2016-12-01,3.4174,3.6364,399162332.0,13763890.0,79125672.0,149186193.0,119972720.0,28419077.0,,28419077.0,-101571002.0,31510481.0,101737.1,190.2,101546.9,8.27,,7.25,8.5
2016-12-02,3.4483,3.662,397898318.0,13864728.0,79191942.0,167673900.0,121565915.0,45340451.0,,45340451.0,-125630468.0,37148509.0,125645.7,27.5,125618.2,8.31,,7.25,8.5
2016-12-05,3.5067,3.7376,404887550.0,14787003.0,79493766.0,157622425.0,121476194.0,35546525.0,,35546525.0,-114456952.0,36328292.0,114496.7,46.1,114450.6,8.29,,7.25,8.5
2016-12-06,3.5344,3.7579,407771754.0,15130508.0,79737585.0,157270063.0,121490639.0,35180070.0,,35180070.0,-113108171.0,35575692.0,113149.3,43.1,113106.2,8.29,,7.25,8.5
2016-12-07,3.5102,3.7764,399440836.0,15166307.0,80121743.0,156227891.0,121263402.0,34285830.0,,34285830.0,-109981900.0,33875751.0,110038.5,56.6,109981.9,8.28,,7.25,8.5
2016-12-08,3.4307,3.6775,390729907.0,14744522.0,80573813.0,155263766.0,121711359.0,32884959.0,,32884959.0,-107713300.0,33023346.0,107778.0,64.7,107713.3,8.28,,7.25,8.5
2016-12-09,3.3669,3.6304,384218123.0,14253528.0,81039285.0,154073670.0,123268336.0,30208442.0,,30208442.0,-105869000.0,32834615.0,105916.6,47.6,105869.0,8.28,,7.25,8.5
2016-12-12,3.4524,3.6633,389701817.0,15126274.0,81323133.0,156063369.0,122593595.0,32834635.0,,32834635.0,-106652300.0,31912063.0,106705.0,52.7,106652.3,8.28,,7.25,8.5
2016-12-13,3.5172,3.722,398607111.0,15953546.0,81630844.0,154763732.0,121935182.0,32194170.0,,32194170.0,-96425800.0,23292912.0,96480.0,54.2,96425.8,8.27,,7.25,8.5
2016-12-14,3.4721,3.6894,395946165.0,14964247.0,81848611.0,151275820.0,122454263.0,28130804.0,,28130804.0,-92928100.0,23500892.0,93012.0,83.9,92928.1,8.26,,7.25,8.5
2016-12-15,3.4786,3.701,396972688.0,16194368.0,83094646.0,153292914.0,123008906.0,29553480.0,,29553480.0,-94093100.0,23894832.0,94138.0,44.9,94093.1,8.27,,7.25,8.5
2016-12-16,3.5157,3.6845,399005700.0,16117248.0,83362090.0,161204333.0,124270902.0,36241320.0,,36241320.0,-100620100.0,22777858.0,100679.5,59.4,100620.1,8.29,,7.25,8.5
2016-12-19,3.494,3.651,396210061.0,16058540.0,83489380.0,160187925.0,123167272.0,36396443.0,,36396443.0,-97570900.0,20872354.0,97653.0,82.1,97570.9,8.28,,7.25,8.5
2016-12-20,3.4947,3.6535,395207487.0,16188321.0,83523517.0,155918820.0,122335415.0,32959556.0,,32959556.0,-97698400.0,25303097.0,97785.0,86.6,97698.4,8.29,,7.25,8.5
2016-12-21,3.5116,3.647,394822338.0,16330255.0,83582281.0,156742383.0,121932749.0,34043849.0,,34043849.0,-94111700.0,20951598.0,94229.5,117.8,94111.7,8.28,,7.25,8.5
2016-12-22,3.51,3.6524,394020277.0,16559322.0,83469497.0,155250220.0,121998553.0,32478715.0,,32478715.0,-89267200.0,17486477.0,89333.5,66.3,89267.2,8.28,,7.25,8.5
2016-12-23,3.5055,3.6622,392306095.0,16588577.0,83091738.0,157287326.0,123218887.0,33314830.0,,33314830.0,-90048100.0,15852511.0,90093.5,45.4,90048.1,8.28,,7.25,8.5
2016-12-26,3.5077,3.6647,392520528.0,16839340.0,83294771.0,154695190.0,122688249.0,31229906.0,,31229906.0,-85694400.0,14293981.0,85732.3,37.9,85694.4,8.28,,7.25,8.5
2016-12-27,3.5041,3.6639,391174708.0,17200563.0,83767023.0,157033761.0,122378868.0,33989667.0,,33989667.0,-86108500.0,12841762.0,86186.0,77.5,86108.5,8.29,,7.25,8.5
2016-12-28,3.5135,3.6711,390992034.0,17512832.0,83658612.0,151704965.0,122228136.0,28786617.0,,28786617.0,-73862900.0,5816546.0,73970.0,107.1,73862.9,8.25,,7.25,8.5
2016-12-29,3.5329,3.6901,392471458.0,18054110.0,84160698.0,149670608.0,122485663.0,26486019.0,,26486019.0,-83125600.0,17615690.0,83414.0,288.4,83125.6,8.28,,7.25,8.5
2016-12-30,3.5318,3.6939,381040464.0,18227612.0,84495593.0,167984159.0,122959913.0,44343746.0,,44343746.0,-95505526.0,12016960.0,95495.8,50.3,95445.5,8.31,,7.25,8.5
2017-01-02,3.5192,3.7099,380166751.0,18400139.0,84694562.0,155369893.0,121590384.0,33086768.0,,33086768.0,-85019929.0,14344597.0,85046.0,48.2,84997.8,8.28,,7.25,8.5
2017-01-03,3.5338,3.7086,393520579.0,18551723.0,84731093.0,157080204.0,120591718.0,35827900.0,,35827900.0,-86789660.0,14440549.0,86844.1,68.9,86775.2,8.29,,7.25,8.5
2017-01-04,3.5737,3.7278,399248261.0,18876786.0,84671987.0,153143798.0,120320483.0,32163958.0,,32163958.0,-84070125.0,15598315.0,84134.4,72.6,84061.8,8.28,,7.25,8.5
2017-01-05,3.5764,3.7291,402108810.0,18376752.0,86219836.0,155434922.0,120880608.0,33820143.0,,33820143.0,-84147667.0,14932582.0,84222.4,77.8,84144.6,8.29,,7.25,8.5
2017-01-06,3.5934,3.7808,405219935.0,19345958.0,87285045.0,154592781.0,122312804.0,31652898.0,,31652898.0,-83028800.0,15721063.0,83390.4,361.6,83028.8,8.28,,7.25,8.5
2017-01-09,3.6134,3.827,407613879.0,19956066.0,87281314.0,157714407.0,121803412.0,35251800.0,,35251800.0,-86032100.0,15599006.0,86102.9,70.8,86032.1,8.3,,7.25,8.5
2017-01-10,3.702,3.8986,416430706.0,20791824.0,87563829.0,156328931.0,120917085.0,34800196.0,,34800196.0,-84641900.0,15876798.0,84695.9,54.0,84641.9,8.31,,7.25,8.5
2017-01-11,3.762,3.9852,423040884.0,21544447.0,87825782.0,155099040.0,120463456.0,34024349.0,,34024349.0,-83029800.0,15756542.0,83091.1,61.3,83029.8,8.31,,7.25,8.5
2017-01-12,3.8501,4.0591,432866061.0,22212049.0,88110803.0,155305189.0,120688327.0,34004479.0,,34004479.0,-75130400.0,7936013.0,75598.1,467.7,75130.4,8.34,,7.25,8.5
2017-01-13,3.843,4.089,431767860.0,22463673.0,88536449.0,157178066.0,122729273.0,33844912.0,,33844912.0,-78230300.0,9588684.0,78295.0,64.7,78230.3,8.39,,7.25,8.5
2017-01-16,3.7994,4.0419,425040441.0,22536997.0,89079039.0,149128145.0,122328865.0,26197833.0,,26197833.0,-68929900.0,8880794.0,68997.4,67.5,68929.9,8.74,,7.25,8.5
2017-01-17,3.7616,3.9863,417882023.0,22413941.0,89509278.0,155552506.0,121804923.0,33146830.0,,33146830.0,-73960600.0,7917372.0,74030.1,69.5,73960.6,9.04,,7.25,8.5
2017-01-18,3.7826,4.0374,417872450.0,22883452.0,87757542.0,151948388.0,121509602.0,29822770.0,,29822770.0,-69960100.0,5769253.0,70041.6,81.5,69960.1,9.06,,7.25,8.5
2017-01-19,3.7772,4.0364,415610696.0,22242839.0,87203738.0,151914401.0,121539431.0,29759225.0,,29759225.0,-78351400.0,13640738.0,78439.5,88.1,78351.4,9.09,,7.25,8.5
2017-01-20,3.7941,4.042,414917567.0,21067693.0,85086140.0,154951032.0,123019208.0,31315438.0,,31315438.0,-82920500.0,13055609.0,83004.7,84.2,82920.5,9.12,,7.25,8.5
2017-01-23,3.8176,4.0684,421787785.0,21710574.0,84321142.0,148570723.0,122346259.0,25532933.0,,25532933.0,-75638600.0,11389019.0,75739.8,101.2,75638.6,9.01,,7.25,8.5
2017-01-24,3.7678,4.0447,415366407.0,21490069.0,83257503.0,152914713.0,121706189.0,30605615.0,,30605615.0,-79915800.0,10258590.0,80009.1,93.3,79915.8,9.12,,7.25,8.5
2017-01-25,3.7523,4.03,412297558.0,21271540.0,84167454.0,139490249.0,121568044.0,17320798.0,,17320798.0,-63415900.0,8093105.0,63509.9,94.0,63415.9,9.25,,7.25,9.25
2017-01-26,3.8034,4.0836,417677745.0,22306066.0,83584471.0,139711632.0,121881101.0,17239703.0,,17239703.0,-64727900.0,8600738.0,64816.9,89.0,64727.9,9.93,,7.25,9.25
2017-01-27,3.8342,4.1145,420326803.0,20537287.0,81176623.0,153999124.0,122765010.0,30674679.0,,30674679.0,-86234300.0,13411799.0,86310.2,75.9,86234.3,10.27,,7.25,9.25
2017-01-30,3.8779,4.1421,420086575.0,21094854.0,78924199.0,153792790.0,121706741.0,31532103.0,,31532103.0,-88362200.0,13493609.0,88427.9,65.7,88362.2,10.31,,7.25,9.25
2017-01-31,3.8324,4.0983,414800999.0,20507207.0,79913227.0,154921782.0,120776142.0,33591668.0,,33591668.0,-101056825.0,26048271.0,101099.9,72.0,101027.9,10.34,,7.25,9.25
2017-02-01,3.7874,4.0558,412351793.0,20164536.0,80373812.0,149319453.0,120193927.0,28506736.0,,28506736.0,-95251700.0,26306058.0,95309.5,57.8,95251.7,10.32,,7.25,9.25
2017-02-02,3.7746,4.0733,411323352.0,19913484.0,80302366.0,148973908.0,120333772.0,27969123.0,,27969123.0,-95749200.0,27077659.0,95802.5,53.3,95749.2,10.34,,7.25,9.25
2017-02-03,3.7336,4.0338,407912448.0,20935020.0,82341472.0,149647676.0,121693189.0,27284310.0,,27284310.0,-97276800.0,29970596.0,97333.9,57.1,97276.8,10.37,,7.25,9.25
2017-02-06,3.7421,4.0212,405850426.0,19634874.0,82009083.0,148736948.0,120955486.0,27113530.0,,27113530.0,-96909600.0,30181735.0,96991.1,81.5,96909.6,10.37,,7.25,9.25
2017-02-07,3.6784,3.954,399572587.0,18866031.0,82093313.0,148091805.0,120214807.0,27233899.0,,27233899.0,-96575800.0,30577309.0,96654.4,78.6,96575.8,10.36,,7.25,9.25
2017-02-08,3.7095,3.9599,403005917.0,19935358.0,81297259.0,147768162.0,119876020.0,27264792.0,,27264792.0,-95628300.0,29157398.0,95713.3,85.0,95628.3,10.36,,7.25,9.25
2017-02-09,3.741,3.9858,406164122.0,20311987.0,81371581.0,148287540.0,119961289.0,27692666.0,,27692666.0,-95920100.0,29004141.0,95997.9,77.8,95920.1,10.38,,7.25,9.25
2017-02-10,3.7047,3.9594,410928645.0,19462362.0,83066640.0,150590186.0,120900097.0,29068958.0,,29068958.0,-97177700.0,29654154.0,97235.9,58.2,97177.7,10.39,,7.25,9.25
2017-02-13,3.6749,3.9116,406894464.0,19631800.0,84217802.0,150106861.0,120193858.0,29291588.0,,29291588.0,-87138100.0,21249041.0,87198.4,60.3,87138.1,10.37,,7.25,9.25
2017-02-14,3.6869,3.9228,405925825.0,19674827.0,77759332.0,147900686.0,120304813.0,26975108.0,,26975108.0,-89132500.0,18991146.0,89191.9,59.4,89132.5,10.37,,7.25,9.25
2017-02-15,3.6494,3.8759,398095986.0,18644089.0,75271449.0,146459013.0,120345204.0,25493263.0,,25493263.0,-87783900.0,16596336.0,87852.9,69.0,87783.9,10.38,,7.25,9.25
2017-02-16,3.6462,3.8518,390514422.0,17817005.0,74169924.0,144501373.0,120329860.0,23584807.0,,23584807.0,-83935100.0,13603652.0,84013.9,78.8,83935.1,10.37,,7.25,9.25
2017-02-17,3.6704,3.9003,393372182.0,16045847.0,74247674.0,145580726.0,121584572.0,23415467.0,,23415467.0,-87732000.0,16398948.0,87809.4,77.4,87732.0,10.38,,7.25,9.25
2017-02-20,3.6662,3.9049,392899169.0,16293368.0,74502405.0,146873245.0,120591154.0,25705875.0,,25705875.0,-88877100.0,16506261.0,88959.4,82.3,88877.1,10.39,,7.25,9.25
2017-02-21,3.6211,3.8457,388868437.0,16712166.0,76171121.0,142355533.0,119682706.0,22097045.0,,22097045.0,-93132500.0,26948087.0,93198.2,65.7,93132.5,10.34,,7.25,9.25
2017-02-22,3.6186,3.8208,389368981.0,16458246.0,77059578.0,141192420.0,119312269.0,21257611.0,,21257611.0,-88524300.0,24391458.0,88596.7,72.4,88524.3,10.36,,7.25,9.25
2017-02-23,3.6104,3.7942,391865690.0,16129504.0,76891198.0,140326192.0,119451469.0,20286540.0,,20286540.0,-84614400.0,21179406.0,84682.7,68.3,84614.4,10.38,,7.25,9.25
2017-02-24,3.5747,3.7719,389318177.0,14736928.0,74815350.0,146832939.0,121131862.0,25097784.0,,25097784.0,-92114000.0,20096410.0,92225.7,111.7,92114.0,10.41,,7.25,9.25
2017-02-27,3.5689,3.7804,387479132.0,15755703.0,74571073.0,148690050.0,120862102.0,27221329.0,,27221329.0,-92847400.0,18728423.0,92980.2,132.8,92847.4,10.39,,7.25,9.25
2017-02-28,3.5882,3.7963,392496600.0,15552468.0,75371615.0,149912887.0,120780579.0,28497747.0,,28497747.0,-87567971.0,13026699.0,87638.2,95.4,87542.8,10.4,,7.25,9.25
2017-03-01,3.6078,3.8222,392826716.0,15542809.0,73435554.0,145296772.0,120357662.0,24298480.0,,24298480.0,-84906500.0,13045282.0,84964.2,57.7,84906.5,10.38,,7.25,9.25
2017-03-02,3.6313,3.8289,393336271.0,16654269.0,71650062.0,145888477.0,120938977.0,24336999.0,,24336999.0,-96797300.0,22558885.0,96842.7,45.4,96797.3,10.42,,7.25,9.25
2017-03-03,3.6816,3.8769,396457467.0,15236544.0,70523715.0,150017012.0,123037626.0,26368344.0,,26368344.0,-101200400.0,21707104.0,101234.2,33.8,101200.4,10.53,,7.25,9.25
2017-03-06,3.7215,3.9177,401020964.0,14702837.0,70660859.0,151997196.0,122767162.0,28642508.0,,28642508.0,-103093400.0,21757064.0,103153.4,60.0,103093.4,10.62,,7.25,9.25
2017-03-07,3.7114,3.9339,400300396.0,14786835.0,70696987.0,149951599.0,122391112.0,26973101.0,,26973101.0,-101517400.0,22262787.0,101588.4,71.0,101517.4,10.62,,7.25,9.25
2017-03-08,3.6842,3.8979,399730242.0,12732276.0,70941230.0,148358353.0,121974260.0,25793505.0,,25793505.0,-100380600.0,22963477.0,100448.6,68.0,100380.6,10.61,,7.25,9.25
2017-03-09,3.703,3.91,403566054.0,13780092.0,73564683.0,147361428.0,122197174.0,24575152.0,,24575152.0,-96918300.0,23121554.0,96988.6,70.3,96918.3,10.71,,7.25,9.25
2017-03-10,3.7522,3.959,418086584.0,13748916.0,73821979.0,148402614.0,123718361.0,24094098.0,,24094098.0,-97685700.0,23105065.0,97733.8,48.1,97685.7,10.82,,7.25,9.25
2017-03-13,3.7464,3.9728,416133109.0,13416885.0,73081254.0,150083343.0,123039727.0,26447314.0,,26447314.0,-90525000.0,13522910.0,90581.9,56.9,90525.0,10.8,,7.25,9.25
2017-03-14,3.7394,3.9943,414846970.0,13405226.0,72657032.0,149740135.0,123144647.0,25998476.0,,25998476.0,-93038700.0,15955595.0,93108.9,70.2,93038.7,10.81,,7.25,9.25
2017-03-15,3.7458,3.9856,414039219.0,13134439.0,72468451.0,148852506.0,123203476.0,24860103.0,,24860103.0,-89238300.0,12854245.0,89321.9,83.6,89238.3,10.8,,7.25,9.25
2017-03-16,3.7289,3.9634,413190133.0,13811662.0,74473976.0,160067779.0,123326779.0,35954880.0,,35954880.0,-97223100.0,11629297.0,97288.2,65.1,97223.1,10.82,,7.25,9.25
2017-03-17,3.6714,3.936,405672004.0,12664112.0,72931950.0,140657507.0,124527926.0,15345663.0,,15345663.0,-82288900.0,14563343.0,82337.2,48.3,82288.9,11.29,,7.25,9.25
2017-03-20,3.6058,3.8812,395581659.0,12113953.0,70083219.0,140871770.0,123503774.0,16733569.0,,16733569.0,-84266000.0,13477449.0,84355.2,89.2,84266.0,11.3,,7.25,9.25
2017-03-21,3.6261,3.9023,409250828.0,11781761.0,81782597.0,141509833.0,122628056.0,18203569.0,,18203569.0,-72147727.0,12420490.0,85038.2,85.8,84952.4,11.3,,7.25,9.25
2017-03-22,3.6105,3.8964,406891701.0,18125102.0,81324849.0,141647062.0,122125647.0,18863738.0,,18863738.0,-69565477.0,9243264.0,81938.2,92.5,81845.7,11.28,,7.25,9.25
2017-03-23,3.6256,3.914,408311284.0,18160867.0,81087868.0,142149138.0,122003677.0,19496596.0,,19496596.0,-68439015.0,7377744.0,81523.2,95.1,81428.1,11.31,,7.25,9.25
2017-03-24,3.6134,3.8973,406805271.0,16858251.0,80185961.0,150959782.0,123643727.0,26668871.0,,26668871.0,-78387196.0,7613375.0,91383.4,65.2,91318.2,11.33,,7.25,9.25
