tarih,g_ar,g_ham,g_ar_13y,g_ham_13y,g_ar_52
2006-11-10,0.006203158329968428,0.005083775065582552,23.840342120265156,23.812400361486063,
2006-11-17,0.010487412766947424,0.009462512430178371,26.462623425326992,26.636111660174922,
2006-11-24,-0.005300828040057937,-0.0014388081780675188,25.52815468609566,25.42596345853012,
2006-12-01,0.014804027642481454,0.012271619953652335,27.357830455047406,27.33837854157548,
2006-12-08,0.0007546487755616393,-0.0011875758963059146,28.68274633608827,26.36057863208663,
2006-12-15,0.013824105849343349,0.012789880083167837,28.92687364652755,26.189382487143575,
2006-12-22,-0.0019727449136883735,-0.0014578520895168756,27.98448647050238,25.607318053578098,
2006-12-29,0.01880194119812617,0.017950588120571487,32.05727831917273,27.928582981171157,
2007-01-05,-0.005765664188932429,-0.006210580001232535,29.7322764161841,25.576011707111167,
2007-01-12,-0.00415336236099717,-0.001842198481656343,26.210063749390166,23.660447948435447,
2007-01-19,-4.60798505730331e-06,-0.001539031803063473,23.263290143015247,21.366386524223312,40.29237185336325
2007-01-26,0.017002574643771196,0.016230595683601745,26.49064800901939,24.690278081406912,40.574654960314405
2007-02-02,-0.0055827216722272865,-0.006414401485704935,26.337243614567086,23.689046886874966,40.07133848459154
2007-02-09,0.0021127758492349713,0.001908570424758782,24.295409196597472,22.133431772079447,40.30064819821027
2007-02-16,0.011523502963322496,0.010012224867508968,24.805972534679867,22.399684859118253,39.257799498115055
2007-02-23,-0.006994564704739359,-0.007599240949382247,23.958081418754816,19.407035524774273,38.37462817982215
2007-03-02,0.008288143620331034,0.011489904613893875,20.804957925820688,19.038619612124986,37.47398857424831
2007-03-09,-0.0001648591261562693,0.0005188775336499862,20.36158006947648,19.854208305001908,36.62169498207626
2007-03-16,0.014503217655440048,0.01327480828365002,20.684401891205706,20.0839200850224,37.7917282373778
2007-03-23,-0.004737126316076812,-0.007289610641644906,19.35283837782269,17.30310862869857,35.54539919509976
2007-03-30,0.017790313168559724,0.018705530764353995,18.879494324836045,17.65147792528694,34.26618191023132
2007-04-06,-0.0006229737291599813,-0.002866091339142063,21.358266993676533,19.24326317473284,33.924217701533934
2007-04-13,0.008485085611167342,0.009100696238663497,27.63725043791898,24.558982948118512,33.233955337712274
2007-04-20,0.0006782105713920572,-0.0008494745525805536,27.986221601011984,24.903431334710646,32.39978834403967
2007-04-27,0.014469779928470983,0.011709575966486252,26.71600311466509,22.695531922693355,32.70647780195879
2007-05-04,-0.0017057077093304285,0.000458867451647027,28.70374120507899,26.1259781253955,30.011572823185027
2007-05-11,0.007197271467091593,0.005835495651466349,31.33574375548993,28.115009031858172,29.36107333518465
2007-05-18,0.008274007156573226,0.006765146452801796,29.65620653780221,26.475434074790805,28.058722984185614
2007-05-25,-0.0031244497452763698,-0.0023531420313132045,31.68932941620315,29.171048237972606,26.285642786519148
2007-06-01,0.010181411011392916,0.009412700943916663,32.68121344046797,28.113245541906352,27.19369709081927
2007-06-08,0.0031391139922187783,0.0029863218177605955,34.443715530291996,29.381721744712696,26.812165826672253
2007-06-15,0.009874880749421555,0.011034682987264066,32.007033164654075,28.241373430692484,27.049035206509764
2007-06-22,0.0034114643165865655,0.0012878016482973376,36.383581079531794,32.731375057458756,27.24060052675017
2007-06-29,0.010533095816575244,0.011454717340616538,32.53512849556941,28.992575600812586,26.22250185955446
2007-07-06,0.002790204932454854,0.0002889149068137087,34.35501746496041,30.63290892934154,27.337034051054655
2007-07-13,0.005628806887899129,0.005043393568279431,32.83936542641788,28.544597059913855,27.24742100890669
2007-07-20,0.0032600653084837727,0.0013698099866039648,34.2156383631619,29.690486138946113,27.622373371918552
2007-07-27,0.006402529531575274,0.0064025280840269705,29.997063646329213,26.99059315234882,27.582313893904708
2007-08-03,0.00208906521017016,0.003738690504336839,31.984971495208313,28.664062521217225,27.44007801517776
2007-08-10,0.0060517217705247095,0.004944702522716726,31.385535425665466,28.20887517943722,27.662084422451926
2007-08-17,0.008119105319496223,0.01872405403035371,31.30481462503829,34.41001966159307,28.031808281869843
2007-08-24,-0.00016635951615817657,-0.00648705217827239,32.870280836655354,32.196030207608686,28.454288326165013
2007-08-31,0.013590200145663589,0.014494336561264642,34.6728263306618,34.878231071429866,28.765629399390047
2007-09-07,-0.0005720166347412681,-0.0032515483891433217,32.69096035272507,31.554012434157762,28.928078828782834
2007-09-14,0.006454472869148908,0.00343444730309872,30.90239576371161,27.642677755897505,28.051542664660587
2007-09-21,0.0014469895487410067,-0.0016288989521107133,29.880281650179306,26.161897048482132,28.254865128154005
2007-09-28,0.013638499295709261,0.011650443872396332,31.4841624765021,26.259579717340365,28.60813334384642
2007-10-05,0.002436405438366984,0.0013765809551933295,31.29870228032525,26.809630426555508,29.09455715022615
2007-10-12,0.00687396335102175,0.0048016657506715354,31.950200405049568,26.687676058083177,29.62896937530497
2007-10-19,-0.0012267617208661097,0.0008629582910211209,29.605532395056457,26.431374631091398,28.708108777751185
2007-10-26,0.017716558724985676,0.01715948221779451,35.53267957013455,31.92411573796099,29.633385345936315
2007-11-02,0.0010661741210253872,-0.0013899326121518119,34.98014167758865,29.248434710820238,30.46055832626873
2007-11-09,0.002580074906780583,0.003442441475056013,33.12662503925821,28.477327821215926,29.990802807874097
2007-11-16,0.011904518115664953,0.011740504044847277,35.13743793269164,24.99044077225223,30.17310162685549
2007-11-23,-0.0030602257440408565,-0.0012412309698552892,33.57967836830225,27.65125701356821,30.46632208848523
2007-11-30,0.017755742849559608,0.016883043189620084,35.78913701029527,28.857769563972745,30.845803659734795
2007-12-07,-0.0039045851345724802,-0.005042803299771914,33.98703329940665,27.93398320368268,30.236622172388074
2007-12-14,0.0114064743557023,0.010822203906438066,36.643554744420385,31.743437277753593,29.926051376553996
2007-12-21,0.004053597552003296,0.005586450321889425,38.071764952464584,35.59342665986613,30.710577928128522
2007-12-28,0.007185464935879793,0.006074457547909473,34.589223071702065,32.628611566571976,29.220203534121204
2008-01-04,-0.0011308813943115004,-0.0016712673810660439,32.68361948580751,31.021263733994143,29.82258423501385
2008-01-11,0.007415950312460451,0.006347940867752477,32.96953760377188,31.82963443043947,31.330806497682783
2008-01-18,-0.0016788127964515454,0.0004204688541971091,32.7289695792435,31.59665728908161,31.110930816376168
2008-01-25,0.0010624422756710938,0.0025413699458751715,24.251897959883117,24.193212479911928,29.05594526941244
2008-02-01,0.013888826331500015,0.011658946805924497,30.741430184434826,30.812910183796326,31.58297198972999
2008-02-08,0.002088127678338658,0.004544110463648332,30.485009527587724,31.388329455316423,31.579735548025244
2008-02-15,0.014296903759256852,0.01372476917682719,31.72338438576037,32.422101467137885,31.94050160262374
2008-02-22,-0.0005015250497661938,0.0006275948970588807,33.08090063964777,33.41601236362124,32.80323092771371
2008-02-29,0.018222353917408896,0.015928870989911026,33.32512324073657,32.915963567948346,34.111681525407135
2008-03-07,0.0010788986296432768,0.004409059866476772,36.01332524916492,38.0390745459235,34.27851147288698
2008-03-14,0.006341667297083742,0.00865739511173036,33.30927314746559,36.86035250592532,33.19825779368861
2008-03-21,0.0018323509197035737,0.0020169342681661817,32.13351282113508,34.9274298470883,34.07746563471075
2008-03-28,0.016664434937813555,0.01886023719633312,37.17839190121801,41.918237516290006,33.92914932845525
2008-04-04,0.005359143105674757,0.007128091812812709,40.77848557628854,46.98829971801972,34.730828572436366
2008-04-11,0.006497091342835493,0.009206520532171414,40.265574479705094,48.665538544594234,34.46523801607506
2008-04-18,0.0012177836482951676,0.0029619376176983625,41.900577163437866,50.18198499485826,34.53774266486855
2008-04-25,0.003983220238505947,0.0010127068142826712,43.56391996229736,49.26809508272185,33.14702793198827
2008-05-02,0.008899201521464173,0.007080621163971124,40.7586437990886,46.584294222768996,34.56145267274171
