tarih,mevduat_toplam,mevduat_yi,mevduat_tl,mevduat_yp,mevduat_yp_usd,kredi_toplam,kredi_yi,kredi_tl,kredi_tuk_tl,kredi_tic_tl,kredi_yp,kredi_tic_yp,takip_toplam,takip_tl,takip_yp,menkul,k_yi_toplam,k_tuketici,k_konut,k_tasit,k_ihtiyac,k_bkk,k_fkdk,k_ticari,k_ticari_tl,k_kobi_tl,k_ticari_yp,k_kobi_yp,k_diger,k_kurumsal_kart,k_finansal,k_yd,k_takip_tuk,k_takip_tic,k_karsilik,m1,dolasim,vadesiz_tl,vadesiz_yp,m2,vadeli_tl,vadeli_yp,m3,repo,ppf,menkul_ihrac,ham_m1,ar_m1,ham_m2,ar_m2,ham_m3,ar_m3,f_ihtiyac,f_tasit,f_konut,f_ticari_tl,f_ticari_dar,f_tuketici,f_ticari_usd,f_ticari_eur,mev_tl,mev_tl_3a,mev_tl_6a,mev_usd,mev_eur,kat_ticari,kat_tuketici,zk_tl_taban,zk_dth,zk_taban,dth_usd,dth_tl,dth_pay_usd,dth_pay_eur,dth_pay_maden,dth_pay_diger,kart_harcama,kart_adet,fin_sirket,fin_sirket_tuk,fin_sirket_tic
2024-09-27,18791517946.4,16392106825.0,10622339292.0,5769767533.0,170372.8,14428621946.0,13929911369.0,9181282053.0,3445908397.0,5634483295.0,4748629316.0,4707398572.0,259513620.0,256249138.0,3264482.0,4482629943.0,14325301182.0,3450446498.0,464854766.0,78868373.0,1282631408.0,1624091951.0,10479464868.0,9802048289.0,5095214732.0,2873800993.0,4706833557.0,675390455.0,137583001.0,539833578.0,395389816.0,103320761.0,89408202.0,170105418.0,497921412.0,6058520078.210471,614722619.9,1648007391.88572,3795790066.4247513,16493677789.693407,8536911490.0,1898246221.4829392,18100912255.713,594343549.42333,968395712.18076,44495204.4155,9805.876929,2276.690789,6936.965748,1858.803744,6779.492729,1899.03532,70.84,46.44,42.93,59.57,57.0,67.52,7.91,6.54,56.11,59.5,50.53,1.12,0.77,59.67,50.89,9685427206.0,6089417543.02,15774844749.02,178627.68,6089417.65,69030.36,58985.23,35155.14,8661.84,319751035.0,346973408.0,145743974.0,19191190.0,126552784.0
2024-10-04,18491241675.9,16104749091.9,10339755402.0,5764993689.9,169862.6,14464702216.0,13962579273.0,9222912859.0,3459982334.0,5661368141.0,4739666414.0,4698893870.0,263236718.0,259993530.0,3243188.0,4487590346.0,14362284548.0,3464186370.0,467397864.0,78090268.0,1289490834.0,1629207404.0,10498392900.0,9813153256.0,5114750053.0,2893511315.0,4698403203.0,675529983.0,138130889.0,547108755.0,399705278.0,102417665.0,90574988.0,172661730.0,501010770.0,5932190732.313808,616888346.9,1529059939.3353,3786242446.078509,16346307269.715462,8510793931.0,1903322606.401652,17934707408.2225,556994811.73533,986121601.9972099,45283724.7745,9601.417596,2241.082568,6874.99511,1846.847916,6717.240723,1885.938523,71.09,46.26,41.76,60.73,57.08,67.76,7.64,6.93,56.26,59.76,49.35,1.38,0.83,60.2,51.07,9550291679.0,6057659664.1,15607951343.1,177436.88,6057659.56,68951.6,59209.79,34599.81,8582.99,328494940.0,347442506.0,146661807.0,19112303.0,127549504.0
2024-10-11,18568224902.0,16227414034.8,10555778252.0,5671635782.8,166967.8,14472772465.0,13985262436.0,9229126533.0,3481587764.0,5646670414.0,4756135903.0,4714723254.0,263762504.0,260516535.0,3245969.0,4572831065.0,14373111206.0,3485771007.0,471105763.0,77621479.0,1301529163.0,1635514602.0,10499491434.0,9825738884.0,5111481914.0,2887362107.0,4714256970.0,676388314.0,138097766.0,535654784.0,387848765.0,99661264.0,90786415.0,172976089.0,498137144.0,5898419867.816904,608114352.9,1532629115.63605,3757676399.2808537,16244549689.909916,8506372012.0,1839757810.0930123,17924191810.376816,605884684.50162,1027223867.33478,46533568.6305,9546.768717,2228.171379,6832.203125,1835.349665,6713.303697,1884.831067,71.71,47.14,41.61,60.03,55.82,67.48,7.62,6.47,55.94,59.19,49.73,1.22,0.74,59.83,52.39,9558500439.0,5958403243.5,15516903682.5,174413.56,5958403.14,66797.11,58610.37,35015.88,8480.83,305859261.0,355004978.0,147317439.0,19168750.0,128148689.0
2024-10-18,18796091154.5,16414083297.4,10654859337.0,5759223960.4,169664.6,14467124586.0,13964301393.0,9211866690.0,3443121615.0,5666768418.0,4752434703.0,4712493508.0,264481505.0,261261880.0,3219625.0,4631751005.0,14361429866.0,3447428481.0,473999075.0,76051637.0,1295575235.0,1601802534.0,10516872911.0,9840651634.0,5128712911.0,2901937808.0,4711938723.0,675038462.0,137610985.0,538610292.0,397128474.0,105694719.0,90419043.0,174062462.0,498908113.0,6056542779.811503,611433258.9,1622926537.85362,3822182983.057884,16621923099.998316,8701002856.0,1864377464.186812,18268670172.393826,549247408.37971,1050704990.864,46794673.1518,9802.690263,2279.542688,6990.912006,1875.819468,6842.316199,1919.035895,71.08,47.75,41.41,59.02,56.5,67.09,7.82,6.07,56.06,59.64,48.24,1.39,0.87,57.89,49.92,9789697008.0,6028977588.0,15818674596.0,176396.28,6028977.79,67737.83,59490.74,35910.44,8236.24,313480111.0,352424938.0,147798187.0,19323133.0,128475054.0
2024-10-25,18883886198.8,16498680593.9,10786437448.0,5712243145.9,168121.5,14555448096.0,14057491488.0,9296647712.0,3495301609.0,5698810791.0,4760843776.0,4720800055.0,266408746.0,263164613.0,3244133.0,4632755802.0,14454151952.0,3499900315.0,478264213.0,75924234.0,1313463735.0,1632248133.0,10557591173.0,9875995473.0,5155823039.0,2929166365.0,4720172434.0,684896597.0,137980327.0,543615373.0,396660464.0,101296144.0,90593765.0,175814981.0,501644979.0,6056692785.939108,618580256.9,1623430139.55343,3814682389.4856777,16627690709.174597,8746712270.0,1824285653.235489,18384466759.363148,623165649.94789,1087001618.45286,46608781.7878,9802.925265,2272.407319,6993.328855,1873.996703,6885.686624,1928.900028,70.35,45.24,41.29,59.47,56.69,65.78,7.93,6.46,55.82,59.47,48.98,1.13,0.81,60.31,49.46,9869745037.0,5996681298.9,15866426335.9,175397.97,5996681.2,67136.44,58866.03,36411.97,8144.74,307137970.0,345872660.0,148941066.0,19530042.0,129411024.0
2024-11-01,18958924915.1,16503634654.1,10796806169.0,5706828485.1,167744.8,14645635153.0,14148799701.0,9363040865.0,3553821800.0,5705893339.0,4785758836.0,4745366981.0,273236743.0,269862108.0,3374635.0,4617170206.0,14543950567.0,3558681329.0,481040648.0,75544842.0,1325167213.0,1676928626.0,10590118371.0,9894444882.0,5149641652.0,2930019092.0,4744803230.0,690078467.0,138858051.0,556815438.0,395150867.0,101684585.0,94575951.0,178660792.0,508281675.0,6075733197.36166,624233624.9,1641267142.14207,3810232430.3195906,16745106225.357534,8846345867.0,1823027160.9958751,18426265895.371265,535914669.51025,1097472392.30268,47772608.2008,9833.740609,2275.986773,7042.709903,1885.676894,6901.341173,1931.835786,69.66,45.81,41.36,60.34,56.22,66.04,7.58,6.17,56.02,58.98,49.55,1.19,0.78,59.13,50.33,9937647384.0,5984089137.51,15921736521.51,174852.71,5984089.17,67142.46,58167.96,36451.6,8059.16,321729367.0,339075148.0,150727999.0,19841482.0,130886517.0
2024-11-08,18764645285.4,16399175078.8,10724924726.0,5674250352.8,166679.7,14654601882.0,14168425841.0,9360045938.0,3556808300.0,5700699672.0,4808379903.0,4768405635.0,274919560.0,271583360.0,3336200.0,4644065626.0,14556221683.0,3561177659.0,484891554.0,75028684.0,1334134474.0,1667122947.0,10607248182.0,9928701983.0,5160734163.0,2943078545.0,4767967820.0,690350915.0,138142875.0,540403324.0,387795842.0,98380199.0,95585093.0,179334467.0,513615339.0,5960384822.566999,622360423.9,1552492750.75265,3785531647.9143486,16597011011.535627,8819309950.0,1817316238.968628,18416086310.976948,627070366.45507,1143586482.45595,48418450.5303,9647.046446,2250.339593,6980.424273,1875.340817,6897.53046,1936.671532,70.46,44.58,41.33,60.73,55.78,66.56,7.36,6.27,55.48,59.01,48.12,1.13,0.75,58.81,49.8,9877457827.0,5933804602.95,15811262429.95,173192.13,5933804.67,66459.48,58307.63,35671.17,8205.84,311630481.0,344522616.0,150412762.0,19911899.0,130500863.0
2024-11-15,19220074011.1,16826342089.5,11139773288.0,5686568801.5,166700.9,14688988139.0,14191020108.0,9384799413.0,3561448638.0,5720329501.0,4806220695.0,4765978979.0,278907992.0,275586207.0,3321785.0,4681277538.0,14588843748.0,3566584703.0,488110908.0,74032964.0,1328211952.0,1676228879.0,10624435404.0,9941683846.0,5176237144.0,2955221564.0,4765446702.0,694375485.0,138126924.0,544624634.0,397823641.0,100144390.0,98903507.0,180004485.0,514179124.0,6089808495.298301,606660958.9,1704734062.30093,3778413474.097371,16933722586.028032,9014486176.0,1829427914.729732,18683554569.956413,514763066.39138,1185930754.2486,49138163.2884,9856.516397,2323.570564,7122.031781,1922.534806,6997.702828,1973.311796,70.38,43.79,40.88,57.85,52.72,66.36,7.85,6.26,55.99,58.97,49.42,1.27,0.75,57.81,48.29,10172563134.0,5895883264.5,16068446398.5,171724.92,5895883.09,66971.54,59057.62,34130.74,8222.37,322689063.0,348885398.0,152997518.0,20413532.0,132583986.0
2024-11-22,19136137486.5,16776239711.9,11081945982.0,5694293729.9,166291.0,14777259112.0,14268456920.0,9430952204.0,3598214941.0,5727522164.0,4837504716.0,4796353349.0,280158439.0,276829093.0,3329346.0,4695981475.0,14677521863.0,3603992891.0,491556032.0,74166238.0,1350448397.0,1687822224.0,10664464028.0,9973905200.0,5178158750.0,2972288668.0,4795746450.0,708700360.0,140588515.0,549970313.0,409064944.0,99737248.0,99291444.0,180866995.0,517212282.0,6068174242.64936,600357907.9,1644431075.70373,3823385259.0456305,16845565001.000977,8984419636.0,1792971122.3516176,18753850829.09072,628834107.3494,1231878235.34184,47573485.3985,9821.509641,2285.630749,7084.952712,1902.560681,7024.025347,1971.468902,70.69,37.66,41.28,59.9,55.59,66.09,7.9,6.32,56.06,59.3,50.54,1.17,0.79,50.83,48.35,10059387985.0,5921498333.46,15980886318.46,171815.92,5921498.33,65696.32,58709.12,36921.26,7900.15,323656115.0,341678424.0,154171927.0,20896405.0,133275522.0
2024-11-29,19061813519.6,16640242675.0,10942045550.0,5698197125.0,165770.3,14961670661.0,14448042247.0,9549565793.0,3677715769.0,5764068701.0,4898476454.0,4856643608.0,285580424.0,282018288.0,3562136.0,4664410051.0,14861214918.0,3683713275.0,495824545.0,75154772.0,1368482861.0,1744251097.0,10764328976.0,10057179770.0,5201092845.0,2992636848.0,4856086925.0,718618949.0,143616667.0,563532539.0,413172667.0,100455747.0,102660253.0,182920171.0,522524902.0,6060749665.061848,601615993.9,1664012587.56886,3795121083.592988,16920822831.159883,9036228380.0,1823844786.0980384,18760042735.553974,542754179.07835,1248187581.75074,48278143.565,9809.498293,2285.981987,7116.598472,1910.885603,7026.34793,1971.958925,70.31,42.06,41.33,59.78,54.85,65.14,8.36,6.18,55.93,59.18,51.27,1.48,0.87,57.71,48.71,10141877904.0,5928313775.23,16070191679.23,171440.62,5928313.6,66083.35,57726.81,36322.55,8023.27,346916117.0,337832532.0,159944198.0,21624100.0,138320098.0
2024-12-06,18881148342.9,16464689090.6,10851853830.0,5612835260.6,162746.3,15028821533.0,14519034507.0,9562789547.0,3680821393.0,5771956831.0,4956244960.0,4913920303.0,288981668.0,285385920.0,3595748.0,4658131449.0,14930959933.0,3686406628.0,499447600.0,74815055.0,1373393054.0,1738750919.0,10832627879.0,10124880802.0,5211452768.0,2995716521.0,4913428034.0,719609314.0,146750745.0,560996332.0,411925426.0,97861600.0,105044450.0,183937218.0,525734876.0,5966922015.763833,608361965.9,1577994439.10354,3780565610.760293,16748228179.886433,9028891589.0,1752414575.122599,18701945636.82904,644949482.27809,1260135021.25302,48632953.4115,9657.639131,2251.91204,7044.01068,1891.255605,7004.59642,1965.718747,69.77,41.71,41.11,61.25,56.06,65.84,8.16,5.81,55.94,59.54,50.69,1.16,0.81,58.61,48.82,10132023257.0,5808284088.03,15940307345.03,167382.33,5808283.91,64290.69,56850.07,34999.12,7939.46,336994445.0,335543362.0,159192848.0,21623511.0,137569337.0
2024-12-13,19404181954.2,16988465812.6,11311664029.0,5676801783.6,163865.2,15184015154.0,14653934583.0,9654793901.0,3731825157.0,5813748467.0,4999140682.0,4957132661.0,285504833.0,282516870.0,2987963.0,4701081911.0,15084694547.0,3737412644.0,503451506.0,75397778.0,1396549907.0,1762013453.0,10916521936.0,10206857916.0,5250246591.0,3028337046.0,4956611325.0,727536378.0,145640808.0,564023212.0,430759967.0,99320604.0,105326596.0,180178237.0,523969914.0,6017622115.695451,595929222.9,1625759752.31079,3795933140.4846606,17058078644.467537,9240427526.0,1800029002.7720842,18983225669.626305,576175096.62503,1299778609.98724,49193318.5465,9739.691309,2262.372374,7174.324185,1923.112601,7109.949184,1992.365335,68.85,39.99,41.23,59.69,55.45,64.81,8.11,6.3,56.21,59.24,51.82,1.36,0.78,57.14,49.72,10395307007.0,5845861697.13,16241168704.13,167685.3,5845861.73,64440.85,57087.07,35449.58,7990.45,318634684.0,340043554.0,161712344.0,21999692.0,139712652.0
2024-12-20,19376153564.1,16972082079.4,11303985606.0,5668096473.4,162547.6,15246603912.0,14698522903.0,9643448098.0,3702474029.0,5831453718.0,5055074805.0,5013491129.0,280837544.0,278082493.0,2755051.0,4764923071.0,15145024279.0,3707932446.0,506250320.0,74647560.0,1398592153.0,1728442413.0,10990590461.0,10273875126.0,5260982928.0,3042204249.0,5012892198.0,749362925.0,145645614.0,571069721.0,446501372.0,101579637.0,108873111.0,171964433.0,523536709.0,6130954550.134687,599353317.9,1716263307.44966,3815337924.785028,17215622485.345753,9310615835.0,1774052100.211064,19181012812.16675,584635431.91849,1333430411.36691,47324483.5356,9923.117582,2309.083416,7240.574845,1941.789167,7184.028569,2013.98323,69.23,39.03,41.01,60.27,55.27,64.95,7.72,5.43,56.54,59.45,53.9,1.22,0.68,56.03,49.7,10514132875.0,5847465097.03,16361597972.03,166775.48,5847465.06,64712.79,57025.91,35010.23,7825.34,340550205.0,346444578.0,164398411.0,22382138.0,142016273.0
2024-12-27,19869514757.7,17354237080.8,11653284829.0,5700952251.8,163299.3,15455356703.0,14890065461.0,9815969052.0,3797603780.0,5906264079.0,5074096409.0,5032175697.0,286164351.0,283495215.0,2669136.0,4790578816.0,15351940147.0,3803019209.0,510785115.0,75505499.0,1422010706.0,1794717889.0,11087046252.0,10352972483.0,5321396383.0,3076459421.0,5031576100.0,747903829.0,148606476.0,585467293.0,461874686.0,103416556.0,110624058.0,175540293.0,528264251.0,6152095038.163383,606984804.9,1702281197.10532,3842829036.1580625,17454451644.931274,9527037878.0,1775318728.7678924,19361060615.978035,517584290.52369,1341994665.49197,47030015.0311,9957.334918,2311.723897,7341.011187,1966.600251,7251.459306,2030.903474,70.08,38.9,40.87,59.63,55.58,65.1,7.84,6.27,55.68,59.16,48.16,1.4,0.81,54.38,48.81,10780308486.0,5911433819.37,16691742305.37,168240.52,5911433.64,65396.82,57475.7,35034.45,7919.58,362149223.0,342949894.0,173647782.0,23257642.0,150390140.0
2025-01-03,19577852484.2,17033570897.6,11309909187.0,5723661710.6,163223.5,15482723960.0,14958397836.0,9863398050.0,3851253052.0,5900361653.0,5094999786.0,5053206467.0,292259545.0,289581247.0,2678298.0,4813292516.0,15377303853.0,3856362872.0,513034346.0,74433725.0,1428472270.0,1840422531.0,11102034966.0,10361270517.0,5308540765.0,3081710132.0,5052729752.0,751587118.0,148466846.0,592297603.0,418906015.0,105420109.0,116296038.0,175963507.0,535385871.0,6050031361.104631,593686039.9,1611902025.46226,3844443295.742371,17295551308.0808,9448370586.0,1797149360.9761667,19260975166.731033,554420065.62262,1364029958.94051,46973834.0871,9792.137895,2266.969724,7274.184786,1946.548546,7213.977203,2018.401841,72.5,49.61,40.71,62.19,56.45,69.09,7.71,6.33,54.58,56.88,45.97,1.49,0.83,57.47,48.61,10644406291.0,5901992437.66,16546398728.66,167332.72,5901992.33,64885.74,57245.05,35388.03,8182.42,382754507.0,343382297.0,176717789.0,23902081.0,152815708.0
2025-01-10,19775513010.0,17167411139.5,11468536087.0,5698875052.5,162319.4,15572495578.0,15022488390.0,9901771532.0,3855799701.0,5934961541.0,5120716858.0,5079886722.0,296303545.0,293608942.0,2694603.0,4794063343.0,15461934055.0,3860200379.0,515648290.0,73523644.0,1437568160.0,1833460285.0,11162288009.0,10432575660.0,5353104518.0,3116138866.0,5079471142.0,758975420.0,147439746.0,582272603.0,439445667.0,110561521.0,119001666.0,177301879.0,541882456.0,5986873205.479213,591680151.9,1591083024.78458,3804110028.794633,17360280346.23048,9560674343.0,1812732797.751266,19364854134.77168,526387578.46608,1430772099.87952,47414110.1956,9689.919851,2240.489523,7301.399982,1952.858769,7252.884994,2028.376951,69.98,47.57,40.87,60.01,54.76,67.07,8.21,6.25,53.55,55.64,45.11,1.57,0.96,56.06,51.84,10744563738.0,5874575549.39,16619139287.39,166250.91,5874575.73,64333.46,56786.17,35533.0,7906.05,326243313.0,338748478.0,175602506.0,23734649.0,151867857.0
2025-01-17,20056211182.3,17483832737.3,11730078899.0,5753753838.3,163333.5,15593823309.0,15048069122.0,9871819679.0,3809583951.0,5949905119.0,5176249443.0,5135141779.0,300024858.0,297175151.0,2849707.0,4853968306.0,15483240300.0,3813960594.0,517317479.0,71532646.0,1428722151.0,1796388318.0,11234108527.0,10501360628.0,5366769136.0,3133717911.0,5134591492.0,768433825.0,149061629.0,583686270.0,435171179.0,110583008.0,122076091.0,177948767.0,542356192.0,6155024810.037084,596933390.9,1737530865.2124,3820560553.924684,17599622530.01356,9587159171.0,1857438548.976476,19736946779.80699,605178087.92352,1484287108.02131,47859053.8486,9962.071093,2294.026509,7402.0571,1975.927182,7392.236836,2063.765089,68.3,48.66,40.41,59.09,53.46,65.47,7.36,6.33,52.87,55.0,43.64,1.65,1.06,56.59,50.41,10799033202.0,5922303507.83,16721336709.83,167240.49,5922303.44,65080.19,56874.6,35665.57,7936.64,340303322.0,344241002.0,175452282.0,23557714.0,151894568.0
2025-01-24,20375348650.8,17710468597.6,11842849404.0,5867619193.6,165851.1,15741019818.0,15183489239.0,9918224571.0,3861344804.0,5944268602.0,5265264668.0,5222445403.0,303430136.0,300523863.0,2906273.0,4874947349.0,15627943923.0,3866811488.0,520008001.0,71195888.0,1442839256.0,1832768343.0,11316677750.0,10590224908.0,5368441814.0,3140700628.0,5221783094.0,748659421.0,149963745.0,576489097.0,444454685.0,113075894.0,124130865.0,179299271.0,543767398.0,6269968923.630209,606942399.9,1762188720.94549,3900837802.784719,17929564782.84543,9768873488.0,1890722371.2152195,20059125161.73792,543017454.79983,1538699800.77856,47843123.3141,10148.101695,2313.056685,7540.826419,2003.215617,7512.903534,2088.370138,67.09,43.78,40.46,60.04,54.37,63.76,8.4,6.27,51.83,53.58,44.13,1.58,0.89,52.32,50.68,10977918487.0,6063343420.7,17041261907.7,170321.51,6063343.46,66006.21,57083.27,36380.37,8111.66,333952043.0,340644824.0,174567209.0,23307743.0,151259466.0
2025-01-31,19959050510.2,17381161664.5,11534883436.0,5846278228.5,164495.9,15884976426.0,15353122435.0,10050903860.0,3961111881.0,5975922444.0,5302218575.0,5257631428.0,313147632.0,310223082.0,2924550.0,4905343277.0,15777285239.0,3967482688.0,523014879.0,71152203.0,1464902836.0,1908412770.0,11385639738.0,10642235923.0,5385278225.0,3181584579.0,5256957698.0,749021794.0,152085866.0,591317949.0,424162813.0,107691178.0,129208096.0,183939536.0,546634103.0,6296080121.266375,609768642.9,1823806005.63914,3862505472.7272334,17639668337.015537,9435207979.0,1908380236.7491636,19919878206.927456,632270571.14158,1600925160.66724,47014138.1031,10190.356688,2315.93976,7418.909861,1968.311888,7460.752961,2071.525208,63.84,41.22,40.23,57.95,51.63,61.05,8.45,6.49,50.61,52.5,40.62,1.76,1.16,53.21,49.83,10618391689.0,6017233755.62,16635625444.62,168253.05,6017233.68,65588.57,56303.62,36456.53,7725.38,405205995.0,340977698.0,174545287.0,23281373.0,151263914.0
2025-02-07,20192307702.6,17594327552.8,11562728566.0,6031598986.8,168753.2,16005503941.0,15469798169.0,10068150078.0,3937131345.0,6016969844.0,5401648091.0,5357350348.0,318651751.0,315094589.0,3557162.0,4929691128.0,15901081694.0,3942860189.0,525607957.0,70187366.0,1467743216.0,1879321650.0,11526937980.0,10795796797.0,5438965871.0,3224816429.0,5356830926.0,768329718.0,152617788.0,578523395.0,431283525.0,104422247.0,132083472.0,186568279.0,551926849.0,6304386960.775828,627013292.9,1704500045.6581,3972873622.217728,17867210089.171192,9587869852.0,1974953276.3953629,20077736231.705513,669312057.25536,1490331417.76376,50882667.5152,10203.801085,2297.322158,7514.60652,1985.619318,7519.868983,2080.414792,64.62,44.86,40.05,57.08,50.83,62.28,8.09,6.18,50.64,52.5,39.89,1.93,1.16,51.76,47.7,10790791533.0,6162777831.04,16953569364.04,171638.83,6162777.94,67015.23,56673.4,37819.17,7937.77,356702539.0,332788052.0,173194699.0,22987355.0,150207344.0
2025-02-14,20624564179.5,18059021338.4,11928838030.0,6130183308.4,170483.4,16182790212.0,15643986281.0,10167179692.0,3995474109.0,6057417200.0,5476806589.0,5432353378.0,322344232.0,318838709.0,3505523.0,4929927765.0,16078182221.0,4001150219.0,529138715.0,69945036.0,1488073761.0,1913992707.0,11642836064.0,10914081734.0,5482314109.0,3250806720.0,5431767625.0,781101273.0,153065486.0,575688844.0,434195938.0,104607993.0,136124746.0,186219486.0,558934799.0,6421968651.219252,617232797.9,1765873548.14014,4038862305.179112,18097554503.26155,9668892906.0,2006692946.0422993,20381801611.45544,774301347.14882,1460137766.59637,49807994.4487,10394.10087,2316.380864,7611.488352,2001.40965,7633.750911,2102.770247,64.13,43.53,40.03,56.07,50.56,61.47,7.65,6.24,50.13,52.11,41.67,1.86,1.33,50.07,46.07,10851891176.0,6235183773.42,17087074949.42,172691.08,6235184.21,66132.7,56901.11,38867.88,8120.72,353082917.0,337986255.0,174627835.0,23101171.0,151526664.0
2025-02-21,20782654667.5,18188240356.9,11870165551.0,6318074805.9,174679.6,16211016616.0,15668614829.0,10162129900.0,3958402131.0,6088024960.0,5506484929.0,5461152750.0,327121490.0,323591811.0,3529679.0,5016376420.0,16106067218.0,3964108398.0,531069056.0,68312333.0,1489766078.0,1874960931.0,11704506430.0,10974638982.0,5514143473.0,3270623589.0,5460495509.0,788355135.0,155328720.0,574538728.0,437452390.0,104949397.0,138686649.0,188434841.0,561916857.0,6609543881.31792,626862021.9,1836943394.01683,4145738465.4010897,18441964447.520508,9745450399.0,2086970167.2025883,20738240888.189587,756784897.87854,1489590259.60044,49901283.1901,10697.690873,2368.019059,7756.336655,2033.02027,7767.24902,2133.499881,63.11,40.47,39.96,56.57,49.98,60.88,8.1,6.25,50.17,51.76,41.89,1.99,1.15,52.8,45.07,10973793023.0,6405925834.33,17379718857.33,176442.62,6405925.73,67820.21,57396.5,40137.07,8351.02,363858580.0,348096975.0,175080780.0,23008026.0,152072754.0
2025-02-28,20702203273.4,18128930640.3,11911316322.0,6217614318.3,171493.5,16370123174.0,15831423901.0,10325097478.0,4033669946.0,6174505901.0,5506326423.0,5460636330.0,332115268.0,328650684.0,3464584.0,5006085251.0,16268380552.0,4039322424.0,534532212.0,68364035.0,1510585716.0,1925840461.0,11792101474.0,11046826810.0,5586847326.0,3299942242.0,5459979484.0,786816877.0,156959243.0,588315421.0,436956654.0,101742619.0,142209891.0,189905377.0,564450198.0,6638840581.550876,644105557.9,1960326448.35953,4034408575.2913446,18345004621.84392,9609253166.0,2096910874.293044,20597403306.64013,749098703.75723,1455579813.73668,47720167.3023,10745.102162,2394.873347,7715.564921,2028.053332,7714.502605,2124.351552,64.76,36.77,39.86,55.25,48.49,61.49,8.03,6.02,50.05,52.03,42.77,1.9,1.16,51.98,45.4,10861048305.0,6295654169.33,17156702474.33,173046.91,6295654.17,66502.54,57345.27,38638.21,8290.02,401334082.0,345292754.0,178179612.0,23043388.0,155136224.0
2025-03-07,20985467151.6,18276404426.8,11865558265.0,6410846161.8,177130.9,16561957024.0,16021391369.0,10361500426.0,4008396377.0,6235713727.0,5659890943.0,5613620733.0,337452311.0,333873519.0,3578792.0,5011182925.0,16454699168.0,4013385531.0,537617720.0,67293187.0,1513784259.0,1894690365.0,12008005835.0,11276322417.0,5663193867.0,3317842816.0,5613128550.0,821233650.0,158671375.0,573012043.0,433307802.0,107257853.0,145662707.0,191789604.0,571467914.0,6555799137.368745,660237051.0,1770475615.11642,4125086471.2523246,18576316083.277443,9821919101.0,2198597844.908698,20808444310.173283,708330279.09223,1477325172.89271,46472774.9109,10610.700289,2340.192723,7812.83778,2042.493772,7793.542767,2135.734392,64.12,42.78,39.85,57.02,50.36,61.85,8.94,6.55,49.18,51.45,43.67,1.88,1.24,51.94,44.69,11101406649.0,6486809168.44,17588215817.44,178624.68,6486808.99,67936.13,57365.33,39873.4,8596.72,365668778.0,321262907.0,177974632.0,22801161.0,155173471.0
