tarih,cari,ihracat,ithalat,mal_denge,hizmet_gelir,hizmet_gider,mal_hizmet,birincil_gelir,birincil_gider,mhb_denge,ikincil_denge,sermaye_hesabi,fin_hesabi,dyy_varlik,dyy_yuk,port_varlik,port_yuk,port_yuk_hisse,port_yuk_borc,turev_varlik,turev_yuk,diger_varlik,diger_varlik_gh,diger_varlik_bnk,diger_varlik_dgr,diger_yuk,diger_yuk_tcmb,diger_yuk_gh,diger_yuk_bnk,diger_yuk_dgr,csf_toplam,nhn,genel_denge,rezerv_akim,resmi_rezerv,imf_kredileri,od_finansmani,hc_cari,hc_altin_ihr,hc_altin_ith,hc_altin_net,hc_enerji_ihr,hc_enerji_ith,hc_enerji_net,hc_altin_haric,hc_enerji_haric,hc_cekirdek,ay_cari,ay_sermaye,ay_fin_hesabi,ay_dyy_net,ay_dyy_varlik,ay_dyy_yuk,ay_port_net,ay_port_yuk,ay_turev_net,ay_diger_net,ay_mevduat_net,ay_mevduat_yuk,ay_mevduat_yuk_bnk,ay_kredi_net,ay_kredi_yuk,ay_kredi_bnk,ay_kredi_bnk_kv,ay_kredi_bnk_uv,ay_kredi_bnk_uv_kul,ay_kredi_bnk_uv_ode,ay_kredi_dgr,ay_kredi_dgr_kv,ay_kredi_dgr_uv,ay_kredi_dgr_uv_kul,ay_kredi_dgr_uv_ode,ay_kredi_gh_uv,ay_kredi_gh_uv_kul,ay_kredi_gh_uv_ode,ay_ticari_kredi,ay_sdr,ay_rezerv,ay_nhn,roll_bnk,roll_dgr,roll_bnk_tahvil,roll_dgr_tahvil,eb_kullanim,eb_kullanim_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_odeme,eb_odeme_uv,rezerv_stok
2001-09-01,763.0,2912.0,3120.0,-208.0,1573.0,385.0,980.0,138.0,582.0,536.0,227.0,0.0,-314.0,24.0,253.0,-94.0,37.0,181.0,-144.0,,,-85.0,0.0,-183.0,96.0,-131.0,89.0,-119.0,-434.0,333.0,1077.0,-966.0,-111.0,111.0,111.0,0.0,0.0,763.0,3.0,161.0,-158.0,21.19,725.4,-704.2,921.0,1467.2,1625.2,763.0,0.0,-203.0,-229.0,24.0,253.0,-131.0,37.0,,46.0,-1057.0,343.0,254.0,1053.0,-520.0,-688.0,-471.0,-217.0,21.0,238.0,287.0,204.0,83.0,771.0,688.0,-119.0,69.0,188.0,31.0,0.0,111.0,-966.0,,,,,,,,,,,,20312.0
2001-10-01,654.0,3158.0,3099.0,59.0,1244.0,364.0,939.0,216.0,701.0,454.0,200.0,0.0,-171.0,4.0,541.0,103.0,0.0,148.0,-148.0,,,-1411.0,10.0,-1609.0,184.0,-1674.0,77.0,-211.0,-1363.0,-177.0,825.0,-1061.0,236.0,-236.0,-236.0,0.0,0.0,654.0,3.0,190.0,-187.0,18.34,649.1,-630.75,841.0,1284.75,1471.75,654.0,0.0,-407.0,-537.0,4.0,541.0,103.0,0.0,,263.0,-1284.0,-296.0,-373.0,1124.0,-1148.0,-990.0,-1274.0,284.0,337.0,53.0,53.0,-119.0,172.0,904.0,732.0,-211.0,73.0,284.0,385.0,0.0,-236.0,-1061.0,,,,,,,,,,,,20034.0
2001-11-01,262.0,3163.0,3264.0,-101.0,856.0,365.0,390.0,196.0,589.0,-3.0,265.0,0.0,2417.0,19.0,132.0,407.0,-61.0,-156.0,95.0,,,1533.0,0.0,1353.0,176.0,-529.0,119.0,-457.0,-24.0,-167.0,-2155.0,1115.0,1040.0,-1040.0,-1040.0,0.0,0.0,262.0,3.0,101.0,-98.0,52.7,714.73,-662.02,360.0,924.02,1022.02,262.0,0.0,1377.0,-113.0,19.0,132.0,468.0,-61.0,,2062.0,1550.0,-306.0,-425.0,272.0,-159.0,401.0,384.0,17.0,44.0,27.0,-103.0,-130.0,27.0,725.0,698.0,-457.0,233.0,690.0,207.0,0.0,-1040.0,1115.0,,,,,,,,,,,,18535.0
2001-12-01,-99.0,2908.0,3091.0,-183.0,678.0,381.0,114.0,227.0,688.0,-347.0,248.0,0.0,1613.0,96.0,110.0,198.0,223.0,-106.0,329.0,,,456.0,2.0,503.0,-50.0,-1196.0,203.0,-207.0,-1072.0,-120.0,-1712.0,1328.0,384.0,-384.0,1588.0,-1972.0,0.0,-99.0,3.0,68.0,-65.0,66.01,718.22,-652.21,-34.0,553.21,618.21,-99.0,0.0,1229.0,-14.0,96.0,110.0,-25.0,223.0,,-320.0,18.0,509.0,306.0,-430.0,407.0,-1378.0,-1214.0,-164.0,31.0,195.0,20.0,-25.0,45.0,1170.0,1125.0,-207.0,156.0,363.0,66.0,0.0,1588.0,1328.0,,,,,,,,,,,,19961.0
2002-01-01,5.0,2859.0,3167.0,-308.0,611.0,372.0,-69.0,224.0,459.0,-304.0,309.0,0.0,-985.0,20.0,22.0,236.0,771.0,-18.0,789.0,,,-1395.0,2.0,-1378.0,-21.0,-947.0,163.0,-50.0,-828.0,-232.0,990.0,-586.0,-404.0,404.0,404.0,0.0,0.0,5.0,3.0,106.0,-103.0,43.91,809.94,-766.02,108.0,771.02,874.02,5.0,0.0,-581.0,-2.0,20.0,22.0,-535.0,771.0,,-448.0,-1144.0,-333.0,-496.0,669.0,-568.0,-332.0,-83.0,-249.0,48.0,297.0,-186.0,-77.0,-109.0,443.0,552.0,-50.0,112.0,162.0,-1.0,0.0,404.0,-586.0,,,,,,,,,,,,20170.0
2002-02-01,-349.0,2728.0,2805.0,-77.0,655.0,442.0,136.0,211.0,873.0,-526.0,177.0,0.0,808.0,2.0,35.0,397.0,-175.0,-3.0,-172.0,,,-107.0,0.0,-27.0,-81.0,-376.0,131.0,-165.0,-40.0,-302.0,-1157.0,-348.0,1505.0,-1505.0,1474.0,-2979.0,0.0,-349.0,3.0,86.0,-83.0,34.88,639.44,-604.56,-266.0,255.56,338.56,-349.0,0.0,-697.0,-33.0,2.0,35.0,572.0,-175.0,,-2710.0,-165.0,75.0,-56.0,-2593.0,2657.0,16.0,-174.0,190.0,211.0,21.0,-173.0,-366.0,193.0,785.0,592.0,-165.0,51.0,216.0,11.0,0.0,1474.0,-348.0,,,,,,,,,,,,21640.0
2002-03-01,-117.0,3301.0,3519.0,-218.0,777.0,494.0,65.0,175.0,505.0,-265.0,148.0,0.0,-693.0,-30.0,41.0,597.0,577.0,87.0,490.0,,,74.0,0.0,-174.0,243.0,716.0,108.0,-150.0,-77.0,835.0,576.0,-754.0,178.0,-178.0,-178.0,0.0,0.0,-117.0,4.0,131.0,-127.0,52.5,725.92,-673.41,10.0,556.41,683.41,-117.0,0.0,-871.0,-71.0,-30.0,41.0,20.0,577.0,,-642.0,-369.0,158.0,50.0,-64.0,106.0,-127.0,-147.0,20.0,166.0,146.0,383.0,-52.0,435.0,1082.0,647.0,-150.0,85.0,235.0,-249.0,0.0,-178.0,-754.0,,,,,,,,,,,,21608.0
2002-04-01,-569.0,3143.0,3824.0,-681.0,893.0,615.0,-403.0,136.0,464.0,-731.0,162.0,0.0,-779.0,7.0,66.0,-142.0,468.0,98.0,370.0,,,-838.0,9.0,-1045.0,198.0,-728.0,84.0,-123.0,-977.0,288.0,210.0,410.0,-620.0,620.0,1712.0,-1092.0,0.0,-569.0,4.0,124.0,-120.0,66.66,606.9,-540.23,-449.0,-28.76,91.23,-569.0,0.0,-159.0,-59.0,7.0,66.0,-610.0,468.0,,-1202.0,-602.0,-507.0,-591.0,-645.0,709.0,-386.0,-241.0,-145.0,29.0,174.0,126.0,-5.0,131.0,773.0,642.0,-123.0,63.0,186.0,-2.0,0.0,1712.0,410.0,,,,,,,,,,,,23641.0
2002-05-01,-233.0,3359.0,3979.0,-620.0,1211.0,515.0,76.0,184.0,700.0,-440.0,207.0,0.0,892.0,16.0,303.0,499.0,-215.0,3.0,-218.0,,,1745.0,0.0,1513.0,230.0,1280.0,55.0,-59.0,744.0,540.0,-1125.0,362.0,763.0,-763.0,-763.0,0.0,0.0,-233.0,6.0,99.0,-93.0,78.14,679.03,-600.89,-140.0,367.89,460.89,-233.0,0.0,129.0,-287.0,16.0,303.0,714.0,-215.0,,465.0,1343.0,208.0,153.0,-683.0,647.0,591.0,580.0,11.0,42.0,31.0,115.0,-12.0,127.0,734.0,607.0,-59.0,233.0,292.0,-213.0,0.0,-763.0,362.0,,,,,,,,,,,,23206.0
2002-06-01,184.0,3062.0,3626.0,-564.0,1306.0,568.0,174.0,354.0,526.0,2.0,182.0,0.0,35.0,4.0,33.0,-101.0,-724.0,-51.0,-673.0,,,-344.0,0.0,-357.0,12.0,215.0,56.0,-141.0,153.0,147.0,149.0,-409.0,260.0,-260.0,-260.0,0.0,0.0,184.0,5.0,77.0,-72.0,55.47,620.46,-564.99,256.0,748.99,820.99,184.0,0.0,-225.0,-29.0,4.0,33.0,623.0,-724.0,,-559.0,-492.0,162.0,106.0,114.0,-140.0,47.0,-21.0,68.0,195.0,127.0,-46.0,0.0,-46.0,693.0,739.0,-141.0,202.0,343.0,-195.0,0.0,-260.0,-409.0,,,,,,,,,,,,23446.0
2002-07-01,75.0,3432.0,4283.0,-851.0,1603.0,610.0,142.0,243.0,527.0,-142.0,217.0,0.0,317.0,39.0,39.0,4.0,37.0,64.0,-27.0,,,829.0,10.0,604.0,209.0,479.0,209.0,-88.0,-259.0,617.0,-242.0,117.0,125.0,-125.0,1027.0,-1152.0,0.0,75.0,5.0,172.0,-167.0,54.43,733.82,-679.39,242.0,754.39,921.39,75.0,0.0,192.0,0.0,39.0,39.0,-33.0,37.0,,-802.0,561.0,134.0,-75.0,-1175.0,1090.0,-184.0,-224.0,40.0,113.0,73.0,210.0,70.0,140.0,845.0,705.0,-88.0,111.0,199.0,-209.0,0.0,1027.0,117.0,,,,,,,,,,,,24378.0
2002-08-01,529.0,3439.0,4006.0,-567.0,1915.0,574.0,774.0,160.0,605.0,329.0,200.0,0.0,-56.0,-70.0,125.0,208.0,63.0,-76.0,139.0,,,-320.0,5.0,-447.0,119.0,-314.0,276.0,533.0,-1051.0,-72.0,585.0,95.0,-680.0,680.0,1822.0,-1142.0,0.0,529.0,3.0,183.0,-180.0,39.5,788.49,-748.99,709.0,1277.99,1457.99,529.0,0.0,624.0,-195.0,-70.0,125.0,145.0,63.0,,-1148.0,-583.0,5.0,-271.0,-602.0,736.0,-780.0,-635.0,-145.0,28.0,173.0,-159.0,-22.0,-137.0,589.0,726.0,533.0,687.0,154.0,4.0,0.0,1822.0,95.0,,,,,,,,,,,,26247.0
2002-09-01,640.0,3705.0,4114.0,-409.0,1732.0,506.0,817.0,110.0,459.0,468.0,172.0,0.0,856.0,40.0,41.0,18.0,-323.0,-10.0,-313.0,,,499.0,0.0,376.0,121.0,-17.0,129.0,-122.0,-236.0,212.0,-216.0,181.0,35.0,-35.0,-35.0,0.0,0.0,640.0,4.0,105.0,-101.0,64.62,823.64,-759.02,741.0,1399.02,1500.02,640.0,0.0,821.0,-1.0,40.0,41.0,341.0,-323.0,,516.0,256.0,113.0,-16.0,442.0,-433.0,-220.0,-95.0,-125.0,28.0,153.0,-91.0,-217.0,126.0,921.0,795.0,-122.0,194.0,316.0,-210.0,0.0,-35.0,181.0,,,,,,,,,,,,26264.0
2002-10-01,529.0,3996.0,4365.0,-369.0,1467.0,466.0,632.0,228.0,467.0,393.0,136.0,0.0,-775.0,5.0,270.0,-230.0,371.0,56.0,315.0,,,679.0,10.0,459.0,209.0,588.0,50.0,-69.0,492.0,115.0,1304.0,-757.0,-547.0,547.0,547.0,0.0,0.0,529.0,6.0,199.0,-193.0,53.26,933.01,-879.75,722.0,1408.75,1601.75,529.0,0.0,-228.0,-265.0,5.0,270.0,-601.0,371.0,,91.0,162.0,293.0,243.0,-161.0,166.0,249.0,430.0,-181.0,23.0,204.0,-14.0,23.0,-37.0,826.0,863.0,-69.0,167.0,236.0,38.0,0.0,547.0,-757.0,,,,,,,,,,,,26811.0
2002-11-01,-113.0,4048.0,4496.0,-448.0,994.0,454.0,92.0,201.0,771.0,-478.0,365.0,0.0,-471.0,25.0,59.0,426.0,366.0,-247.0,613.0,,,-235.0,0.0,-501.0,262.0,262.0,25.0,-92.0,-199.0,528.0,358.0,-63.0,-295.0,295.0,295.0,0.0,0.0,-113.0,4.0,48.0,-44.0,63.57,867.34,-803.77,-69.0,690.77,734.77,-113.0,0.0,-176.0,-34.0,25.0,59.0,60.0,366.0,,-497.0,-292.0,123.0,98.0,-169.0,-159.0,-297.0,-329.0,32.0,68.0,36.0,230.0,9.0,221.0,951.0,730.0,-92.0,148.0,240.0,-81.0,0.0,295.0,-63.0,,,,,,,,,,,,27198.0
2002-12-01,-1207.0,3633.0,4925.0,-1292.0,881.0,530.0,-941.0,260.0,684.0,-1365.0,158.0,0.0,-321.0,85.0,48.0,142.0,287.0,81.0,206.0,,,232.0,6.0,334.0,-111.0,445.0,50.0,-143.0,262.0,276.0,-886.0,994.0,-108.0,108.0,108.0,0.0,0.0,-1207.0,6.0,78.0,-72.0,84.55,975.82,-891.27,-1135.0,-315.72,-243.72,-1207.0,0.0,-213.0,37.0,85.0,48.0,-145.0,287.0,,-213.0,383.0,-83.0,-133.0,-192.0,229.0,395.0,208.0,187.0,349.0,162.0,-23.0,-79.0,56.0,1243.0,1187.0,-143.0,270.0,413.0,-455.0,0.0,108.0,994.0,,,,,,,,,,,,28094.0
2003-01-01,-270.0,3774.0,4174.0,-400.0,723.0,478.0,-155.0,179.0,437.0,-413.0,143.0,0.0,-3273.0,38.0,119.0,218.0,1326.0,119.0,1207.0,,,-1614.0,0.0,-1695.0,76.0,470.0,38.0,-106.0,389.0,149.0,3003.0,-932.0,-2071.0,2071.0,2009.0,62.0,0.0,-270.0,5.0,110.0,-105.0,50.08,968.0,-917.92,-165.0,647.92,752.92,-270.0,0.0,-1202.0,-81.0,38.0,119.0,-1108.0,1326.0,,-2022.0,-1813.0,235.0,197.0,-331.0,219.0,192.0,211.0,-19.0,21.0,40.0,195.0,-112.0,307.0,923.0,616.0,-106.0,60.0,166.0,106.0,0.0,2009.0,-932.0,,,,,,,,,,,,30551.0
2003-02-01,-1415.0,3274.0,4007.0,-733.0,734.0,635.0,-634.0,163.0,996.0,-1467.0,52.0,0.0,-674.0,18.0,79.0,-119.0,-494.0,52.0,-546.0,,,-699.0,6.0,-525.0,-180.0,289.0,31.0,-180.0,393.0,45.0,-741.0,-865.0,1606.0,-1606.0,-1606.0,0.0,0.0,-1415.0,5.0,214.0,-209.0,128.93,898.6,-769.67,-1206.0,-645.32,-436.32,-1415.0,0.0,-2280.0,-61.0,18.0,79.0,375.0,-494.0,,-988.0,-660.0,200.0,169.0,-184.0,119.0,224.0,260.0,-36.0,14.0,50.0,75.0,17.0,58.0,848.0,790.0,-180.0,45.0,225.0,-180.0,0.0,-1606.0,-865.0,,,,,,,,,,,,28943.2
2003-03-01,-1397.0,4290.0,5476.0,-1186.0,767.0,569.0,-988.0,258.0,732.0,-1462.0,65.0,0.0,182.0,30.0,114.0,-176.0,-978.0,-119.0,-859.0,,,-976.0,0.0,-1351.0,376.0,-440.0,20.0,-207.0,468.0,-721.0,-1579.0,628.0,951.0,-951.0,-1064.0,113.0,0.0,-1397.0,4.0,257.0,-253.0,78.71,1082.63,-1003.91,-1144.0,-393.08,-140.08,-1397.0,0.0,-769.0,-84.0,30.0,114.0,802.0,-978.0,,-423.0,-2219.0,204.0,184.0,1808.0,-1145.0,284.0,384.0,-100.0,46.0,146.0,-1109.0,50.0,-1159.0,677.0,1836.0,-207.0,64.0,271.0,-43.0,0.0,-1064.0,628.0,,,,,,,,,,,,27791.0
2003-04-01,-939.0,4035.0,4933.0,-898.0,788.0,501.0,-611.0,169.0,568.0,-1010.0,71.0,0.0,426.0,51.0,68.0,129.0,-163.0,-42.0,-121.0,,,439.0,0.0,283.0,151.0,288.0,1.0,-158.0,158.0,287.0,-1365.0,806.0,559.0,-559.0,80.0,-639.0,0.0,-939.0,5.0,161.0,-156.0,54.77,848.31,-793.54,-783.0,-145.45,10.54,-939.0,0.0,-133.0,-17.0,51.0,68.0,292.0,-163.0,,-488.0,-108.0,342.0,341.0,-489.0,543.0,-183.0,-196.0,13.0,50.0,37.0,245.0,175.0,70.0,756.0,686.0,-158.0,63.0,221.0,83.0,0.0,80.0,806.0,,,,,,,,,,,,28187.0
2003-05-01,-706.0,4298.0,5171.0,-873.0,1155.0,509.0,-227.0,211.0,747.0,-763.0,57.0,0.0,142.0,28.0,108.0,77.0,669.0,9.0,660.0,,,214.0,0.0,98.0,114.0,-600.0,23.0,-158.0,-941.0,476.0,-848.0,1520.0,-672.0,672.0,633.0,39.0,0.0,-706.0,8.0,180.0,-172.0,72.28,836.14,-763.86,-534.0,57.86,229.86,-706.0,0.0,814.0,-80.0,28.0,108.0,-592.0,669.0,,853.0,197.0,-142.0,-165.0,697.0,-652.0,-776.0,-764.0,-12.0,14.0,26.0,321.0,55.0,266.0,863.0,597.0,-158.0,125.0,283.0,-65.0,0.0,633.0,1520.0,,,,,,,,,,,,29936.3
2003-06-01,-793.0,4203.0,5459.0,-1256.0,1396.0,656.0,-516.0,231.0,577.0,-862.0,69.0,0.0,-58.0,41.0,50.0,313.0,949.0,48.0,901.0,,,498.0,2.0,404.0,90.0,-89.0,1.0,-327.0,-11.0,248.0,-735.0,1333.0,-598.0,598.0,481.0,117.0,0.0,-793.0,8.0,268.0,-260.0,88.24,816.05,-727.8,-533.0,-65.19,194.8,-793.0,0.0,540.0,-9.0,41.0,50.0,-636.0,949.0,,704.0,423.0,89.0,88.0,335.0,-441.0,-99.0,52.0,-151.0,32.0,183.0,102.0,39.0,63.0,962.0,899.0,-327.0,115.0,442.0,-72.0,0.0,481.0,1333.0,,,,,,,,,,,,29955.5
2003-07-01,-326.0,4619.0,5977.0,-1358.0,2222.0,787.0,77.0,213.0,717.0,-427.0,101.0,0.0,-595.0,21.0,109.0,-74.0,-309.0,77.0,-386.0,,,954.0,7.0,792.0,150.0,1696.0,108.0,-87.0,1068.0,607.0,269.0,277.0,-546.0,546.0,483.0,63.0,0.0,-326.0,6.0,360.0,-354.0,92.47,901.49,-809.01,28.0,483.01,837.01,-326.0,0.0,-49.0,-88.0,21.0,109.0,235.0,-309.0,,-679.0,324.0,546.0,438.0,-826.0,753.0,630.0,585.0,45.0,75.0,30.0,273.0,22.0,251.0,948.0,697.0,-87.0,72.0,159.0,-187.0,0.0,483.0,277.0,,,,,,,,,,,,30465.0
2003-08-01,907.0,4321.0,5630.0,-1309.0,3340.0,707.0,1324.0,148.0,663.0,809.0,98.0,0.0,-898.0,25.0,252.0,-30.0,611.0,174.0,437.0,,,760.0,9.0,752.0,-4.0,790.0,148.0,-32.0,407.0,267.0,1805.0,-504.0,-1301.0,1301.0,1430.0,-129.0,0.0,907.0,6.0,332.0,-326.0,84.23,1011.39,-927.15,1233.0,1834.15,2160.15,907.0,0.0,403.0,-227.0,25.0,252.0,-641.0,611.0,,-159.0,561.0,191.0,43.0,-648.0,651.0,364.0,629.0,-265.0,12.0,277.0,190.0,3.0,187.0,867.0,680.0,-32.0,97.0,129.0,-96.0,0.0,1430.0,-504.0,,,,,,,,,,,,31142.2
2003-09-01,715.0,4662.0,5861.0,-1199.0,2786.0,612.0,975.0,171.0,529.0,617.0,98.0,0.0,-2617.0,60.0,152.0,692.0,1909.0,311.0,1598.0,,,-649.0,0.0,-729.0,78.0,659.0,66.0,-289.0,293.0,589.0,3332.0,173.0,-3505.0,3505.0,3387.0,118.0,0.0,715.0,12.0,249.0,-237.0,82.02,1059.59,-977.57,952.0,1692.57,1929.57,715.0,0.0,888.0,-92.0,60.0,152.0,-1217.0,1909.0,,-1190.0,-862.0,102.0,36.0,-177.0,210.0,257.0,124.0,133.0,424.0,291.0,360.0,17.0,343.0,1113.0,770.0,-289.0,69.0,358.0,-171.0,0.0,3387.0,173.0,,,,,,,,,,,,35349.9
2003-10-01,92.0,5414.0,6251.0,-837.0,1929.0,718.0,374.0,145.0,515.0,4.0,88.0,0.0,1262.0,74.0,196.0,-175.0,80.0,131.0,-51.0,,,1627.0,2.0,1262.0,360.0,-12.0,43.0,-172.0,-581.0,698.0,-1170.0,65.0,1105.0,-1105.0,-1361.0,256.0,0.0,92.0,4.0,253.0,-249.0,75.93,1062.83,-986.89,341.0,1078.89,1327.89,92.0,0.0,157.0,-122.0,74.0,196.0,-255.0,80.0,,1895.0,1809.0,-571.0,-614.0,218.0,-191.0,33.0,-46.0,79.0,112.0,33.0,204.0,-1.0,205.0,848.0,643.0,-172.0,79.0,251.0,-171.0,0.0,-1361.0,65.0,,,,,,,,,,,,34380.8
2003-11-01,-451.0,4440.0,4978.0,-538.0,1145.0,534.0,73.0,113.0,706.0,-520.0,69.0,0.0,984.0,35.0,307.0,314.0,-340.0,88.0,-428.0,,,-277.0,2.0,-181.0,-98.0,-879.0,12.0,-211.0,-329.0,-351.0,-1435.0,23.0,1412.0,-1412.0,-1842.0,430.0,0.0,-451.0,4.0,61.0,-57.0,60.62,951.99,-891.37,-394.0,440.37,497.37,-451.0,0.0,-428.0,-272.0,35.0,307.0,654.0,-340.0,,1032.0,-135.0,31.0,19.0,1141.0,-1218.0,-348.0,-560.0,212.0,237.0,25.0,-229.0,22.0,-251.0,605.0,856.0,-211.0,59.0,270.0,-11.0,0.0,-1842.0,23.0,,,,,,,,,,,,32796.7
2003-12-01,-2971.0,5142.0,7966.0,-2824.0,984.0,869.0,-2709.0,245.0,616.0,-3080.0,109.0,0.0,-2043.0,59.0,148.0,184.0,591.0,57.0,534.0,,,742.0,5.0,542.0,193.0,2289.0,6.0,-267.0,1532.0,1018.0,-928.0,1965.0,-1037.0,1037.0,1417.0,-380.0,0.0,-2971.0,9.0,153.0,-144.0,111.79,1137.98,-1026.18,-2827.0,-1944.81,-1800.81,-2971.0,0.0,-1006.0,-89.0,59.0,148.0,-407.0,591.0,,-1927.0,391.0,141.0,135.0,-1894.0,1906.0,1397.0,1336.0,61.0,350.0,289.0,396.0,1.0,395.0,1381.0,986.0,-267.0,166.0,433.0,-464.0,0.0,1417.0,1965.0,,,,,,,,,,,,35169.1
2004-01-01,-945.0,5004.0,5918.0,-914.0,1034.0,697.0,-577.0,271.0,738.0,-1044.0,99.0,0.0,-3089.0,51.0,153.0,105.0,1766.0,-18.0,1784.0,,,-571.0,0.0,-767.0,193.0,755.0,1.0,-99.0,392.0,461.0,2144.0,-1727.0,-417.0,417.0,192.0,225.0,0.0,-945.0,2.0,214.0,-212.0,86.94,1132.07,-1045.12,-733.0,100.12,312.12,-945.0,0.0,-2672.0,-102.0,51.0,153.0,-1661.0,1766.0,,-1101.0,-766.0,149.0,148.0,-456.0,309.0,244.0,254.0,-10.0,21.0,31.0,389.0,-1.0,390.0,1247.0,857.0,-99.0,56.0,155.0,121.0,0.0,192.0,-1727.0,,,,,,,,,,,,35212.6
2004-02-01,-2294.0,4041.0,5824.0,-1783.0,855.0,778.0,-1706.0,229.0,877.0,-2354.0,60.0,0.0,-3204.0,44.0,443.0,267.0,487.0,364.0,123.0,,,-1848.0,0.0,-1261.0,-589.0,737.0,10.0,-108.0,312.0,523.0,910.0,-715.0,-195.0,195.0,-296.0,491.0,0.0,-2294.0,1.0,299.0,-298.0,72.97,1000.25,-927.28,-1996.0,-1366.71,-1068.71,-2294.0,0.0,-3009.0,-399.0,44.0,443.0,-220.0,487.0,,-2094.0,-1113.0,35.0,25.0,-194.0,13.0,287.0,89.0,198.0,248.0,50.0,325.0,59.0,266.0,1181.0,915.0,-108.0,14.0,122.0,-799.0,0.0,-296.0,-715.0,,,,,,,,,,,,34785.7
2004-03-01,-2210.0,5699.0,7897.0,-2198.0,1081.0,760.0,-1877.0,268.0,667.0,-2276.0,66.0,0.0,-1136.0,58.0,110.0,-512.0,406.0,157.0,249.0,,,1273.0,0.0,632.0,640.0,1439.0,-5.0,-286.0,208.0,1522.0,-1074.0,1425.0,-351.0,351.0,-110.0,461.0,0.0,-2210.0,10.0,290.0,-280.0,141.79,1022.03,-880.24,-1930.0,-1329.75,-1049.75,-2210.0,0.0,-785.0,-52.0,58.0,110.0,-918.0,406.0,,295.0,539.0,77.0,82.0,-194.0,211.0,126.0,276.0,-150.0,226.0,376.0,832.0,25.0,807.0,1652.0,845.0,-286.0,65.0,351.0,-47.0,0.0,-110.0,1425.0,,,,,,,,,,,,34428.3
2004-04-01,-1664.0,5578.0,7449.0,-1871.0,1343.0,775.0,-1303.0,147.0,583.0,-1739.0,75.0,0.0,-1834.0,95.0,132.0,-279.0,-428.0,-96.0,-332.0,,,240.0,6.0,-147.0,380.0,2186.0,-20.0,229.0,822.0,1155.0,170.0,991.0,-1161.0,1161.0,1402.0,-241.0,0.0,-1664.0,2.0,359.0,-357.0,69.96,902.05,-832.09,-1307.0,-831.9,-474.9,-1664.0,0.0,-673.0,-37.0,95.0,132.0,149.0,-428.0,,-2187.0,-391.0,275.0,295.0,-1714.0,1684.0,527.0,490.0,37.0,76.0,39.0,687.0,50.0,637.0,1289.0,652.0,229.0,449.0,220.0,-78.0,0.0,1402.0,991.0,,,,,,,,,,,,35167.3
2004-05-01,-1184.0,5714.0,7426.0,-1712.0,1694.0,691.0,-709.0,183.0,734.0,-1260.0,76.0,0.0,-802.0,49.0,237.0,-61.0,170.0,-60.0,230.0,,,813.0,5.0,643.0,164.0,1196.0,-36.0,-222.0,575.0,879.0,-382.0,-293.0,675.0,-675.0,-1108.0,433.0,0.0,-1184.0,8.0,232.0,-224.0,137.73,1072.8,-935.07,-960.0,-248.92,-24.92,-1184.0,0.0,-1477.0,-188.0,49.0,237.0,-231.0,170.0,,50.0,471.0,129.0,165.0,-245.0,289.0,410.0,349.0,61.0,83.0,22.0,534.0,22.0,512.0,1147.0,635.0,-222.0,46.0,268.0,-159.0,0.0,-1108.0,-293.0,,,,,,,,,,,,34677.0
2004-06-01,-1326.0,5769.0,7863.0,-2094.0,1873.0,846.0,-1067.0,181.0,581.0,-1467.0,141.0,0.0,-1332.0,44.0,335.0,141.0,1281.0,131.0,1150.0,,,1068.0,4.0,659.0,400.0,969.0,-19.0,-324.0,560.0,752.0,6.0,1218.0,-1224.0,1224.0,767.0,457.0,0.0,-1326.0,32.0,250.0,-218.0,170.13,1028.05,-857.91,-1108.0,-468.08,-250.08,-1326.0,0.0,-108.0,-291.0,44.0,335.0,-1140.0,1281.0,,556.0,522.0,224.0,243.0,31.0,-113.0,317.0,-187.0,504.0,669.0,165.0,351.0,20.0,331.0,1436.0,1105.0,-324.0,85.0,409.0,32.0,0.0,767.0,1218.0,,,,,,,,,,,,35398.8
2004-07-01,-559.0,6013.0,8041.0,-2028.0,2727.0,933.0,-234.0,234.0,685.0,-685.0,126.0,0.0,-673.0,56.0,374.0,175.0,121.0,90.0,31.0,,,1318.0,5.0,1355.0,-46.0,1727.0,36.0,544.0,-66.0,1213.0,114.0,-1198.0,1084.0,-1084.0,-1307.0,223.0,0.0,-559.0,10.0,452.0,-442.0,142.46,1201.38,-1058.92,-117.0,499.92,941.92,-559.0,0.0,-1757.0,-318.0,56.0,374.0,54.0,121.0,,-186.0,1877.0,-366.0,-402.0,-1296.0,1144.0,336.0,283.0,53.0,118.0,65.0,487.0,68.0,419.0,1201.0,782.0,544.0,704.0,160.0,-740.0,0.0,-1307.0,-1198.0,,,,,,,,,,,,33795.0
