tarih,kum_ay_ar_gercek_mn,kum_yil_ar_gercek_mn,kum_4h_ar_gercek_mn,kum_13h_ar_gercek_mn,kum_ay_pe_gercek_mn,kum_yil_pe_gercek_mn,kum_4h_pe_gercek_mn,kum_13h_pe_gercek_mn,kum_ay_ar_tuzel_mn,kum_yil_ar_tuzel_mn,kum_4h_ar_tuzel_mn,kum_13h_ar_tuzel_mn,kum_ay_pe_tuzel_mn,kum_yil_pe_tuzel_mn,kum_4h_pe_tuzel_mn,kum_13h_pe_tuzel_mn,kum_ay_ar_toplam_mn,kum_yil_ar_toplam_mn,kum_4h_ar_toplam_mn,kum_13h_ar_toplam_mn,kum_ay_pe_toplam_mn,kum_yil_pe_toplam_mn,kum_4h_pe_toplam_mn,kum_13h_pe_toplam_mn,kum_ay_ar_gercek_usd_mn,kum_yil_ar_gercek_usd_mn,kum_4h_ar_gercek_usd_mn,kum_13h_ar_gercek_usd_mn,kum_ay_pe_gercek_usd_mn,kum_yil_pe_gercek_usd_mn,kum_4h_pe_gercek_usd_mn,kum_13h_pe_gercek_usd_mn,kum_ay_ar_gercek_eur_mn,kum_yil_ar_gercek_eur_mn,kum_4h_ar_gercek_eur_mn,kum_13h_ar_gercek_eur_mn,kum_ay_pe_gercek_eur_mn,kum_yil_pe_gercek_eur_mn,kum_4h_pe_gercek_eur_mn,kum_13h_pe_gercek_eur_mn,kum_ay_ar_gercek_diger_mn,kum_yil_ar_gercek_diger_mn,kum_4h_ar_gercek_diger_mn,kum_13h_ar_gercek_diger_mn,kum_ay_pe_gercek_diger_mn,kum_yil_pe_gercek_diger_mn,kum_4h_pe_gercek_diger_mn,kum_13h_pe_gercek_diger_mn,kum_ay_ar_gercek_maden_mn,kum_yil_ar_gercek_maden_mn,kum_4h_ar_gercek_maden_mn,kum_13h_ar_gercek_maden_mn,kum_ay_pe_gercek_maden_mn,kum_yil_pe_gercek_maden_mn,kum_4h_pe_gercek_maden_mn,kum_13h_pe_gercek_maden_mn,kum_ay_ar_tuzel_usd_mn,kum_yil_ar_tuzel_usd_mn,kum_4h_ar_tuzel_usd_mn,kum_13h_ar_tuzel_usd_mn,kum_ay_pe_tuzel_usd_mn,kum_yil_pe_tuzel_usd_mn,kum_4h_pe_tuzel_usd_mn,kum_13h_pe_tuzel_usd_mn,kum_ay_ar_tuzel_eur_mn,kum_yil_ar_tuzel_eur_mn,kum_4h_ar_tuzel_eur_mn,kum_13h_ar_tuzel_eur_mn,kum_ay_pe_tuzel_eur_mn,kum_yil_pe_tuzel_eur_mn,kum_4h_pe_tuzel_eur_mn,kum_13h_pe_tuzel_eur_mn,kum_ay_ar_tuzel_diger_mn,kum_yil_ar_tuzel_diger_mn,kum_4h_ar_tuzel_diger_mn,kum_13h_ar_tuzel_diger_mn,kum_ay_pe_tuzel_diger_mn,kum_yil_pe_tuzel_diger_mn,kum_4h_pe_tuzel_diger_mn,kum_13h_pe_tuzel_diger_mn,kum_ay_ar_tuzel_maden_mn,kum_yil_ar_tuzel_maden_mn,kum_4h_ar_tuzel_maden_mn,kum_13h_ar_tuzel_maden_mn,kum_ay_pe_tuzel_maden_mn,kum_yil_pe_tuzel_maden_mn,kum_4h_pe_tuzel_maden_mn,kum_13h_pe_tuzel_maden_mn
2025-08-01,-0.926182,3390.4882110000003,67.03083999999954,-1892.166307,-819.901818,11785.710788999999,-874.8818399999994,781.0593070000002,-1824.524739,10008.363822000001,2670.563453,-609.4538330000007,-690.768261,3776.590178,-791.3434530000002,472.20483300000024,-1825.450921,13398.852033000001,2737.5942930000006,-2501.6201399999995,-1510.670079,15562.300967,-1666.225293,1253.26414,-192.897,-478.90400000000034,-375.248,-2169.518,0.0,0.0,0.0,0.0,137.556818,1313.583211,369.6148400000001,334.613693,-508.025818,2611.736789,-619.1248400000001,398.25930700000004,-59.34,-155.37900000000002,-96.87899999999998,-743.663,0.0,0.0,0.0,0.0,113.754,2711.188,169.54299999999978,686.401,-311.876,9173.974,-255.7569999999995,382.7999999999997,-1463.538,3977.598,73.53400000000033,-1829.9570000000012,0.0,0.0,0.0,0.0,-383.493739,5613.023822,2448.535453,1351.798167,-651.329261,2947.461178,-768.0494530000002,437.7298330000001,45.739,-176.90799999999996,118.09799999999984,-57.65399999999994,0.0,0.0,0.0,0.0,-23.232,594.65,30.396000000000008,-73.641,-39.439,829.129,-23.29400000000002,34.47499999999997
2025-08-08,241.392505,3632.8068980000003,436.9913179999995,-1153.085086,565.9294949999999,13171.542102,702.8056820000005,1655.5880860000002,-532.477815,11300.410746000001,2476.6964279999997,896.5196429999993,-177.97018500000001,4289.388254,-37.37542800000017,1168.1503570000004,-291.08531000000016,14933.217644,2913.6877460000005,-256.56544299999973,387.95930999999996,17460.930356,665.4302540000001,2823.7384429999997,94.35000000000002,-191.65700000000038,30.979000000000042,-1506.695,0.0,0.0,0.0,0.0,-29.17149500000002,1146.854898,164.88231800000003,252.69791400000005,-194.29350500000004,2925.469102,-91.1473180000001,928.094086,-24.57,-120.60900000000001,-50.49799999999997,-665.6600000000001,0.0,0.0,0.0,0.0,200.784,2798.218,291.62799999999976,766.5719999999999,760.223,10246.073,793.9530000000004,727.4939999999997,-636.623,4804.513,329.11900000000026,-414.58300000000145,0.0,0.0,0.0,0.0,45.45518499999997,6041.9727459999995,1954.0814280000002,1512.0646429999997,-241.336185,3357.454254,-109.85542800000019,1101.576357,109.61099999999999,-113.03599999999997,206.16799999999986,-15.55599999999994,0.0,0.0,0.0,0.0,-50.921,566.961,-12.671999999999992,-185.40599999999998,63.36600000000001,931.934,72.47999999999999,66.57399999999998
2025-08-15,-186.06475500000002,3205.349638,-102.98688700000048,-1493.95093,-59.31824500000016,12546.294361999999,22.86388700000043,2967.64893,-931.330803,10901.557758,199.42679999999984,-453.6005820000007,-93.29219700000002,4374.066242,163.07919999999984,1698.6975820000002,-1117.3955580000002,14106.907396,96.43991300000062,-1947.5515119999998,-152.61044200000003,16920.360604,185.943087,4666.346512,-295.688,-581.6950000000004,-283.69599999999997,-1428.967,0.0,0.0,0.0,0.0,-95.82875500000002,1080.1976379999999,-91.92088699999995,114.92207000000003,-69.66824500000004,3050.094362,137.6388869999999,1294.13493,-9.657,-105.69600000000001,-24.912999999999972,-621.398,0.0,0.0,0.0,0.0,215.109,2812.543,297.5429999999997,441.4919999999999,10.349999999999909,9496.2,-114.77499999999964,1673.5139999999997,-1453.0390000000002,3988.0969999999998,-815.5569999999998,-1251.9510000000014,0.0,0.0,0.0,0.0,543.864197,6540.3817579999995,948.5578000000003,1044.954418,-90.563197,3508.227242,168.58419999999978,1528.9025820000002,10.681999999999988,-211.96499999999997,68.46499999999986,-97.69499999999994,0.0,0.0,0.0,0.0,-32.838,585.044,-2.0389999999999944,-148.909,-2.728999999999992,865.8389999999999,-5.50500000000001,169.795
2025-08-22,-262.64418,3128.7702130000002,-262.6441800000005,-1343.423126,-88.37782000000016,12517.234787,-88.37781999999953,764.7501259999997,1160.529876,12993.418437,1160.5298759999996,2753.2249039999992,-183.82487600000002,4283.533563,-183.82487600000013,960.8670960000003,897.8856959999998,16122.18865,897.8856960000005,1409.8017780000002,-272.20269600000006,16800.76835,-272.20269600000006,1725.617222,-343.86199999999997,-629.8690000000004,-343.86199999999997,-1420.6870000000001,0.0,0.0,0.0,0.0,-93.75918000000001,1082.2672129999999,-93.75917999999994,218.630874,-125.49182000000005,2994.270787,-125.4918200000001,837.506126,-32.928,-128.967,-32.927999999999976,-704.477,0.0,0.0,0.0,0.0,207.905,2805.339,207.90499999999977,563.1099999999999,37.113999999999905,9522.964,37.11400000000039,-72.75600000000044,186.4000000000001,5627.536,186.40000000000032,759.6849999999987,0.0,0.0,0.0,0.0,938.094876,6934.612437,938.0948760000003,2127.788904,-183.607876,3415.182563,-183.60787600000023,964.674096,83.80199999999999,-138.84499999999997,83.80199999999985,39.344000000000065,0.0,0.0,0.0,0.0,-47.767,570.115,-47.766999999999996,-173.593,-0.2169999999999921,868.351,-0.21700000000000985,-3.807000000000017
2025-08-29,-57.231334000000004,3334.183059,-56.305152000000476,-641.8229859999999,946.582334,13552.194941,1766.4841520000007,2479.3589859999997,-3094.228044,8738.660517,-1269.7033050000005,-1474.3679900000006,-46.11595600000001,4421.242483,644.6523049999998,1145.5459900000003,-3151.459378,12072.843576,-1326.008456999999,-2116.190976,900.4663779999998,17973.437424,2411.1364569999996,3624.9049760000003,-379.48699999999997,-665.4940000000004,-186.58999999999997,-1123.204,0.0,0.0,0.0,0.0,46.055665999999974,1222.0820589999998,-91.50115199999993,371.328014,-102.89066600000004,3016.871941,405.1351519999999,830.9139859999999,-34.87,-130.90900000000002,24.470000000000027,-606.489,0.0,0.0,0.0,0.0,311.07,2908.504,197.31599999999975,716.5419999999999,1049.473,10535.323,1361.3490000000004,1648.4449999999997,-2109.7509999999997,3331.385,-646.2129999999995,-1471.2590000000012,0.0,0.0,0.0,0.0,-1025.2560440000002,4971.261517,-641.7623049999997,4.161010000000033,-138.162956,3460.627483,513.1663049999997,987.69199,72.877,-149.76999999999998,27.137999999999852,131.11600000000004,0.0,0.0,0.0,0.0,-32.098,585.784,-8.865999999999994,-138.38600000000002,92.047,960.615,131.486,157.85399999999998
2025-09-05,940.570804,4274.753863,641.9469649999994,616.791912,2308.702196,15860.897137,2689.355035000001,3759.581088,1893.095613,10631.75613,-668.6546160000003,2695.5294249999993,296.470387,4717.71287,428.3246159999999,1160.5575750000003,2833.666417,14906.509993,-26.70765099999926,3312.321337,2605.172583,20578.610007,3117.6796510000004,4920.138663,346.42,-319.07400000000035,-127.41699999999997,-738.6509999999998,0.0,0.0,0.0,0.0,302.912804,1524.994863,378.1399650000001,759.555912,76.597196,3093.469137,168.00003499999997,750.353088,24.606,-106.30300000000001,14.306000000000026,-539.763,0.0,0.0,0.0,0.0,266.632,3175.136,376.9179999999998,1135.6499999999999,2232.105,12767.428,2521.3550000000005,3009.2279999999996,1041.248,4372.633,-431.8799999999994,162.07799999999895,0.0,0.0,0.0,0.0,910.707613,5881.9691299999995,-160.00361599999974,2577.500425,94.737387,3555.36487,197.91061599999975,888.379575,-89.742,-239.51199999999997,-126.47600000000016,-50.83199999999994,0.0,0.0,0.0,0.0,30.882,616.666,49.70500000000001,6.783000000000008,201.733,1162.348,230.414,272.178
2025-09-12,1735.660009,5069.843068,1864.4934299999993,1282.1728050000002,3491.652991,17043.847932,4497.553570000001,3735.0841949999995,2537.009759,11275.670276,374.11251799999945,532.0897439999993,444.188241,4865.430724,491.36448199999984,864.4552560000002,4272.669768,16345.513344,2238.605948000001,1814.2625489999998,3935.8412319999998,21909.278656,4988.918052,4599.539451,543.258,-122.23600000000036,459.45900000000006,-542.3589999999999,0.0,0.0,0.0,0.0,263.607009,1485.689068,405.49143000000004,661.2598049999999,84.520991,3101.3929319999997,51.29856999999997,456.01719499999996,35.636,-95.27300000000001,10.423000000000025,-369.55500000000006,0.0,0.0,0.0,0.0,893.1590000000001,3801.663,989.1199999999999,1532.8269999999998,3407.132,13942.455,4446.255000000001,3279.0669999999996,1567.805,4899.1900000000005,911.0930000000006,-1042.2570000000012,0.0,0.0,0.0,0.0,860.480759,5831.742276,-708.6394819999998,1535.108744,115.351241,3575.978724,67.75148199999975,551.455256,-21.034000000000006,-170.80399999999997,41.160999999999845,-7.219999999999942,0.0,0.0,0.0,0.0,129.758,715.542,130.49800000000002,46.45800000000001,328.837,1289.452,423.613,313.0
2025-09-19,1659.263796,4993.446855,1864.6766419999994,1155.454164,4281.794204,17833.989145,5316.754358000001,5393.184835999999,3831.002691,12569.663208,-423.7552290000003,2353.4323399999994,592.883309,5014.125792,730.5922289999999,1154.3446600000002,5490.266487,17563.110063,1440.9214130000007,3508.886504,4874.677513,22848.114937,6047.346587,6547.529495999999,53.35699999999997,-612.1370000000004,17.73199999999997,-908.5070000000001,0.0,0.0,0.0,0.0,152.71979599999997,1374.801855,292.534642,397.303164,175.012204,3191.884145,197.61335799999995,611.189836,-11.739999999999995,-142.649,-13.681999999999974,-244.58900000000006,0.0,0.0,0.0,0.0,1464.9270000000001,4373.4310000000005,1568.0919999999999,1911.2469999999998,4106.782,14642.105,5119.1410000000005,4781.995,1894.42,5225.805,-401.7309999999994,-458.69600000000094,0.0,0.0,0.0,0.0,1693.063691,6664.325208,-270.2872289999998,2531.73834,221.89830899999998,3682.525792,267.3432289999997,726.43766,1.968999999999994,-147.801,-8.95600000000016,133.93000000000006,0.0,0.0,0.0,0.0,241.55,827.3340000000001,257.21900000000005,146.46,370.985,1331.6,463.249,427.90700000000004
2025-09-26,821.36266,4155.545719,821.3626599999996,368.34728500000017,5910.26734,19462.462281,5910.267340000001,7700.7347150000005,3329.974204,12068.634721,3329.9742039999996,1124.4573949999995,544.363796,4965.606279,544.3637959999999,624.7006050000002,4151.336864,16224.18044,4151.336864000001,1492.80468,6454.631136,24428.06856,6454.631136000001,8325.43532,-723.722,-1389.2160000000003,-723.722,-1515.87,0.0,0.0,0.0,0.0,-211.04034000000001,1011.041719,-211.04034,31.941284999999993,-0.2206600000000094,3016.651281,-0.22066000000006625,-71.27328500000007,-40.946,-171.85500000000002,-40.94599999999997,-114.01300000000003,0.0,0.0,0.0,0.0,1797.0710000000001,4705.575,1797.071,1966.2890000000002,5910.487999999999,16445.811,5910.488000000001,7772.008,1776.563,5107.948,1776.5630000000006,-1152.063000000001,0.0,0.0,0.0,0.0,1171.471204,6142.732720999999,1171.4712040000004,1848.9653949999997,-3.0242039999999974,3457.603279,-3.0242040000002532,-88.24039499999998,-6.107000000000006,-155.87699999999998,-6.107000000000159,59.71200000000007,0.0,0.0,0.0,0.0,388.047,973.831,388.047,367.843,547.388,1508.003,547.388,712.941
2025-10-03,1130.085462,5285.631181000001,1010.8773179999996,1962.17381,1070.448538,20532.910819,4672.013682000001,7872.31819,-933.86656,11134.768161,503.01203099999975,3796.967792,263.43756,5229.043839,511.33096899999987,661.1102080000002,196.218902,16420.399342,1513.889349000001,5759.141602,1333.886098,25761.954658,5183.344651,8533.428398,174.493,-1214.7230000000004,-895.6490000000001,-1111.067,0.0,0.0,0.0,0.0,104.752462,1115.794181,-409.200682,171.82581,117.505538,3134.156819,40.68768199999995,-96.70481000000007,29.844,-142.01100000000002,-35.70799999999997,-83.51100000000002,0.0,0.0,0.0,0.0,820.996,5526.571,2351.435,2984.9260000000004,952.943,17398.754,4631.326,7969.022999999999,98.623,5206.571,833.9380000000004,1302.5069999999992,0.0,0.0,0.0,0.0,-1121.37956,5021.353160999999,-860.615969,1856.8647919999999,152.54356,3610.146839,54.78196899999975,-105.36379199999993,55.604,-100.27299999999997,139.23899999999986,194.73300000000006,0.0,0.0,0.0,0.0,33.286,1007.117,390.451,442.863,110.894,1618.897,456.549,766.474
2025-10-10,1735.93184,5891.477559,821.6344909999996,2695.6619790000004,3038.16316,22500.625441,5456.777509000001,10031.889020999999,-95.01833600000009,11973.616385000001,697.9461089999998,3149.9020669999995,-41.49166399999996,4924.114615,58.6838909999999,597.3509330000002,1640.913504,17865.093944,1519.580600000001,5845.564046,2996.671496,27424.740056,5515.4614,10629.239954,-128.06600000000003,-1517.2820000000004,-1395.046,-1294.646,0.0,0.0,0.0,0.0,133.41683999999998,1144.458559,-341.23050900000004,162.485979,-290.26184,2726.389441,-375.00349100000005,-290.2269790000001,-21.683999999999997,-193.53900000000002,-98.26599999999996,-123.42800000000003,0.0,0.0,0.0,0.0,1752.2649999999999,6457.84,2656.1769999999997,3951.25,3328.425,19774.236,5831.781,10322.115999999998,-188.012,4919.936000000001,20.746000000000492,444.54199999999906,0.0,0.0,0.0,0.0,-418.67033600000013,5724.062384999999,-107.679891,1636.171067,-342.894664,3114.708615,-461.2701090000003,-352.60106699999994,64.161,-91.71599999999998,79.08799999999985,227.48800000000008,0.0,0.0,0.0,0.0,447.503,1421.334,705.792,841.701,301.403,1809.406,519.954,949.952
2025-10-17,2959.8777069999996,7115.423426,2121.9765709999992,3807.0869009999997,9445.662293000001,28908.124574,11074.135429000002,16384.694099,975.2746519999998,13043.909373,474.24616499999956,2341.7784149999998,932.6813480000001,5898.287627,884.1618349999999,1687.3005850000002,3935.152359,20159.332799,2596.222736000001,6148.865316,10378.343641,34806.412201,11958.297264,18071.994684,-30.383000000000024,-1419.5990000000004,-807.462,-1121.6,0.0,0.0,0.0,0.0,29.632706999999996,1040.674426,-334.127429,-131.44409900000002,-36.147707,2980.503574,-211.38057100000006,68.04809899999992,52.179,-119.67600000000002,22.973000000000035,-38.89300000000003,0.0,0.0,0.0,0.0,2908.449,7614.023999999999,3240.593,5099.024,9481.810000000001,25927.621,11285.516,16316.646,523.8620000000001,5631.81,406.0050000000005,828.155999999999,0.0,0.0,0.0,0.0,-194.59134800000012,5948.1413729999995,-716.183835,356.317415,-21.78165199999995,3435.8216270000003,-246.70416500000022,96.17858500000008,242.606,86.72900000000001,234.52999999999986,367.1590000000001,0.0,0.0,0.0,0.0,403.39799999999997,1377.229,549.895,790.146,954.463,2462.466,1130.866,1591.1219999999998
2025-10-24,2255.92148,6411.467199,2255.9214799999995,3020.052806,6128.113520000001,25590.575801,6128.113520000001,12984.963194,395.08074899999986,12463.715470000001,395.0807489999996,630.8269089999995,429.68925100000007,5395.29553,429.68925099999984,927.937091,2651.002229,18875.182669,2651.002229000001,3650.879715,6557.802771,30985.871331,6557.802771000001,13912.900285,-507.87600000000003,-1897.0920000000003,-507.87600000000003,-1611.085,0.0,0.0,0.0,0.0,-82.47652000000001,928.5651989999999,-82.47652000000001,-247.46119400000003,-168.37748,2848.273801,-168.37748000000005,-271.48880600000007,4.643000000000001,-167.21200000000002,4.643000000000029,-71.17300000000003,0.0,0.0,0.0,0.0,2841.631,7547.206,2841.6309999999994,4949.772,6296.491,22742.302,6296.491,13256.452,-735.5269999999998,4372.421,-735.5269999999994,-1068.7150000000008,0.0,0.0,0.0,0.0,340.3807489999998,6483.113469999999,340.3807489999999,486.59590899999995,-194.97574899999995,3262.62753,-194.97574900000023,-336.1629089999999,458.099,302.222,458.0989999999998,524.869,0.0,0.0,0.0,0.0,332.128,1305.959,332.128,688.077,624.665,2132.6679999999997,624.6649999999998,1264.1
2025-10-31,2973.705978,7129.251697,1843.6205159999995,3738.763486,3705.500022,23167.962303,2635.0514840000005,11382.251514,479.31133899999986,12547.94606,1413.1778989999998,2539.5822379999995,-0.7513389999999163,4964.85494,-264.1888990000001,1188.2647620000002,3453.0173170000003,19677.197757,3256.798415000001,6278.345724000001,3704.748683,28132.817242999998,2370.862585,12570.516275999998,-559.6220000000001,-1948.8380000000004,-734.115,-1469.934,0.0,0.0,0.0,0.0,201.98397799999998,1213.025697,97.23151599999997,-100.55751400000003,-345.062978,2671.588303,-462.56851600000005,59.85151399999995,-27.496000000000002,-199.35100000000003,-57.339999999999975,-43.97200000000003,0.0,0.0,0.0,0.0,3358.84,8064.415,2537.844,5353.227,4050.5630000000006,20496.374,3097.6200000000003,11322.4,-607.1599999999999,4500.7880000000005,-705.7829999999994,523.1899999999991,0.0,0.0,0.0,0.0,419.8753389999998,6562.60806,1541.254899,949.5842379999999,-421.6603389999999,3035.94294,-574.2038990000002,88.48176200000006,182.02499999999998,26.148000000000025,126.42099999999988,203.0560000000001,0.0,0.0,0.0,0.0,484.571,1458.402,451.28499999999997,863.752,420.909,1928.9119999999998,310.0149999999999,1099.7830000000001
2025-11-07,198.72534,7327.977037,1436.4994779999995,3695.170139,-662.37034,22505.591963,4.966522000000964,9334.049861,-820.912235,11727.033825,-246.5825600000004,426.6230789999994,-4.944765,4959.910175,35.79555999999987,670.5219210000002,-622.186895,19055.010862,1189.9169180000008,4121.793218000001,-667.315105,27465.502138,40.762082000000305,10004.571781999999,-425.449,-2374.2870000000003,-857.005,-2182.63,0.0,0.0,0.0,0.0,-27.57666,1185.4490369999999,40.99047799999997,38.594138999999956,44.28066,2715.868963,-10.52047800000004,-209.600139,73.258,-126.09300000000002,67.44600000000003,-5.484000000000037,0.0,0.0,0.0,0.0,578.493,8642.908,2185.0679999999998,5844.6900000000005,-706.651,19789.723,15.487000000000421,9543.65,-662.277,3838.5110000000004,-1081.4249999999995,-966.0020000000009,0.0,0.0,0.0,0.0,-750.042235,5812.565825,88.50344000000007,-229.406921,52.580235,3088.5231750000003,-26.18544000000024,-268.9310789999999,500.417,526.565,618.2809999999998,639.6010000000001,0.0,0.0,0.0,0.0,90.99,1549.392,128.058,982.431,-57.525,1871.387,61.98099999999989,939.4530000000001
2025-11-14,761.314766,7890.566463,775.1430369999995,4685.2168249999995,1751.1012340000002,24919.063537,-3989.0610369999995,12372.769175000001,-641.96372,11905.98234,-1137.9270330000004,1004.4245819999994,415.45272,5380.30766,-517.979967,1006.2414180000002,119.351046,19796.548803,-362.7839959999991,5689.641407,2166.553954,30299.371197,-4507.041003999999,13379.010592999999,-365.995,-2314.8330000000005,-895.234,-1733.138,0.0,0.0,0.0,0.0,-211.161234,1001.8644629999999,-38.80996300000004,-78.33317500000005,194.14223399999997,2865.730537,-114.77303700000007,-184.36382500000008,71.56099999999999,-127.79000000000002,-8.113999999999972,-22.094000000000037,0.0,0.0,0.0,0.0,1266.91,9331.325,1717.301,6518.781999999999,1556.9590000000003,22053.333,-3874.288,12557.133,-55.59000000000003,4445.198,-1186.6119999999996,457.1009999999992,0.0,0.0,0.0,0.0,-739.21672,5823.391339999999,-124.75003299999995,-716.9904180000001,246.60772000000003,3282.55066,-153.27096700000027,-225.67658199999988,54.708999999999946,80.85699999999997,-5.872000000000185,292.822,0.0,0.0,0.0,0.0,98.134,1556.536,179.307,971.492,168.845,2097.757,-364.70900000000006,1231.918
2025-11-21,988.836741,8118.088438,1706.6212389999996,4989.318225,-92.3677409999998,23075.594562000002,-2514.9812389999997,10558.359775,-1110.101198,11437.844862,-1025.8706080000002,-1555.5735750000006,-51.67380200000002,4913.181138,-482.11439200000007,629.6475750000002,-121.264457,19555.9333,680.7506310000009,3433.7446500000005,-144.04154299999982,27988.7757,-2997.0956309999992,11188.00735,-625.501,-2574.3390000000004,-677.247,-1944.47,0.0,0.0,0.0,0.0,-219.26625900000002,993.7594379999999,65.19423899999997,-88.50777500000005,-78.77074099999999,2592.8175619999997,-255.45623900000007,-401.4532250000001,55.65599999999999,-143.69500000000002,23.517000000000024,-14.728000000000037,0.0,0.0,0.0,0.0,1777.948,9842.363,2295.157,7037.024,-13.596999999999753,20482.777000000002,-2259.525,10959.813,-489.701,4011.0870000000004,-361.3339999999996,-1616.449000000001,0.0,0.0,0.0,0.0,-632.581198,5930.026862,-553.0866079999998,-1004.5855750000001,-90.86380199999996,2945.079138,-317.54839200000026,-470.1034249999999,90.41899999999995,116.56699999999998,-185.65500000000017,255.41200000000003,0.0,0.0,0.0,0.0,-78.23800000000001,1380.164,74.20499999999998,810.049,39.19,1968.1019999999999,-164.56600000000006,1099.751
2025-11-28,989.354518,8118.606215,989.3545179999995,4784.423156,1565.0444820000002,24733.006785,1565.0444820000007,11180.811844,-790.684031,11757.262029000001,-790.6840310000003,3018.6015119999997,235.68503099999998,5200.539971,235.68503099999992,779.2974880000002,198.67048699999998,19875.868244,198.6704870000009,7803.024668,1800.7295130000002,29933.546756,1800.7295130000007,11960.109332,-758.973,-2707.811,-758.973,-2042.317,0.0,0.0,0.0,0.0,-290.608482,922.4172149999999,-290.608482,-299.664844,77.660482,2749.2487849999998,77.66048199999992,-267.62315600000005,114.304,-85.04700000000001,114.30400000000003,45.861999999999966,0.0,0.0,0.0,0.0,1924.632,9989.047,1924.6320000000003,7080.543000000001,1487.3840000000002,21983.758,1487.3839999999998,11448.435,302.29599999999994,4803.084000000001,302.2960000000004,1471.698999999999,0.0,0.0,0.0,0.0,-1276.076031,5286.532029,-1276.0760309999998,315.27051200000005,90.87503100000004,3126.817971,90.87503099999972,-333.80951199999987,190.04099999999994,216.18899999999996,190.04099999999983,365.95900000000006,0.0,0.0,0.0,0.0,-6.945000000000007,1451.4569999999999,-6.945000000000022,865.673,144.81,2073.7219999999998,144.80999999999995,1113.107
2025-12-05,122.424934,8241.031149,913.0541119999996,3966.2772859999995,725.443066,25458.449851,2952.8578880000005,9597.552714000001,-2164.906392,9592.355637,-2134.678188,-1039.400493,281.767392,5482.307363,522.3971879999999,764.5944930000002,-2042.481458,17833.386786,-1221.6240759999991,2926.8767930000004,1007.210458,30940.757214,3475.255076000001,10362.147207,-179.277,-2887.088,-512.8009999999999,-2568.014,0.0,0.0,0.0,0.0,-208.125066,714.2921489999999,-471.156888,-810.702714,176.581066,2925.829851,209.9608879999999,-167.63928600000006,63.797,-21.250000000000014,104.84300000000003,85.05299999999997,0.0,0.0,0.0,0.0,446.03,10435.077,1792.1689999999999,7259.941,548.862,22532.62,2742.897,9765.192,-965.135,3837.9490000000005,-0.5619999999995571,-534.6840000000011,0.0,0.0,0.0,0.0,-1157.219392,4129.312636999999,-1683.2531879999997,-1752.656493,218.496392,3345.314363,256.7911879999997,-210.05050699999984,-141.544,74.64499999999995,-451.9200000000002,314.157,0.0,0.0,0.0,0.0,98.992,1550.449,1.056999999999988,933.783,63.271,2136.993,265.60599999999994,974.6450000000001
2025-12-12,298.269696,8416.875911,526.3094479999995,3347.032843,2195.1233039999997,26928.130089000002,2009.0665520000005,9884.282157000001,-1738.2656439999998,10018.996385,-1886.9859549999999,-1256.6738910000001,608.625644,5809.165615,428.8579549999999,943.7348910000002,-1439.995948,18435.872296,-1360.676506999999,2090.3589520000005,2803.748948,32737.295704,2437.9245070000006,10828.017048,-262.893,-2970.704,-655.8709999999999,-2848.468,0.0,0.0,0.0,0.0,-280.475304,641.9419109999999,-359.922552,-843.747157,380.424304,3129.673089,263.942552,28.280156999999946,59.759,-25.288000000000014,102.50200000000004,69.98499999999996,0.0,0.0,0.0,0.0,781.8789999999999,10770.926,1439.601,6969.263,1814.699,23798.457000000002,1745.1239999999998,9856.002,-1112.647,3690.4370000000004,-754.7609999999995,-1208.753000000001,0.0,0.0,0.0,0.0,-583.331644,4703.200384999999,-1120.1909549999996,-1128.5418909999999,460.354644,3587.172615,304.62195499999973,11.193891000000121,-206.127,10.061999999999955,-70.79500000000013,180.866,0.0,0.0,0.0,0.0,163.84,1615.297,58.76099999999999,899.755,148.27100000000002,2221.993,124.23599999999995,932.541
2025-12-19,327.205212,8445.811427,327.72298899999953,3452.364572,2495.641788,27228.648573000002,4153.054011,9394.659428,-1288.177181,10469.084848,-968.7600139999998,-2100.5783600000004,626.8011809999999,5827.341152,914.1600139999999,813.2153600000001,-960.971969,18914.896275,-641.037024999999,1351.7862120000007,3122.4429689999997,33055.989725,5067.214025,10207.874788000001,-573.549,-3281.3600000000006,-707.021,-2669.223,0.0,0.0,0.0,0.0,-355.954788,566.4624269999999,-427.297011,-808.339428,345.480788,3094.729573,501.9120109999999,-97.15457200000004,42.07899999999999,-42.96800000000002,100.72700000000003,99.68099999999997,0.0,0.0,0.0,0.0,1214.6299999999999,11203.677,1361.3139999999999,6830.245999999999,2150.161,24133.919,3651.142,9491.813999999998,-1025.441,3777.6430000000005,-233.44399999999956,-1448.1620000000012,0.0,0.0,0.0,0.0,-265.740181,5020.791848,-909.2350139999998,-1643.53336,421.67518099999995,3548.493152,603.4140139999996,-134.03263999999987,-68.06800000000001,148.12099999999995,31.55399999999986,295.922,0.0,0.0,0.0,0.0,71.072,1522.529,142.365,695.1949999999999,205.126,2278.848,310.746,947.2479999999999
