tarih,f_ticari_tl,f_tuketici,f_ihtiyac,f_konut,f_mevduat_tl,f_mevduat_3a,makas,marjinal,politika_h,kredi_marj,mevduat_marj,beta_ticari_tl,r2_ticari_tl,beta_mevduat_tl,r2_mevduat_tl
2025-01-10,60.01,67.07,69.98,40.87,53.55,55.64,6.460000000000001,47.49609496778258,47.5,12.513905032217416,-6.053905032217415,0.26918326151401467,0.03467547784208247,0.4694418755597199,0.2329017376219885
2025-01-17,59.09,65.47,68.3,40.41,52.87,55.0,6.220000000000006,47.497335593203815,47.5,11.592664406796189,-5.372664406796183,0.26982081597448976,0.034681548993560796,0.4701315146711221,0.23170693450958513
2025-01-24,60.04,63.76,67.09,40.46,51.83,53.58,8.21,46.99708534565431,45.0,13.042914654345687,-4.832914654345686,0.2516646545646121,0.029552312058682584,0.48363669150378663,0.2356334163482412
2025-01-31,57.95,61.05,63.84,40.23,50.61,52.5,7.340000000000003,45.05426956806533,45.0,12.895730431934673,-5.55573043193467,0.31275265263897356,0.04611065018371019,0.49950615263205356,0.25575615092256754
2025-02-07,57.08,62.28,64.62,40.05,50.64,52.5,6.439999999999998,44.99776280180011,45.0,12.082237198199891,-5.6422371981998936,0.3142937181987354,0.04500906541467997,0.5190825244217528,0.26853789861438804
2025-02-14,56.07,61.47,64.13,40.03,50.13,52.11,5.939999999999998,44.99828250175894,45.0,11.071717498241057,-5.131717498241059,0.30726847257918516,0.0427721836614251,0.5253214078483681,0.27323816913660726
2025-02-21,56.57,60.88,63.11,39.96,50.17,51.76,6.399999999999999,44.99858973602686,45.0,11.571410263973142,-5.171410263973144,0.3028437939373319,0.041319609336588514,0.5316151629968319,0.2781653578861235
2025-02-28,55.25,61.49,64.76,39.86,50.05,52.03,5.200000000000003,44.828938930502574,45.0,10.421061069497426,-5.2210610694974235,0.30563718471451545,0.041548766527279235,0.5294711151983075,0.27965804383170434
2025-03-07,57.02,61.85,64.12,39.85,49.18,51.45,7.840000000000003,44.479031450454514,42.5,12.54096854954549,-4.700968549545486,0.28499078573231434,0.03623405321605144,0.5323219451968888,0.2793984717979333
2025-03-14,55.2,60.62,62.73,39.63,48.35,49.91,6.850000000000001,42.73904628408788,42.5,12.460953715912126,-5.6109537159121246,0.31870776307328796,0.047974823297973646,0.5305485285272192,0.2964010566263552
2025-03-21,57.98,61.03,63.74,39.25,48.77,49.98,9.209999999999994,43.23953747964923,42.5,14.740462520350768,-5.530462520350774,0.30475561061972317,0.04753131095479968,0.5132197765391839,0.3047604734082593
2025-03-28,60.4,66.5,72.45,38.79,51.41,53.59,8.990000000000002,45.395690589783364,42.5,15.004309410216635,-6.014309410216633,0.2082400400751033,0.020162183085885355,0.3458240860182502,0.1903402007846503
2025-04-04,63.58,65.92,67.85,39.42,51.57,53.75,12.009999999999998,45.994233333333334,42.5,17.585766666666665,-5.5757666666666665,0.2445603164337876,0.02610121699307455,0.3437317232872403,0.22461052701949502
2025-04-11,60.51,66.82,69.67,39.59,51.93,54.6,8.579999999999998,46.0,42.5,14.509999999999998,-5.93,0.2353094500833837,0.022919953853866137,0.33966987970517276,0.2330647216996644
2025-04-18,60.99,66.6,70.58,39.59,53.35,55.68,7.640000000000001,46.598040000000005,46.0,14.391959999999997,-6.751959999999997,0.25797965667222084,0.02469053545559463,0.27747560209763533,0.1613036704994354
2025-04-25,62.63,67.56,73.09,39.65,54.27,56.58,8.36,48.225,46.0,14.405000000000001,-6.045000000000002,0.30751946419101184,0.03650293926456116,0.2970474607454138,0.18671176029653702
2025-05-02,63.33,69.42,74.03,40.0,55.86,57.9,7.469999999999999,48.7875,46.0,14.542499999999997,-7.072499999999998,0.3171486634671238,0.0393451367494988,0.3126459306802362,0.19203485457728098
2025-05-09,64.13,70.58,74.59,41.65,56.48,58.3,7.649999999999999,48.792,46.0,15.337999999999994,-7.687999999999995,0.32321058143728093,0.039067916923106294,0.3141643454287625,0.18411352024782623
2025-05-16,58.86,69.99,73.52,42.73,56.95,59.24,1.9099999999999966,48.43,46.0,10.43,-8.520000000000003,0.3544800432022517,0.03977240885054811,0.3098800834330241,0.20054348426788127
2025-05-23,62.83,68.55,71.23,42.76,56.94,59.21,5.890000000000001,46.95625,46.0,15.873750000000001,-9.98375,0.23089327057784695,0.015382154442012297,0.2932159657417043,0.1820671187913412
2025-05-30,61.51,69.67,73.39,43.56,57.24,59.32,4.269999999999996,48.967999999999996,46.0,12.542000000000002,-8.272000000000006,0.16227156113925809,0.008008455235352319,0.296146242687001,0.19857852887673144
2025-06-06,64.88,69.61,72.05,43.61,57.36,59.6,7.519999999999996,48.98,46.0,15.899999999999999,-8.380000000000003,0.16479797593935805,0.00777363606374637,0.2962083511726056,0.1985073936203916
2025-06-13,63.95,68.57,70.89,43.49,56.69,58.64,7.260000000000005,47.1625,46.0,16.7875,-9.527499999999996,0.18299864830555262,0.010378880507146304,0.2999688740666724,0.21320034866605309
2025-06-20,62.92,68.37,70.95,43.55,56.4,58.59,6.520000000000003,46.0,46.0,16.92,-10.399999999999999,0.1976004301625521,0.013603680975488919,0.2993205200623317,0.22399278734474226
2025-06-27,61.02,66.13,69.12,43.23,56.19,57.8,4.830000000000005,46.0,46.0,15.020000000000003,-10.189999999999998,0.2199109992923784,0.0177211080450147,0.298419857143687,0.22203392329364957
2025-07-04,62.71,66.79,69.43,43.08,56.06,57.86,6.649999999999999,46.0,46.0,16.71,-10.060000000000002,0.2248234328087175,0.018253717246344614,0.2990506408443526,0.2230724480125481
2025-07-11,61.3,67.61,70.57,42.7,54.72,57.03,6.579999999999998,45.99949,46.0,15.300509999999996,-8.720509999999997,0.2235443915593093,0.01786205039199873,0.2977524317547423,0.20724862398197041
2025-07-18,60.63,65.56,67.57,42.57,54.65,56.66,5.980000000000004,45.9975375,46.0,14.632462500000003,-8.652462499999999,0.2143086741073511,0.016190729060030162,0.2963048992367977,0.20329068200305977
2025-07-25,58.71,63.01,65.17,41.9,52.52,54.97,6.189999999999998,45.396969999999996,43.0,13.313030000000005,-7.123030000000007,0.23359691266044205,0.018639499207791732,0.31805636736094156,0.19786723749579915
2025-08-01,57.6,61.47,63.74,41.37,51.4,52.56,6.200000000000003,42.998228,43.0,14.601772000000004,-8.401772000000001,0.27806292125980053,0.027451691284593127,0.3473755890694475,0.2377877406085026
2025-08-08,58.04,63.43,65.96,40.7,51.0,52.32,7.039999999999999,42.997412,43.0,15.042588000000002,-8.002588000000003,0.4323872735146022,0.053667251804239036,0.46771535900221084,0.34792249288557164
2025-08-15,56.55,62.15,64.73,40.14,50.5,51.55,6.049999999999997,42.998086,43.0,13.551913999999996,-7.501913999999999,0.4270937729328831,0.050656285835799286,0.48191043577837606,0.3596463356747809
2025-08-22,56.26,63.34,66.23,40.03,50.41,51.68,5.850000000000001,42.997728,43.0,13.262271999999996,-7.412271999999994,0.4239297762506578,0.050270148243093615,0.48236251220725146,0.361025433552124
2025-08-29,53.85,62.58,65.83,39.56,50.49,51.64,3.3599999999999994,42.998036,43.0,10.851964000000002,-7.491964000000003,0.415966628477607,0.04698556074493054,0.4830844573456702,0.36183856760551125
2025-09-05,57.26,62.82,65.66,39.28,50.1,51.0,7.159999999999997,42.999206,43.0,14.260793999999997,-7.1007940000000005,0.41977989142061795,0.03797826527255688,0.5207046570219246,0.3595415926403449
2025-09-12,55.46,62.02,64.85,39.15,49.27,50.89,6.189999999999998,42.629238,40.5,12.830762,-6.640762000000002,0.3988342509684196,0.030723899738828164,0.5995154483226748,0.4240127841613489
2025-09-19,53.57,57.84,59.99,38.65,48.61,49.49,4.960000000000001,40.499176,40.5,13.070824000000002,-8.110824000000001,0.43948963122725454,0.04103266673259143,0.5699846199506033,0.4204479897109662
2025-09-26,52.85,55.97,58.15,38.12,49.05,50.24,3.8000000000000043,40.497536000000004,40.5,12.352463999999998,-8.552463999999993,0.42817795883084253,0.03959835834588954,0.5726640645211812,0.4198150851211274
2025-10-03,54.74,57.81,60.46,38.0,48.64,49.95,6.100000000000001,40.498302,40.5,14.241698,-8.141697999999998,0.4314691552475631,0.039693878379289727,0.5700954813255475,0.4162166004701099
2025-10-10,54.84,59.51,62.62,38.04,48.24,49.82,6.600000000000001,40.49892,40.5,14.341080000000005,-7.741080000000004,0.43509695900517065,0.040431137495404834,0.5697124772409085,0.41521238926046367
2025-10-17,52.55,59.68,62.74,37.91,48.45,50.14,4.099999999999994,40.49918,40.5,12.050819999999995,-7.95082,0.4292649694377615,0.03854501322295345,0.5701227477909947,0.4150634621538004
2025-10-24,52.87,58.49,61.95,38.0,48.07,49.89,4.799999999999997,40.298952,39.5,12.571047999999998,-7.771048,0.4267894718543676,0.038095689848377634,0.5711274773208393,0.41557057076348125
2025-10-31,53.62,58.47,61.52,37.75,47.25,48.13,6.369999999999997,39.498577499999996,39.5,14.121422500000001,-7.751422500000004,0.4052978910639933,0.03467944372152387,0.5746658559013914,0.4200777538059607
2025-11-07,53.44,59.31,62.66,37.78,47.01,48.1,6.43,39.498484,39.5,13.941516,-7.511516,0.40244616499421787,0.034242102656348083,0.5761670925396271,0.4240743382015437
2025-11-14,52.82,58.36,61.03,37.87,46.69,47.58,6.130000000000003,39.498253999999996,39.5,13.321746000000005,-7.191746000000002,0.4138173948581891,0.037659627059748124,0.5720064533046763,0.423891760477642
2025-11-21,53.18,59.89,62.92,37.7,46.96,47.91,6.219999999999999,39.498344,39.5,13.681655999999997,-7.461655999999998,0.40535351823916344,0.03703425186597464,0.573007968897182,0.4234899934211711
2025-11-28,51.99,58.81,62.63,37.7,46.92,47.84,5.07,39.498278,39.5,12.491722000000003,-7.421722000000003,0.39999837554070766,0.03584141051264045,0.5734566994337127,0.42393752448667354
2025-12-05,54.57,60.91,64.57,37.75,46.88,47.74,7.689999999999998,39.49835,39.5,15.071649999999998,-7.3816500000000005,0.4055985206782798,0.03589483076172051,0.5732049726661104,0.42378544923156103
2025-12-12,50.6,55.69,57.89,37.63,45.96,46.92,4.640000000000001,39.198356000000004,38.0,11.401643999999997,-6.761643999999997,0.4221009363554045,0.03636586099724992,0.5730926385520395,0.4188340812114433
2025-12-19,51.11,54.59,56.83,37.21,45.46,46.15,5.649999999999999,37.999048,38.0,13.110951999999997,-7.460951999999999,0.3924314697999835,0.03216110103720915,0.5645674759790335,0.41830405085497924
2025-12-26,50.3,45.1,46.37,36.57,45.34,45.73,4.959999999999994,37.99939,38.0,12.300609999999999,-7.340610000000005,0.3863625197850273,0.031142095941618875,0.5613724263268906,0.41915840141528893
2026-01-02,53.44,52.54,54.48,36.38,45.41,46.09,8.030000000000001,37.9992275,38.0,15.440772499999994,-7.410772499999993,0.565198682738951,0.06043382390707608,0.5666020099000486,0.40407977061211453
2026-01-09,52.31,60.39,63.53,36.37,44.98,45.79,7.330000000000005,37.998258,38.0,14.311742000000002,-6.981741999999997,0.5677331295387522,0.06196789146667947,0.5682962406845335,0.4158853234459008
2026-01-16,45.95,60.34,64.04,36.26,45.01,46.21,0.9400000000000048,37.99903,38.0,7.950970000000005,-7.01097,0.5415223112458397,0.04741345639794614,0.5717276291113284,0.42432636144604075
2026-01-23,50.71,54.07,56.37,36.25,44.0,45.09,6.710000000000001,37.79909026646843,37.0,12.910909733531568,-6.200909733531567,0.5501844787550038,0.044396501380186915,0.5662170010295685,0.4158111242967203
2026-01-30,50.37,57.24,60.34,35.93,43.7,44.38,6.669999999999995,37.000891845834964,37.0,13.369108154165033,-6.699108154165039,0.4991672330771167,0.03437857912726938,0.558985634349745,0.39101199057930514
2026-02-06,51.34,57.93,60.38,35.9,43.97,44.8,7.3700000000000045,37.00244780315241,37.0,14.337552196847597,-6.967552196847592,0.5058807739763652,0.03523380271958976,0.5600791040876517,0.39083593381342285
2026-02-13,50.12,56.4,59.67,35.28,43.77,44.65,6.349999999999994,37.002314228810505,37.0,13.117685771189493,-6.767685771189498,0.5049839889744404,0.03505107736321078,0.5614421196430643,0.39472770627557785
2026-02-20,50.34,55.52,59.51,34.81,43.74,44.8,6.600000000000001,37.00215882921703,37.0,13.337841170782973,-6.737841170782971,0.5037562318530524,0.03491712696450222,0.5611368255977559,0.39454838055246333
2026-02-27,49.0,52.91,56.79,34.63,43.38,44.38,5.619999999999997,37.00167208359229,37.0,11.99832791640771,-6.378327916407713,0.4975836354388073,0.03408219400529178,0.5597707806169445,0.3921189243447799
2026-03-06,53.13,54.92,58.96,34.17,44.39,44.82,8.740000000000002,39.93679816578805,37.0,13.193201834211955,-4.453201834211953,0.6936950558333018,0.0792263839517352,0.516052753484071,0.41109526015556885
2026-03-13,51.49,54.06,58.66,34.17,44.56,45.24,6.93,40.014223521303705,37.0,11.475776478696297,-4.545776478696297,0.6642602964585094,0.0682786847837622,0.5212519488187773,0.4002096279879416
2026-03-20,51.08,54.62,57.91,34.76,44.9,45.68,6.18,40.038203617003674,37.0,11.041796382996324,-4.861796382996324,0.629758445644736,0.06283567084672415,0.5192455016763835,0.39525227580399425
2026-03-27,52.93,55.82,58.99,35.52,45.65,46.59,7.280000000000001,40.0,37.0,12.93,-5.649999999999999,0.5615696230918897,0.04436244753107055,0.42373441128056444,0.30409109923407496
2026-04-03,54.52,57.53,60.66,35.82,47.11,48.8,7.410000000000004,40.0,37.0,14.520000000000003,-7.109999999999999,0.5087538214378229,0.03707959298120689,0.4291652525978207,0.27729537064880605
2026-04-10,53.94,59.65,63.29,36.53,47.0,49.02,6.939999999999998,39.99954229059764,37.0,13.94045770940236,-7.000457709402362,0.5172411341069865,0.039643676889767665,0.4276021638821574,0.2776218704981127
2026-04-17,52.82,58.96,63.07,36.84,47.16,49.09,5.660000000000004,39.997300595796744,37.0,12.822699404203256,-7.162699404203252,0.5086813085990607,0.03771680491387597,0.4035735127064502,0.2695827333889592
2026-04-24,53.65,59.19,62.24,37.27,46.96,48.64,6.689999999999998,39.99851326818931,37.0,13.651486731810685,-6.9614867318106874,0.46324203140560277,0.028801902190731088,0.38462363941227873,0.2354299507447173
2026-05-01,53.33,58.73,61.69,37.95,47.44,49.08,5.890000000000001,39.99868430660396,37.0,13.331315693396036,-7.441315693396035,0.449680269207724,0.026804544235639605,0.35418488437607903,0.2258365650658225
2026-05-08,55.39,58.69,61.55,38.06,47.24,48.85,8.149999999999999,39.998981903451096,37.0,15.391018096548905,-7.241018096548906,0.4562780481951358,0.02713687709630286,0.34973180991598024,0.2282270122273783
2026-05-15,50.81,58.5,61.65,38.42,47.25,48.96,3.5600000000000023,39.998862875687244,37.0,10.811137124312758,-7.251137124312756,0.40190264128525094,0.02162950589470014,0.3548809774005255,0.2403894204655983
2026-05-22,54.09,59.64,61.83,38.8,47.3,48.81,6.790000000000006,39.99898605808599,37.0,14.091013941914014,-7.301013941914007,0.624213236629137,0.05043808995383681,0.38428748309078914,0.26610027909536293
2026-05-29,53.08,62.77,63.61,38.9,46.93,48.5,6.149999999999999,40.0,37.0,13.079999999999998,-6.93,0.8320636172630446,0.07592498841355944,0.41182811935056907,0.26150930411044104
2026-06-05,54.58,62.49,64.13,39.33,47.66,49.3,6.920000000000002,39.99992146609178,37.0,14.580078533908221,-7.660078533908219,0.8178179481660239,0.07656748330817831,0.41589190877554705,0.2549937446930962
2026-06-12,55.32,61.46,63.94,39.72,47.53,49.36,7.789999999999999,40.0,37.0,15.32,-7.530000000000001,0.8681160303735027,0.07687157695896407,0.43066726632148755,0.247339351726918
2026-06-19,53.09,62.1,63.8,40.73,47.6,49.5,5.490000000000002,39.99909262045028,37.0,13.090907379549726,-7.600907379549724,0.8577877477336016,0.07044629645442435,0.44753091271020795,0.2539528259869037
2026-06-26,52.86,61.1,62.85,41.56,47.43,49.2,5.43,40.00416532302145,37.0,12.855834676978553,-7.425834676978553,0.8666427107272421,0.07287435100091277,0.4477194214185551,0.2542061281855632
2026-07-03,56.51,61.65,63.35,41.45,47.23,48.97,9.280000000000001,40.00499355765072,37.0,16.505006442349277,-7.225006442349276,0.877239080162515,0.07115086123372538,0.44734073618182096,0.25378716377758836
2026-07-10,53.46,62.8,64.29,41.4,47.05,48.27,6.410000000000004,40.00981132098899,37.0,13.450188679011013,-7.04018867901101,0.8677619837775604,0.06763703190540682,0.4534685945601408,0.28406410817583827
2026-07-17,53.75,63.25,64.98,41.23,46.72,47.99,7.030000000000001,40.00501371420576,37.0,13.74498628579424,-6.7149862857942395,0.8727628374833667,0.06844331124686409,0.4521427860857407,0.28192855971205755
2026-07-24,54.39,62.77,65.16,41.39,46.92,47.83,7.469999999999999,40.00622648806095,37.0,14.383773511939047,-6.913773511939048,0.8443468053359495,0.06410682905441056,0.41275099095329665,0.30924606431679436
2026-07-31,52.51,62.81,64.93,41.84,46.65,47.7,5.859999999999999,40.005413070266336,37.0,12.504586929733662,-6.644586929733663,0.9708683721638823,0.06290628646149898,0.402518806721243,0.24097758175841066
2026-08-07,55.52,63.62,65.45,42.0,46.64,47.91,8.880000000000003,40.00841792747507,37.0,15.51158207252493,-6.631582072524928,0.980678107418839,0.06180466332450618,0.40390717188462716,0.24473145738627844
2026-08-14,53.15,63.29,65.46,42.03,46.46,47.4,6.689999999999998,40.00648377892003,37.0,13.14351622107997,-6.453516221079973,0.9778754133045536,0.06064830252352005,0.40509360439686126,0.2500535807880834
