tarih,usdtry,eurtry
2019-05-03,5.9571,6.6744
2019-05-06,5.9602,6.6512
2019-05-07,5.9915,6.7057
2019-05-08,6.1475,6.8838
2019-05-09,6.1607,6.9019
2019-05-10,6.2026,6.9419
2019-05-13,6.1129,6.8651
2019-05-14,6.0827,6.8324
2019-05-15,6.0438,6.7902
2019-05-16,6.0529,6.7805
2019-05-17,5.9999,6.7256
2019-05-20,6.0463,6.7549
2019-05-21,6.04,6.7391
2019-05-22,6.0425,6.7369
2019-05-23,6.0762,6.7819
2019-05-24,6.1252,6.8227
2019-05-27,6.0656,6.7864
2019-05-28,6.046,6.7692
2019-05-29,6.0392,6.7576
2019-05-30,6.0152,6.7101
2019-05-31,5.9235,6.5966
2019-06-03,5.8613,6.532
2019-06-07,5.8613,6.532
2019-06-10,5.8354,6.5729
2019-06-11,5.807,6.5631
2019-06-12,5.7791,6.5392
2019-06-13,5.7997,6.5709
2019-06-14,5.8264,6.5793
2019-06-17,5.8826,6.6316
2019-06-18,5.8704,6.5845
2019-06-19,5.841,6.5465
2019-06-20,5.8518,6.5549
2019-06-21,5.7311,6.4742
2019-06-24,5.7915,6.547
2019-06-25,5.7444,6.5409
2019-06-26,5.7904,6.5935
2019-06-27,5.763,6.5476
2019-06-28,5.7665,6.5571
2019-07-01,5.7551,6.5507
2019-07-02,5.6792,6.4353
2019-07-03,5.6669,6.4013
2019-07-04,5.6292,6.3544
2019-07-05,5.5934,6.3117
2019-07-08,5.6007,6.309
2019-07-09,5.7227,6.4235
2019-07-10,5.7122,6.3998
2019-07-11,5.7381,6.4369
2019-07-12,5.6665,6.3877
2019-07-16,5.6916,6.4088
2019-07-17,5.7027,6.4086
2019-07-18,5.6929,6.383
2019-07-19,5.6912,6.3913
2019-07-22,5.6316,6.334
2019-07-23,5.6684,6.3586
2019-07-24,5.6784,6.3499
2019-07-25,5.7135,6.3671
2019-07-26,5.6991,6.3422
2019-07-29,5.6564,6.2997
2019-07-30,5.6272,6.2586
2019-07-31,5.5709,6.2088
2019-08-01,5.5227,6.1574
2019-08-02,5.5815,6.1609
2019-08-05,5.5809,6.1942
2019-08-06,5.556,6.1947
2019-08-07,5.5315,6.1959
2019-08-08,5.4858,6.1393
2019-08-09,5.4744,6.1349
2019-08-15,5.4809,6.1367
2019-08-16,5.5714,6.2122
2019-08-19,5.5398,6.1414
2019-08-20,5.5775,6.1922
2019-08-21,5.7046,6.3197
2019-08-22,5.7096,6.3359
2019-08-23,5.7478,6.3723
2019-08-26,5.7538,6.3654
2019-08-27,5.8029,6.4532
2019-08-28,5.8257,6.4707
2019-08-29,5.7994,6.4315
2019-09-02,5.814,6.4407
2019-09-03,5.8044,6.3687
2019-09-04,5.7726,6.316
2019-09-05,5.6656,6.2352
2019-09-06,5.6746,6.267
2019-09-09,5.6932,6.2824
2019-09-10,5.7215,6.3123
2019-09-11,5.7568,6.3569
2019-09-12,5.7711,6.3611
2019-09-13,5.7283,6.3087
2019-09-16,5.6665,6.2876
2019-09-17,5.7125,6.3154
2019-09-18,5.7227,6.3038
2019-09-19,5.6785,6.2747
2019-09-20,5.6917,6.2941
2019-09-23,5.6889,6.2847
2019-09-24,5.7183,6.2819
2019-09-25,5.6743,6.2381
2019-09-26,5.6882,6.2544
2019-09-27,5.6659,6.1982
2019-09-30,5.6591,6.1836
2019-10-01,5.6437,6.1671
2019-10-02,5.6752,6.1817
2019-10-03,5.728,6.2547
2019-10-04,5.6854,6.2265
2019-10-07,5.6894,6.2454
2019-10-08,5.7343,6.294
2019-10-09,5.816,6.3897
2019-10-10,5.8276,6.3974
2019-10-11,5.8704,6.4694
2019-10-14,5.8417,6.4405
2019-10-15,5.9103,6.5174
2019-10-16,5.8881,6.4888
2019-10-17,5.8915,6.5012
2019-10-18,5.8806,6.5255
2019-10-21,5.769,6.4202
2019-10-22,5.8124,6.4894
2019-10-23,5.8303,6.4969
2019-10-24,5.7712,6.4158
2019-10-25,5.7417,6.392
2019-10-28,5.7584,6.3996
2019-10-30,5.7584,6.3996
2019-10-31,5.7363,6.3772
2019-11-01,5.7083,6.3715
2019-11-04,5.7188,6.3803
2019-11-05,5.6832,6.3458
2019-11-06,5.7282,6.374
2019-11-07,5.748,6.3714
2019-11-08,5.7366,6.3547
2019-11-11,5.7429,6.3412
2019-11-12,5.7704,6.3641
2019-11-13,5.7665,6.3586
2019-11-14,5.7573,6.3395
2019-11-15,5.757,6.333
2019-11-18,5.747,6.3352
2019-11-19,5.7303,6.3378
2019-11-20,5.7153,6.3279
2019-11-21,5.6964,6.3027
2019-11-22,5.6896,6.3047
2019-11-25,5.6919,6.2979
2019-11-26,5.7191,6.3026
2019-11-27,5.7383,6.3214
2019-11-28,5.7528,6.333
2019-11-29,5.7579,6.3396
2019-12-02,5.7403,6.3175
2019-12-03,5.7426,6.3246
2019-12-04,5.7365,6.3552
2019-12-05,5.736,6.3529
2019-12-06,5.7488,6.3738
2019-12-09,5.7479,6.3805
2019-12-10,5.7905,6.4083
2019-12-11,5.7987,6.4218
2019-12-12,5.7982,6.4267
2019-12-13,5.7875,6.4434
2019-12-16,5.7726,6.4503
2019-12-17,5.8344,6.4993
2019-12-18,5.8558,6.529
2019-12-19,5.8991,6.5671
2019-12-20,5.9252,6.5963
2019-12-23,5.9115,6.5704
2019-12-24,5.9291,6.5714
2019-12-25,5.9364,6.5773
2019-12-26,5.9293,6.5755
2019-12-27,5.9302,6.5759
2019-12-30,5.937,6.6117
2019-12-31,5.9402,6.6506
2020-01-02,5.94,6.6621
2020-01-03,5.9478,6.663
2020-01-06,5.9627,6.6464
2020-01-07,5.9658,6.6718
2020-01-08,5.9594,6.6628
2020-01-09,5.9571,6.6355
2020-01-10,5.881,6.5336
2020-01-13,5.8713,6.517
2020-01-14,5.8529,6.5096
2020-01-15,5.8811,6.5495
2020-01-16,5.8827,6.5504
2020-01-17,5.8684,6.5458
2020-01-20,5.8564,6.5172
2020-01-21,5.8979,6.5412
2020-01-22,5.9191,6.568
2020-01-23,5.9293,6.5723
2020-01-24,5.9152,6.5585
2020-01-27,5.9288,6.5473
2020-01-28,5.9371,6.5471
2020-01-29,5.9334,6.5369
2020-01-30,5.9405,6.5371
2020-01-31,5.9716,6.5782
2020-02-03,5.9726,6.5864
2020-02-04,5.9755,6.6154
2020-02-05,5.9714,6.6017
2020-02-06,5.976,6.5918
2020-02-07,5.9783,6.5761
2020-02-10,5.9776,6.5518
2020-02-11,5.9951,6.5644
2020-02-12,6.0271,6.5777
2020-02-13,6.0215,6.5729
2020-02-14,6.0459,6.5754
2020-02-17,6.047,6.555
2020-02-18,6.0351,6.5435
2020-02-19,6.0578,6.5596
2020-02-20,6.0581,6.5428
2020-02-21,6.0824,6.5654
2020-02-24,6.1023,6.5922
2020-02-25,6.1383,6.6409
2020-02-26,6.1218,6.6416
2020-02-27,6.1463,6.689
2020-02-28,6.1593,6.7344
2020-03-02,6.2259,6.8592
2020-03-03,6.2192,6.8903
2020-03-04,6.1943,6.8889
2020-03-05,6.0904,6.7927
2020-03-06,6.0772,6.778
2020-03-09,6.0821,6.8604
2020-03-10,6.1098,6.9735
2020-03-11,6.1151,6.9455
2020-03-12,6.1502,6.9669
2020-03-13,6.2264,7.0139
2020-03-16,6.2711,7.0099
2020-03-17,6.3628,7.1143
2020-03-18,6.4528,7.1564
2020-03-19,6.4512,7.0871
2020-03-20,6.5154,7.055
2020-03-23,6.4839,6.9737
2020-03-24,6.5864,7.0484
2020-03-25,6.4943,7.0455
2020-03-26,6.4024,6.9271
2020-03-27,6.456,7.061
2020-03-30,6.4346,7.0896
2020-03-31,6.516,7.215
2020-04-01,6.5696,7.2107
2020-04-02,6.6428,7.2756
2020-04-03,6.6672,7.2849
2020-04-06,6.6903,7.2279
2020-04-07,6.7549,7.299
2020-04-08,6.7375,7.3253
2020-04-09,6.7705,7.3544
2020-04-10,6.7382,7.3235
2020-04-13,6.6877,7.3176
2020-04-14,6.7618,7.3954
2020-04-15,6.7752,7.4118
2020-04-16,6.8505,7.4871
2020-04-17,6.9073,7.5145
2020-04-20,6.913,7.4906
2020-04-21,6.9082,7.5077
2020-04-22,6.9593,7.5398
2020-04-24,6.9708,7.5729
2020-04-27,6.9589,7.4903
2020-04-28,6.9675,7.559
2020-04-29,6.9881,7.5877
2020-04-30,6.9787,7.5764
2020-05-04,6.9719,7.5827
2020-05-05,7.0151,7.6739
2020-05-06,7.055,7.6624
2020-05-07,7.1334,7.7112
2020-05-08,7.2209,7.7944
2020-05-11,7.096,7.6894
2020-05-12,7.0676,7.6509
2020-05-13,7.0121,7.5922
2020-05-14,6.9789,7.5735
2020-05-15,6.9543,7.5122
2020-05-18,6.9041,7.4624
2020-05-20,6.8596,7.4185
2020-05-21,6.7841,7.428
2020-05-22,6.7883,7.4499
2020-05-27,6.7917,7.4065
2020-05-28,6.7607,7.4299
2020-05-29,6.7894,7.4738
2020-06-01,6.8138,7.577
2020-06-02,6.8059,7.5724
2020-06-03,6.7817,7.5654
2020-06-04,6.7308,7.5439
2020-06-05,6.7476,7.5677
2020-06-08,6.7573,7.6644
2020-06-09,6.7714,7.6448
2020-06-10,6.7828,7.6453
2020-06-11,6.7777,7.7032
2020-06-12,6.7827,7.7125
2020-06-15,6.8142,7.7097
2020-06-16,6.822,7.6741
2020-06-17,6.8254,7.7306
2020-06-18,6.8333,7.6884
2020-06-19,6.845,7.6992
2020-06-22,6.844,7.6739
2020-06-23,6.8422,7.6713
2020-06-24,6.844,7.7278
2020-06-25,6.8452,7.7363
2020-06-26,6.8434,7.6796
2020-06-29,6.8417,7.6776
2020-06-30,6.8422,7.7082
2020-07-01,6.8432,7.672
2020-07-02,6.8432,7.6774
2020-07-03,6.8428,7.7211
2020-07-06,6.8422,7.6859
2020-07-07,6.8467,7.7356
2020-07-08,6.8519,7.73
2020-07-09,6.8523,7.7308
2020-07-10,6.853,7.7688
2020-07-13,6.8514,7.7309
2020-07-14,6.8528,7.76
2020-07-16,6.8524,7.7815
2020-07-17,6.845,7.8021
2020-07-20,6.8439,7.8083
2020-07-21,6.8438,7.8391
2020-07-22,6.8429,7.8296
2020-07-23,6.8372,7.893
2020-07-24,6.8348,7.9191
2020-07-27,6.8353,7.9298
2020-07-28,6.8364,8.0074
2020-07-29,6.8846,8.07
2020-07-30,6.9372,8.1481
2020-08-04,6.9372,8.1481
2020-08-05,6.9334,8.1676
2020-08-06,6.9872,8.2718
2020-08-07,7.1593,8.486
2020-08-10,7.2661,8.5939
2020-08-11,7.2996,8.585
2020-08-12,7.2483,8.5299
2020-08-13,7.2865,8.5658
2020-08-14,7.3147,8.6564
2020-08-17,7.3445,8.671
2020-08-18,7.3677,8.7328
2020-08-19,7.3679,8.7678
2020-08-20,7.3477,8.771
2020-08-21,7.2952,8.6389
2020-08-24,7.2156,8.5281
2020-08-25,7.3372,8.6764
2020-08-26,7.3674,8.708
2020-08-27,7.3459,8.6755
2020-08-28,7.3174,8.6521
2020-08-31,7.305,8.6897
2020-09-01,7.3261,8.7284
2020-09-02,7.3421,8.7979
2020-09-03,7.3563,8.7321
2020-09-04,7.3994,8.7435
2020-09-07,7.4133,8.7822
2020-09-08,7.4349,8.7938
2020-09-09,7.4537,8.7994
2020-09-10,7.467,8.7855
2020-09-11,7.4553,8.8228
2020-09-14,7.4396,8.8172
2020-09-15,7.4689,8.858
2020-09-16,7.4668,8.8759
2020-09-17,7.4678,8.8606
2020-09-18,7.5152,8.8648
2020-09-21,7.5344,8.9295
2020-09-22,7.572,8.943
2020-09-23,7.6251,8.9553
2020-09-24,7.657,8.959
2020-09-25,7.663,8.9277
2020-09-28,7.5546,8.805
2020-09-29,7.7507,9.0268
2020-09-30,7.808,9.1281
2020-10-01,7.7522,9.0835
2020-10-02,7.6946,9.0376
2020-10-05,7.7288,9.0598
2020-10-06,7.7307,9.0815
2020-10-07,7.7452,9.1257
2020-10-08,7.8267,9.2058
2020-10-09,7.8931,9.2859
2020-10-12,7.9072,9.3242
2020-10-13,7.8673,9.2889
2020-10-14,7.8778,9.2866
2020-10-15,7.9205,9.2986
2020-10-16,7.9116,9.2724
2020-10-19,7.9129,9.2692
2020-10-20,7.8778,9.253
2020-10-21,7.8761,9.2874
2020-10-22,7.8179,9.2677
2020-10-23,7.8025,9.2387
2020-10-26,7.9379,9.3941
2020-10-27,8.0285,9.4924
2020-10-28,8.1211,9.5974
2020-10-30,8.1211,9.5974
2020-11-02,8.3082,9.6985
2020-11-03,8.376,9.7506
2020-11-04,8.4546,9.8802
2020-11-05,8.4553,9.8715
2020-11-06,8.4417,9.9416
2020-11-09,8.4613,10.0279
2020-11-10,8.1778,9.7173
2020-11-11,8.2358,9.7278
2020-11-12,8.0477,9.4921
2020-11-13,7.7896,9.1861
2020-11-16,7.6297,9.0169
2020-11-17,7.6751,9.093
2020-11-18,7.7393,9.1836
2020-11-19,7.7195,9.1701
2020-11-20,7.6699,9.0783
2020-11-23,7.5785,8.995
2020-11-24,7.7593,9.2197
2020-11-25,7.917,9.3956
2020-11-26,7.9415,9.4499
2020-11-27,7.8945,9.4067
2020-11-30,7.7975,9.2988
2020-12-01,7.7892,9.3306
2020-12-02,7.8412,9.3868
2020-12-03,7.808,9.4134
2020-12-04,7.8472,9.5106
2020-12-07,7.7796,9.4625
2020-12-08,7.8373,9.4913
2020-12-09,7.8087,9.462
2020-12-10,7.8203,9.484
2020-12-11,7.8499,9.4932
2020-12-14,7.9349,9.6241
2020-12-15,7.8699,9.5624
2020-12-16,7.8331,9.5184
2020-12-17,7.7873,9.4908
2020-12-18,7.751,9.4817
2020-12-21,7.6898,9.423
2020-12-22,7.6769,9.3504
2020-12-23,7.6368,9.3347
2020-12-24,7.6321,9.303
2020-12-25,7.619,9.2948
2020-12-28,7.5517,9.2037
2020-12-29,7.4738,9.137
2020-12-30,7.4063,9.0697
2020-12-31,7.3405,9.0079
2021-01-04,7.4194,9.1164
2021-01-05,7.3602,9.0382
2021-01-06,7.3866,9.0656
2021-01-07,7.33,9.0397
2021-01-08,7.2733,8.9342
2021-01-11,7.349,8.9968
2021-01-12,7.4431,9.0629
2021-01-13,7.4608,9.0693
2021-01-14,7.4285,9.0552
2021-01-15,7.3885,8.9815
2021-01-18,7.3877,8.9635
2021-01-19,7.4952,9.0457
2021-01-20,7.4485,9.0235
2021-01-21,7.4367,9.0232
2021-01-22,7.3836,8.9597
2021-01-25,7.3985,9.0044
2021-01-26,7.3797,8.9778
2021-01-27,7.3835,8.955
2021-01-28,7.3544,8.9276
2021-01-29,7.3723,8.9216
2021-02-01,7.3216,8.8718
2021-02-02,7.2185,8.7345
2021-02-03,7.1372,8.607
2021-02-04,7.1498,8.5995
2021-02-05,7.1324,8.5559
2021-02-08,7.0789,8.4764
2021-02-09,7.0663,8.5036
2021-02-10,7.0821,8.5664
2021-02-11,7.0513,8.5517
2021-02-12,7.0404,8.5374
2021-02-15,7.0162,8.4977
2021-02-16,6.9724,8.4607
2021-02-17,6.915,8.4026
2021-02-18,7.004,8.4558
2021-02-19,6.9527,8.3867
2021-02-22,6.9611,8.4407
2021-02-23,6.994,8.475
2021-02-24,7.0253,8.5418
2021-02-25,7.1357,8.6774
2021-02-26,7.1924,8.7811
2021-03-01,7.3708,8.942
2021-03-02,7.3029,8.8059
2021-03-03,7.3117,8.7855
2021-03-04,7.3391,8.8679
2021-03-05,7.4524,8.9768
2021-03-08,7.5096,8.9643
2021-03-09,7.5939,9.0208
2021-03-10,7.6403,9.0851
2021-03-11,7.5952,9.0315
2021-03-12,7.4446,8.8995
2021-03-15,7.5709,9.0326
2021-03-16,7.5374,8.9912
2021-03-17,7.5041,8.954
2021-03-18,7.498,8.9242
2021-03-19,7.4573,8.9113
2021-03-22,7.267,8.6566
2021-03-23,7.904,9.4069
2021-03-24,7.8082,9.2902
2021-03-25,7.9666,9.4257
2021-03-26,7.9409,9.3778
2021-03-29,7.9893,9.415
2021-03-30,8.1192,9.5618
2021-03-31,8.326,9.7741
2021-04-01,8.3258,9.7688
2021-04-02,8.1707,9.5898
2021-04-05,8.0362,9.4646
2021-04-06,8.1394,9.5622
2021-04-07,8.1441,9.6191
2021-04-08,8.1688,9.7075
2021-04-09,8.1518,9.6808
2021-04-12,8.1383,9.6777
2021-04-13,8.1681,9.7149
2021-04-14,8.1383,9.6805
2021-04-15,8.0729,9.6558
2021-04-16,8.0567,9.647
2021-04-19,8.0574,9.6524
2021-04-20,8.0514,9.6802
2021-04-21,8.1011,9.7718
2021-04-22,8.1433,9.7816
2021-04-26,8.2694,9.9576
2021-04-27,8.3295,10.0735
2021-04-28,8.231,9.9371
2021-04-29,8.186,9.8799
2021-04-30,8.1753,9.909
2021-05-03,8.2311,9.9545
2021-05-04,8.292,9.9885
2021-05-05,8.3091,9.9837
2021-05-06,8.34,10.0109
2021-05-07,8.3062,9.9979
2021-05-10,8.273,9.9879
2021-05-11,8.2457,10.0284
2021-05-12,8.2867,10.0727
2021-05-17,8.2867,10.0727
2021-05-18,8.3469,10.1403
2021-05-20,8.3281,10.1667
2021-05-21,8.3689,10.2043
2021-05-24,8.3554,10.2072
2021-05-25,8.3811,10.2278
2021-05-26,8.3947,10.2861
2021-05-27,8.433,10.3227
2021-05-28,8.4323,10.2849
2021-05-31,8.5496,10.4147
2021-06-01,8.499,10.3629
2021-06-02,8.5032,10.3998
2021-06-03,8.6066,10.4895
2021-06-04,8.6231,10.5091
2021-06-07,8.682,10.516
2021-06-08,8.6201,10.4825
2021-06-09,8.5891,10.4585
2021-06-10,8.575,10.4515
2021-06-11,8.5313,10.3808
2021-06-14,8.3547,10.1615
2021-06-15,8.3374,10.0998
2021-06-16,8.5474,10.3646
2021-06-17,8.5218,10.3327
2021-06-18,8.6243,10.3072
2021-06-21,8.6646,10.3197
2021-06-22,8.7497,10.4032
2021-06-23,8.7202,10.3722
2021-06-24,8.6139,10.2828
2021-06-25,8.6593,10.3356
2021-06-28,8.6772,10.3646
2021-06-29,8.7219,10.4077
2021-06-30,8.7052,10.3645
2021-07-01,8.6803,10.3249
2021-07-02,8.6768,10.2889
2021-07-05,8.6797,10.2657
2021-07-06,8.665,10.287
2021-07-07,8.6515,10.2562
2021-07-08,8.6657,10.2469
2021-07-09,8.6867,10.2721
2021-07-12,8.6715,10.2712
2021-07-13,8.6319,10.2354
2021-07-14,8.6033,10.1926
2021-07-16,8.6123,10.156
2021-07-19,8.5099,10.0483
2021-07-26,8.5099,10.0483
2021-07-27,8.573,10.105
2021-07-28,8.5604,10.0896
2021-07-29,8.5446,10.0929
2021-07-30,8.4975,10.0862
2021-08-02,8.4139,10.0084
2021-08-03,8.385,9.9677
2021-08-04,8.3229,9.8906
2021-08-05,8.4193,9.9891
2021-08-06,8.5262,10.0976
2021-08-09,8.5619,10.1149
2021-08-10,8.6426,10.1622
2021-08-11,8.6205,10.1112
2021-08-12,8.6244,10.1014
2021-08-13,8.5723,10.064
2021-08-16,8.5359,10.0251
2021-08-17,8.4681,9.9762
2021-08-18,8.4141,9.9022
2021-08-19,8.4632,9.9174
2021-08-20,8.5111,9.9491
2021-08-23,8.5254,9.9551
2021-08-24,8.4572,9.9144
2021-08-25,8.4132,9.8728
2021-08-26,8.3797,9.8404
2021-08-27,8.3578,9.8352
2021-08-31,8.3753,9.8494
2021-09-01,8.3043,9.8228
2021-09-02,8.2876,9.791
2021-09-03,8.2633,9.7911
2021-09-06,8.295,9.8492
2021-09-07,8.2767,9.8199
2021-09-08,8.2981,9.8506
2021-09-09,8.4063,9.9394
2021-09-10,8.4655,10.0142
2021-09-13,8.4044,9.9478
2021-09-14,8.4441,9.9496
2021-09-15,8.4314,9.9615
2021-09-16,8.4272,9.9616
2021-09-17,8.4402,9.9382
2021-09-20,8.5678,10.0921
2021-09-21,8.6648,10.1467
2021-09-22,8.6301,10.1272
2021-09-23,8.6349,10.1291
2021-09-24,8.6584,10.1456
2021-09-27,8.824,10.3526
2021-09-28,8.8355,10.3364
2021-09-29,8.8585,10.3486
2021-09-30,8.8433,10.3135
2021-10-01,8.8785,10.2933
2021-10-04,8.8469,10.2484
2021-10-05,8.8522,10.2822
2021-10-06,8.8444,10.2583
2021-10-07,8.9065,10.2876
2021-10-08,8.8609,10.2469
2021-10-11,8.8982,10.2832
2021-10-12,8.9367,10.3398
2021-10-13,8.9996,10.4026
2021-10-14,9.0222,10.4268
2021-10-15,9.1416,10.612
2021-10-18,9.1993,10.6785
2021-10-19,9.2667,10.7375
2021-10-20,9.2845,10.8237
2021-10-21,9.314,10.8308
2021-10-22,9.2857,10.8108
2021-10-25,9.586,11.1566
2021-10-26,9.7362,11.3283
2021-10-27,9.4575,10.9812
2021-10-28,9.4813,10.998
2021-11-01,9.4813,10.998
2021-11-02,9.5287,11.0216
2021-11-03,9.5171,11.0413
2021-11-04,9.657,11.1892
2021-11-05,9.6884,11.199
2021-11-08,9.7,11.1995
2021-11-09,9.6848,11.2013
2021-11-10,9.7029,11.2469
2021-11-11,9.7812,11.3156
2021-11-12,9.917,11.3726
2021-11-15,9.9105,11.3448
2021-11-16,9.9804,11.4282
2021-11-17,10.1671,11.5606
2021-11-18,10.3993,11.7627
2021-11-19,10.6963,12.1224
2021-11-22,11.0266,12.4815
2021-11-23,11.1712,12.5938
2021-11-24,12.1556,13.6789
2021-11-25,12.6082,14.1524
2021-11-26,12.0001,13.464
2021-11-29,12.0786,13.5971
2021-11-30,12.6595,14.2793
2021-12-01,12.9387,14.6798
2021-12-02,13.3363,15.1049
2021-12-03,13.4067,15.1838
2021-12-06,13.6801,15.4548
2021-12-07,13.774,15.5503
2021-12-08,13.6667,15.4101
2021-12-09,13.6241,15.3754
2021-12-10,13.7432,15.5577
2021-12-13,13.8346,15.6094
2021-12-14,14.2465,16.0663
2021-12-15,14.1745,16.0096
2021-12-16,14.635,16.494
2021-12-17,15.2118,17.1957
2021-12-20,16.3358,18.5044
2021-12-21,17.4731,19.6788
2021-12-22,13.0226,14.7024
2021-12-23,12.4535,14.0483
2021-12-24,11.4508,12.9683
2021-12-27,11.7278,13.2926
2021-12-28,11.39,12.8903
2021-12-29,11.8302,13.4
2021-12-30,12.2219,13.8011
2021-12-31,12.9775,14.6823
2022-01-03,13.329,15.0867
2022-01-04,13.4221,15.2342
2022-01-05,13.1873,14.8902
2022-01-06,13.3687,15.1137
2022-01-07,13.6352,15.4105
2022-01-10,13.7526,15.5501
2022-01-11,13.7195,15.5443
2022-01-12,13.7314,15.5689
2022-01-13,13.7209,15.5908
2022-01-14,13.54,15.5177
2022-01-17,13.5054,15.4799
2022-01-18,13.4788,15.394
2022-01-19,13.5109,15.395
2022-01-20,13.5703,15.3848
2022-01-21,13.4431,15.2577
2022-01-24,13.402,15.1892
2022-01-25,13.3846,15.1506
2022-01-26,13.5,15.2425
2022-01-27,13.5029,15.2404
2022-01-28,13.5932,15.2159
2022-01-31,13.6066,15.1536
2022-02-01,13.4015,14.9676
2022-02-02,13.367,15.0503
2022-02-03,13.4287,15.1653
2022-02-04,13.5543,15.3002
2022-02-07,13.5336,15.5162
2022-02-08,13.5429,15.4812
2022-02-09,13.616,15.5412
2022-02-10,13.5675,15.5002
2022-02-11,13.5322,15.4713
2022-02-14,13.4933,15.3674
2022-02-15,13.5378,15.327
2022-02-16,13.6032,15.4218
2022-02-17,13.6154,15.4927
2022-02-18,13.6035,15.462
2022-02-21,13.6118,15.4745
2022-02-22,13.6123,15.4651
2022-02-23,13.7447,15.5648
2022-02-24,13.7849,15.6358
2022-02-25,14.2324,15.9627
2022-02-28,14.0395,15.7097
2022-03-01,13.8286,15.4724
2022-03-02,13.8854,15.5556
2022-03-03,14.0386,15.5729
2022-03-04,14.112,15.6521
2022-03-07,14.1766,15.6017
2022-03-08,14.3012,15.5309
2022-03-09,14.4728,15.7502
2022-03-10,14.6061,15.9918
2022-03-11,14.7435,16.2842
2022-03-14,14.9042,16.3758
2022-03-15,14.7624,16.1627
2022-03-16,14.7503,16.217
2022-03-17,14.6758,16.1254
2022-03-18,14.6697,16.2065
2022-03-21,14.764,16.3261
2022-03-22,14.816,16.3668
2022-03-23,14.8041,16.2734
2022-03-24,14.8063,16.2985
2022-03-25,14.8234,16.2825
2022-03-28,14.8068,16.3136
2022-03-29,14.8221,16.262
2022-03-30,14.7933,16.3117
2022-03-31,14.6458,16.3086
2022-04-01,14.6371,16.2855
2022-04-04,14.6609,16.2145
2022-04-05,14.6862,16.1796
2022-04-06,14.6955,16.1262
2022-04-07,14.7176,16.0543
2022-04-08,14.7289,16.0523
2022-04-11,14.7213,16.0012
2022-04-12,14.7162,16.0497
2022-04-13,14.6633,15.933
2022-04-14,14.5604,15.7713
2022-04-15,14.5933,15.9114
2022-04-18,14.6181,15.8056
2022-04-19,14.6252,15.7912
2022-04-20,14.6343,15.801
2022-04-21,14.6424,15.8633
2022-04-22,14.6605,15.9909
2022-04-25,14.7068,15.9017
2022-04-26,14.7439,15.8262
2022-04-27,14.767,15.7779
2022-04-28,14.7962,15.6941
2022-04-29,14.7798,15.5448
2022-05-05,14.7852,15.6139
2022-05-06,14.8313,15.7054
2022-05-09,14.8978,15.7147
2022-05-10,14.974,15.7587
2022-05-11,15.1926,16.0374
2022-05-12,15.2882,16.133
2022-05-13,15.3526,16.0354
2022-05-16,15.4378,16.0455
2022-05-17,15.5639,16.2166
2022-05-18,15.7886,16.5628
2022-05-20,15.9205,16.7425
2022-05-23,15.9249,16.8483
2022-05-24,15.8494,16.8698
2022-05-25,16.0846,17.2255
2022-05-26,16.267,17.366
2022-05-27,16.3681,17.5101
2022-05-30,16.3479,17.527
2022-05-31,16.3562,17.6019
2022-06-01,16.3876,17.5702
2022-06-02,16.4127,17.5916
2022-06-03,16.439,17.57
2022-06-06,16.4765,17.7066
2022-06-07,16.5588,17.7785
2022-06-08,16.7084,17.8408
2022-06-09,17.0925,18.2931
2022-06-10,17.1985,18.43
2022-06-13,17.0589,18.0924
2022-06-14,17.2344,18.0353
2022-06-15,17.2343,18.0055
2022-06-16,17.2568,18.0818
2022-06-17,17.288,17.984
2022-06-20,17.2905,18.173
2022-06-21,17.3113,18.2219
2022-06-22,17.3168,18.2799
2022-06-23,17.3301,18.2142
2022-06-24,17.347,18.2455
2022-06-27,17.3478,18.2753
2022-06-28,16.646,17.6057
2022-06-29,16.6189,17.5858
2022-06-30,16.669,17.5221
2022-07-01,16.6614,17.3701
2022-07-04,16.7155,17.4703
2022-07-05,16.7935,17.5322
2022-07-06,16.9369,17.5036
2022-07-07,17.1818,17.5783
2022-07-08,17.2601,17.5988
2022-07-13,17.2601,17.5988
2022-07-14,17.3913,17.4693
2022-07-18,17.4581,17.4977
2022-07-19,17.4635,17.7083
2022-07-20,17.5425,17.9559
2022-07-21,17.5605,17.9549
2022-07-22,17.6282,17.966
2022-07-25,17.711,18.0087
2022-07-26,17.8011,18.1927
2022-07-27,17.8335,18.16
2022-07-28,17.8701,18.1286
2022-07-29,17.9044,18.2176
2022-08-01,17.8939,18.2977
2022-08-02,17.9254,18.3644
2022-08-03,17.9327,18.3502
2022-08-04,17.9358,18.2593
2022-08-05,17.935,18.2617
2022-08-08,17.9362,18.3515
2022-08-09,17.9393,18.285
2022-08-10,17.9319,18.3329
2022-08-11,17.9308,18.3411
2022-08-12,17.9356,18.5263
2022-08-15,17.9366,18.4687
2022-08-16,17.9411,18.3238
2022-08-17,17.942,18.1958
2022-08-18,17.9411,18.2487
2022-08-19,17.9688,18.2694
2022-08-22,18.0767,18.2093
2022-08-23,18.0988,18.1184
2022-08-24,18.1018,17.9664
2022-08-25,18.1176,18.0113
2022-08-26,18.1466,18.138
2022-08-29,18.1564,18.1354
2022-08-31,18.1648,18.0933
2022-09-01,18.1704,18.1574
2022-09-02,18.1805,18.2226
2022-09-05,18.2009,18.1797
