tarih,tlref,politika,politika_ger,aofm,fon_top,koridor_alt,koridor_ust,bist_on
2013-01-02,,,,5.55,21000.0,5.0,9.0,
2013-01-03,,,,5.56,20000.0,5.0,9.0,
2013-01-04,,,,5.58,20000.0,5.0,9.0,
2013-01-07,,,,5.59,19500.0,5.0,9.0,
2013-01-08,,,,5.58,20000.0,5.0,9.0,
2013-01-09,,,,5.58,20500.0,5.0,9.0,
2013-01-10,,,,5.58,20200.0,5.0,9.0,
2013-01-11,,,,5.64,15700.0,5.0,9.0,
2013-01-14,,,,5.64,15200.0,5.0,9.0,
2013-01-15,,,,5.64,15700.0,5.0,9.0,
2013-01-16,,,,5.64,15450.0,5.0,9.0,
2013-01-17,,,,5.64,16000.0,5.0,9.0,
2013-01-18,,,,5.63,18000.0,5.0,9.0,
2013-01-21,,,,5.63,17700.0,5.0,9.0,
2013-01-22,,,,5.63,16900.0,5.0,9.0,
2013-01-23,,,,5.64,16350.0,4.75,8.75,
2013-01-24,,,,5.64,15800.0,4.75,8.75,
2013-01-25,,,,5.63,13300.0,4.75,8.75,
2013-01-28,,,,5.63,13600.0,4.75,8.75,
2013-01-29,,,,5.62,14900.0,4.75,8.75,
2013-01-30,,,,5.61,15200.0,4.75,8.75,
2013-01-31,,,,5.6,18000.0,4.75,8.75,
2013-02-01,,,,5.57,20000.0,4.75,8.75,
2013-02-04,,,,5.57,20500.0,4.75,8.75,
2013-02-05,,,,5.57,19783.0,4.75,8.75,
2013-02-06,,,,5.57,20283.0,4.75,8.75,
2013-02-07,,,,5.57,19783.0,4.75,8.75,
2013-02-08,,,,5.55,19783.0,4.75,8.75,
2013-02-11,,,,5.55,19283.0,4.75,8.75,
2013-02-12,,,,5.55,20500.0,4.75,8.75,
2013-02-13,,,,5.55,19700.0,4.75,8.75,
2013-02-14,,,,5.56,18200.0,4.75,8.75,
2013-02-15,,,,5.54,17700.0,4.75,8.75,
2013-02-18,,,,5.54,18022.0,4.75,8.75,
2013-02-19,,,,5.54,17410.0,4.75,8.75,
2013-02-20,,,,5.54,18262.0,4.5,8.5,
2013-02-21,,,,5.53,21449.0,4.5,8.5,
2013-02-22,,,,5.53,21449.0,4.5,8.5,
2013-02-25,,,,5.53,21597.0,4.5,8.5,
2013-02-26,,,,5.53,21459.0,4.5,8.5,
2013-02-27,,,,5.53,21077.0,4.5,8.5,
2013-02-28,,,,5.53,17570.0,4.5,8.5,
2013-03-01,,,,5.53,17128.0,4.5,8.5,
2013-03-04,,,,5.53,20356.0,4.5,8.5,
2013-03-05,,,,5.52,21606.0,4.5,8.5,
2013-03-06,,,,5.52,22436.0,4.5,8.5,
2013-03-07,,,,5.52,23756.0,4.5,8.5,
2013-03-08,,,,5.52,22460.0,4.5,8.5,
2013-03-11,,,,5.52,21262.0,4.5,8.5,
2013-03-12,,,,5.52,20262.0,4.5,8.5,
2013-03-13,,,,5.52,19012.0,4.5,8.5,
2013-03-14,,,,5.57,18290.1,4.5,8.5,
2013-03-15,,,,5.53,18250.0,4.5,8.5,
2013-03-18,,,,5.53,19250.0,4.5,8.5,
2013-03-19,,,,5.52,21250.0,4.5,8.5,
2013-03-20,,,,5.52,21250.0,4.5,8.5,
2013-03-21,,,,5.52,21250.0,4.5,8.5,
2013-03-22,,,,5.53,16750.0,4.5,8.5,
2013-03-25,,,,5.54,15750.0,4.5,8.5,
2013-03-26,,,,5.54,15250.0,4.5,8.5,
2013-03-27,,,,5.54,16500.0,4.5,7.5,
2013-03-28,,,,5.54,16500.0,4.5,7.5,
2013-03-29,,,,5.96,24250.0,4.5,7.5,
2013-04-01,,,,5.6,17500.0,4.5,7.5,
2013-04-02,,,,5.6,17000.0,4.5,7.5,
2013-04-03,,,,5.6,16500.0,4.5,7.5,
2013-04-04,,,,5.6,17500.0,4.5,7.5,
2013-04-05,,,,5.62,18500.0,4.5,7.5,
2013-04-08,,,,5.62,19000.0,4.5,7.5,
2013-04-09,,,,5.62,19000.0,4.5,7.5,
2013-04-10,,,,5.62,20000.0,4.5,7.5,
2013-04-11,,,,5.62,18500.0,4.5,7.5,
2013-04-12,,,,5.65,15500.0,4.5,7.5,
2013-04-15,,,,5.66,14500.0,4.5,7.5,
2013-04-16,,,,5.67,13500.0,4.5,7.5,
2013-04-17,,,,5.68,12000.0,4.0,7.0,
2013-04-18,,,,5.6,13000.0,4.0,7.0,
2013-04-19,,,,5.46,12500.0,4.0,7.0,
2013-04-22,,,,5.4,12000.0,4.0,7.0,
2013-04-24,,,,5.37,11000.0,4.0,7.0,
2013-04-25,,,,5.4,10000.0,4.0,7.0,
2013-04-26,,,,5.24,10500.0,4.0,7.0,
2013-04-29,,,,5.24,10500.0,4.0,7.0,
2013-04-30,,,,5.17,15000.0,4.0,7.0,
2013-05-02,,,,5.16,15500.0,4.0,7.0,
2013-05-03,,,,5.09,16000.0,4.0,7.0,
2013-05-06,,,,5.09,16000.0,4.0,7.0,
2013-05-07,,,,5.09,15000.0,4.0,7.0,
2013-05-08,,,,5.09,16000.0,4.0,7.0,
2013-05-09,,,,5.08,17000.0,4.0,7.0,
2013-05-10,,,,5.04,18000.0,4.0,7.0,
2013-05-13,,,,5.04,17000.0,4.0,7.0,
2013-05-14,,,,5.04,16000.0,4.0,7.0,
2013-05-15,,,,5.04,17500.0,4.0,7.0,
2013-05-16,,,,5.04,17000.0,4.0,7.0,
2013-05-17,,,,4.78,18500.0,3.5,6.5,
2013-05-20,,,,4.77,18200.0,3.5,6.5,
2013-05-21,,,,4.67,21700.0,3.5,6.5,
2013-05-22,,,,4.62,19700.0,3.5,6.5,
2013-05-23,,,,4.56,19700.0,3.5,6.5,
2013-05-24,,,,4.54,20200.0,3.5,6.5,
2013-05-27,,,,4.53,22500.0,3.5,6.5,
2013-05-28,,,,4.53,22000.0,3.5,6.5,
2013-05-29,,,,4.53,22500.0,3.5,6.5,
2013-05-30,,,,4.53,28500.0,3.5,6.5,
2013-05-31,,,,4.52,27500.0,3.5,6.5,
2013-06-03,,,,4.66,29630.0,3.5,6.5,
2013-06-04,,,,4.53,26500.0,3.5,6.5,
2013-06-05,,,,4.66,29100.0,3.5,6.5,
2013-06-06,,,,4.79,31685.0,3.5,6.5,
2013-06-07,,,,4.76,30400.0,3.5,6.5,
2013-06-10,,,,4.68,30900.0,3.5,6.5,
2013-06-11,,,,4.98,32700.0,3.5,6.5,
2013-06-12,,,,4.77,30650.0,3.5,6.5,
2013-06-13,,,,4.83,27150.0,3.5,6.5,
2013-06-14,,,,5.1,27900.0,3.5,6.5,
2013-06-17,,,,5.1,27950.0,3.5,6.5,
2013-06-18,,,,4.88,27900.0,3.5,6.5,
2013-06-19,,,,4.84,21600.0,3.5,6.5,
2013-06-20,,,,5.26,25891.0,3.5,6.5,
2013-06-21,,,,5.66,30690.0,3.5,6.5,
2013-06-24,,,,5.58,28915.5,3.5,6.5,
2013-06-25,,,,5.53,28556.0,3.5,6.5,
2013-06-26,,,,5.3,29030.0,3.5,6.5,
2013-06-27,,,,5.12,30810.0,3.5,6.5,
2013-06-28,,,,5.11,37510.0,3.5,6.5,
2013-07-01,,,,4.98,33660.0,3.5,6.5,
2013-07-02,,,,4.89,31560.0,3.5,6.5,
2013-07-03,,,,4.93,30000.0,3.5,6.5,
2013-07-04,,,,5.14,32961.0,3.5,6.5,
2013-07-05,,,,5.26,38500.0,3.5,6.5,
2013-07-08,,,,5.57,41202.0,3.5,6.5,
2013-07-09,,,,5.82,43177.9,3.5,6.5,
2013-07-10,,,,5.92,42167.7,3.5,6.5,
2013-07-11,,,,5.6,41008.0,3.5,6.5,
2013-07-12,,,,5.55,39180.0,3.5,6.5,
2013-07-15,,,,5.29,39651.0,3.5,6.5,
2013-07-16,,,,4.92,35485.0,3.5,6.5,
2013-07-17,,,,4.78,36985.0,3.5,6.5,
2013-07-18,,,,4.8,33920.0,3.5,6.5,
2013-07-19,,,,5.09,44219.0,3.5,6.5,
2013-07-22,,,,5.14,46729.0,3.5,6.5,
2013-07-23,,,,5.16,47766.5,3.5,6.5,
2013-07-24,,,,4.73,33000.0,3.5,7.25,
2013-07-25,,,,4.95,28735.0,3.5,7.25,
2013-07-26,,,,5.49,33629.0,3.5,7.25,
2013-07-29,,,,5.65,31359.0,3.5,7.25,
2013-07-30,,,,5.88,30409.0,3.5,7.25,
2013-07-31,,,,6.44,24124.4,3.5,7.25,
2013-08-01,,,,6.18,31580.0,3.5,7.25,
2013-08-02,,,,6.46,42671.0,3.5,7.25,
2013-08-05,,,,6.5,44236.0,3.5,7.25,
2013-08-06,,,,6.42,44837.0,3.5,7.25,
2013-08-07,,,,6.24,43109.0,3.5,7.25,
2013-08-12,,,,6.21,42382.0,3.5,7.25,
2013-08-13,,,,6.25,38929.0,3.5,7.25,
2013-08-14,,,,6.23,35719.5,3.5,7.25,
2013-08-15,,,,6.53,33595.0,3.5,7.25,
2013-08-16,,,,6.52,40470.0,3.5,7.25,
2013-08-19,,,,6.52,39535.0,3.5,7.25,
2013-08-20,,,,6.61,42830.0,3.5,7.25,
2013-08-21,,,,7.11,37210.5,3.5,7.75,
2013-08-22,,,,7.16,40770.0,3.5,7.75,
2013-08-23,,,,7.45,41691.0,3.5,7.75,
2013-08-26,,,,7.03,43315.0,3.5,7.75,
2013-08-27,,,,6.98,43385.0,3.5,7.75,
2013-08-28,,,,6.81,44842.0,3.5,7.75,
2013-08-29,,,,6.62,48407.0,3.5,7.75,
2013-09-02,,,,7.09,46533.0,3.5,7.75,
2013-09-03,,,,6.66,48736.0,3.5,7.75,
2013-09-04,,,,6.62,49555.0,3.5,7.75,
2013-09-05,,,,6.56,46873.0,3.5,7.75,
2013-09-06,,,,6.32,49506.0,3.5,7.75,
2013-09-09,,,,6.44,43770.0,3.5,7.75,
2013-09-10,,,,6.31,47861.0,3.5,7.75,
2013-09-11,,,,6.31,48628.0,3.5,7.75,
2013-09-12,,,,6.33,45228.0,3.5,7.75,
2013-09-13,,,,6.32,49163.0,3.5,7.75,
2013-09-16,,,,6.54,47390.0,3.5,7.75,
2013-09-17,,,,6.27,48358.0,3.5,7.75,
2013-09-18,,,,6.26,47578.0,3.5,7.75,
2013-09-19,,,,6.23,49023.0,3.5,7.75,
2013-09-20,,,,6.08,48420.0,3.5,7.75,
2013-09-23,,,,6.09,42485.0,3.5,7.75,
2013-09-24,,,,6.08,44900.0,3.5,7.75,
2013-09-25,,,,6.1,43089.0,3.5,7.75,
2013-09-26,,,,6.2,42764.0,3.5,7.75,
2013-09-27,,,,6.37,45700.0,3.5,7.75,
2013-09-30,,,,6.45,40932.0,3.5,7.75,
2013-10-01,,,,6.34,47295.0,3.5,7.75,
2013-10-02,,,,6.26,44800.0,3.5,7.75,
2013-10-03,,,,6.22,45625.0,3.5,7.75,
2013-10-04,,,,6.2,48119.0,3.5,7.75,
2013-10-07,,,,6.31,43387.0,3.5,7.75,
2013-10-08,,,,6.22,46034.0,3.5,7.75,
2013-10-09,,,,6.18,38580.0,3.5,7.75,
2013-10-10,,,,6.21,36650.0,3.5,7.75,
2013-10-11,,,,6.22,44510.0,3.5,7.75,
2013-10-14,,,,6.07,44623.0,3.5,7.75,
2013-10-21,,,,6.39,40290.0,3.5,7.75,
2013-10-22,,,,6.23,41442.0,3.5,7.75,
2013-10-23,,,,6.23,36670.0,3.5,7.75,
2013-10-24,,,,6.27,40202.0,3.5,7.75,
2013-10-25,,,,6.22,38510.0,3.5,7.75,
2013-10-28,,,,6.18,39355.0,3.5,7.75,
2013-10-30,,,,6.24,39840.0,3.5,7.75,
2013-10-31,,,,6.27,42113.0,3.5,7.75,
2013-11-01,,,,6.31,41363.0,3.5,7.75,
2013-11-04,,,,6.76,38170.0,3.5,7.75,
2013-11-05,,,,6.31,41452.0,3.5,7.75,
2013-11-06,,,,6.3,40457.0,3.5,7.75,
2013-11-07,,,,6.31,41507.0,3.5,7.75,
2013-11-08,,,,6.34,42994.0,3.5,7.75,
2013-11-11,,,,6.76,39904.8,3.5,7.75,
2013-11-12,,,,6.8,38081.0,3.5,7.75,
2013-11-13,,,,6.34,37634.0,3.5,7.75,
2013-11-14,,,,6.34,37300.0,3.5,7.75,
2013-11-15,,,,6.34,40492.0,3.5,7.75,
2013-11-18,,,,6.6,35283.5,3.5,7.75,
2013-11-19,,,,6.62,35901.0,3.5,7.75,
2013-11-20,,,,6.46,41317.0,3.5,7.75,
2013-11-21,,,,6.58,44435.0,3.5,7.75,
2013-11-22,,,,6.6,41402.0,3.5,7.75,
2013-11-25,,,,6.38,37900.0,3.5,7.75,
2013-11-26,,,,6.34,38987.0,3.5,7.75,
2013-11-27,,,,6.39,39156.5,3.5,7.75,
2013-11-28,,,,7.02,34094.5,3.5,7.75,
2013-11-29,,,,6.76,43736.0,3.5,7.75,
2013-12-02,,,,6.7,42675.5,3.5,7.75,
2013-12-03,,,,6.67,41459.5,3.5,7.75,
2013-12-04,,,,6.62,39562.0,3.5,7.75,
2013-12-05,,,,6.59,40795.8,3.5,7.75,
2013-12-06,,,,6.65,42877.5,3.5,7.75,
2013-12-09,,,,7.15,36253.4,3.5,7.75,
2013-12-10,,,,6.67,40216.0,3.5,7.75,
2013-12-11,,,,6.63,38397.2,3.5,7.75,
2013-12-12,,,,6.56,36538.0,3.5,7.75,
2013-12-13,,,,6.66,38725.5,3.5,7.75,
2013-12-16,,,,7.14,34364.0,3.5,7.75,
2013-12-17,,,,6.56,33897.5,3.5,7.75,
2013-12-18,,,,7.01,33893.0,3.5,7.75,
2013-12-19,,,,6.95,32053.0,3.5,7.75,
2013-12-20,,,,7.01,34748.0,3.5,7.75,
2013-12-23,,,,7.11,30665.0,3.5,7.75,
2013-12-24,,,,6.95,31697.5,3.5,7.75,
2013-12-25,,,,6.82,27435.0,3.5,7.75,
2013-12-26,,,,6.87,29407.5,3.5,7.75,
2013-12-27,,,,7.0,34229.0,3.5,7.75,
2013-12-30,,,,7.11,30469.9,3.5,7.75,
2013-12-31,,,,7.1,39071.4,3.5,7.75,
2014-01-02,,,,7.05,34225.5,3.5,7.75,
2014-01-03,,,,7.17,38942.0,3.5,7.75,
2014-01-06,,,,7.14,39333.0,3.5,7.75,
2014-01-07,,,,7.14,39581.5,3.5,7.75,
2014-01-08,,,,7.13,41012.0,3.5,7.75,
2014-01-09,,,,7.12,40700.0,3.5,7.75,
2014-01-10,,,,7.13,41469.0,3.5,7.75,
2014-01-13,,,,7.01,35036.0,3.5,7.75,
2014-01-14,,,,6.98,33276.0,3.5,7.75,
2014-01-15,,,,6.97,33257.0,3.5,7.75,
2014-01-16,,,,7.0,34157.0,3.5,7.75,
2014-01-17,,,,7.06,37164.5,3.5,7.75,
2014-01-20,,,,7.14,42413.0,3.5,7.75,
2014-01-21,,,,7.19,45878.0,3.5,7.75,
2014-01-22,,,,7.09,38877.0,3.5,7.75,
2014-01-23,,,,7.15,42959.0,3.5,7.75,
2014-01-24,,,,7.2,47285.4,3.5,7.75,
2014-01-27,,,,8.36,38375.4,3.5,9.0,
2014-01-28,,,,7.26,51851.3,3.5,7.75,
2014-01-29,,,,9.26,39142.3,8.0,12.0,
2014-01-30,,,,9.57,46493.0,8.0,12.0,
2014-01-31,,,,9.96,52225.0,8.0,12.0,
2014-02-03,,,,9.91,52400.0,8.0,12.0,
2014-02-04,,,,10.03,52900.0,8.0,12.0,
2014-02-05,,,,10.0,49000.0,8.0,12.0,
2014-02-06,,,,10.0,49000.0,8.0,12.0,
2014-02-07,,,,10.06,51141.0,8.0,12.0,
2014-02-10,,,,10.08,51616.0,8.0,12.0,
2014-02-11,,,,10.08,51741.0,8.0,12.0,
2014-02-12,,,,10.09,51117.0,8.0,12.0,
2014-02-13,,,,10.06,47966.0,8.0,12.0,
2014-02-14,,,,10.02,45650.0,8.0,12.0,
2014-02-17,,,,10.0,45000.0,8.0,12.0,
2014-02-18,,,,10.03,45900.0,8.0,12.0,
2014-02-19,,,,10.04,46130.0,8.0,12.0,
2014-02-20,,,,10.15,52347.0,8.0,12.0,
2014-02-21,,,,10.14,51815.0,8.0,12.0,
2014-02-24,,,,10.14,52945.0,8.0,12.0,
2014-02-25,,,,10.15,53292.0,8.0,12.0,
2014-02-26,,,,10.05,49611.0,8.0,12.0,
2014-02-27,,,,10.15,51770.0,8.0,12.0,
2014-02-28,,,,10.23,54493.0,8.0,12.0,
2014-03-03,,,,10.14,51954.0,8.0,12.0,
2014-03-04,,,,10.16,52569.0,8.0,12.0,
2014-03-05,,,,10.2,53876.0,8.0,12.0,
2014-03-06,,,,10.18,54365.0,8.0,12.0,
2014-03-07,,,,10.21,56103.9,8.0,12.0,
2014-03-10,,,,10.22,56389.4,8.0,12.0,
2014-03-11,,,,10.17,54845.4,8.0,12.0,
2014-03-12,,,,10.25,54003.4,8.0,12.0,
2014-03-13,,,,10.15,49046.0,8.0,12.0,
2014-03-14,,,,10.19,48908.3,8.0,12.0,
2014-03-17,,,,10.19,49034.3,8.0,12.0,
2014-03-18,,,,10.17,48465.3,8.0,12.0,
2014-03-19,,,,10.21,46199.3,8.0,12.0,
2014-03-20,,,,10.23,46876.0,8.0,12.0,
2014-03-21,,,,10.22,46313.3,8.0,12.0,
2014-03-24,,,,10.26,47513.3,8.0,12.0,
2014-03-25,,,,10.18,46550.3,8.0,12.0,
2014-03-26,,,,10.16,45975.3,8.0,12.0,
2014-03-27,,,,10.18,48587.3,8.0,12.0,
2014-03-28,,,,10.28,57260.3,8.0,12.0,
2014-03-31,,,,10.27,56900.3,8.0,12.0,
2014-04-01,,,,10.14,54205.3,8.0,12.0,
2014-04-02,,,,10.17,54750.3,8.0,12.0,
2014-04-03,,,,10.13,54918.3,8.0,12.0,
2014-04-04,,,,10.13,54868.3,8.0,12.0,
2014-04-07,,,,10.06,55247.3,8.0,12.0,
2014-04-08,,,,10.0,55051.3,8.0,12.0,
2014-04-09,,,,10.0,52000.0,8.0,12.0,
2014-04-10,,,,10.07,52346.0,8.0,12.0,
2014-04-11,,,,10.01,46262.3,8.0,12.0,
2014-04-14,,,,10.01,47252.3,8.0,12.0,
2014-04-15,,,,10.0,49052.3,8.0,12.0,
2014-04-16,,,,10.0,45052.3,8.0,12.0,
2014-04-17,,,,10.0,45052.3,8.0,12.0,
2014-04-18,,,,10.05,47698.3,8.0,12.0,
2014-04-21,,,,10.02,46752.3,8.0,12.0,
2014-04-22,,,,10.02,45464.3,8.0,12.0,
2014-04-24,,,,10.01,45178.3,8.0,12.0,
2014-04-25,,,,10.05,46449.3,8.0,12.0,
2014-04-28,,,,10.05,45449.3,8.0,12.0,
2014-04-29,,,,10.02,44528.1,8.0,12.0,
2014-04-30,,,,10.03,42985.0,8.0,12.0,
2014-05-02,,,,10.0,51027.2,8.0,12.0,
2014-05-05,,,,10.02,51700.0,8.0,12.0,
2014-05-06,,,,10.04,52397.0,8.0,12.0,
2014-05-07,,,,10.0,50000.1,8.0,12.0,
2014-05-08,,,,10.01,51500.0,8.0,12.0,
2014-05-09,,,,10.02,51507.2,8.0,12.0,
2014-05-12,,,,10.0,50026.9,8.0,12.0,
2014-05-13,,,,10.0,45027.0,8.0,12.0,
2014-05-14,,,,10.0,45026.9,8.0,12.0,
2014-05-15,,,,10.0,45026.9,8.0,12.0,
2014-05-16,,,,10.0,44026.9,8.0,12.0,
2014-05-20,,,,10.02,50827.1,8.0,12.0,
2014-05-21,,,,10.0,43027.1,8.0,12.0,
2014-05-22,,,,10.0,42027.1,8.0,12.0,
2014-05-23,,,,9.76,44027.0,8.0,12.0,
2014-05-26,,,,9.72,42027.0,8.0,12.0,
2014-05-27,,,,9.63,42027.0,8.0,12.0,
2014-05-28,,,,9.57,45278.0,8.0,12.0,
2014-05-29,,,,9.5,54000.0,8.0,12.0,
2014-05-30,,,,9.53,52700.0,8.0,12.0,
2014-06-02,,,,9.5,53000.0,8.0,12.0,
2014-06-03,,,,9.5,53000.0,8.0,12.0,
2014-06-04,,,,9.5,50000.0,8.0,12.0,
2014-06-05,,,,9.5,50000.0,8.0,12.0,
2014-06-06,,,,9.5,51000.0,8.0,12.0,
2014-06-09,,,,9.5,51000.0,8.0,12.0,
2014-06-10,,,,9.5,51000.0,8.0,12.0,
2014-06-11,,,,9.5,48000.0,8.0,12.0,
2014-06-12,,,,9.5,41000.0,8.0,12.0,
2014-06-13,,,,9.5,44000.0,8.0,12.0,
2014-06-16,,,,9.5,43000.0,8.0,12.0,
2014-06-17,,,,9.5,42000.0,8.0,12.0,
2014-06-18,,,,9.5,41000.0,8.0,12.0,
2014-06-19,,,,9.5,41000.0,8.0,12.0,
2014-06-20,,,,9.5,42000.0,8.0,12.0,
2014-06-23,,,,9.5,42000.0,8.0,12.0,
2014-06-24,,,,9.5,39863.9,8.0,12.0,
2014-06-25,,,,9.46,39863.9,8.0,12.0,
2014-06-26,,,,9.35,38863.9,8.0,12.0,
2014-06-27,,,,8.87,42863.9,8.0,12.0,
2014-06-30,,,,8.82,40863.9,8.0,12.0,
2014-07-01,,,,8.75,48000.0,8.0,12.0,
2014-07-02,,,,8.75,49000.0,8.0,12.0,
2014-07-03,,,,8.76,49150.0,8.0,12.0,
2014-07-04,,,,8.76,47150.0,8.0,12.0,
2014-07-07,,,,8.76,47200.0,8.0,12.0,
2014-07-08,,,,8.76,44100.0,8.0,12.0,
2014-07-09,,,,8.75,44000.0,8.0,12.0,
2014-07-10,,,,8.75,44000.0,8.0,12.0,
2014-07-11,,,,8.75,38000.0,8.0,12.0,
2014-07-14,,,,8.75,40000.0,8.0,12.0,
2014-07-15,,,,8.75,40000.0,8.0,12.0,
2014-07-16,,,,8.75,38000.0,8.0,12.0,
2014-07-17,,,,8.75,34726.6,8.0,12.0,
2014-07-18,,,,8.45,36726.6,7.5,12.0,
2014-07-21,,,,8.41,35726.6,7.5,12.0,
2014-07-22,,,,8.31,32726.6,7.5,12.0,
2014-07-23,,,,8.29,32726.6,7.5,12.0,
2014-07-24,,,,8.25,34000.0,7.5,12.0,
2014-07-25,,,,8.25,38000.0,7.5,12.0,
2014-07-31,,,,8.25,35000.0,7.5,12.0,
2014-08-01,,,,8.25,31000.0,7.5,12.0,
2014-08-04,,,,8.25,32000.0,7.5,12.0,
2014-08-05,,,,8.25,45000.0,7.5,12.0,
2014-08-06,,,,8.25,45000.0,7.5,12.0,
2014-08-07,,,,8.25,44500.0,7.5,12.0,
2014-08-08,,,,8.29,38900.0,7.5,12.0,
2014-08-11,,,,8.28,41850.0,7.5,12.0,
2014-08-12,,,,8.29,38900.0,7.5,12.0,
2014-08-13,,,,8.29,38900.0,7.5,12.0,
2014-08-14,,,,8.29,38870.0,7.5,12.0,
2014-08-15,,,,8.3,38980.0,7.5,12.0,
2014-08-18,,,,8.29,38950.0,7.5,12.0,
2014-08-19,,,,8.29,39944.0,7.5,12.0,
2014-08-20,,,,8.3,41024.0,7.5,12.0,
2014-08-21,,,,8.29,43490.0,7.5,12.0,
2014-08-22,,,,8.3,46560.0,7.5,12.0,
2014-08-25,,,,8.3,45577.0,7.5,12.0,
2014-08-26,,,,8.3,44616.0,7.5,12.0,
2014-08-27,,,,8.3,43625.0,7.5,12.0,
2014-08-28,,,,8.29,43615.0,7.5,11.25,
2014-08-29,,,,8.28,48507.0,7.5,11.25,
2014-09-01,,,,8.28,46532.0,7.5,11.25,
2014-09-02,,,,8.28,45478.0,7.5,11.25,
2014-09-03,,,,8.28,45482.0,7.5,11.25,
2014-09-04,,,,8.28,45488.0,7.5,11.25,
2014-09-05,,,,8.29,45565.0,7.5,11.25,
2014-09-08,,,,8.29,45564.0,7.5,11.25,
2014-09-09,,,,8.29,44084.0,7.5,11.25,
2014-09-10,,,,8.29,44085.0,7.5,11.25,
2014-09-11,,,,8.29,42111.0,7.5,11.25,
2014-09-12,,,,8.28,41935.0,7.5,11.25,
2014-09-15,,,,8.28,41941.0,7.5,11.25,
2014-09-16,,,,8.29,40487.0,7.5,11.25,
2014-09-17,,,,8.29,40492.0,7.5,11.25,
2014-09-18,,,,8.29,42510.0,7.5,11.25,
2014-09-19,,,,8.29,43595.0,7.5,11.25,
2014-09-22,,,,8.29,43602.0,7.5,11.25,
2014-09-23,,,,8.3,39647.0,7.5,11.25,
2014-09-24,,,,8.3,39153.0,7.5,11.25,
2014-09-25,,,,8.3,36648.0,7.5,11.25,
2014-09-26,,,,8.61,36002.0,7.5,11.25,
2014-09-29,,,,8.69,39518.0,7.5,11.25,
2014-09-30,,,,8.72,48167.0,7.5,11.25,
2014-10-01,,,,8.46,44062.0,7.5,11.25,
2014-10-02,,,,8.53,48282.0,7.5,11.25,
2014-10-03,,,,8.44,48559.0,7.5,11.25,
2014-10-08,,,,8.32,45708.0,7.5,11.25,
2014-10-09,,,,8.27,42772.0,7.5,11.25,
2014-10-10,,,,8.49,41338.0,7.5,11.25,
2014-10-13,,,,8.26,33649.0,7.5,11.25,
2014-10-14,,,,8.5,34907.0,7.5,11.25,
2014-10-15,,,,8.37,33565.0,7.5,11.25,
2014-10-16,,,,8.46,34854.0,7.5,11.25,
2014-10-17,,,,8.47,38284.0,7.5,11.25,
2014-10-20,,,,8.26,37200.0,7.5,11.25,
2014-10-21,,,,8.53,35900.0,7.5,11.25,
2014-10-22,,,,8.47,36156.0,7.5,11.25,
2014-10-23,,,,8.39,34923.0,7.5,11.25,
2014-10-24,,,,8.44,34522.0,7.5,11.25,
2014-10-27,,,,8.29,33502.0,7.5,11.25,
2014-10-28,,,,8.27,34270.0,7.5,11.25,
2014-10-30,,,,8.28,42509.0,7.5,11.25,
2014-10-31,,,,8.26,41145.0,7.5,11.25,
2014-11-03,,,,8.27,40245.0,7.5,11.25,
2014-11-04,,,,8.26,39120.0,7.5,11.25,
2014-11-05,,,,8.27,38249.0,7.5,11.25,
2014-11-06,,,,8.28,38348.0,7.5,11.25,
2014-11-07,,,,8.28,37379.0,7.5,11.25,
2014-11-10,,,,8.3,38659.0,7.5,11.25,
2014-11-11,,,,8.45,39105.0,7.5,11.25,
2014-11-12,,,,8.39,38114.0,7.5,11.25,
2014-11-13,,,,8.28,32328.0,7.5,11.25,
2014-11-14,,,,8.28,34288.0,7.5,11.25,
2014-11-17,,,,8.27,35250.0,7.5,11.25,
2014-11-18,,,,8.26,35147.0,7.5,11.25,
2014-11-19,,,,8.26,35100.0,7.5,11.25,
2014-11-20,,,,8.27,40212.0,7.5,11.25,
2014-11-21,,,,8.34,41434.0,7.5,11.25,
2014-11-24,,,,8.27,40250.0,7.5,11.25,
2014-11-25,,,,8.27,39220.0,7.5,11.25,
2014-11-26,,,,8.27,39201.0,7.5,11.25,
2014-11-27,,,,8.26,39156.0,7.5,11.25,
2014-11-28,,,,8.31,44054.0,7.5,11.25,
2014-12-01,,,,8.39,45504.0,7.5,11.25,
2014-12-02,,,,8.27,44226.0,7.5,11.25,
2014-12-03,,,,8.27,44244.0,7.5,11.25,
2014-12-04,,,,8.27,42310.0,7.5,11.25,
2014-12-05,,,,8.29,42628.0,7.5,11.25,
2014-12-08,,,,8.43,43134.0,7.5,11.25,
2014-12-09,,,,8.46,42544.0,7.5,11.25,
2014-12-10,,,,8.45,42369.0,7.5,11.25,
2014-12-11,,,,8.35,36498.0,7.5,11.25,
2014-12-12,,,,8.67,39136.0,7.5,11.25,
2014-12-15,,,,8.79,40941.0,7.5,11.25,
2014-12-16,,,,8.85,40846.0,7.5,11.25,
2014-12-17,,,,8.78,39544.0,7.5,11.25,
2014-12-18,,,,8.92,43184.0,7.5,11.25,
2014-12-19,,,,8.79,44606.0,7.5,11.25,
2014-12-22,,,,8.54,41691.0,7.5,11.25,
2014-12-23,,,,8.54,41564.0,7.5,11.25,
2014-12-24,,,,8.41,39484.0,7.5,11.25,
2014-12-25,,,,8.25,36000.0,7.5,11.25,
2014-12-26,,,,8.48,36173.0,7.5,11.25,
