kod,itfa,vade_yil,reel_getiri,endeks_orani,tarih
TP.TRT280531A15,2031-05-28,5.7315068493150685,3.438470864947374,5.968385963177491,2025-09-04
TP.TRT110232A16,2032-02-11,6.441095890410959,4.235511767155042,4.6890200267421625,2025-09-04
TP.TRT040832A19,2032-08-04,6.920547945205479,3.765085256225986,3.2845372145779606,2025-09-04
TP.TRT120133A15,2033-01-12,7.361643835616438,3.8468066294785386,2.8321741071844406,2025-09-04
TP.TRT070933A14,2033-09-07,8.013698630136986,3.969508485413442,2.190526341502567,2025-09-04
TP.TRT180827A10,2027-08-18,1.9506849315068493,5.323390758901425,1.3619956966023024,2025-09-05
TP.TRT151227A17,2027-12-15,2.276712328767123,8.768233906242973,1.2239677127935762,2025-09-05
TP.TRT120128A12,2028-01-12,2.3534246575342466,4.8507329283286715,9.695332827475138,2025-09-05
TP.TRT280628A19,2028-06-28,2.813698630136986,4.583896539960097,9.1149442009353,2025-09-05
TP.TRT190728A27,2028-07-19,2.871232876712329,6.9973926575052525,2.4150626082510405,2025-09-05
TP.TRT181028A15,2028-10-18,3.1205479452054794,3.377382809630558,1.9828763420275595,2025-09-05
TP.TRT140229A18,2029-02-14,3.4465753424657533,6.293158298254986,1.704189666473949,2025-09-05
TP.TRT110429A19,2029-04-11,3.6,5.673831886119585,1.1013671377307104,2025-09-05
TP.TRT020529A19,2029-05-02,3.6575342465753424,5.159025696117392,1.5037021753042485,2025-09-05
TP.TRT130629A15,2029-06-13,3.7726027397260276,6.314075755444382,1.0452286893200222,2025-09-05
TP.TRT280531A15,2031-05-28,5.728767123287671,3.438447018917268,5.972473761141769,2025-09-05
TP.TRT110232A16,2032-02-11,6.438356164383562,4.2355423239721635,4.692231576169098,2025-09-05
TP.TRT040832A19,2032-08-04,6.917808219178082,3.7650829959006593,3.2867868218624396,2025-09-05
TP.TRT120133A15,2033-01-12,7.358904109589041,3.846814289772249,2.8341138871553166,2025-09-05
TP.TRT070933A14,2033-09-07,8.01095890410959,3.9695035621880814,2.192026651498391,2025-09-05
TP.TRT180827A10,2027-08-18,1.9424657534246574,5.323102517246281,1.3647923082536504,2025-09-08
TP.TRT151227A17,2027-12-15,2.2684931506849315,8.767545434468072,1.2264809089622652,2025-09-08
TP.TRT120128A12,2028-01-12,2.345205479452055,4.850741381067203,9.715240438649426,2025-09-08
TP.TRT280628A19,2028-06-28,2.8054794520547945,4.583873234743474,9.133660089111242,2025-09-08
TP.TRT190728A27,2028-07-19,2.863013698630137,6.9974261923061,2.4200215022077676,2025-09-08
TP.TRT181028A15,2028-10-18,3.1123287671232878,3.377377335916365,1.9869478197092656,2025-09-08
TP.TRT140229A18,2029-02-14,3.4383561643835616,6.293152508100297,1.707688911507731,2025-09-08
TP.TRT110429A19,2029-04-11,3.591780821917808,5.673977327539692,1.1036285958083485,2025-09-08
TP.TRT020529A19,2029-05-02,3.649315068493151,5.159418665326765,1.5067897555617367,2025-09-08
TP.TRT130629A15,2029-06-13,3.7643835616438355,6.3138045168646295,1.0473748772545124,2025-09-08
TP.TRT280531A15,2031-05-28,5.720547945205479,3.4385001983026076,5.984737155034603,2025-09-08
TP.TRT110232A16,2032-02-11,6.4301369863013695,4.235515160167269,4.701866224449906,2025-09-08
TP.TRT040832A19,2032-08-04,6.909589041095891,3.765089608668104,3.293535643715877,2025-09-08
TP.TRT120133A15,2033-01-12,7.35068493150685,3.8468501096303953,2.8399332270679447,2025-09-08
TP.TRT070933A14,2033-09-07,8.002739726027396,3.969501057959013,2.196527581485863,2025-09-08
TP.TRT180827A10,2027-08-18,1.9397260273972603,5.3239087765378335,1.3657245121374328,2025-09-09
TP.TRT151227A17,2027-12-15,2.265753424657534,8.768297298890282,1.2273186410184949,2025-09-09
TP.TRT120128A12,2028-01-12,2.3424657534246576,4.850778712613746,9.721876309040853,2025-09-09
TP.TRT280628A19,2028-06-28,2.802739726027397,4.583925383266396,9.13989871850322,2025-09-09
TP.TRT190728A27,2028-07-19,2.8602739726027395,6.997458859438344,2.4216744668600096,2025-09-09
TP.TRT181028A15,2028-10-18,3.1095890410958904,3.3773225212104796,1.9883049789365008,2025-09-09
TP.TRT140229A18,2029-02-14,3.4356164383561643,6.293315282719036,1.7088553265189912,2025-09-09
TP.TRT110429A19,2029-04-11,3.589041095890411,5.673822619694557,1.104382415167561,2025-09-09
TP.TRT020529A19,2029-05-02,3.6465753424657534,5.158948859446766,1.5078189489808993,2025-09-09
TP.TRT130629A15,2029-06-13,3.7616438356164386,6.313728677669794,1.0480902732326756,2025-09-09
TP.TRT280531A15,2031-05-28,5.717808219178083,3.438449490089446,5.98882495299888,2025-09-09
TP.TRT110232A16,2032-02-11,6.427397260273972,4.235511568705919,4.705077773876841,2025-09-09
TP.TRT040832A19,2032-08-04,6.906849315068493,3.7650962699533164,3.2957852510003556,2025-09-09
TP.TRT120133A15,2033-01-12,7.347945205479452,3.846866321534348,2.8418730070388203,2025-09-09
TP.TRT070933A14,2033-09-07,8.0,3.969504303602478,2.1980278914816873,2025-09-09
TP.TRT180827A10,2027-08-18,1.936986301369863,5.323847787183134,1.3666567160212153,2025-09-10
TP.TRT151227A17,2027-12-15,2.263013698630137,8.767647266521085,1.2281563730747247,2025-09-10
TP.TRT120128A12,2028-01-12,2.33972602739726,4.850721832454874,9.728512179432283,2025-09-10
TP.TRT280628A19,2028-06-28,2.8,4.583891770889892,9.1461373478952,2025-09-10
TP.TRT190728A27,2028-07-19,2.8575342465753426,6.997502280783996,2.4233274315122517,2025-09-10
TP.TRT181028A15,2028-10-18,3.106849315068493,3.3772721005851825,1.9896621381637363,2025-09-10
TP.TRT140229A18,2029-02-14,3.4328767123287673,6.293262694013557,1.7100217415302519,2025-09-10
TP.TRT110429A19,2029-04-11,3.5863013698630137,5.67367468455553,1.1051362345267735,2025-09-10
TP.TRT020529A19,2029-05-02,3.643835616438356,5.159174332183447,1.508848142400062,2025-09-10
TP.TRT130629A15,2029-06-13,3.758904109589041,6.313999577970786,1.048805669210839,2025-09-10
TP.TRT280531A15,2031-05-28,5.715068493150685,3.438511167819258,5.992912750963158,2025-09-10
TP.TRT110232A16,2032-02-11,6.424657534246576,4.235510704493417,4.708289323303777,2025-09-10
TP.TRT040832A19,2032-08-04,6.904109589041096,3.7651051560049,3.2980348582848347,2025-09-10
TP.TRT120133A15,2033-01-12,7.345205479452055,3.8468190660454926,2.8438127870096963,2025-09-10
TP.TRT070933A14,2033-09-07,7.997260273972603,3.969509585416664,2.199528201477511,2025-09-10
TP.TRT180827A10,2027-08-18,1.9342465753424658,5.3233581944255315,1.367588919904998,2025-09-11
TP.TRT151227A17,2027-12-15,2.26027397260274,8.76890838909321,1.2289941051309543,2025-09-11
TP.TRT120128A12,2028-01-12,2.336986301369863,4.850776565262294,9.735148049823712,2025-09-11
TP.TRT280628A19,2028-06-28,2.797260273972603,4.583957582142517,9.15237597728718,2025-09-11
TP.TRT190728A27,2028-07-19,2.8547945205479452,6.997556462367571,2.4249803961644942,2025-09-11
TP.TRT181028A15,2028-10-18,3.1041095890410957,3.3772260758419215,1.9910192973909717,2025-09-11
TP.TRT140229A18,2029-02-14,3.43013698630137,6.2932180391456205,1.7111881565415124,2025-09-11
TP.TRT110429A19,2029-04-11,3.5835616438356164,5.6741834416992765,1.1058900538859862,2025-09-11
TP.TRT020529A19,2029-05-02,3.6410958904109587,5.158716558618548,1.5098773358192246,2025-09-11
TP.TRT130629A15,2029-06-13,3.756164383561644,6.313259444676089,1.0495210651890023,2025-09-11
TP.TRT280531A15,2031-05-28,5.712328767123288,3.4385019961671315,5.997000548927436,2025-09-11
TP.TRT110232A16,2032-02-11,6.421917808219178,4.235512564957733,4.711500872730713,2025-09-11
TP.TRT040832A19,2032-08-04,6.901369863013699,3.765116264590329,3.3002844655693138,2025-09-11
TP.TRT120133A15,2033-01-12,7.342465753424658,3.8468395668930455,2.8457525669805723,2025-09-11
TP.TRT070933A14,2033-09-07,7.994520547945205,3.9695169010032005,2.2010285114733352,2025-09-11
TP.TRT180827A10,2027-08-18,1.9315068493150684,5.32376055467505,1.3685211237887807,2025-09-12
TP.TRT151227A17,2027-12-15,2.2575342465753425,8.767819846254232,1.2298318371871841,2025-09-12
TP.TRT120128A12,2028-01-12,2.334246575342466,4.8507370344436085,9.741783920215143,2025-09-12
TP.TRT280628A19,2028-06-28,2.7945205479452055,4.583891294826947,9.158614606679162,2025-09-12
TP.TRT190728A27,2028-07-19,2.852054794520548,6.997433916376838,2.4266333608167363,2025-09-12
TP.TRT181028A15,2028-10-18,3.1013698630136988,3.3773699034402194,1.9923764566182072,2025-09-12
TP.TRT140229A18,2029-02-14,3.4273972602739726,6.293181318633523,1.712354571552773,2025-09-12
TP.TRT110429A19,2029-04-11,3.580821917808219,5.6740490025743995,1.1066438732451989,2025-09-12
TP.TRT020529A19,2029-05-02,3.638356164383562,5.159183677252588,1.5109065292383872,2025-09-12
TP.TRT130629A15,2029-06-13,3.7534246575342465,6.3138842356255775,1.0502364611671657,2025-09-12
TP.TRT280531A15,2031-05-28,5.7095890410958905,3.4384586545988194,6.001088346891714,2025-09-12
TP.TRT110232A16,2032-02-11,6.419178082191781,4.235517147540668,4.714712422157649,2025-09-12
TP.TRT040832A19,2032-08-04,6.898630136986301,3.7651295934879814,3.302534072853793,2025-09-12
TP.TRT120133A15,2033-01-12,7.33972602739726,3.8468621952757465,2.8476923469514484,2025-09-12
TP.TRT070933A14,2033-09-07,7.991780821917808,3.9695262479738647,2.2025288214691594,2025-09-12
TP.TRT180827A10,2027-08-18,1.9232876712328768,5.32371691360447,1.3713177354401285,2025-09-15
TP.TRT151227A17,2027-12-15,2.249315068493151,8.768448785998139,1.2323450333558734,2025-09-15
TP.TRT120128A12,2028-01-12,2.326027397260274,4.8507736333099905,9.761691531389431,2025-09-15
TP.TRT280628A19,2028-06-28,2.786301369863014,4.583964967708654,9.177330494855102,2025-09-15
TP.TRT190728A27,2028-07-19,2.8438356164383563,6.997505816853322,2.4315922547734634,2025-09-15
TP.TRT181028A15,2028-10-18,3.0931506849315067,3.3772714897914557,1.9964479342999135,2025-09-15
TP.TRT140229A18,2029-02-14,3.419178082191781,6.293341988236278,1.7158538165865547,2025-09-15
TP.TRT110429A19,2029-04-11,3.5726027397260274,5.674011190326311,1.1089053313228368,2025-09-15
TP.TRT020529A19,2029-05-02,3.6301369863013697,5.1587831629689385,1.5139941094958753,2025-09-15
TP.TRT130629A15,2029-06-13,3.745205479452055,6.313765833882701,1.052382649101656,2025-09-15
TP.TRT280531A15,2031-05-28,5.701369863013698,3.4384897564186945,6.013351740784548,2025-09-15
TP.TRT110232A16,2032-02-11,6.410958904109589,4.235547202624956,4.724347070438457,2025-09-15
TP.TRT040832A19,2032-08-04,6.890410958904109,3.765124175125889,3.30928289470723,2025-09-15
TP.TRT120133A15,2033-01-12,7.331506849315068,3.8468118930879536,2.8535116868640764,2025-09-15
TP.TRT070933A14,2033-09-07,7.983561643835617,3.9694859393836657,2.2070297514566315,2025-09-15
TP.TRT180827A10,2027-08-18,1.9205479452054794,5.323725714718464,1.3722499393239111,2025-09-16
TP.TRT151227A17,2027-12-15,2.2465753424657535,8.767903773489415,1.233182765412103,2025-09-16
TP.TRT120128A12,2028-01-12,2.3232876712328765,4.8507173212778865,9.76832740178086,2025-09-16
TP.TRT280628A19,2028-06-28,2.7835616438356166,4.583925961251478,9.183569124247082,2025-09-16
TP.TRT190728A27,2028-07-19,2.841095890410959,6.997426288475972,2.433245219425706,2025-09-16
TP.TRT181028A15,2028-10-18,3.0904109589041098,3.3772474939953057,1.997805093527149,2025-09-16
TP.TRT140229A18,2029-02-14,3.4164383561643836,6.293337001415322,1.7170202315978154,2025-09-16
TP.TRT110429A19,2029-04-11,3.56986301369863,5.673903815410886,1.1096591506820495,2025-09-16
TP.TRT020529A19,2029-05-02,3.627397260273973,5.30326578950544,1.5150233029150382,2025-09-16
TP.TRT130629A15,2029-06-13,3.7424657534246575,6.314080141604794,1.0530980450798195,2025-09-16
TP.TRT280531A15,2031-05-28,5.698630136986301,3.4384562254678563,6.0174395387488255,2025-09-16
TP.TRT110232A16,2032-02-11,6.4082191780821915,4.2355177644448405,4.727558619865393,2025-09-16
TP.TRT040832A19,2032-08-04,6.887671232876713,3.7650877034356878,3.3115325019917092,2025-09-16
TP.TRT120133A15,2033-01-12,7.328767123287672,3.846843062356875,2.8554514668349524,2025-09-16
TP.TRT070933A14,2033-09-07,7.980821917808219,3.969503423744891,2.2085300614524557,2025-09-16
TP.TRT180827A10,2027-08-18,1.917808219178082,5.323746229180326,1.3731821432076938,2025-09-17
TP.TRT151227A17,2027-12-15,2.243835616438356,8.768324827630636,1.2340204974683329,2025-09-17
TP.TRT120128A12,2028-01-12,2.3205479452054796,4.850721282537829,9.77496327217229,2025-09-17
TP.TRT280628A19,2028-06-28,2.780821917808219,4.583893776669923,9.189807753639062,2025-09-17
TP.TRT190728A27,2028-07-19,2.8383561643835615,6.997545104967018,2.4348981840779484,2025-09-17
TP.TRT181028A15,2028-10-18,3.0876712328767124,3.377227905906288,1.9991622527543844,2025-09-17
TP.TRT140229A18,2029-02-14,3.4136986301369863,6.562227841745805,1.7181866466090758,2025-09-17
TP.TRT110429A19,2029-04-11,3.5671232876712327,5.673478381829744,1.110412970041262,2025-09-17
TP.TRT020529A19,2029-05-02,3.6246575342465754,5.303063327925983,1.5160524963342008,2025-09-17
TP.TRT130629A15,2029-06-13,3.73972602739726,6.314062472661819,1.053813441057983,2025-09-17
TP.TRT280531A15,2031-05-28,5.695890410958904,3.4384617161784314,6.0215273367131035,2025-09-17
TP.TRT110232A16,2032-02-11,6.405479452054794,4.235535936054768,4.730770169292328,2025-09-17
TP.TRT040832A19,2032-08-04,6.884931506849315,3.7651121456167225,3.3137821092761883,2025-09-17
TP.TRT120133A15,2033-01-12,7.326027397260274,3.8468109365363823,2.8573912468058285,2025-09-17
TP.TRT070933A14,2033-09-07,7.978082191780822,3.969522927622582,2.21003037144828,2025-09-17
TP.TRT180827A10,2027-08-18,1.915068493150685,5.323336446303406,1.3741143470914763,2025-09-18
TP.TRT151227A17,2027-12-15,2.241095890410959,8.767814895176906,1.2348582295245627,2025-09-18
TP.TRT120128A12,2028-01-12,2.317808219178082,4.85073397219169,9.781599142563719,2025-09-18
TP.TRT280628A19,2028-06-28,2.778082191780822,4.583914784103715,9.196046383031042,2025-09-18
TP.TRT190728A27,2028-07-19,2.835616438356164,6.9974871208746015,2.4365511487301905,2025-09-18
TP.TRT181028A15,2028-10-18,3.084931506849315,3.3772127275765396,2.0005194119816196,2025-09-18
TP.TRT140229A18,2029-02-14,3.410958904109589,6.562226305279717,1.7193530616203363,2025-09-18
TP.TRT110429A19,2029-04-11,3.5643835616438357,5.674034192543509,1.1111667894004746,2025-09-18
TP.TRT020529A19,2029-05-02,3.621917808219178,5.302867060169958,1.5170816897533634,2025-09-18
TP.TRT130629A15,2029-06-13,3.736986301369863,6.313712943566663,1.0545288370361463,2025-09-18
TP.TRT280531A15,2031-05-28,5.693150684931507,3.438506194902202,6.025615134677381,2025-09-18
TP.TRT110232A16,2032-02-11,6.402739726027397,4.235511963502203,4.7339817187192645,2025-09-18
TP.TRT040832A19,2032-08-04,6.882191780821918,3.765080157545353,3.3160317165606674,2025-09-18
TP.TRT120133A15,2033-01-12,7.323287671232877,3.8468463625290994,2.8593310267767045,2025-09-18
TP.TRT070933A14,2033-09-07,7.975342465753425,3.9694640415531834,2.211530681444104,2025-09-18
TP.TRT180827A10,2027-08-18,1.9123287671232876,5.323380188503979,1.375046550975259,2025-09-19
TP.TRT151227A17,2027-12-15,2.2383561643835614,8.768271662731731,1.2356959615807923,2025-09-19
TP.TRT120128A12,2028-01-12,2.315068493150685,4.850755401735918,9.788235012955148,2025-09-19
TP.TRT280628A19,2028-06-28,2.7753424657534245,4.583989014402157,9.202285012423024,2025-09-19
TP.TRT190728A27,2028-07-19,2.8328767123287673,6.997439908641501,2.438204113382433,2025-09-19
TP.TRT181028A15,2028-10-18,3.0821917808219177,3.3772019610942117,2.001876571208855,2025-09-19
TP.TRT140229A18,2029-02-14,3.408219178082192,6.562233097098824,1.720519476631597,2025-09-19
TP.TRT110429A19,2029-04-11,3.5616438356164384,5.673622317770466,1.1119206087596873,2025-09-19
TP.TRT020529A19,2029-05-02,3.6191780821917807,5.302908053860267,1.518110883172526,2025-09-19
TP.TRT130629A15,2029-06-13,3.734246575342466,6.314048967431085,1.0552442330143097,2025-09-19
TP.TRT280531A15,2031-05-28,5.69041095890411,3.438516544521608,6.029702932641659,2025-09-19
TP.TRT110232A16,2032-02-11,6.4,4.235535562916648,4.737193268146201,2025-09-19
TP.TRT040832A19,2032-08-04,6.879452054794521,3.765109034006575,3.3182813238451465,2025-09-19
TP.TRT120133A15,2033-01-12,7.32054794520548,3.846818542241781,2.8612708067475805,2025-09-19
TP.TRT070933A14,2033-09-07,7.972602739726027,3.9694876127961853,2.2130309914399278,2025-09-19
TP.TRT180827A10,2027-08-18,1.904109589041096,5.323139098042118,1.3778431626266068,2025-09-22
TP.TRT151227A17,2027-12-15,2.23013698630137,8.768325044918445,1.2382091577494816,2025-09-22
TP.TRT120128A12,2028-01-12,2.3068493150684932,4.850717171020902,9.808142624129436,2025-09-22
TP.TRT280628A19,2028-06-28,2.767123287671233,4.58392815286206,9.221000900598964,2025-09-22
TP.TRT190728A27,2028-07-19,2.824657534246575,6.997550646338513,2.44316300733916,2025-09-22
TP.TRT181028A15,2028-10-18,3.073972602739726,3.3773818268092004,2.0059480488905614,2025-09-22
TP.TRT140229A18,2029-02-14,3.4,6.562303451627538,1.7240187216653786,2025-09-22
TP.TRT110429A19,2029-04-11,3.5534246575342467,5.6734017582569685,1.1141820668373252,2025-09-22
TP.TRT020529A19,2029-05-02,3.610958904109589,5.303068010940226,1.5211984634300142,2025-09-22
TP.TRT130629A15,2029-06-13,3.7260273972602738,6.314083280651062,1.0573904209487999,2025-09-22
TP.TRT280531A15,2031-05-28,5.682191780821918,3.43848915846805,6.041966326534493,2025-09-22
TP.TRT110232A16,2032-02-11,6.391780821917808,4.235532991260671,4.746827916427008,2025-09-22
TP.TRT040832A19,2032-08-04,6.8712328767123285,3.7650917747093615,3.325030145698584,2025-09-22
TP.TRT120133A15,2033-01-12,7.3123287671232875,3.846813325945231,2.8670901466602086,2025-09-22
TP.TRT070933A14,2033-09-07,7.964383561643835,3.96949012644765,2.2175319214274003,2025-09-22
TP.TRT180827A10,2027-08-18,1.9013698630136986,5.3232298490062835,1.3787753665103895,2025-09-23
TP.TRT151227A17,2027-12-15,2.2273972602739724,8.768378431791213,1.2390468898057114,2025-09-23
TP.TRT120128A12,2028-01-12,2.304109589041096,4.850721906352873,9.814778494520866,2025-09-23
TP.TRT280628A19,2028-06-28,2.7643835616438355,4.583983429822425,9.227239529990944,2025-09-23
TP.TRT190728A27,2028-07-19,2.8219178082191783,6.997546602599547,2.4448159719914027,2025-09-23
TP.TRT181028A15,2028-10-18,3.0712328767123287,3.37738875245579,2.007305208117797,2025-09-23
TP.TRT140229A18,2029-02-14,3.3972602739726026,6.562343566268081,1.7251851366766393,2025-09-23
TP.TRT110429A19,2029-04-11,3.5506849315068494,5.673666493494234,1.114935886196538,2025-09-23
TP.TRT020529A19,2029-05-02,3.6082191780821917,5.302671629320721,1.522227656849177,2025-09-23
TP.TRT130629A15,2029-06-13,3.723287671232877,6.313770316735945,1.0581058169269633,2025-09-23
TP.TRT280531A15,2031-05-28,5.67945205479452,3.4384727471999277,6.046054124498771,2025-09-23
TP.TRT110232A16,2032-02-11,6.389041095890411,4.235522646504419,4.750039465853944,2025-09-23
TP.TRT040832A19,2032-08-04,6.868493150684931,3.7651294935435065,3.327279752983063,2025-09-23
TP.TRT120133A15,2033-01-12,7.30958904109589,3.8468593674974905,2.8690299266310846,2025-09-23
TP.TRT070933A14,2033-09-07,7.961643835616439,3.969521768882456,2.2190322314232245,2025-09-23
TP.TRT180827A10,2027-08-18,1.8986301369863015,5.323776158134175,1.379707570394172,2025-09-24
TP.TRT151227A17,2027-12-15,2.2246575342465755,8.768449653989485,1.2398846218619408,2025-09-24
TP.TRT120128A12,2028-01-12,2.3013698630136985,4.850735400572281,9.821414364912293,2025-09-24
TP.TRT280628A19,2028-06-28,2.7616438356164386,4.5839527455032725,9.233478159382924,2025-09-24
TP.TRT190728A27,2028-07-19,2.819178082191781,6.997553361919673,2.4464689366436447,2025-09-24
TP.TRT181028A15,2028-10-18,3.0684931506849313,3.377214382006888,2.0086623673450323,2025-09-24
TP.TRT140229A18,2029-02-14,3.3945205479452056,6.56216638454854,1.7263515516878996,2025-09-24
TP.TRT110429A19,2029-04-11,3.547945205479452,5.6736132676723505,1.1156897055557504,2025-09-24
TP.TRT020529A19,2029-05-02,3.6054794520547944,5.303205465935834,1.5232568502683395,2025-09-24
TP.TRT130629A15,2029-06-13,3.7205479452054795,6.313464703834359,1.0588212129051264,2025-09-24
TP.TRT280531A15,2031-05-28,5.676712328767123,3.438495271258213,6.050141922463048,2025-09-24
TP.TRT110232A16,2032-02-11,6.3863013698630136,4.23551502624957,4.753251015280879,2025-09-24
TP.TRT040832A19,2032-08-04,6.865753424657535,3.765110902554958,3.3295293602675415,2025-09-24
TP.TRT120133A15,2033-01-12,7.306849315068493,3.846842284044838,2.87096970660196,2025-09-24
TP.TRT070933A14,2033-09-07,7.958904109589041,3.969475219276619,2.220532541419048,2025-09-24
TP.TRT180827A10,2027-08-18,1.895890410958904,5.323447023622907,1.3806397742779546,2025-09-25
TP.TRT151227A17,2027-12-15,2.221917808219178,8.768063175650553,1.2407223539181707,2025-09-25
TP.TRT120128A12,2028-01-12,2.2986301369863016,4.850757665514571,9.828050235303724,2025-09-25
TP.TRT280628A19,2028-06-28,2.758904109589041,4.583882478519752,9.239716788774905,2025-09-25
TP.TRT190728A27,2028-07-19,2.8164383561643835,6.997383185518302,2.448121901295887,2025-09-25
TP.TRT181028A15,2028-10-18,3.0657534246575344,3.3772301324839438,2.010019526572268,2025-09-25
TP.TRT140229A18,2029-02-14,3.3917808219178083,6.5622231762835215,1.7275179666991602,2025-09-25
TP.TRT110429A19,2029-04-11,3.5452054794520547,5.673891494445504,1.116443524914963,2025-09-25
TP.TRT020529A19,2029-05-02,3.6027397260273974,5.302821462632568,1.524286043687502,2025-09-25
TP.TRT130629A15,2029-06-13,3.717808219178082,6.313844184931905,1.0595366088832898,2025-09-25
TP.TRT280531A15,2031-05-28,5.673972602739726,3.438447260870059,6.054229720427326,2025-09-25
TP.TRT110232A16,2032-02-11,6.383561643835616,4.174085017529117,4.756462564707816,2025-09-25
TP.TRT040832A19,2032-08-04,6.863013698630137,4.378912968264004,3.3317789675520206,2025-09-25
TP.TRT120133A15,2033-01-12,7.304109589041096,4.112710160729649,2.872909486572836,2025-09-25
TP.TRT070933A14,2033-09-07,7.956164383561644,4.030834777995573,2.2220328514148724,2025-09-25
TP.TRT180827A10,2027-08-18,1.893150684931507,5.323573498417278,1.3815719781617373,2025-09-26
TP.TRT151227A17,2027-12-15,2.219178082191781,8.768645699591593,1.2415600859744005,2025-09-26
TP.TRT120128A12,2028-01-12,2.2958904109589042,4.850788713131826,9.834686105695154,2025-09-26
TP.TRT280628A19,2028-06-28,2.756164383561644,4.583911915179328,9.245955418166885,2025-09-26
TP.TRT190728A27,2028-07-19,2.813698630136986,6.603629545885092,2.4497748659481293,2025-09-26
TP.TRT181028A15,2028-10-18,3.063013698630137,3.37725031043854,2.0113766857995032,2025-09-26
TP.TRT140229A18,2029-02-14,3.389041095890411,6.562288303650465,1.7286843817104207,2025-09-26
TP.TRT110429A19,2029-04-11,3.5424657534246577,5.673851794157003,1.1171973442741756,2025-09-26
TP.TRT020529A19,2029-05-02,3.6,5.302905625537724,1.525315237106665,2025-09-26
TP.TRT130629A15,2029-06-13,3.7150684931506848,6.3138920283243305,1.0602520048614532,2025-09-26
TP.TRT280531A15,2031-05-28,5.671232876712328,3.4384381822233134,6.058317518391604,2025-09-26
TP.TRT110232A16,2032-02-11,6.380821917808219,4.1331545011897175,4.759674114134751,2025-09-26
TP.TRT040832A19,2032-08-04,6.86027397260274,4.378901298490656,3.3340285748364997,2025-09-26
TP.TRT120133A15,2033-01-12,7.301369863013699,4.0104201910752035,2.874849266543712,2025-09-26
TP.TRT070933A14,2033-09-07,7.953424657534247,4.030845731750943,2.223533161410696,2025-09-26
TP.TRT180827A10,2027-08-18,1.884931506849315,5.323134625561554,1.384368589813085,2025-09-29
TP.TRT151227A17,2027-12-15,2.210958904109589,8.768121745280855,1.2440732821430895,2025-09-29
TP.TRT120128A12,2028-01-12,2.287671232876712,4.850727343755001,9.854593716869442,2025-09-29
TP.TRT280628A19,2028-06-28,2.747945205479452,4.583855629209688,9.264671306342825,2025-09-29
TP.TRT190728A27,2028-07-19,2.8054794520547945,6.6036357318299155,2.4547337599048564,2025-09-29
TP.TRT181028A15,2028-10-18,3.0547945205479454,3.377337433133798,2.0154481634812096,2025-09-29
TP.TRT140229A18,2029-02-14,3.3808219178082193,6.520835856835405,1.7321836267442026,2025-09-29
TP.TRT110429A19,2029-04-11,3.5342465753424657,5.673773329158571,1.1194588023518135,2025-09-29
TP.TRT020529A19,2029-05-02,3.591780821917808,5.302733230973344,1.5284028173641528,2025-09-29
TP.TRT130629A15,2029-06-13,3.706849315068493,6.3137404541279585,1.0623981927959436,2025-09-29
TP.TRT280531A15,2031-05-28,5.663013698630137,3.438498458149919,6.070580912284438,2025-09-29
TP.TRT110232A16,2032-02-11,6.372602739726028,4.133184564157721,4.769308762415559,2025-09-29
TP.TRT040832A19,2032-08-04,6.852054794520548,4.378943212916009,3.340777396689937,2025-09-29
TP.TRT120133A15,2033-01-12,7.293150684931507,4.010392665739793,2.8806686064563403,2025-09-29
TP.TRT070933A14,2033-09-07,7.945205479452055,4.030890906798312,2.2280340913981687,2025-09-29
TP.TRT180827A10,2027-08-18,1.8821917808219177,5.323753886042337,1.3853007936968678,2025-09-30
TP.TRT151227A17,2027-12-15,2.208219178082192,8.768300161650512,1.2449110141993194,2025-09-30
TP.TRT120128A12,2028-01-12,2.2849315068493152,4.850741708734296,9.86122958726087,2025-09-30
TP.TRT280628A19,2028-06-28,2.745205479452055,4.583912552980252,9.270909935734805,2025-09-30
TP.TRT190728A27,2028-07-19,2.802739726027397,6.644996640385714,2.4563867245570985,2025-09-30
TP.TRT181028A15,2028-10-18,3.052054794520548,3.3773753451476374,2.016805322708445,2025-09-30
TP.TRT140229A18,2029-02-14,3.378082191780822,6.458636884804325,1.733350041755463,2025-09-30
TP.TRT110429A19,2029-04-11,3.5315068493150683,5.6740853216060705,1.1202126217110262,2025-09-30
TP.TRT020529A19,2029-05-02,3.589041095890411,5.303303932523118,1.5294320107833157,2025-09-30
TP.TRT130629A15,2029-06-13,3.7041095890410958,6.314494832315831,1.063113588774107,2025-09-30
TP.TRT280531A15,2031-05-28,5.66027397260274,3.4384991110129715,6.074668710248716,2025-09-30
TP.TRT110232A16,2032-02-11,6.36986301369863,4.030875441627857,4.772520311842495,2025-09-30
TP.TRT040832A19,2032-08-04,6.8493150684931505,4.37888088050975,3.343027003974416,2025-09-30
TP.TRT120133A15,2033-01-12,7.2904109589041095,3.9285815082294784,2.8826083864272163,2025-09-30
TP.TRT070933A14,2033-09-07,7.942465753424657,4.051351894482047,2.229534401393993,2025-09-30
TP.TRT180827A10,2027-08-18,1.8794520547945206,7.475247473625424,1.3862329975806502,2025-10-01
TP.TRT151227A17,2027-12-15,2.2054794520547945,8.768020070937311,1.2457487462555492,2025-10-01
TP.TRT120128A12,2028-01-12,2.282191780821918,4.8507130027226175,9.8678654576523,2025-10-01
