tarih,g3_011,g3_012,g3_021,g3_023,g3_031,g3_032,g3_041,g3_043,g3_044,g3_045,g3_051,g3_052,g3_053,g3_054,g3_055,g3_056,g3_061,g3_062,g3_063,g3_064,g3_071,g3_072,g3_073,g3_074,g3_081,g3_083,g3_092,g3_093,g3_094,g3_095,g3_096,g3_097,g3_098,g3_101,g3_102,g3_104,g3_105,g3_111,g3_112,g3_121,g3_122,g3_131,g3_132,g3_133,g3_139
2024-12-01,85.83903547,84.14223097,82.51757663,85.84534019,103.44682623,97.04346825,73.83429919,84.41075836,70.50543229,82.54815013,86.0878731,87.08139294,87.88288501,89.54293224,90.60651557,84.29776442,91.98102129,75.68630391,78.99117551,75.93602885,87.09036561,85.12674519,77.07641177,78.06034197,97.10834133,87.76081498,92.48803913,91.67994681,76.29818905,94.07728845,77.35128476,89.70127288,88.2341112,65.2572859,65.08475955,82.18456731,80.53250718,82.23182136,82.0382367,84.92507056,69.29389688,83.86716772,85.92971758,80.18618585,83.56488465
2025-01-01,89.12518475,87.75118398,93.05356383,85.84527833,97.79521693,93.16023638,80.22928306,88.25826976,84.81615323,83.54497335,92.40534095,89.09431222,90.7909548,92.68607655,89.91640427,88.69436304,95.15621362,109.61273833,91.66527626,91.04003402,88.45675336,91.2836812,83.03930603,86.69624699,98.37058347,90.89822525,93.54165918,98.19557053,84.48280561,95.07303111,88.04853841,91.35490601,91.76941609,73.00364782,73.41521988,82.18468175,85.04874414,87.68391201,86.30351097,91.78104154,100.00039105,88.53810401,86.4140114,86.16596252,97.44199074
2025-02-01,92.06995097,88.72802574,92.92453392,85.84541649,91.70047034,92.74508844,84.42894124,91.1524873,87.32936228,87.54481904,93.19047282,91.92701873,91.9840935,94.18516988,91.42823558,91.06600884,95.31962047,96.47708643,93.6954642,94.1002066,89.9047182,93.48856641,89.22311727,90.36591559,97.79621456,94.02294948,94.86953389,80.17737806,87.41519302,96.21966492,91.41550312,92.02097548,90.5576919,85.16486942,85.21675435,82.18459578,88.60871212,90.62349585,86.98020124,95.19174815,99.99967106,91.12989307,90.76124606,90.13011887,97.70034746
2025-03-01,96.75849646,90.93229929,93.68545104,95.1598561,88.73457752,93.05117476,87.29338838,92.41601702,89.27475695,87.86111185,95.4940468,95.54791669,94.30036603,95.65359937,95.43487542,92.44046461,96.56647991,96.91910967,94.28302024,94.49193684,91.21454145,92.50586099,88.90314391,91.53892197,97.21588148,94.60416201,96.34415549,99.29706824,90.16417277,97.49163013,92.49357313,93.40711219,94.32150507,91.0973433,91.33306769,82.18456205,90.96164156,92.78053263,86.81296268,94.49541873,100.00004262,93.67974516,92.10801188,91.43377757,97.78658152
2025-04-01,98.76721015,91.80348873,92.80936789,95.17443614,95.13659151,96.7206016,90.09081648,95.52902052,90.75929726,95.50750144,99.65260167,97.36859177,95.11880564,98.14763512,97.12888167,95.68681024,97.81826866,97.49435047,95.86413663,95.20938574,95.36546974,93.83117175,94.15643889,93.63318893,98.73422032,94.96386985,95.56705837,94.25668349,94.24550907,98.46494176,96.02612835,94.62938089,97.40402733,93.62701239,94.39758833,82.18466435,93.19288264,95.9832964,91.17521061,97.57432729,100.00007857,96.55097015,95.49925686,92.71977753,97.93579569
2025-05-01,97.83869928,94.58022967,93.31609883,95.1948756,102.9280392,99.13191086,92.88313084,97.70815814,97.23507637,96.66856062,100.36647928,99.66681324,96.8021753,98.32086245,98.82223391,96.55233863,98.4405413,97.77068999,96.34979919,95.79984544,99.70744131,94.67912596,95.0040147,96.51137868,97.53378178,94.92439305,97.52270858,103.46134337,95.81196342,99.40735598,99.94563736,96.27671415,98.12383052,95.15599191,95.77731369,82.18462908,96.05933059,97.53779843,94.82176738,99.61517749,100.00020656,98.39801231,97.28108593,93.96365467,98.01058856
2025-06-01,97.47047364,95.92286889,93.78730237,95.29977887,102.4403086,99.65616686,96.57340768,99.09565742,102.06926766,96.54213718,100.4234033,100.22316634,99.644442,99.86538555,102.93961521,99.57500129,99.11434054,98.20332423,96.91865543,97.10285878,100.63976141,97.87056691,98.86071359,99.27902289,99.60240382,96.55469578,100.27335687,102.09768886,98.82180955,100.48566807,101.05518404,97.21506759,97.96849377,101.67600634,101.88885968,82.18444699,99.69164751,99.30865978,99.50248712,100.87896567,100.00005472,100.14129432,99.70308969,95.6946974,98.06533145
2025-07-01,97.33302383,99.18971985,104.8323637,100.20997151,95.52225345,97.42203817,101.09481886,101.42822835,103.84920124,106.69286013,101.66110632,101.81277155,100.93025498,102.07681984,102.17364568,102.02996134,100.23622215,99.53896856,103.1465205,102.02806669,102.55663426,102.92593185,99.97454707,103.90467498,100.35499628,101.42301358,103.61924214,106.376109,101.42457597,100.69050105,102.92935615,101.18922912,100.30564006,105.47684783,105.72868758,82.18462477,102.08163278,101.37929033,103.27929529,103.93186197,99.99958269,102.50555123,101.33359869,97.75514919,98.16494656
2025-08-01,100.13890554,104.18093308,107.55916977,106.5883279,94.49949733,98.00444469,105.75616917,103.505085,105.18768284,107.34115601,101.08602062,103.16511282,102.36762985,102.64611341,100.81385915,103.40082191,100.99571814,100.12203068,104.47628383,104.36613637,103.48198993,104.26412802,103.40010923,106.01704803,100.45564992,103.36590731,103.30861117,105.9907678,105.71617537,100.68753466,104.01505832,103.92064418,101.9076886,108.0072917,108.05284493,83.66471669,103.62218277,103.29998481,105.04826132,104.47002687,99.99982792,103.35979762,101.8285861,100.64175095,98.30937611
2025-09-01,104.79326816,108.59381579,107.18220803,106.58827819,98.45180454,100.92724937,110.40117875,105.47918429,106.85528933,107.78651963,101.67863506,104.30388284,105.25078939,103.40300535,104.02927746,104.8641989,101.20775231,100.45362682,105.62676206,104.85165088,105.82868479,105.62548699,110.11756575,107.78322837,102.42568902,104.58841177,102.7894466,100.3846871,108.38725398,102.42406266,105.10624803,105.55231649,103.28241353,111.69758439,111.04725397,135.26057233,106.18352032,105.31560959,115.20048648,102.40239855,100.00011901,105.24860227,105.21854179,111.52206367,98.40643549
2025-10-01,108.40530081,111.73025683,106.98397664,109.41753023,111.67650105,109.74581927,114.53419478,106.9909083,109.39311754,109.32744562,103.45234643,105.95785328,106.53405864,104.59820671,102.63493671,106.7560504,101.87198349,100.95129654,105.49646299,105.95465288,106.78996898,106.44467399,112.18929732,107.88926808,101.68150027,105.90687672,103.20285527,91.6092555,110.27614861,102.90512708,105.6045774,107.13997378,106.62691914,111.6978152,111.04748343,135.26085182,107.49480233,107.09344203,113.1681063,103.39882362,100.00014483,105.54989713,109.30616205,113.26527787,98.45018384
2025-11-01,107.59567521,111.94797161,106.54630146,112.33816328,112.08878942,111.80882691,117.38988949,108.12235706,111.2099058,110.00180548,104.44729676,105.32413744,107.31154901,103.93048484,106.22672828,108.35763691,103.2203957,101.13558178,105.99608711,107.17572165,107.99935401,109.32423725,114.16068432,107.99186895,102.0299565,107.66729084,104.58334184,107.15359047,111.62033626,103.11597018,106.24247733,108.32189579,107.98844187,111.69776653,111.04743507,135.2607929,112.47418631,108.54099979,109.36739083,104.06301125,99.99980794,106.78550463,108.97213063,113.30430159,109.67638318
2025-12-01,109.7038112,114.63920655,107.31966251,112.33808735,109.0259501,107.6264427,119.32478127,110.31462684,112.02088949,111.18110965,106.14225,105.60842307,108.96488087,104.48664093,108.45130665,110.57634388,110.05246372,101.32119651,106.48153158,107.8795041,108.05468258,107.75656869,110.97106192,108.38923653,103.79912258,111.08020436,104.3780306,110.99985759,111.63405636,103.0345124,107.11771835,108.97178434,109.74393213,111.69782317,111.04749139,135.26086149,114.58071693,110.45297835,108.34031978,102.19719887,100.00007304,108.11262811,111.57427891,113.40346819,110.05203941
2026-01-01,117.33,118.25,114.87,112.34,103.59,104.69,125.6,115.71,120.22,113.35,110.06,107.78,112.63,105.87,108.95,114.83,119.97,121.89,123.0,123.07,110.64,113.27,119.91,111.13,106.43,117.08,104.91,108.97,123.32,,111.11,110.8,112.1,122.26,124.74,135.26,,117.44,113.12,107.16,114.78,111.94,117.08,119.3,119.74
2026-02-01,125.95,121.24,118.96,116.78,97.63,101.99,129.94,121.93,122.76,112.64,110.62,110.07,113.52,106.66,111.28,116.28,120.64,124.39,125.89,125.22,113.14,118.24,121.62,114.07,104.89,126.88,105.79,90.84,128.69,,112.51,111.94,110.41,129.66,132.71,135.26,,121.29,114.65,110.39,127.47,114.57,119.96,121.6,120.18
2026-03-01,128.3,122.41,118.12,123.61,95.27,101.73,133.08,126.15,125.39,112.97,111.16,111.41,114.81,108.31,112.7,117.41,123.62,125.31,126.47,127.24,114.28,125.69,129.01,116.56,104.75,130.54,108.15,113.57,130.15,,113.41,114.28,115.39,133.85,137.03,135.26,,123.62,113.23,110.6,133.02,115.48,118.45,122.87,120.43
2026-04-01,133.18,125.66,117.75,124.06,104.37,107.33,136.18,133.38,127.19,139.35,116.62,115.18,115.84,111.04,118.65,122.07,134.18,125.88,127.79,128.35,113.4,134.18,136.97,121.43,105.15,132.6,110.64,120.5,132.55,,117.02,115.09,117.42,136.6,139.83,135.26,,127.81,117.64,114.17,133.02,120.38,120.26,123.9,120.53
2026-05-01,132.25,127.9,117.56,124.09,117.87,108.97,139.11,137.79,129.34,142.7,120.24,116.58,117.41,112.39,119.81,123.75,134.98,126.25,128.14,129.53,114.2,132.29,144.66,125.99,104.1,134.68,110.88,118.66,133.63,,119.19,117.49,122.19,138.33,141.52,135.26,,129.61,121.63,115.72,133.02,121.29,120.89,124.5,120.62
2026-06-01,132.12,131.53,119.33,129.06,117.6,109.13,142.81,141.64,129.64,145.37,121.18,119.09,120.12,115.25,121.65,128.53,135.69,127.74,130.61,132.59,115.53,129.26,145.5,129.91,106.62,136.63,112.35,115.77,135.25,,121.24,119.88,123.81,141.42,145.75,135.26,,131.79,125.9,116.55,134.68,124.71,119.74,125.43,120.72
2026-07-01,133.85,137.65,127.58,129.83,112.57,107.37,146.88,145.2,129.03,147.6,122.73,118.99,123.48,116.7,121.12,131.76,136.44,157.21,140.21,148.95,116.06,133.8,150.46,132.93,106.26,141.87,111.58,112.42,138.44,,122.81,123.47,124.01,144.21,148.6,135.26,,133.94,131.37,119.82,134.68,127.27,119.92,128.08,120.85
2026-08-01,133.6,143.3,133.89,139.5,108.55,103.72,151.34,148.82,130.44,148.87,124.49,120.53,125.98,118.94,122.97,134.72,137.02,158.4,141.51,150.4,117.23,145.06,157.96,134.64,105.79,148.72,111.46,120.23,140.52,,124.21,126.02,125.33,145.29,149.48,169.58,,135.61,134.39,119.99,134.68,124.23,124.94,130.13,131.9
