tarih,tufe,cekirdek_b,cekirdek_c,hizmet,temel_mal,kira,enerji,gida,islenmemis_gida,islenmis_gida,alkol_tutun_altin,yonetilen_haric,mallar,yi_ufe,ykke,ito_ist,ana_01,ana_02,ana_03,ana_04,ana_05,ana_06,ana_07,ana_08,ana_09,ana_10,ana_11,ana_12,ana_13,oktg01,oktg02,oktg03,oktg04,oktg05,oktg06,oktg07,oktg08,oktg09,oktg10,oktg11,oktg12,oktg13,oktg14,oktg15,oktg16,oktg17,oktg18,oktg19,oktg20,oktg21,oktg22,oktg23,oktg24,oktg25,oktg26,oktg27,oktg28,pka_ay_cari,pka_ay_1,pka_ay_2,pka_yilsonu,pka_12a,pka_24a,pka_5y,pka_12a_medyan,pka_12a_std,pka_12a_n,pka_faiz_12a,reel_kesim_12a,hanehalki_12a
2015-07-01,8.15963873,8.566273,8.988511,7.423689,11.023924,6.410525,9.498033,6.38433,5.68886,7.039298,7.313805,7.90293,8.625919,247.99,,,6.38432973,9.00266469,24.41530554,7.84627924,7.62293275,7.79587062,7.50417425,23.55354734,10.49378668,7.53811336,5.90672717,6.42072755,7.14436679,8.159639,7.755035,8.566273,8.988511,8.533959,8.118897,7.90293,8.625919,9.498033,6.38433,5.68886,4.927855,6.189656,7.039298,6.585047,7.280675,10.410389,11.023924,25.192836,8.692701,9.045152,7.313805,7.423689,6.410525,5.906727,6.938711,20.245681,7.521641,0.12,0.19,0.5,7.71,7.05,6.69,,7.0,0.6,60.0,7.97,8.7,24.22
2015-08-01,8.19230996,8.595539,9.009992,7.508534,10.941731,6.458172,9.426366,6.467803,5.794395,7.097946,7.370408,7.933829,8.633113,250.43,,,6.46780253,9.03462436,23.36127927,7.87367084,7.64000342,7.82492605,7.47596353,23.90017756,10.58970446,7.64406669,6.02807177,6.75028151,7.23741666,8.19231,7.801208,8.595539,9.009992,8.55172,8.151727,7.933829,8.633113,9.426366,6.467803,5.794395,5.171299,6.217856,7.097946,6.609712,7.359885,10.358627,10.941731,24.082725,8.740648,9.089259,7.370408,7.508534,6.458172,6.028072,6.96633,20.412753,7.60539,0.15,0.53,1.14,7.65,7.04,6.78,,7.0,0.55,60.0,8.39,8.6,23.13
2015-09-01,8.26550607,8.66212,9.083185,7.568084,11.033265,6.512184,9.476326,6.547927,5.90655,7.142321,7.448402,8.008423,8.713963,254.25,,,6.54792748,9.06637649,22.71707596,7.91941354,7.72907066,7.90958754,7.61811258,24.08179918,10.66531126,7.71159738,6.08642243,7.15087768,7.38905817,8.265506,7.872199,8.66212,9.083185,8.618933,8.227042,8.008423,8.713963,9.476326,6.547927,5.90655,5.554934,6.176723,7.142321,6.630724,7.418664,10.449573,11.033265,23.403298,8.97432,9.19677,7.448402,7.568084,6.512184,6.086422,7.009529,20.538414,7.664344,0.59,1.2,0.51,7.98,7.25,6.91,,7.25,0.54,63.0,8.93,8.7,27.45
2015-10-01,8.39399195,8.828939,9.284468,7.621836,11.464782,6.558739,9.549372,6.597476,5.962532,7.18462,7.449554,8.15449,8.881144,253.74,,,6.59747551,9.06554637,25.31444889,7.98392916,7.83717646,7.94214965,7.72309935,24.1981107,10.67177347,7.79077129,6.12728337,7.68548793,7.44611724,8.393992,7.931935,8.828939,9.284468,8.767637,8.361257,8.15449,8.881144,9.549372,6.597476,5.962532,5.749479,6.154271,7.18462,6.685765,7.452811,10.789168,11.464782,26.125272,9.131387,9.297389,7.449554,7.621836,6.558739,6.127283,7.100648,20.615524,7.712279,1.26,0.48,0.28,8.25,7.34,6.88,,7.5,0.54,59.0,8.79,8.7,24.55
2015-11-01,8.44991001,8.904666,9.367209,7.634484,11.65719,6.606205,9.519396,6.663763,6.042724,7.234964,7.378471,8.216912,8.959253,250.13,,,6.66376273,9.06596143,26.67275842,8.02700044,7.88906298,7.96318978,7.66401431,24.28150157,10.55459101,7.804161,6.14771384,8.16733084,7.40293732,8.44991,7.937996,8.904666,9.367209,8.821268,8.419513,8.216912,8.959253,9.519396,6.663763,6.042724,6.069314,6.098948,7.234964,6.733954,7.504032,10.923652,11.65719,27.550933,9.148471,9.35528,7.378471,7.634484,6.606205,6.147714,7.046826,20.666931,7.720543,0.43,0.22,0.89,8.36,7.42,6.84,,7.5,0.54,66.0,8.59,8.6,22.21
2015-12-01,8.46750221,8.907958,9.356468,7.651348,11.601771,6.63603,9.499067,6.746343,6.147124,7.293093,7.378636,8.235014,8.977753,249.31,,,6.74634276,9.06637649,26.14505997,8.06093983,7.93086605,7.97421081,7.62079897,24.22354292,10.54259137,7.80736288,6.16798953,8.42514951,7.42529405,8.467502,7.955888,8.907958,9.356468,8.821965,8.437859,8.235014,8.977753,9.499067,6.746343,6.147124,6.297229,6.134154,7.293093,6.812519,7.549096,10.87963,11.601771,26.992324,9.123671,9.410873,7.378636,7.651348,6.63603,6.16799,7.048715,20.666931,7.734869,0.07,0.94,0.58,8.53,7.56,6.86,,7.5,0.49,69.0,8.58,8.7,21.35
2016-01-01,8.62143395,8.945639,9.387496,7.754111,11.505256,6.687314,9.576248,7.035373,6.63735,7.363678,8.05162,8.339571,9.160007,250.67,,,7.0353729,9.9367586,24.39200457,8.19825456,8.07587341,8.1670787,7.65491804,24.4591601,10.66229157,7.81376666,6.23454333,8.89241395,7.59016007,8.621434,8.097292,8.945639,9.387496,8.868979,8.556947,8.339571,9.160007,9.576248,7.035373,6.63735,7.34173,6.278028,7.363678,6.918033,7.598078,10.975414,11.505256,25.144509,9.303885,9.472439,8.05162,7.754111,6.687314,6.234543,7.076806,20.666931,7.944239,1.21,0.62,0.79,8.19,7.92,7.12,,8.0,0.59,62.0,8.56,8.9,23.18
2016-02-01,8.61954907,8.957345,9.382325,7.799695,11.413099,6.723322,9.522152,7.032695,6.557159,7.443605,8.176837,8.321469,9.133628,250.16,,,7.03269463,10.03575055,22.88977727,8.22771984,8.11567229,8.31435964,7.71264119,24.41770876,10.58941919,7.82249907,6.28345264,9.22914506,7.68243337,8.619549,8.144042,8.957345,9.382325,8.876292,8.550188,8.321469,9.133628,9.522152,7.032695,6.557159,7.170899,6.254498,7.443605,7.057348,7.641741,10.935262,11.413099,23.559651,9.427885,9.540897,8.176837,7.799695,6.723322,6.283453,7.143374,20.666931,7.987767,0.68,0.82,1.04,8.48,7.96,7.29,,8.0,0.64,63.0,8.34,9.1,24.16
2016-03-01,8.61609346,8.997586,9.420911,7.829207,11.464782,6.755329,9.579693,6.925341,6.299941,7.497322,8.200203,8.311481,9.112731,251.17,,,6.92534058,10.03595808,22.9692747,8.24127984,8.16548513,8.41455076,7.77218408,24.37831009,10.58039127,7.8594663,6.32431357,9.45219477,7.73604243,8.616093,8.170015,8.997586,9.420911,8.921565,8.546648,8.311481,9.112731,9.579693,6.925341,6.299941,6.676456,6.144931,7.497322,7.10668,7.698001,10.981702,11.464782,23.640671,9.461503,9.60476,8.200203,7.829207,6.755329,6.324314,7.152581,20.666931,8.017244,0.77,0.99,0.6,8.29,7.89,7.23,,7.9,0.57,54.0,8.12,9.0,23.5
2016-04-01,8.68363494,9.14904,9.603497,7.879534,11.862052,6.81316,9.612082,6.822897,6.06958,7.532874,8.185229,8.389821,9.190155,252.47,,,6.82289669,10.04197646,25.86270702,8.27193077,8.2231676,8.4501186,7.81993351,24.39112914,10.78441819,7.92816132,6.35279241,9.75127513,7.73071271,8.683635,8.211282,9.14904,9.603497,9.049375,8.617135,8.389821,9.190155,9.612082,6.822897,6.06958,6.016428,6.184986,7.532874,7.149845,7.728509,11.285984,11.862052,26.678196,9.501734,9.662191,8.185229,7.879534,6.81316,6.352792,7.225995,20.69549,8.073443,0.92,0.63,0.14,7.91,7.78,7.14,,7.8,0.75,61.0,7.79,8.7,22.76
2016-05-01,8.73389836,9.258789,9.734371,7.939084,12.106142,6.865535,9.717171,6.711079,5.82371,7.565312,8.231301,8.446625,9.236061,256.21,,,6.71107886,10.03886351,27.94334666,8.30350991,8.1998773,8.47115874,7.90389012,24.50407129,10.96569427,8.0108282,6.38514065,9.82049195,7.82450286,8.733898,8.25226,9.258789,9.734371,9.159074,8.66992,8.446625,9.236061,9.717171,6.711079,5.82371,5.382004,6.183369,7.565312,7.178393,7.763217,11.487225,12.106142,28.864304,9.46977,9.678731,8.231301,7.939084,6.865535,6.385141,7.243935,20.92682,8.154161,0.65,0.17,0.15,7.8,7.81,7.14,,7.8,0.63,57.0,7.59,8.7,22.34
2016-06-01,8.77505154,9.279275,9.757841,7.972284,12.110501,6.922639,9.765409,6.788972,5.966882,7.572578,8.229162,8.491257,9.281282,257.27,,,6.78897192,10.03865598,27.57190177,8.34286348,8.23524001,8.53377818,7.9568376,24.518799,10.98598992,8.08680022,6.41671501,9.71464758,7.84905827,8.775052,8.285158,9.279275,9.757841,9.182407,8.712727,8.491257,9.281282,9.765409,6.788972,5.966882,5.693655,6.221269,7.572578,7.210595,7.755659,11.490128,12.110501,28.47342,9.514961,9.746729,8.229162,7.972284,6.922639,6.416715,7.267541,21.053909,8.16463,0.11,0.2,0.41,7.64,7.6,6.95,,7.58,0.77,58.0,7.75,8.6,21.7
2016-07-01,8.87714912,9.299762,9.770172,8.058183,11.99655,6.973378,9.72613,7.002787,6.328311,7.626036,8.802597,8.56866,9.393307,257.81,,,7.00278726,10.74591926,26.43152484,8.37017455,8.24884051,8.62094445,7.96471409,24.81978399,11.1382508,8.13308203,6.49487703,9.8635605,7.95149166,8.877149,8.36827,9.299762,9.770172,9.199472,8.785789,8.56866,9.393307,9.72613,7.002787,6.328311,6.545709,6.274974,7.626036,7.246452,7.819476,11.547211,11.99655,27.27234,9.523779,9.801404,8.802597,8.058183,6.973378,6.494877,7.371879,21.370917,8.233777,0.26,0.38,0.75,7.81,7.59,7.03,,7.5,0.68,61.0,7.69,8.6,23.03
2016-08-01,8.85138912,9.301225,9.767786,8.115625,11.890695,7.034119,9.706145,6.868204,6.050667,7.646018,9.081005,8.511856,9.324105,258.01,,,6.86820412,11.11511568,25.19246145,8.41000608,8.2706493,8.65400752,7.97972898,24.82811712,11.2199536,8.34557085,6.54827485,9.82692752,7.99272744,8.851389,8.419926,9.301225,9.767786,9.199472,8.740729,8.511856,9.324105,9.706145,6.868204,6.050667,5.790403,6.297786,7.646018,7.256044,7.845786,11.535601,11.890695,25.966076,9.581646,9.841376,9.081005,8.115625,7.034119,6.548275,7.393833,21.370917,8.31477,0.33,0.71,1.2401,8.21,7.61,7.16,,7.5,0.58,56.0,7.66,8.8,21.43
2016-09-01,8.86741058,9.31659,9.78131,8.188086,11.802897,7.095041,9.9084,6.820218,5.938324,7.667297,9.068171,8.520907,9.311087,258.77,,,6.82021842,11.1159458,24.31387778,8.4453306,8.28058971,8.67254288,8.1906586,24.84882787,11.17093842,8.51119569,6.59192176,9.78953909,8.01922689,8.867411,8.466964,9.31659,9.78131,9.240566,8.757144,8.520907,9.311087,9.9084,6.820218,5.938324,5.663644,6.193068,7.667297,7.277056,7.867058,11.464005,11.802897,25.039325,9.585504,9.88732,9.068171,8.188086,7.095041,6.591922,7.59283,21.409472,8.366287,0.72,1.34,0.61,8.07,7.62,7.11,,7.6,0.62,60.0,7.61,8.7,16.92
2016-10-01,8.99495402,9.447923,9.938438,8.216543,12.169655,7.15651,9.999707,6.940294,6.138235,7.700514,9.060108,8.683828,9.491286,260.94,,,6.94029426,11.11532321,26.85094232,8.42547915,8.32919265,8.6880725,8.35119856,24.80006456,11.01829466,8.53739294,6.63804509,9.81878054,8.05343138,8.994954,8.506789,9.447923,9.938438,9.361062,8.891037,8.683828,9.491286,9.999707,6.940294,6.138235,6.175297,6.19702,7.700514,7.311999,7.898967,11.746518,12.169655,27.704444,9.657699,9.934644,9.060108,8.216543,7.15651,6.638045,7.628947,21.409472,8.358297,1.32,0.74,0.46,7.81,7.61,7.01,,7.6,0.64,61.0,7.58,8.6,16.7
2016-11-01,9.04144769,9.517797,10.021577,8.240785,12.347742,7.200338,10.104797,6.900343,6.041589,7.721793,9.103548,8.733142,9.549868,266.16,,,6.90034338,11.11615333,27.89674472,8.49821909,8.31856521,8.6925811,8.39124479,24.96989597,11.19580443,8.54583427,6.67023856,9.76547399,8.15754019,9.041448,8.556713,9.517797,10.021577,9.437329,8.93996,8.733142,9.549868,10.104797,6.900343,6.041589,5.757034,6.303893,7.721793,7.344201,7.913241,11.895998,12.347742,28.800341,9.712259,9.992075,9.103548,8.240785,7.200338,6.670239,7.555061,21.553697,8.388601,0.83,0.55,1.11,7.8,7.87,7.27,,7.85,0.57,61.0,7.74,8.7,19.82
2016-12-01,9.19003894,9.55694,10.056583,8.27214,12.386971,7.25344,10.322556,7.12755,6.424768,7.779403,9.684552,8.86017,9.760557,274.09,,,7.12755008,11.93070978,27.18537978,8.57855493,8.42470549,8.75019099,8.55298395,25.00950717,11.38595562,8.54670751,6.69980083,9.82372048,8.20669679,9.190039,8.708218,9.55694,10.056583,9.501408,9.056151,8.86017,9.760557,10.322556,7.12755,6.424768,6.13857,6.693486,7.779403,7.38531,7.980417,12.073535,12.386971,28.049844,9.847282,10.133584,9.684552,8.27214,7.25344,6.699801,7.516347,21.553697,8.442321,0.79,1.21,0.58,7.69,8.04,7.31,,8.0,0.67,61.0,8.5,8.9,20.88
2017-01-01,9.41622435,9.620229,10.114262,8.395456,12.331552,7.314545,10.687441,7.58174,7.212686,7.86478,10.054117,9.082704,10.042503,284.99,,,7.58174029,12.21212088,25.28566533,8.73495102,8.57221172,9.15796883,8.8313335,25.30768984,11.52758884,8.55078264,6.76960493,9.9591919,8.55190848,9.416224,8.879635,9.620229,10.114262,9.621556,9.279521,9.082704,10.042503,10.687441,7.58174,7.212686,8.229461,6.756532,7.86478,7.469585,8.065785,12.125781,12.331552,26.047096,10.037416,10.332525,10.054117,8.395456,7.314545,6.769605,7.677103,21.553697,8.647009,1.44,0.69,0.76,8.48,8.19,7.59,,8.2,1.03,60.0,8.71,9.3,22.2
2017-02-01,9.49256193,9.697785,10.185467,8.452371,12.421218,7.355099,10.849727,7.645796,7.238408,7.96936,10.079621,9.161356,10.12952,288.59,,,7.64579562,12.21523383,24.43860651,8.83863368,8.51284704,9.35634723,9.07566345,25.60859599,11.50371048,8.55223805,6.82764604,10.03091452,8.67404834,9.492562,8.985256,9.697785,10.185467,9.711057,9.359342,9.161356,10.12952,10.849727,7.645796,7.238408,8.180353,6.824787,7.96936,7.526453,8.199576,12.20173,12.421218,25.154458,10.212119,10.597168,10.079621,8.452371,7.355099,6.827646,7.766569,21.629379,8.691638,0.62,0.76,0.95,8.87,8.21,7.59,,8.1,0.63,57.0,8.52,9.4,23.99
2017-03-01,9.58900488,9.813753,10.312363,8.50586,12.66344,7.390198,10.747049,7.793324,7.451747,8.043318,10.077153,9.260607,10.249081,291.58,,,7.79332374,12.2150263,24.92518561,8.87746226,8.59763335,9.53218264,9.12578348,25.6000748,11.57622605,8.63286736,6.87547191,9.98287572,8.81043361,9.589005,9.051341,9.813753,10.312363,9.791155,9.460406,9.260607,10.249081,10.747049,7.793324,7.451747,8.609108,6.919625,8.043318,7.591086,8.279066,12.388459,12.66344,25.660476,10.427053,10.775893,10.077153,8.50586,7.390198,6.875472,7.810476,21.629379,8.769325,0.68,0.91,0.62,9.08,8.15,7.7,,8.0,0.72,62.0,8.51,9.6,20.94
2017-04-01,9.71434929,9.983864,10.507679,8.578584,13.050747,7.429843,10.678483,7.889072,7.563145,8.120391,10.130136,9.40605,10.403244,293.79,,,7.88907195,12.21627148,27.20045688,8.89657643,8.67877377,9.57526482,9.20115577,25.58544897,11.72469079,8.69253888,6.94156138,9.37960583,8.94844995,9.714349,9.125506,9.983864,10.507679,9.925581,9.591402,9.40605,10.403244,10.678483,7.889072,7.563145,8.626108,7.086491,8.120391,7.655719,8.363315,12.701448,13.050747,28.048422,10.543337,10.901322,10.130136,8.578584,7.429843,6.941561,7.977606,21.615099,8.832136,0.95,0.6,0.24,9.28,8.27,7.87,,8.2,0.92,59.0,8.29,10.1,23.94
2017-05-01,9.7577015,10.109344,10.647702,8.658687,13.281762,7.486402,10.564435,7.845773,7.415434,8.190976,10.053623,9.453803,10.42791,295.31,,,7.84577322,12.21647901,28.82467162,8.9326786,8.74626912,9.59730686,9.13548417,25.68214541,12.206675,8.77054847,7.00300756,8.78965371,8.88449374,9.757701,9.167062,10.109344,10.647702,10.005679,9.636785,9.453803,10.42791,10.564435,7.845773,7.415434,7.955587,7.232341,8.190976,7.746845,8.420974,12.860603,13.281762,29.751256,10.535071,11.00286,10.053623,8.658687,7.486402,7.003008,8.012779,21.805019,8.944811,0.59,0.22,0.35,9.53,8.41,7.93,,8.4,0.92,57.0,8.25,10.2,22.73
2017-06-01,9.73162734,10.12105,10.65526,8.704271,13.225098,7.532594,10.504137,7.762747,7.232166,8.218224,10.059218,9.421968,10.364189,295.52,,,7.76274681,12.21730913,28.46556254,8.96021411,8.78845191,9.6138384,9.05960148,25.4457474,12.35785844,8.86252993,7.07513331,8.72535081,8.93532911,9.731627,9.190148,10.12105,10.65526,10.006724,9.609427,9.421968,10.364189,10.504137,7.762747,7.232166,7.210774,7.364541,8.218224,7.784985,8.440847,12.818033,13.225098,29.371743,10.455711,11.084182,10.059218,8.704271,7.532594,7.075133,8.076987,21.812158,8.956932,0.14,0.25,0.22,9.55,8.32,7.9,,8.41,0.66,68.0,8.15,10.3,22.63
2017-07-01,9.74607808,10.179949,10.707768,8.814148,13.179019,7.59879,10.515508,7.707619,7.048899,8.302822,10.070736,9.42977,10.329589,297.65,,,7.70761905,12.2650411,27.46636208,8.99997013,8.84343114,9.64589955,9.16100444,25.50159948,12.59405471,8.95538463,7.19895433,8.69827601,8.95467228,9.746078,9.257965,10.179949,10.707768,10.055131,9.622301,9.42977,10.329589,10.515508,7.707619,7.048899,6.733749,7.344423,8.302822,7.838428,8.544409,12.785138,13.179019,28.314223,10.547746,11.155856,10.070736,8.814148,7.59879,7.198954,8.223343,21.820726,9.067403,0.18,0.21,0.57,9.49,8.41,7.93,,8.4,0.66,63.0,8.09,10.2,21.67
2017-08-01,9.79665565,10.242871,10.760277,8.878441,13.208285,7.65644,10.729132,7.690433,6.919912,8.406883,10.109404,9.484077,10.373782,300.18,,,7.69043347,12.27064442,26.61656196,9.0634602,8.99028235,9.66293204,9.34546678,25.4889495,12.69267061,9.20542283,7.27309217,8.75728144,9.0185221,9.796656,9.355216,10.242871,10.760277,10.140802,9.675086,9.484077,10.373782,10.729132,7.690433,6.919912,6.342979,7.361667,8.406883,7.875883,8.689115,12.818033,13.208285,27.418743,10.756067,11.210071,10.109404,8.878441,7.65644,7.273092,8.249073,21.790739,9.151427,0.21,0.57,1.17,9.46,8.37,7.92,,8.5,0.81,55.0,8.07,10.0,22.08
2017-09-01,9.86042737,10.331036,10.855349,8.9704,13.301687,7.739731,10.867644,7.673025,6.827238,8.471499,10.14149,9.547748,10.423799,300.9,,,7.67302471,12.27168207,26.83038264,9.13226632,9.02997258,9.70451136,9.49037793,25.57517953,12.68690556,9.39724492,7.34692046,8.73230622,9.14586991,9.860427,9.420724,10.331036,10.855349,10.236223,9.742033,9.547748,10.423799,10.867644,7.673025,6.827238,6.290303,7.244735,8.471499,7.914709,8.769446,12.898336,13.301687,27.637639,10.808423,11.316204,10.14149,8.9704,7.739731,7.34692,8.415967,21.930679,9.219472,0.57,1.22,0.5,9.72,8.35,7.93,,8.5,0.83,62.0,8.1,10.1,22.79
2017-10-01,10.06525083,10.561509,11.113118,9.007817,13.911291,7.804291,11.06094,7.824347,6.997266,8.600213,10.190195,9.777148,10.717393,306.04,,,7.82434705,12.27168207,29.9184466,9.21799642,9.29792316,9.7490964,9.73437695,25.55444511,12.3470865,9.43188351,7.39861573,8.7697229,9.23326766,10.065251,9.524325,10.561509,11.113118,10.457713,9.956391,9.777148,10.717393,11.06094,7.824347,6.997266,6.898703,7.169116,8.600213,7.969293,8.943541,13.38209,13.911291,30.879845,11.173259,11.408093,10.190195,9.007817,7.804291,7.398616,8.505669,21.930679,9.205422,1.31,0.6,0.51,9.89,8.52,7.98,,8.5,0.78,54.0,8.01,10.3,23.58
2017-11-01,10.21541281,10.67638,11.232058,9.017302,14.205819,7.870669,11.340375,7.989061,7.218738,8.700901,10.306856,9.950057,10.941786,312.21,,,7.98906075,12.27334232,31.04785837,9.33325377,9.38580215,9.76913462,9.92751008,25.67999996,12.30371138,9.43974268,7.43266651,8.8453051,9.40799106,10.215413,9.626771,10.67638,11.232058,10.602586,10.113458,9.950057,10.941786,11.340375,7.989061,7.218738,7.397974,7.236832,8.700901,8.040321,9.061938,13.639931,14.205819,32.062447,11.379927,11.52755,10.306856,9.017302,7.870669,7.432667,8.39779,21.956383,9.206249,0.75,0.43,1.27,10.68,8.65,8.25,6.6982,8.73,1.01,68.0,8.0,10.6,24.82
2017-12-01,10.28546746,10.730889,11.293318,9.055773,14.301089,7.921772,11.397571,8.110253,7.424134,8.728667,10.261278,10.029645,11.028802,316.48,,,8.11025253,12.2725122,30.30496859,9.40555827,9.49625119,9.79167763,10.09258798,25.63799148,12.31751049,9.44236241,7.46795551,8.82415017,9.41353127,10.285467,9.696319,10.730889,11.293318,10.65169,10.186842,10.029645,11.028802,11.397571,8.110253,7.424134,7.832396,7.316044,8.728667,8.066128,9.090767,13.702336,14.301089,31.277836,11.627927,11.667222,10.261278,9.055773,7.921772,7.467956,8.453028,21.956383,9.234899,0.55,1.29,0.67,11.74,9.3,8.47,6.6576,9.2,1.14,65.0,8.15,11.2,24.53
2018-01-01,10.39039236,10.80442,11.346225,9.170129,14.25252,7.986695,11.667703,8.245728,7.541395,8.882034,10.349144,10.109857,11.130207,319.6,11.98,,8.24572844,12.3204517,28.47926899,9.62546144,9.72801993,10.02862961,10.24225331,25.52697291,12.4642336,9.46361129,7.543022,9.46890896,9.60824262,10.390392,9.838589,10.80442,11.346225,10.756515,10.294343,10.109857,11.130207,11.667703,8.245728,7.541395,8.095147,7.354302,8.882034,8.28241,9.206084,13.685404,14.25252,29.349,11.824123,11.832623,10.349144,9.170129,7.986695,7.543022,8.501656,21.673646,9.491654,1.32,0.62,0.78,9.55,9.24,8.23,6.6669,9.12,0.86,61.0,8.0,11.1,23.01
2018-02-01,10.46641579,10.886732,11.401916,9.244171,14.275559,8.030705,11.600515,8.430752,7.724284,9.065763,10.363788,10.185076,11.208316,328.17,11.94,,8.43075236,12.32439477,27.31559109,9.67620208,9.84722405,10.28612078,10.27325022,25.58914934,12.52209154,9.48253153,7.61499297,9.53617319,9.79634216,10.466416,9.927472,10.886732,11.401916,10.815021,10.37352,10.185076,11.208316,11.600515,8.430752,7.724284,8.464511,7.436568,9.065763,8.437027,9.406491,13.707173,14.275559,28.118071,11.989457,12.024672,10.363788,9.244171,8.030705,7.614993,8.538482,21.763608,9.595788,0.64,0.84,1.05,9.52,9.26,8.25,6.7377,9.18,0.79,70.0,8.0,10.9,23.65
2018-03-01,10.57039825,10.986604,11.491817,9.293181,14.427493,8.07908,11.637727,8.601715,7.922115,9.20304,10.401469,10.294314,11.341239,333.21,12.08,,8.60171536,12.3246023,27.60205597,9.71875565,9.92374899,10.48149345,10.34945499,25.5984408,12.63227225,9.57160218,7.67798692,9.65547489,9.86375903,10.570398,10.020395,10.986604,11.491817,10.905567,10.481987,10.294314,11.341239,11.637727,8.601715,7.922115,8.642687,7.648338,9.20304,8.508283,9.582546,13.835368,14.427493,28.415143,12.103538,12.173993,10.401469,9.293181,8.07908,7.677987,8.552881,21.797879,9.645652,0.82,1.03,0.66,9.49,9.24,8.31,6.81,9.21,0.67,66.0,8.0,10.9,23.24
2018-04-01,10.76831048,11.235734,11.793741,9.373547,15.06823,8.138729,11.958853,8.58386,7.842302,9.255979,10.509081,10.512167,11.599547,341.88,12.15,,8.58386022,12.32563995,30.47218732,9.84398819,10.13383434,10.52958518,10.71086475,25.5834881,12.98373791,9.63651315,7.76636417,9.65326647,10.10564417,10.76831,10.184887,11.235734,11.793741,11.166061,10.68862,10.512167,11.599547,11.958853,8.58386,7.842302,8.182661,7.778741,9.255979,8.556244,9.638245,14.364595,15.06823,31.425661,12.519628,12.357772,10.509081,9.373547,8.138729,7.766364,8.616381,21.797879,9.745654,1.23,0.76,0.32,10.07,9.62,8.63,7.02,9.5,0.81,69.0,8.0,11.4,24.06
2018-05-01,10.94297588,11.400723,11.99383,9.482897,15.403855,8.19656,12.16662,8.708623,8.044861,9.289974,10.649436,10.709732,11.809208,354.85,12.29,,8.70862303,12.34452521,32.06076528,9.93796514,10.2215445,10.56565398,10.95523546,25.70341215,13.18193732,9.7360627,7.87919608,9.72048884,10.3216118,10.942976,10.330043,11.400723,11.99383,11.342277,10.870149,10.709732,11.809208,12.16662,8.708623,8.044861,8.184131,8.096127,9.289974,8.611514,9.659517,14.66162,15.403855,33.084431,12.691575,12.498363,10.649436,9.482897,8.19656,7.879196,8.748574,21.973518,9.859155,0.99,0.49,0.51,11.07,10.15,8.98,7.19,10.0,0.81,60.0,8.33,11.5,27.1
2018-06-01,11.22884911,11.597174,12.211423,9.658648,15.678456,8.257119,12.289282,9.2291,8.912024,9.407529,10.729405,11.035575,12.153505,365.6,12.44,,9.22910046,12.34722311,31.69343232,10.04088405,10.45116594,10.65482408,11.24268683,26.80388175,13.4635765,9.81902066,8.01617309,9.84863231,10.50689247,11.228849,10.557733,11.597174,12.211423,11.527897,11.16819,11.035575,12.153505,12.289282,9.2291,8.912024,9.617093,8.662824,9.407529,8.699214,9.794148,14.896241,15.678456,32.689283,13.098296,12.75106,10.729405,9.658648,8.257119,8.016173,8.936477,23.204424,9.984226,0.82,0.69,0.54,12.28,10.47,9.18,7.38,10.5,1.18,60.0,16.03,12.4,24.47
2018-07-01,11.29073595,11.70802,12.324395,9.786969,15.759405,8.353323,12.355093,9.203211,8.769231,9.514185,10.772021,11.093939,12.182967,372.06,12.52,,9.2032105,12.44061174,30.72164477,10.15199912,10.64206725,10.78256775,11.36358648,26.80344219,13.78380011,9.92351858,8.19695178,10.00819664,10.56455172,11.290736,10.66624,11.70802,12.324395,11.627497,11.2287,11.093939,12.182967,12.355093,9.203211,8.769231,9.317195,8.604986,9.514185,8.783488,9.913943,14.970739,15.759405,31.657349,13.286225,13.006513,10.772021,9.786969,8.353323,8.196952,9.007294,22.987373,10.147866,0.83,0.59,0.87,13.88,11.07,9.54,7.3,11.0,1.63,58.0,16.69,13.6,29.64
2018-08-01,11.54990674,11.978734,12.61359,9.929783,16.26938,8.439887,13.018363,9.209013,8.602228,9.71582,11.202797,11.346436,12.503626,396.62,12.57,,9.20901343,12.49332444,30.23369503,10.54305533,11.1273282,10.87724835,11.86155175,27.60867129,14.06411348,10.00211033,8.35141851,10.24068118,11.20465051,11.549907,10.98743,11.978734,12.61359,11.978537,11.49713,11.346436,12.503626,13.018363,9.209013,8.602228,8.74741,8.659231,9.71582,8.95866,10.130584,15.474811,16.26938,31.135696,14.015899,13.447583,11.202797,9.929783,8.439887,8.351419,9.120838,23.539996,10.264122,1.15,1.25,1.5,16.45,12.96,10.67,7.94,12.5,2.7,53.0,18.15,15.0,30.29
2018-09-01,12.27809811,12.780999,13.466059,10.223579,17.973654,8.516268,13.805329,9.798233,9.151275,10.339407,11.455043,12.139819,13.456694,439.78,12.66,,9.79823316,12.50183318,31.43438035,11.13218164,12.39744819,11.12772614,12.93211864,28.648812,14.63413349,10.40030855,8.7495031,10.68194648,12.05891176,12.278098,11.662421,12.780999,13.466059,12.773601,12.256718,12.139819,13.456694,13.805329,9.798233,9.151275,9.914683,8.873337,10.339407,9.515236,10.7917,16.873828,17.973654,32.377997,15.828508,14.95641,11.455043,10.223579,8.516268,8.749503,9.608536,23.539996,10.537956,2.13,2.05,1.33,19.61,14.46,11.42,8.06,14.4,3.3,61.0,19.45,18.0,37.34
