dt,MK.F.BILESIK,MK.F.MALI
2014-09-25,752.24,1020.01
2014-09-26,747.78,1007.68
2014-09-29,743.44,998.55
2014-09-30,747.14,1003.88
2014-10-01,750.46,1006.88
2014-10-02,744.09,997.15
2014-10-03,743.84,994.87
2014-10-06,,
2014-10-07,,
2014-10-08,729.17,978.39
2014-10-09,750.31,1010.27
2014-10-10,742.76,996.81
2014-10-13,746.92,1004.53
2014-10-14,743.56,999.65
2014-10-15,754.99,1017.97
2014-10-16,745.12,1001.81
2014-10-17,754.38,1015.92
2014-10-20,763.86,1034.3
2014-10-21,769.25,1039.61
2014-10-22,776.35,1051.51
2014-10-23,787.46,1070.26
2014-10-24,795.65,1079.55
2014-10-27,789.31,1067.38
2014-10-28,795.89,1077.3
2014-10-29,,
2014-10-30,794.55,1068.77
2014-10-31,810.64,1091.33
2014-11-03,806.09,1085.33
2014-11-04,804.76,1078.41
2014-11-05,803.16,1075.48
2014-11-06,786.96,1052.92
2014-11-07,777.42,1036.99
2014-11-10,784.08,1047.75
2014-11-11,779.27,1037.26
2014-11-12,796.83,1068.93
2014-11-13,811.11,1091.24
2014-11-14,810.78,1092.18
2014-11-17,813.23,1100.0
2014-11-18,810.58,1097.49
2014-11-19,819.62,1112.15
2014-11-20,818.11,1104.71
2014-11-21,829.84,1127.49
2014-11-24,829.46,1124.33
2014-11-25,829.28,1119.82
2014-11-26,836.83,1132.55
2014-11-27,843.66,1148.19
2014-11-28,854.79,1168.18
2014-12-01,866.68,1188.31
2014-12-02,856.52,1164.44
2014-12-03,854.1,1153.24
2014-12-04,855.55,1154.45
2014-12-05,865.48,1169.75
2014-12-08,853.13,1145.92
2014-12-09,848.77,1140.09
2014-12-10,841.43,1129.15
2014-12-11,854.77,1147.94
2014-12-12,838.48,1120.43
2014-12-15,829.37,1110.19
2014-12-16,819.48,1101.14
2014-12-17,791.3,1058.75
2014-12-18,823.7,1109.07
2014-12-19,831.55,1117.53
2014-12-22,844.0,1132.35
2014-12-23,845.48,1135.09
2014-12-24,847.76,1137.81
2014-12-25,850.05,1141.92
2014-12-26,851.75,1143.23
2014-12-29,844.09,1132.05
2014-12-30,847.52,1138.07
2014-12-31,848.38,1136.17
2015-01-01,,
2015-01-02,852.98,1145.23
2015-01-05,862.41,1155.59
2015-01-06,858.21,1151.32
2015-01-07,870.54,1170.21
2015-01-08,874.06,1178.21
2015-01-09,877.41,1181.53
2015-01-12,886.7,1195.47
2015-01-13,882.64,1191.04
2015-01-14,883.37,1194.62
2015-01-15,878.55,1193.5
2015-01-16,875.61,1192.8
2015-01-19,878.52,1197.06
2015-01-20,889.32,1213.1
2015-01-21,900.7,1236.47
2015-01-22,901.4,1237.42
2015-01-23,911.37,1259.71
2015-01-26,904.5,1248.71
2015-01-27,912.36,1263.15
2015-01-28,912.87,1261.37
2015-01-29,898.83,1243.86
2015-01-30,886.56,1223.57
2015-02-02,892.35,1235.5
2015-02-03,890.66,1232.88
2015-02-04,865.35,1182.25
2015-02-05,862.55,1177.86
2015-02-06,860.83,1175.38
2015-02-09,837.7,1136.26
2015-02-10,845.84,1147.35
2015-02-11,839.52,1135.83
2015-02-12,848.08,1145.37
2015-02-13,861.77,1170.09
2015-02-16,862.1,1176.27
2015-02-17,853.18,1161.86
2015-02-18,845.36,1147.96
2015-02-19,863.76,1179.76
2015-02-20,861.87,1174.78
2015-02-23,853.86,1159.23
2015-02-24,866.93,1181.33
2015-02-25,876.21,1194.87
2015-02-26,873.6,1189.4
2015-02-27,841.37,1138.37
2015-03-02,845.31,1147.82
2015-03-03,844.65,1147.78
2015-03-04,836.18,1136.6
2015-03-05,802.6,1080.25
2015-03-06,813.8,1097.01
2015-03-09,813.62,1095.35
2015-03-10,788.51,1057.24
2015-03-11,784.53,1055.41
2015-03-12,786.81,1059.57
2015-03-13,776.03,1039.73
2015-03-16,779.0,1046.83
2015-03-17,792.01,1064.73
2015-03-18,794.78,1061.73
2015-03-19,819.17,1103.84
2015-03-20,818.2,1101.27
2015-03-23,834.0,1125.95
2015-03-24,824.01,1109.5
2015-03-25,826.04,1107.66
2015-03-26,811.59,1084.72
2015-03-27,804.07,1071.97
2015-03-30,816.97,1088.22
2015-03-31,812.2,1077.58
2015-04-01,811.67,1076.01
2015-04-02,815.66,1079.04
2015-04-03,815.96,1074.95
2015-04-06,826.63,1107.82
2015-04-07,824.87,1103.12
2015-04-08,826.66,1105.02
2015-04-09,827.88,1103.09
2015-04-10,829.97,1105.39
2015-04-13,825.66,1093.97
2015-04-14,809.48,1071.83
2015-04-15,818.26,1086.14
2015-04-16,818.68,1087.23
2015-04-17,831.37,1103.36
2015-04-20,826.52,1097.56
2015-04-21,827.07,1094.28
2015-04-22,846.59,1123.39
2015-04-23,,
2015-04-24,844.18,1114.46
2015-04-27,861.09,1138.61
2015-04-28,865.35,1149.42
2015-04-29,863.52,1147.6
2015-04-30,852.32,1132.76
2015-05-01,,
2015-05-04,841.65,1115.91
2015-05-05,843.91,1117.36
2015-05-06,827.55,1094.78
2015-05-07,819.23,1081.93
2015-05-08,827.33,1093.17
2015-05-11,848.53,1121.54
2015-05-12,846.09,1116.09
2015-05-13,856.81,1132.87
2015-05-14,866.24,1152.2
2015-05-15,877.95,1171.46
2015-05-18,881.72,1179.04
2015-05-19,,
2015-05-20,876.99,1169.83
2015-05-21,881.96,1174.53
2015-05-22,863.98,1141.02
2015-05-25,855.02,1126.1
2015-05-26,844.84,1118.47
2015-05-27,836.01,1107.17
2015-05-28,839.4,1112.91
2015-05-29,837.63,1108.16
2015-06-01,821.05,1084.43
2015-06-02,806.12,1064.09
2015-06-03,817.15,1078.84
2015-06-04,818.76,1080.14
2015-06-05,826.0,1091.6
2015-06-08,768.76,1006.09
2015-06-09,782.34,1022.76
2015-06-10,791.54,1042.19
2015-06-11,796.87,1049.53
2015-06-12,809.37,1068.79
2015-06-15,799.37,1051.12
2015-06-16,796.67,1049.27
2015-06-17,805.51,1064.59
2015-06-18,816.06,1078.14
2015-06-19,824.32,1086.55
2015-06-22,837.16,1107.28
2015-06-23,833.48,1100.28
2015-06-24,838.83,1107.13
2015-06-25,838.41,1106.09
2015-06-26,832.6,1096.86
2015-06-29,823.44,1083.38
2015-06-30,820.87,1080.72
2015-07-01,826.78,1085.55
2015-07-02,811.88,1057.77
2015-07-03,817.62,1067.93
2015-07-06,816.52,1067.29
2015-07-07,826.89,1082.93
2015-07-08,808.84,1056.55
2015-07-09,814.74,1060.24
2015-07-10,830.31,1087.34
2015-07-13,834.87,1095.0
2015-07-14,840.75,1100.16
2015-07-15,828.55,1082.46
2015-07-16,827.9,1079.53
2015-07-17,,
2015-07-20,817.9,1062.46
2015-07-21,810.96,1051.1
2015-07-22,809.79,1049.2
2015-07-23,803.83,1044.93
2015-07-24,784.83,1022.81
2015-07-27,783.24,1017.33
2015-07-28,784.1,1018.21
2015-07-29,780.06,1012.41
2015-07-30,782.21,1017.68
2015-07-31,789.93,1027.82
2015-08-03,789.22,1031.8
2015-08-04,784.53,1024.23
2015-08-05,777.85,1011.97
2015-08-06,786.29,1023.43
2015-08-07,786.93,1025.69
2015-08-10,776.11,1010.86
2015-08-11,792.09,1034.75
2015-08-12,784.41,1023.42
2015-08-13,771.64,1002.82
2015-08-14,772.09,995.07
2015-08-17,767.73,989.21
2015-08-18,767.77,980.08
2015-08-19,762.47,973.02
2015-08-20,740.56,946.84
2015-08-21,738.89,946.34
2015-08-24,722.79,927.45
2015-08-25,728.6,942.1
2015-08-26,730.75,942.75
2015-08-27,751.5,969.09
2015-08-28,747.52,961.58
2015-08-31,748.93,962.78
2015-09-01,741.21,952.95
2015-09-02,736.14,945.73
2015-09-03,739.13,948.84
2015-09-04,733.24,942.51
2015-09-07,719.88,922.53
2015-09-08,718.05,923.03
2015-09-09,725.36,933.4
2015-09-10,716.54,920.95
2015-09-11,716.8,920.08
2015-09-14,714.22,911.73
2015-09-15,719.63,916.49
2015-09-16,733.78,936.78
2015-09-17,740.7,943.55
2015-09-18,745.03,945.9
2015-09-21,753.02,956.09
2015-09-22,754.48,961.18
2015-09-23,746.1,953.27
2015-09-24,,
2015-09-25,,
2015-09-28,740.6,945.07
2015-09-29,733.52,938.93
2015-09-30,740.02,948.24
2015-10-01,745.7,956.64
2015-10-02,743.22,951.32
2015-10-05,761.86,977.02
2015-10-06,772.78,993.55
2015-10-07,784.71,1013.16
2015-10-08,784.03,1011.24
2015-10-09,790.89,1021.12
2015-10-12,790.02,1017.04
2015-10-13,783.92,1008.69
2015-10-14,785.48,1012.27
2015-10-15,801.9,1036.63
2015-10-16,789.35,1015.61
2015-10-19,796.61,1026.66
2015-10-20,800.07,1029.43
2015-10-21,798.65,1028.95
2015-10-22,800.81,1030.45
2015-10-23,806.86,1037.82
2015-10-26,798.76,1025.13
2015-10-27,789.81,1011.43
2015-10-28,785.36,1004.11
2015-10-29,,
2015-10-30,780.34,998.57
2015-11-02,838.6,1089.88
2015-11-03,830.95,1086.5
2015-11-04,835.04,1091.25
2015-11-05,828.91,1082.97
2015-11-06,828.24,1079.72
2015-11-09,819.61,1064.4
2015-11-10,817.18,1062.57
2015-11-11,820.34,1068.97
2015-11-12,820.53,1067.95
2015-11-13,819.21,1066.66
2015-11-16,812.11,1058.73
2015-11-17,815.22,1062.71
2015-11-18,812.87,1058.97
2015-11-19,808.41,1053.84
2015-11-20,810.11,1054.96
2015-11-23,804.14,1042.84
2015-11-24,786.56,1019.67
2015-11-25,761.38,985.84
2015-11-26,764.22,985.52
2015-11-27,761.63,979.87
2015-11-30,752.33,968.36
2015-12-01,767.85,993.78
2015-12-02,763.95,988.76
2015-12-03,754.53,977.12
2015-12-04,742.65,962.64
2015-12-07,739.09,959.22
2015-12-08,731.01,948.2
2015-12-09,745.84,972.37
2015-12-10,723.54,939.43
2015-12-11,702.8,908.27
2015-12-14,693.09,898.52
2015-12-15,721.57,936.4
2015-12-16,728.32,946.04
2015-12-17,737.12,958.55
2015-12-18,724.6,943.79
2015-12-21,733.28,958.37
2015-12-22,731.02,953.4
2015-12-23,740.45,966.52
2015-12-24,740.5,967.38
2015-12-25,741.9,968.8
2015-12-28,742.43,971.3
2015-12-29,739.13,969.56
2015-12-30,732.01,959.91
2015-12-31,717.27,942.77
2016-01-01,,
2016-01-04,705.18,923.06
2016-01-05,706.88,923.68
2016-01-06,711.98,929.17
2016-01-07,714.96,932.37
2016-01-08,706.13,923.83
2016-01-11,710.49,932.26
2016-01-12,717.4,941.72
2016-01-13,725.09,949.3
2016-01-14,719.41,946.55
2016-01-15,710.62,937.93
2016-01-18,710.4,939.09
2016-01-19,710.73,938.09
2016-01-20,696.04,918.36
2016-01-21,685.68,903.75
2016-01-22,702.44,924.38
2016-01-25,705.39,926.76
2016-01-26,718.09,948.99
2016-01-27,720.53,948.55
2016-01-28,724.27,953.94
2016-01-29,734.81,969.58
2016-02-01,734.48,969.05
2016-02-02,725.06,948.91
2016-02-03,732.67,963.02
2016-02-04,745.05,981.51
2016-02-05,742.04,976.27
2016-02-08,720.05,944.55
2016-02-09,714.15,939.15
2016-02-10,716.14,941.78
2016-02-11,709.42,936.61
2016-02-12,709.37,933.36
2016-02-15,710.08,930.67
2016-02-16,709.49,929.46
2016-02-17,728.05,954.42
2016-02-18,734.46,958.68
2016-02-19,730.15,947.9
2016-02-22,748.94,977.64
2016-02-23,755.0,987.95
2016-02-24,740.67,965.18
2016-02-25,752.02,981.3
2016-02-26,749.29,982.48
2016-02-29,758.14,988.53
2016-03-01,759.55,988.39
2016-03-02,767.88,1002.38
2016-03-03,768.28,1006.13
2016-03-04,771.91,1009.95
2016-03-07,774.84,1011.34
2016-03-08,776.83,1015.44
2016-03-09,787.38,1032.62
2016-03-10,790.25,1034.9
2016-03-11,793.8,1041.24
2016-03-14,801.11,1047.63
2016-03-15,790.31,1027.72
2016-03-16,793.69,1026.81
2016-03-17,813.77,1055.87
2016-03-18,829.43,1073.51
2016-03-21,834.03,1076.75
2016-03-22,817.66,1047.11
2016-03-23,803.84,1031.55
2016-03-24,813.58,1049.97
2016-03-25,813.56,1048.89
2016-03-28,813.45,1046.18
2016-03-29,817.34,1049.64
2016-03-30,829.18,1065.07
2016-03-31,832.68,1069.64
2016-04-01,823.59,1053.48
2016-04-04,838.73,1077.28
2016-04-05,829.64,1068.24
2016-04-06,815.11,1051.87
2016-04-07,811.65,1047.45
2016-04-08,825.02,1061.75
2016-04-11,839.88,1083.64
2016-04-12,837.2,1076.86
2016-04-13,856.97,1103.8
2016-04-14,857.85,1107.4
2016-04-15,855.73,1110.77
2016-04-18,863.44,1129.37
2016-04-19,862.51,1128.98
2016-04-20,855.5,1119.07
2016-04-21,856.71,1121.33
2016-04-22,858.29,1117.37
2016-04-25,851.09,1102.57
2016-04-26,857.56,1119.94
2016-04-27,853.74,1116.2
2016-04-28,854.78,1119.05
2016-04-29,853.28,1117.46
2016-05-02,838.3,1095.66
2016-05-03,810.7,1055.57
2016-05-04,793.83,1032.63
2016-05-05,786.99,1014.27
2016-05-06,783.68,1006.13
2016-05-09,790.62,1018.14
2016-05-10,788.02,1014.47
2016-05-11,790.28,1020.45
2016-05-12,783.04,1012.45
2016-05-13,778.08,1008.21
2016-05-16,770.0,992.52
2016-05-17,772.77,997.7
2016-05-18,772.44,998.85
2016-05-19,,
2016-05-20,763.58,981.43
2016-05-23,767.66,992.4
2016-05-24,794.35,1031.39
2016-05-25,786.09,1021.74
2016-05-26,780.36,1015.83
2016-05-27,780.29,1017.07
2016-05-30,785.35,1024.13
2016-05-31,778.03,1016.84
2016-06-01,770.35,1006.82
2016-06-02,762.72,995.07
2016-06-03,781.39,1020.6
2016-06-06,785.93,1028.28
2016-06-07,781.58,1019.33
2016-06-08,788.33,1031.73
2016-06-09,777.12,1017.25
2016-06-10,768.87,1006.99
2016-06-13,765.34,1004.36
2016-06-14,757.6,996.2
2016-06-15,762.37,1006.54
2016-06-16,746.72,985.77
2016-06-17,754.31,1001.87
2016-06-20,775.23,1029.48
2016-06-21,775.31,1032.03
2016-06-22,772.67,1032.18
2016-06-23,779.9,1044.8
2016-06-24,753.66,1005.51
2016-06-27,751.61,1003.31
2016-06-28,769.29,1025.82
2016-06-29,767.12,1017.34
2016-06-30,768.17,1019.33
2016-07-01,779.52,1030.0
2016-07-04,783.88,1036.41
2016-07-05,,
2016-07-06,,
2016-07-07,,
2016-07-08,780.19,1035.28
2016-07-11,792.35,1053.34
2016-07-12,811.42,1085.22
2016-07-13,813.22,1085.17
2016-07-14,825.9,1096.99
2016-07-15,828.25,1101.34
2016-07-18,769.58,1012.72
2016-07-19,761.78,999.15
2016-07-20,749.03,976.61
2016-07-21,715.95,929.14
2016-07-22,717.38,927.77
2016-07-25,741.74,958.66
2016-07-26,736.89,948.48
2016-07-27,750.76,968.88
2016-07-28,752.44,968.6
2016-07-29,754.06,977.06
2016-08-01,767.12,992.15
2016-08-02,758.04,980.46
2016-08-03,745.52,963.07
2016-08-04,761.26,989.02
2016-08-05,760.66,986.22
2016-08-08,777.79,1015.96
2016-08-09,785.25,1029.93
2016-08-10,779.56,1021.3
2016-08-11,790.34,1037.8
2016-08-12,782.29,1028.4
2016-08-15,784.73,1035.19
2016-08-16,777.07,1024.73
2016-08-17,781.48,1035.77
2016-08-18,779.71,1037.74
2016-08-19,781.46,1039.76
2016-08-22,779.53,1034.63
2016-08-23,773.34,1030.2
2016-08-24,761.16,1007.38
2016-08-25,767.9,1019.14
2016-08-26,771.2,1027.3
2016-08-29,761.19,1010.17
2016-08-30,,
2016-08-31,759.68,1011.3
2016-09-01,758.53,1007.77
2016-09-02,768.84,1026.12
2016-09-05,777.92,1040.26
2016-09-06,779.95,1040.74
2016-09-07,776.43,1037.13
2016-09-08,778.43,1045.35
2016-09-09,770.54,1034.04
2016-09-12,,
2016-09-13,,
2016-09-14,,
2016-09-15,,
2016-09-16,760.2,1024.88
2016-09-19,776.71,1049.11
