dt,PY.P06.ON,PY.P04.ON,PY.P05.ON,PY.P01.ON,PY.P02.ON,PY.P03.ON
2007-04-02,17.5,17.5,17.5,17.5,22.5,14482700.0
2007-04-03,17.5,17.5,17.5,17.5,22.5,15289500.0
2007-04-04,17.5,17.5,17.5,17.5,22.5,16167700.0
2007-04-05,17.5,17.5,17.5,17.5,22.5,16174100.0
2007-04-06,17.5,17.5,17.5,17.5,22.5,13215000.0
2007-04-09,17.5,17.5,17.5,17.5,22.5,12269600.0
2007-04-10,17.5,17.5,17.5,17.5,22.5,10427600.0
2007-04-11,17.5,17.5,17.5,17.5,22.5,13353400.0
2007-04-12,17.5,17.5,17.5,17.5,22.5,14306100.0
2007-04-13,17.5,17.5,17.5,17.5,22.5,11427600.0
2007-04-16,17.5,17.5,17.5,17.5,22.5,11278100.0
2007-04-17,17.5,17.5,17.5,17.5,22.5,12038600.0
2007-04-18,17.5,17.5,17.5,17.5,22.5,10001200.0
2007-04-19,17.5,17.5,17.5,17.5,22.5,13351300.0
2007-04-20,17.5,17.5,17.5,17.5,22.5,7340100.0
2007-04-23,,,,,,
2007-04-24,17.5,17.5,17.5,17.5,22.5,11198900.0
2007-04-25,17.5,17.5,17.5,17.5,22.5,12832500.0
2007-04-26,17.5,17.5,17.5,17.5,22.5,11923700.0
2007-04-27,17.5,17.5,17.5,17.5,22.5,12957600.0
2007-04-30,17.5,17.5,17.5,17.5,22.5,10061200.0
2007-05-01,17.5,17.5,17.5,17.5,22.5,10337600.0
2007-05-02,17.5,17.5,17.5,17.5,22.5,10875700.0
2007-05-03,17.5,17.5,17.5,17.5,22.5,14896700.0
2007-05-04,17.5,17.5,17.5,17.5,22.5,7566400.0
2007-05-07,17.5,17.5,17.5,17.5,22.5,6831600.0
2007-05-08,17.5,17.5,17.5,17.5,22.5,8502500.0
2007-05-09,17.5,17.5,17.5,17.5,22.5,9622100.0
2007-05-10,17.5,17.5,17.5,17.5,22.5,9340100.0
2007-05-11,17.5,17.5,17.5,17.5,22.5,15330700.0
2007-05-14,17.5,17.5,17.5,17.5,22.5,13726500.0
2007-05-15,17.5,17.5,17.5,17.5,22.5,14569100.0
2007-05-16,17.5,17.5,17.5,17.5,22.5,16327500.0
2007-05-17,17.5,17.5,17.5,17.5,22.5,16418300.0
2007-05-18,17.5,17.5,17.5,17.5,22.5,12632100.0
2007-05-21,17.5,17.5,17.5,17.5,22.5,13470600.0
2007-05-22,17.5,17.5,17.5,17.5,22.5,13196500.0
2007-05-23,17.5,17.5,17.5,17.5,22.5,14297600.0
2007-05-24,17.5,17.5,17.5,17.5,22.5,14013100.0
2007-05-25,17.5,17.5,17.5,17.5,22.5,16147600.0
2007-05-28,17.5,17.5,17.5,17.5,22.5,12987400.0
2007-05-29,17.5,17.5,17.5,17.5,22.5,14639800.0
2007-05-30,17.5,17.5,17.5,17.5,22.5,14195900.0
2007-05-31,17.5,17.5,17.5,17.5,22.5,11187400.0
2007-06-01,17.5,17.5,17.5,17.5,22.5,8650200.0
2007-06-04,17.5,17.5,17.5,17.5,22.5,10022800.0
2007-06-05,17.5,17.5,17.5,17.5,22.5,11178000.0
2007-06-06,17.5,17.5,17.5,17.5,22.5,10385100.0
2007-06-07,17.5,17.5,17.5,17.5,22.5,9762900.0
2007-06-08,17.5,17.5,17.5,17.5,22.5,6887300.0
2007-06-11,17.5,17.5,17.5,17.5,22.5,11924600.0
2007-06-12,17.5,17.5,17.5,17.5,22.5,11723600.0
2007-06-13,17.5,17.5,17.5,17.5,22.5,8496700.0
2007-06-14,17.5,17.5,17.5,17.5,22.5,11950700.0
2007-06-15,17.5,17.5,17.5,17.5,22.5,3829700.0
2007-06-18,17.5,17.5,17.5,17.5,22.5,9528300.0
2007-06-19,17.5,17.5,17.5,17.5,22.5,8075500.0
2007-06-20,17.5,17.5,17.5,17.5,22.5,12434400.0
2007-06-21,17.5,17.5,17.5,17.5,22.5,12078000.0
2007-06-22,17.5,17.5,17.5,17.5,22.5,12048400.0
2007-06-25,17.5,17.5,17.5,17.5,22.5,13478100.0
2007-06-26,17.5,17.5,17.5,17.5,22.5,13794600.0
2007-06-27,17.5,17.5,17.5,17.5,22.5,13524200.0
2007-06-28,17.5,17.5,17.5,17.5,22.5,16225000.0
2007-06-29,17.5,17.5,17.5,17.5,22.5,9800000.0
2007-07-02,17.5,17.5,17.5,17.5,22.5,10198400.0
2007-07-03,17.5,17.5,17.5,17.5,22.5,10554500.0
2007-07-04,17.5,17.5,17.5,17.5,22.5,7684100.0
2007-07-05,17.5,17.5,17.5,17.5,22.5,11544000.0
2007-07-06,17.5,17.5,17.5,17.5,22.5,10420600.0
2007-07-09,17.5,17.5,17.5,17.5,22.5,11368400.0
2007-07-10,17.5,17.5,17.5,17.5,22.5,13169200.0
2007-07-11,17.5,17.5,17.5,17.5,22.5,14775400.0
2007-07-12,17.5,17.5,17.5,17.5,22.5,12920400.0
2007-07-13,17.5,17.5,17.5,17.5,22.5,9574600.0
2007-07-16,17.5,17.5,17.5,17.5,22.5,9548800.0
2007-07-17,17.5,17.5,17.5,17.5,22.5,11418200.0
2007-07-18,17.5,17.5,17.5,17.5,22.5,14488200.0
2007-07-19,17.5,17.5,17.5,17.5,22.5,10934200.0
2007-07-20,17.5,17.5,17.5,17.5,22.5,14569800.0
2007-07-23,17.5,17.5,17.5,17.5,22.5,13356400.0
2007-07-24,17.5,17.5,17.5,17.5,22.5,14265400.0
2007-07-25,17.5,17.5,17.5,17.5,22.5,16545400.0
2007-07-26,17.5,17.5,17.5,17.5,22.5,16744800.0
2007-07-27,17.5,17.5,17.5,17.5,22.5,8984600.0
2007-07-30,17.5,17.5,17.5,17.5,22.5,8245400.0
2007-07-31,17.5,17.5,17.5,17.5,22.5,11322400.0
2007-08-01,17.5,17.5,17.5,17.5,22.5,13370600.0
2007-08-02,17.5,17.5,17.5,17.5,22.5,9553800.0
2007-08-03,17.5,17.5,17.5,17.5,22.5,10483200.0
2007-08-06,17.5,17.5,17.5,17.5,22.5,10876200.0
2007-08-07,17.5,17.5,17.5,17.5,22.5,13972400.0
2007-08-08,17.5,17.5,17.5,17.5,22.5,13875400.0
2007-08-09,17.5,17.5,17.5,17.5,22.5,15024400.0
2007-08-10,17.5,17.5,17.5,17.5,22.5,9765800.0
2007-08-13,17.5,17.5,17.5,17.5,22.5,8647400.0
2007-08-14,17.5,17.5,17.5,17.5,22.5,8493000.0
2007-08-15,17.5,17.5,17.5,17.5,22.5,9709000.0
2007-08-16,17.5,17.5,17.5,17.5,22.5,11657800.0
2007-08-17,17.5,17.5,17.5,17.5,22.5,9221600.0
2007-08-20,17.5,17.5,17.5,17.5,22.5,12348400.0
2007-08-21,17.5,17.5,17.5,17.5,22.5,9587400.0
2007-08-22,17.5,17.5,17.5,17.5,22.5,14830600.0
2007-08-23,17.5,17.5,17.5,17.5,22.5,14045600.0
2007-08-24,17.5,17.5,17.5,17.5,22.5,10360200.0
2007-08-27,17.5,17.5,17.5,17.5,22.5,7784400.0
2007-08-28,17.5,17.5,17.5,17.5,22.5,11022200.0
2007-08-29,17.5,17.5,17.5,17.5,22.5,12443400.0
2007-08-30,,,,,,
2007-08-31,17.5,17.5,17.5,17.5,22.5,8912000.0
2007-09-03,17.5,17.5,17.5,17.5,22.5,12569000.0
2007-09-04,17.5,17.5,17.5,17.5,22.5,11857000.0
2007-09-05,17.5,17.5,17.5,17.5,22.5,12902400.0
2007-09-06,17.5,17.5,17.5,17.5,22.5,13697600.0
2007-09-07,17.5,17.5,17.5,17.5,22.5,7768000.0
2007-09-10,17.5,17.5,17.5,17.5,22.5,10346000.0
2007-09-11,17.5,17.5,17.5,17.5,22.5,9662000.0
2007-09-12,17.5,17.5,17.5,17.5,22.5,10586000.0
2007-09-13,17.5,17.5,17.5,17.5,22.5,13313800.0
2007-09-14,17.25,17.25,17.25,17.25,22.25,12786800.0
2007-09-17,17.25,17.25,17.25,17.25,22.25,12059400.0
2007-09-18,17.25,17.25,17.25,17.25,22.25,16277400.0
2007-09-19,17.25,17.25,17.25,17.25,22.25,14849000.0
2007-09-20,17.25,17.25,17.25,17.25,22.25,13049600.0
2007-09-21,17.25,17.25,17.25,17.25,22.25,10302400.0
2007-09-24,17.25,17.25,17.25,17.25,22.25,10677000.0
2007-09-25,17.25,17.25,17.25,17.25,22.25,10647200.0
2007-09-26,17.25,17.25,17.25,17.25,22.25,11964600.0
2007-09-27,17.25,17.25,17.25,17.25,22.25,11349000.0
2007-09-28,17.25,17.25,17.25,17.25,22.25,14684800.0
2007-10-01,17.25,17.25,17.25,17.25,22.25,12506400.0
2007-10-02,17.25,17.25,17.25,17.25,22.25,16535200.0
2007-10-03,17.25,17.25,17.25,17.25,22.25,18839600.0
2007-10-04,17.25,17.25,17.25,17.25,22.25,19251800.0
2007-10-05,17.25,17.25,17.25,17.25,22.25,14815600.0
2007-10-08,17.25,17.25,17.25,17.25,22.25,13174000.0
2007-10-09,17.25,17.25,17.25,17.25,22.25,13062200.0
2007-10-10,17.25,17.25,17.25,17.25,22.25,12755400.0
2007-10-11,17.25,17.25,17.25,17.25,22.25,12691200.0
2007-10-12,,,,,,
2007-10-15,17.25,17.25,17.25,17.25,22.25,12258000.0
2007-10-16,17.25,17.25,17.25,17.25,22.25,17802000.0
2007-10-17,16.75,16.75,16.75,16.75,21.5,8827800.0
2007-10-18,16.75,16.75,16.75,16.75,21.5,13649000.0
2007-10-19,16.75,16.75,16.75,16.75,21.5,11514600.0
2007-10-22,16.75,16.75,16.75,16.75,21.5,10476400.0
2007-10-23,16.75,16.75,16.75,16.75,21.5,11206400.0
2007-10-24,16.75,16.75,16.75,16.75,21.5,13569400.0
2007-10-25,16.75,16.75,16.75,16.75,21.5,15967800.0
2007-10-26,16.75,16.75,16.75,16.75,21.5,16863800.0
2007-10-29,,,,,,
2007-10-30,16.75,16.75,16.75,16.75,21.5,14271200.0
2007-10-31,16.75,16.75,16.75,16.75,21.5,17276200.0
2007-11-01,16.75,16.75,16.75,16.75,21.5,19246400.0
2007-11-02,16.75,16.75,16.75,16.75,21.5,12852400.0
2007-11-05,16.75,16.75,16.75,16.75,21.5,13797400.0
2007-11-06,16.75,16.75,16.75,16.75,21.5,14296800.0
2007-11-07,16.75,16.75,16.75,16.75,21.5,13308200.0
2007-11-08,16.75,16.75,16.75,16.75,21.5,14201000.0
2007-11-09,16.75,16.75,16.75,16.75,21.5,13990800.0
2007-11-12,16.75,16.75,16.75,16.75,21.5,15191400.0
2007-11-13,16.75,16.75,16.75,16.75,21.5,21820800.0
2007-11-14,16.75,16.75,16.75,16.75,21.5,21812800.0
2007-11-15,16.25,16.25,16.25,16.25,20.75,15455600.0
2007-11-16,16.25,16.25,16.25,16.25,20.75,13067200.0
2007-11-19,16.25,16.25,16.25,16.25,20.75,12551000.0
2007-11-20,16.25,16.25,16.25,16.25,20.75,13424400.0
2007-11-21,16.25,16.25,16.25,16.25,20.75,15254400.0
2007-11-22,16.25,16.25,16.25,16.25,20.75,14440000.0
2007-11-23,16.25,16.25,16.25,16.25,20.75,12474000.0
2007-11-26,16.25,16.25,16.25,16.25,20.75,15646400.0
2007-11-27,16.25,16.25,16.25,16.25,20.75,14906200.0
2007-11-28,16.25,16.25,16.25,16.25,20.75,14470000.0
2007-11-29,16.25,16.25,16.25,16.25,20.75,13738900.0
2007-11-30,16.25,16.25,16.25,16.25,20.75,10626600.0
2007-12-03,16.25,16.25,16.25,16.25,20.75,10181600.0
2007-12-04,16.25,16.25,16.25,16.25,20.75,9648000.0
2007-12-05,16.25,16.25,16.25,16.25,20.75,12340200.0
2007-12-06,16.25,16.25,16.25,16.25,20.75,9591400.0
2007-12-07,16.25,16.25,16.25,16.25,20.75,4460200.0
2007-12-10,16.25,16.25,16.25,16.25,20.75,7849000.0
2007-12-11,16.25,16.25,16.25,16.25,20.75,11008000.0
2007-12-12,16.25,16.25,16.25,16.25,20.75,12642400.0
2007-12-13,16.25,16.25,16.25,16.25,20.75,16411600.0
2007-12-14,15.75,15.75,15.75,15.75,20.0,7164600.0
2007-12-17,15.75,15.75,15.75,15.75,20.0,9961800.0
2007-12-18,15.75,15.75,15.75,15.75,20.0,10095800.0
2007-12-19,15.75,15.75,15.75,15.75,20.0,11450200.0
2007-12-20,,,,,,
2007-12-21,,,,,,
2007-12-24,15.75,15.75,15.75,15.75,20.0,14464600.0
2007-12-25,15.75,15.75,15.75,15.75,20.0,18543600.0
2007-12-26,15.75,15.75,15.75,15.75,20.0,23080800.0
2007-12-27,15.75,15.75,15.75,15.75,20.0,25107000.0
2007-12-28,15.75,15.75,15.75,15.75,20.0,6774600.0
2007-12-31,15.75,15.75,15.75,15.75,20.0,5835000.0
2008-01-01,,,,,,
2008-01-02,15.75,15.75,15.75,15.75,20.0,14803200.0
2008-01-03,15.75,15.75,15.75,15.75,20.0,16114600.0
2008-01-04,15.75,15.75,15.75,15.75,20.0,15292400.0
2008-01-07,15.75,15.75,15.75,15.75,20.0,22711400.0
2008-01-08,15.75,15.75,15.75,15.75,20.0,21777200.0
2008-01-09,15.75,15.75,15.75,15.75,20.0,23018000.0
2008-01-10,15.75,15.75,15.75,15.75,20.0,24911000.0
2008-01-11,15.75,15.75,15.75,15.75,20.0,19839000.0
2008-01-14,15.75,15.75,15.75,15.75,20.0,24020000.0
2008-01-15,15.75,15.75,15.75,15.75,20.0,25456800.0
2008-01-16,15.75,15.75,15.75,15.75,20.0,25309000.0
2008-01-17,15.75,15.75,15.75,15.75,20.0,28841000.0
2008-01-18,15.5,15.5,15.5,15.5,19.5,12156000.0
2008-01-21,15.5,15.5,15.5,15.5,19.5,12333800.0
2008-01-22,15.5,15.5,15.5,15.5,19.5,14992800.0
2008-01-23,15.5,15.5,15.5,15.5,19.5,17111800.0
2008-01-24,15.5,15.5,15.5,15.5,19.5,20640400.0
2008-01-25,15.5,15.5,15.5,15.5,19.5,11927800.0
2008-01-28,15.5,15.5,15.5,15.5,19.5,13088800.0
2008-01-29,15.5,15.5,15.5,15.5,19.5,14460400.0
2008-01-30,15.5,15.5,15.5,15.5,19.5,15642600.0
2008-01-31,15.5,15.5,15.5,15.5,19.5,15093600.0
2008-02-01,15.5,15.5,15.5,15.5,19.5,14661400.0
2008-02-04,15.5,15.5,15.5,15.5,19.5,15455800.0
2008-02-05,15.5,15.5,15.5,15.5,19.5,16990600.0
2008-02-06,15.5,15.5,15.5,15.5,19.5,17468200.0
2008-02-07,15.5,15.5,15.5,15.5,19.5,17477400.0
2008-02-08,15.5,15.5,15.5,15.5,19.5,12109800.0
2008-02-11,15.5,15.5,15.5,15.5,19.5,12809000.0
2008-02-12,15.5,15.5,15.5,15.5,19.5,12121000.0
2008-02-13,15.5,15.5,15.5,15.5,19.5,15214200.0
2008-02-14,15.5,15.5,15.5,15.5,19.5,19095200.0
2008-02-15,15.25,15.25,15.25,15.25,19.25,7942400.0
2008-02-18,15.25,15.25,15.25,15.25,19.25,14109600.0
2008-02-19,15.25,15.25,15.25,15.25,19.25,11305200.0
2008-02-20,15.25,15.25,15.25,15.25,19.25,14673000.0
2008-02-21,15.25,15.25,15.25,15.25,19.25,15783000.0
2008-02-22,15.25,15.25,15.25,15.25,19.25,4902200.0
2008-02-25,15.25,15.25,15.25,15.25,19.25,8376200.0
2008-02-26,15.25,15.25,15.25,15.25,19.25,8722200.0
2008-02-27,15.25,15.25,15.25,15.25,19.25,8502200.0
2008-02-28,15.25,15.25,15.25,15.25,19.25,10544600.0
2008-02-29,15.25,15.25,15.25,15.25,19.25,8148400.0
2008-03-03,15.25,15.25,15.25,15.25,19.25,11548800.0
2008-03-04,15.25,15.25,15.25,15.25,19.25,10472800.0
2008-03-05,15.25,15.25,15.25,15.25,19.25,13602400.0
2008-03-06,15.25,15.25,15.25,15.25,19.25,17577400.0
2008-03-07,15.25,15.25,15.25,15.25,19.25,5601800.0
2008-03-10,15.25,15.25,15.25,15.25,19.25,6638400.0
2008-03-11,15.25,15.25,15.25,15.25,19.25,6539600.0
2008-03-12,15.25,15.25,15.25,15.25,19.25,10678600.0
2008-03-13,15.25,15.25,15.25,15.25,19.25,10434000.0
2008-03-14,15.25,15.25,15.25,15.25,19.25,7479600.0
2008-03-17,15.25,15.25,15.25,15.25,19.25,9523000.0
2008-03-18,15.25,15.25,15.25,15.25,19.25,15538400.0
2008-03-19,15.25,15.25,15.25,15.25,19.25,16028000.0
2008-03-20,15.25,15.25,15.25,15.25,19.25,16980000.0
2008-03-21,15.25,15.25,15.25,15.25,19.25,6179800.0
2008-03-24,15.25,15.25,15.25,15.25,19.25,11155600.0
2008-03-25,15.25,15.25,15.25,15.25,19.25,11279600.0
2008-03-26,15.25,15.25,15.25,15.25,19.25,10917200.0
2008-03-27,15.25,15.25,15.25,15.25,19.25,14040400.0
2008-03-28,15.25,15.25,15.25,15.25,19.25,7474600.0
2008-03-31,15.25,15.25,15.25,15.25,19.25,11241000.0
2008-04-01,15.25,15.25,15.25,15.25,19.25,15911400.0
2008-04-02,15.25,15.25,15.25,15.25,19.25,17320600.0
2008-04-03,15.25,15.25,15.25,15.25,19.25,18537600.0
2008-04-04,15.25,15.25,15.25,15.25,19.25,7500600.0
2008-04-07,15.25,15.25,15.25,15.25,19.25,9904800.0
2008-04-08,15.25,15.25,15.25,15.25,19.25,11503400.0
2008-04-09,15.25,15.25,15.25,15.25,19.25,8728800.0
2008-04-10,15.25,15.25,15.25,15.25,19.25,8452000.0
2008-04-11,15.25,15.25,15.25,15.25,19.25,7618800.0
2008-04-14,15.25,15.25,15.25,15.25,19.25,13443800.0
2008-04-15,15.25,15.25,15.25,15.25,19.25,15563200.0
2008-04-16,15.25,15.25,15.25,15.25,19.25,15644400.0
2008-04-17,15.25,15.25,15.25,15.25,19.25,19248800.0
2008-04-18,15.25,15.25,15.25,15.25,19.25,5480400.0
2008-04-21,15.25,15.25,15.25,15.25,19.25,5051600.0
2008-04-22,15.25,15.25,15.25,15.25,19.25,6944600.0
2008-04-23,,,,,,
2008-04-24,15.25,15.25,15.25,15.25,19.25,12985400.0
2008-04-25,15.25,15.25,15.25,15.25,19.25,13720200.0
2008-04-28,15.25,15.25,15.25,15.25,19.25,14540400.0
2008-04-29,15.25,15.25,15.25,15.25,19.25,16870600.0
2008-04-30,15.25,15.25,15.25,15.25,19.25,16684400.0
2008-05-01,15.25,15.25,15.25,15.25,19.25,20053000.0
2008-05-02,15.25,15.25,15.25,15.25,19.25,6067400.0
2008-05-05,15.25,15.25,15.25,15.25,19.25,8392400.0
2008-05-06,15.25,15.25,15.25,15.25,19.25,4856200.0
2008-05-07,15.25,15.25,15.25,15.25,19.25,5197200.0
2008-05-08,15.25,15.25,15.25,15.25,19.25,5651400.0
2008-05-09,15.25,15.25,15.25,15.25,19.25,6129400.0
2008-05-12,15.25,15.25,15.25,15.25,19.25,5167600.0
2008-05-13,15.25,15.25,15.25,15.25,19.25,7112000.0
2008-05-14,15.25,15.25,15.25,15.25,19.25,7512400.0
2008-05-15,15.25,15.25,15.25,15.25,19.25,13904400.0
2008-05-16,15.75,15.75,15.75,15.75,19.75,4003000.0
2008-05-19,,,,,,
2008-05-20,15.75,15.75,15.75,15.75,19.75,5201400.0
2008-05-21,15.75,15.75,15.75,15.75,19.75,6143400.0
2008-05-22,15.75,15.75,15.75,15.75,19.75,5901200.0
2008-05-23,15.75,15.75,15.75,15.75,19.75,4920600.0
2008-05-26,15.75,15.75,15.75,15.75,19.75,6830400.0
2008-05-27,15.75,15.75,15.75,15.75,19.75,8144000.0
2008-05-28,15.75,15.75,15.75,15.75,19.75,9505400.0
2008-05-29,15.75,15.75,15.75,15.75,19.75,11428400.0
2008-05-30,15.75,15.75,15.75,15.75,19.75,5848400.0
2008-06-02,15.75,15.75,15.75,15.75,19.75,4842600.0
2008-06-03,15.75,15.75,15.75,15.75,19.75,5727600.0
2008-06-04,15.75,15.75,15.75,15.75,19.75,5322400.0
2008-06-05,15.75,15.75,15.75,15.75,19.75,4417800.0
2008-06-06,15.75,15.75,15.75,15.75,19.75,3987600.0
2008-06-09,15.75,15.75,15.75,15.75,19.75,6081200.0
2008-06-10,15.75,15.75,15.75,15.75,19.75,5770400.0
2008-06-11,15.75,15.75,15.75,15.75,19.75,7032400.0
2008-06-12,15.75,15.75,15.75,15.75,19.75,10122400.0
2008-06-13,15.75,15.75,15.75,15.75,19.75,4192000.0
2008-06-16,15.75,15.75,15.75,15.75,19.75,4449600.0
2008-06-17,16.25,16.25,16.25,16.25,20.25,5619400.0
2008-06-18,16.25,16.25,16.25,16.25,20.25,6371600.0
2008-06-19,16.25,16.25,16.25,16.25,20.25,6514600.0
2008-06-20,16.25,16.25,16.25,16.25,20.25,5421200.0
2008-06-23,16.25,16.25,16.25,16.25,20.25,6262400.0
2008-06-24,16.25,16.25,16.25,16.25,20.25,6837200.0
2008-06-25,16.25,16.25,16.25,16.25,20.25,8860000.0
2008-06-26,16.25,16.25,16.25,16.25,20.25,11154600.0
2008-06-27,16.25,16.25,16.25,16.25,20.25,3548200.0
2008-06-30,16.3,16.25,20.25,16.25,20.25,3632200.0
2008-07-01,16.25,16.25,16.25,16.25,20.25,4035200.0
2008-07-02,16.25,16.25,16.25,16.25,20.25,6485400.0
2008-07-03,16.25,16.25,16.25,16.25,20.25,6381800.0
2008-07-04,16.25,16.25,16.25,16.25,20.25,6473000.0
2008-07-07,16.25,16.25,16.25,16.25,20.25,7556000.0
2008-07-08,16.25,16.25,16.25,16.25,20.25,8705200.0
2008-07-09,16.25,16.25,16.25,16.25,20.25,9515000.0
2008-07-10,16.25,16.25,16.25,16.25,20.25,12510800.0
2008-07-11,16.25,16.25,16.25,16.25,20.25,3830800.0
2008-07-14,16.25,16.25,16.25,16.25,20.25,4250800.0
2008-07-15,16.25,16.25,16.25,16.25,20.25,4554200.0
2008-07-16,16.25,16.25,16.25,16.25,20.25,4721400.0
2008-07-17,16.25,16.25,16.25,16.25,20.25,6001800.0
2008-07-18,16.75,16.75,16.75,16.75,20.25,7115000.0
2008-07-21,16.75,16.75,16.75,16.75,20.25,7225600.0
2008-07-22,16.75,16.75,16.75,16.75,20.25,7775800.0
2008-07-23,16.75,16.75,16.75,16.75,20.25,8331200.0
2008-07-24,16.75,16.75,16.75,16.75,20.25,10396800.0
2008-07-25,16.75,16.75,16.75,16.75,20.25,5601400.0
2008-07-28,16.75,16.75,16.75,16.75,20.25,7011200.0
2008-07-29,16.75,16.75,16.75,16.75,20.25,6760400.0
2008-07-30,16.75,16.75,16.75,16.75,20.25,5977000.0
2008-07-31,16.75,16.75,16.75,16.75,20.25,7682200.0
2008-08-01,16.75,16.75,16.75,16.75,20.25,8465200.0
2008-08-04,16.75,16.75,16.75,16.75,20.25,9922800.0
2008-08-05,16.75,16.75,16.75,16.75,20.25,9586200.0
2008-08-06,16.75,16.75,16.75,16.75,20.25,10112800.0
2008-08-07,16.75,16.75,16.75,16.75,20.25,11861400.0
2008-08-08,16.75,16.75,16.75,16.75,20.25,5406600.0
2008-08-11,16.75,16.75,16.75,16.75,20.25,5260000.0
2008-08-12,16.75,16.75,16.75,16.75,20.25,6672600.0
2008-08-13,16.75,16.75,16.75,16.75,20.25,6775200.0
2008-08-14,16.75,16.75,16.75,16.75,20.25,5464200.0
2008-08-15,16.75,16.75,16.75,16.75,20.25,7768200.0
2008-08-18,16.75,16.75,16.75,16.75,20.25,7879200.0
2008-08-19,16.75,16.75,16.75,16.75,20.25,9447000.0
2008-08-20,16.75,16.75,16.75,16.75,20.25,10556000.0
2008-08-21,16.75,16.75,16.75,16.75,20.25,11640200.0
2008-08-22,16.75,16.75,16.75,16.75,20.25,4939800.0
2008-08-25,16.75,16.75,16.75,16.75,20.25,4501200.0
2008-08-26,16.75,16.75,16.75,16.75,20.25,5574600.0
2008-08-27,16.75,16.75,16.75,16.75,20.25,5953000.0
2008-08-28,16.75,16.75,16.75,16.75,20.25,5289000.0
2008-08-29,16.75,16.75,16.75,16.75,20.25,6794600.0
2008-09-01,16.75,16.75,16.75,16.75,20.25,7868400.0
2008-09-02,16.75,16.75,16.75,16.75,20.25,9428200.0
2008-09-03,16.75,16.75,16.75,16.75,20.25,9420200.0
2008-09-04,16.75,16.75,16.75,16.75,20.25,12423800.0
2008-09-05,16.75,16.75,16.75,16.75,20.25,5654200.0
2008-09-08,16.75,16.75,16.75,16.75,20.25,6356200.0
2008-09-09,16.75,16.75,16.75,16.75,20.25,7069600.0
2008-09-10,16.75,16.75,16.75,16.75,20.25,7808800.0
2008-09-11,16.75,16.75,16.75,16.75,20.25,9689200.0
2008-09-12,16.75,16.75,16.75,16.75,20.25,9734200.0
2008-09-15,16.75,16.75,16.75,16.75,20.25,13064000.0
2008-09-16,16.75,16.75,16.75,16.75,20.25,15587800.0
2008-09-17,16.75,16.75,16.75,16.75,20.25,18132600.0
2008-09-18,16.75,16.75,16.75,16.75,20.25,15288200.0
2008-09-19,16.75,16.75,16.75,16.75,20.25,9590200.0
2008-09-22,16.75,16.75,16.75,16.75,20.25,10741400.0
2008-09-23,16.75,16.75,16.75,16.75,20.25,17442200.0
2008-09-24,16.75,16.75,16.75,16.75,20.25,20911600.0
2008-09-25,16.75,16.75,16.75,16.75,20.25,20441600.0
2008-09-26,16.75,16.75,16.75,16.75,20.25,19262000.0
2008-09-29,16.75,16.75,16.75,16.75,20.25,23901400.0
2008-09-30,,,,,,
2008-10-01,,,,,,
2008-10-02,,,,,,
2008-10-03,16.75,16.75,16.75,16.75,20.25,14531800.0
2008-10-06,16.75,16.75,16.75,16.75,20.25,11156600.0
2008-10-07,16.75,16.75,16.75,16.75,20.25,12463200.0
2008-10-08,16.75,16.75,16.75,16.75,20.25,13219800.0
2008-10-09,16.75,16.75,16.75,16.75,20.25,13415800.0
2008-10-10,16.75,16.75,16.75,16.75,20.25,13930200.0
2008-10-13,16.75,16.75,16.75,16.75,20.25,17598000.0
2008-10-14,16.75,16.75,16.75,16.75,20.25,20292000.0
2008-10-15,16.75,16.75,16.75,16.75,20.25,20826400.0
2008-10-16,16.75,16.75,16.75,16.75,20.25,23038200.0
2008-10-17,16.75,16.75,16.75,16.75,20.25,11404800.0
2008-10-20,16.75,16.75,16.75,16.75,20.25,13814600.0
2008-10-21,16.75,16.75,16.75,16.75,20.25,15342800.0
2008-10-22,16.75,16.75,16.75,16.75,20.25,14866000.0
2008-10-23,16.75,16.75,16.75,16.75,19.75,16766400.0
2008-10-24,16.75,16.75,16.75,16.75,19.75,19263800.0
2008-10-27,16.75,16.75,16.75,16.75,19.75,19818200.0
2008-10-28,16.75,16.75,16.75,16.75,19.75,21393200.0
2008-10-29,,,,,,
2008-10-30,16.75,16.75,16.75,16.75,19.75,19939800.0
2008-10-31,16.75,16.75,16.75,16.75,19.75,15352400.0
2008-11-03,16.75,16.75,16.75,16.75,19.75,16154200.0
2008-11-04,16.75,16.75,16.75,16.75,19.75,16059600.0
2008-11-05,16.75,16.75,16.75,16.75,19.75,15928600.0
2008-11-06,16.75,16.75,16.75,16.75,19.75,17525600.0
2008-11-07,16.75,16.75,16.75,16.75,19.75,17786200.0
2008-11-10,16.75,16.75,16.75,16.75,19.75,21487600.0
2008-11-11,16.75,16.75,16.75,16.75,19.75,22185800.0
2008-11-12,16.75,16.75,16.75,16.75,19.75,19975600.0
2008-11-13,16.75,16.75,16.75,16.75,19.75,26458400.0
2008-11-14,16.75,16.75,16.75,16.75,19.75,14522400.0
2008-11-17,16.75,16.75,16.75,16.75,19.75,14393200.0
2008-11-18,16.75,16.75,16.75,16.75,19.75,15527000.0
2008-11-19,16.75,16.75,16.75,16.75,19.75,16460200.0
2008-11-20,16.25,16.25,16.25,16.25,18.75,12171000.0
2008-11-21,16.25,16.25,16.25,16.25,18.75,14473600.0
