dt,APIFON4,APIFON3,APIFON1.TOP
2026-06-26,40.0,-274853.2,452914.0
2026-06-29,40.0,-326752.5,512154.0
2026-06-30,40.0,-167136.4,519326.0
2026-07-01,40.0,-497978.2,444644.0
2026-07-02,40.0,-580893.3,409884.0
2026-07-03,40.0,-212177.6,664733.0
2026-07-06,40.0,-303470.2,658005.0
2026-07-07,40.0,-442823.0,555090.0
2026-07-08,40.0,-270595.5,699636.0
2026-07-09,40.0,-336205.28,630587.0
2026-07-10,40.0,-365365.6,567579.0
2026-07-13,40.0,-681209.7,253622.0
2026-07-14,40.0,-762989.5,198015.0
2026-07-15,,,
2026-07-16,40.0,-958950.4,88364.0
2026-07-17,40.0,-1018612.4,893.0
2026-07-20,40.0,-1252979.0,0.0
2026-07-21,40.0,-1148597.5,0.0
2026-07-22,40.0,-1115082.5,0.0
2026-07-23,40.0,-1120388.0,0.0
2026-07-24,40.0,-1019961.6,0.0
2026-07-27,40.0,-1005640.9,0.0
2026-07-28,40.0,-1191215.2,0.0
2026-07-29,40.0,-1289721.8,0.0
2026-07-30,40.0,-967920.6,850.0
2026-07-31,40.0,-718257.6,9665.0
2026-08-03,40.0,-662729.7,116488.0
2026-08-04,40.0,-724350.0,140516.0
2026-08-05,40.0,-815439.0,96943.0
2026-08-06,40.0,-915485.2,73644.0
2026-08-07,40.0,-1028026.8,5000.0
2026-08-10,40.0,-1032860.5,0.0
2026-08-11,40.0,-1296676.1,0.0
2026-08-12,40.0,-1302486.2,0.0
2026-08-13,40.0,-1624385.3,0.0
2026-08-14,40.0,-1406270.0,0.0
2026-08-17,40.0,-1455846.4,0.0
2026-08-18,40.0,-1610933.0,0.0
2026-08-19,40.0,-1475576.8,0.0
2026-08-20,40.0,-902881.7,700.0
