dt,AB_A01,AB_A02,AB_A03,AB_A05,AB_A06,AB_A15,AB_A16,AB_A17,UNIXTIME
1992-03-10,107898.0,40816.0,67082.0,31352.0,6276.0,49936.0,39030.0,22171.0,"{""numberLong"":""700182000""}"
1992-03-11,108180.0,41072.0,67108.0,31290.0,6349.0,50019.0,39848.0,22132.0,"{""numberLong"":""700268400""}"
1992-03-12,107782.0,40698.0,67084.0,31311.0,6296.0,49442.0,40503.0,23114.0,"{""numberLong"":""700354800""}"
1992-03-13,108463.0,40284.0,68179.0,32342.0,6303.0,50201.0,42364.0,25526.0,"{""numberLong"":""700441200""}"
1992-03-16,109629.0,39844.0,69785.0,33874.0,6223.0,51185.0,43042.0,26808.0,"{""numberLong"":""700700400""}"
1992-03-17,109729.0,39795.0,69934.0,33906.0,6276.0,51043.0,42911.0,26437.0,"{""numberLong"":""700786800""}"
1992-03-18,111966.0,39326.0,72640.0,36339.0,6274.0,52970.0,43819.0,25807.0,"{""numberLong"":""700873200""}"
1992-03-19,114055.0,39074.0,74981.0,38614.0,6261.0,54845.0,43230.0,25181.0,"{""numberLong"":""700959600""}"
1992-03-20,115127.0,40200.0,74927.0,38684.0,6259.0,54678.0,44047.0,25020.0,"{""numberLong"":""701046000""}"
1992-03-23,115054.0,40061.0,74993.0,40558.0,6178.0,54815.0,41971.0,24549.0,"{""numberLong"":""701305200""}"
1992-03-24,115057.0,39848.0,75209.0,40617.0,6153.0,54612.0,41033.0,23560.0,"{""numberLong"":""701391600""}"
1992-03-25,115547.0,39863.0,75684.0,42977.0,6136.0,54915.0,40196.0,23127.0,"{""numberLong"":""701478000""}"
1992-03-26,115601.0,39794.0,75807.0,42929.0,6097.0,54943.0,39896.0,22711.0,"{""numberLong"":""701564400""}"
1992-03-27,115655.0,39624.0,76031.0,42931.0,6230.0,54777.0,40332.0,22761.0,"{""numberLong"":""701650800""}"
1992-03-30,115986.0,39916.0,76070.0,42973.0,6129.0,54880.0,40663.0,23103.0,"{""numberLong"":""701906400""}"
1992-03-31,116519.0,40400.0,76119.0,42987.0,6114.0,55273.0,41739.0,23706.0,"{""numberLong"":""701992800""}"
1992-04-01,117234.0,40537.0,76697.0,45386.0,6128.0,56034.0,42613.0,24290.0,"{""numberLong"":""702079200""}"
1992-04-02,117322.0,40751.0,76571.0,45438.0,6214.0,56229.0,43200.0,26032.0,"{""numberLong"":""702165600""}"
1992-04-03,117500.0,40940.0,76560.0,45538.0,6198.0,56116.0,43751.0,26245.0,"{""numberLong"":""702252000""}"
1992-04-06,,,,,,,,,"{""numberLong"":""702511200""}"
1992-04-07,116891.0,40284.0,76607.0,45548.0,6206.0,55739.0,43503.0,25982.0,"{""numberLong"":""702597600""}"
1992-04-08,116686.0,39873.0,76813.0,45354.0,6219.0,55423.0,42295.0,24604.0,"{""numberLong"":""702684000""}"
1992-04-09,116874.0,39929.0,76945.0,45357.0,6234.0,55269.0,41022.0,23980.0,"{""numberLong"":""702770400""}"
1992-04-10,116356.0,39501.0,76855.0,45362.0,6146.0,55125.0,41148.0,23951.0,"{""numberLong"":""702856800""}"
1992-04-13,116788.0,39669.0,77119.0,45421.0,6195.0,55033.0,42938.0,24950.0,"{""numberLong"":""703116000""}"
1992-04-14,116735.0,39680.0,77055.0,45419.0,6253.0,55201.0,43578.0,26381.0,"{""numberLong"":""703202400""}"
1992-04-15,121618.0,39811.0,81807.0,50048.0,6281.0,59823.0,45054.0,27879.0,"{""numberLong"":""703288800""}"
1992-04-16,121977.0,40006.0,81971.0,50052.0,6310.0,59947.0,44714.0,27519.0,"{""numberLong"":""703375200""}"
1992-04-17,121806.0,40004.0,81802.0,50104.0,6245.0,59772.0,44163.0,27027.0,"{""numberLong"":""703461600""}"
1992-04-20,121593.0,39771.0,81822.0,50103.0,6239.0,59368.0,43757.0,26408.0,"{""numberLong"":""703720800""}"
1992-04-21,121220.0,39419.0,81801.0,50125.0,6279.0,59124.0,43053.0,25161.0,"{""numberLong"":""703807200""}"
1992-04-22,121989.0,39505.0,82484.0,50650.0,6344.0,59672.0,42224.0,24404.0,"{""numberLong"":""703893600""}"
1992-04-23,,,,,,,,,"{""numberLong"":""703980000""}"
1992-04-24,122066.0,39530.0,82536.0,50145.0,6364.0,59726.0,41756.0,24117.0,"{""numberLong"":""704066400""}"
1992-04-27,122533.0,39581.0,82952.0,49991.0,6382.0,59901.0,41866.0,23833.0,"{""numberLong"":""704325600""}"
1992-04-28,122533.0,39581.0,82952.0,49991.0,6382.0,59901.0,41866.0,23833.0,"{""numberLong"":""704412000""}"
1992-04-29,123525.0,40436.0,83089.0,50096.0,6456.0,59876.0,40882.0,22914.0,"{""numberLong"":""704498400""}"
1992-04-30,123906.0,40822.0,83084.0,50221.0,6456.0,60125.0,41570.0,23656.0,"{""numberLong"":""704584800""}"
1992-05-01,123703.0,40398.0,83305.0,50203.0,6467.0,60309.0,41916.0,23770.0,"{""numberLong"":""704671200""}"
1992-05-04,124201.0,40622.0,83579.0,50201.0,6406.0,60563.0,42630.0,23891.0,"{""numberLong"":""704930400""}"
1992-05-05,124733.0,41112.0,83621.0,50248.0,6352.0,60706.0,42611.0,23612.0,"{""numberLong"":""705016800""}"
1992-05-06,124526.0,40884.0,83642.0,50056.0,6377.0,60258.0,42657.0,23496.0,"{""numberLong"":""705103200""}"
1992-05-07,124955.0,40910.0,84045.0,50128.0,6488.0,60496.0,41944.0,23378.0,"{""numberLong"":""705189600""}"
1992-05-08,124982.0,40944.0,84038.0,50232.0,6398.0,60467.0,42433.0,23440.0,"{""numberLong"":""705276000""}"
1992-05-11,124943.0,41030.0,83913.0,50274.0,6352.0,60467.0,42814.0,23490.0,"{""numberLong"":""705535200""}"
1992-05-12,124644.0,40482.0,84162.0,50284.0,6469.0,59712.0,42575.0,23097.0,"{""numberLong"":""705621600""}"
1992-05-13,124942.0,40147.0,84795.0,50367.0,6455.0,59307.0,44293.0,24455.0,"{""numberLong"":""705708000""}"
1992-05-14,125336.0,40427.0,84909.0,50416.0,6462.0,59356.0,44760.0,26624.0,"{""numberLong"":""705794400""}"
1992-05-15,125189.0,39991.0,85198.0,50498.0,6458.0,59157.0,44867.0,28235.0,"{""numberLong"":""705880800""}"
1992-05-18,124903.0,39624.0,85279.0,50490.0,6353.0,58634.0,45438.0,28298.0,"{""numberLong"":""706140000""}"
1992-05-19,,,,,,,,,"{""numberLong"":""706226400""}"
1992-05-20,125419.0,39604.0,85815.0,50854.0,6349.0,58738.0,45339.0,27293.0,"{""numberLong"":""706312800""}"
1992-05-21,125512.0,39524.0,85988.0,50864.0,6401.0,58918.0,45142.0,25984.0,"{""numberLong"":""706399200""}"
1992-05-22,125923.0,39816.0,86107.0,51317.0,6318.0,59512.0,43691.0,25446.0,"{""numberLong"":""706485600""}"
1992-05-25,126095.0,40020.0,86075.0,51362.0,6353.0,59524.0,43807.0,25303.0,"{""numberLong"":""706744800""}"
1992-05-26,129098.0,42815.0,86283.0,51442.0,6367.0,59684.0,43867.0,24626.0,"{""numberLong"":""706831200""}"
1992-05-27,130015.0,42937.0,87078.0,52042.0,6461.0,60536.0,42472.0,24348.0,"{""numberLong"":""706917600""}"
1992-05-28,129885.0,43143.0,86742.0,52041.0,6467.0,60659.0,41912.0,24474.0,"{""numberLong"":""707004000""}"
1992-05-29,130016.0,43187.0,86829.0,52039.0,6455.0,60959.0,43478.0,25351.0,"{""numberLong"":""707090400""}"
1992-06-01,130526.0,43146.0,87380.0,52086.0,6561.0,61222.0,44395.0,26068.0,"{""numberLong"":""707349600""}"
1992-06-02,130182.0,42671.0,87511.0,52089.0,6457.0,61661.0,44935.0,25690.0,"{""numberLong"":""707436000""}"
1992-06-03,130242.0,42924.0,87318.0,51992.0,6539.0,61817.0,44021.0,25524.0,"{""numberLong"":""707522400""}"
1992-06-04,130870.0,43383.0,87487.0,52062.0,6578.0,62974.0,45976.0,26019.0,"{""numberLong"":""707608800""}"
1992-06-05,131958.0,43670.0,88288.0,52745.0,6517.0,63864.0,48333.0,28504.0,"{""numberLong"":""707695200""}"
1992-06-08,132781.0,44242.0,88539.0,52772.0,6400.0,64486.0,50038.0,32195.0,"{""numberLong"":""707954400""}"
1992-06-09,133767.0,45134.0,88633.0,52795.0,6432.0,65253.0,51851.0,35191.0,"{""numberLong"":""708040800""}"
1992-06-10,133919.0,45528.0,88391.0,52390.0,6534.0,65049.0,53580.0,35267.0,"{""numberLong"":""708127200""}"
1992-06-11,,,,,,,,,"{""numberLong"":""708213600""}"
1992-06-12,,,,,,,,,"{""numberLong"":""708300000""}"
1992-06-15,133619.0,45316.0,88303.0,52422.0,6528.0,64914.0,53211.0,34428.0,"{""numberLong"":""708559200""}"
1992-06-16,133848.0,45238.0,88610.0,52349.0,6462.0,64879.0,52207.0,32027.0,"{""numberLong"":""708645600""}"
1992-06-17,133882.0,45285.0,88597.0,52300.0,6484.0,64764.0,50027.0,30637.0,"{""numberLong"":""708732000""}"
1992-06-18,133860.0,45209.0,88651.0,52300.0,6452.0,64607.0,48503.0,29833.0,"{""numberLong"":""708818400""}"
1992-06-19,134138.0,45135.0,89003.0,52280.0,6490.0,64616.0,48806.0,29426.0,"{""numberLong"":""708904800""}"
1992-06-22,134058.0,45064.0,88994.0,52331.0,6433.0,64475.0,48962.0,29128.0,"{""numberLong"":""709164000""}"
1992-06-23,133773.0,44614.0,89159.0,52320.0,6450.0,64300.0,48035.0,27965.0,"{""numberLong"":""709250400""}"
1992-06-24,136961.0,47446.0,89515.0,52514.0,6497.0,64545.0,46648.0,27283.0,"{""numberLong"":""709336800""}"
1992-06-25,137144.0,47436.0,89708.0,52527.0,6520.0,64567.0,45561.0,26983.0,"{""numberLong"":""709423200""}"
1992-06-26,138962.0,48955.0,90007.0,52599.0,6542.0,64743.0,46227.0,26883.0,"{""numberLong"":""709509600""}"
1992-06-29,139228.0,49083.0,90145.0,52615.0,6457.0,65013.0,46975.0,27195.0,"{""numberLong"":""709768800""}"
1992-06-30,138814.0,48683.0,90131.0,52594.0,6398.0,64880.0,47320.0,27584.0,"{""numberLong"":""709855200""}"
1992-07-01,138971.0,48728.0,90243.0,52884.0,6358.0,65298.0,46073.0,27073.0,"{""numberLong"":""709941600""}"
1992-07-02,139823.0,49109.0,90714.0,52950.0,6487.0,65884.0,46064.0,26755.0,"{""numberLong"":""710028000""}"
1992-07-03,140172.0,49309.0,90863.0,52946.0,6476.0,66054.0,46242.0,26787.0,"{""numberLong"":""710114400""}"
1992-07-06,140449.0,49561.0,90888.0,52962.0,6514.0,66204.0,46122.0,27211.0,"{""numberLong"":""710373600""}"
1992-07-07,140996.0,49942.0,91054.0,52968.0,6552.0,66593.0,46156.0,26849.0,"{""numberLong"":""710460000""}"
1992-07-08,140729.0,49946.0,90783.0,52244.0,6465.0,65880.0,46923.0,26652.0,"{""numberLong"":""710546400""}"
1992-07-09,141255.0,50210.0,91045.0,52264.0,6523.0,66120.0,46511.0,26555.0,"{""numberLong"":""710632800""}"
1992-07-10,141472.0,50587.0,90885.0,52297.0,6467.0,66350.0,48127.0,27152.0,"{""numberLong"":""710719200""}"
1992-07-13,141950.0,50997.0,90953.0,52364.0,6459.0,66498.0,50338.0,29499.0,"{""numberLong"":""710978400""}"
1992-07-14,142905.0,51184.0,91721.0,52450.0,6568.0,67045.0,52319.0,31784.0,"{""numberLong"":""711064800""}"
1992-07-15,143533.0,51239.0,92294.0,53063.0,6616.0,67733.0,51709.0,32939.0,"{""numberLong"":""711151200""}"
1992-07-16,143904.0,51329.0,92575.0,53098.0,6668.0,67974.0,51122.0,32705.0,"{""numberLong"":""711237600""}"
1992-07-17,144010.0,51319.0,92691.0,53143.0,6569.0,67968.0,51322.0,32485.0,"{""numberLong"":""711324000""}"
1992-07-20,144381.0,51305.0,93076.0,53200.0,6557.0,68100.0,51988.0,32005.0,"{""numberLong"":""711583200""}"
1992-07-21,144984.0,51400.0,93584.0,53371.0,6597.0,68356.0,51870.0,30765.0,"{""numberLong"":""711669600""}"
1992-07-22,144954.0,51875.0,93079.0,53626.0,6664.0,68746.0,49867.0,29979.0,"{""numberLong"":""711756000""}"
1992-07-23,145535.0,52073.0,93462.0,53856.0,6693.0,69046.0,48426.0,29582.0,"{""numberLong"":""711842400""}"
1992-07-24,145379.0,52127.0,93252.0,53930.0,6470.0,68985.0,49421.0,29423.0,"{""numberLong"":""711928800""}"
1992-07-27,145637.0,52278.0,93359.0,54051.0,6518.0,69206.0,50270.0,29388.0,"{""numberLong"":""712188000""}"
1992-07-28,147959.0,54095.0,93864.0,54234.0,6622.0,69377.0,50242.0,28701.0,"{""numberLong"":""712274400""}"
1992-07-29,147680.0,54164.0,93516.0,53718.0,6655.0,68996.0,48298.0,28336.0,"{""numberLong"":""712360800""}"
1992-07-30,148721.0,54875.0,93846.0,53741.0,6759.0,69707.0,48523.0,28581.0,"{""numberLong"":""712447200""}"
1992-07-31,148495.0,55074.0,93421.0,53830.0,6646.0,69688.0,49902.0,29448.0,"{""numberLong"":""712533600""}"
1992-08-03,148777.0,54779.0,93998.0,54011.0,6675.0,70545.0,51236.0,29839.0,"{""numberLong"":""712792800""}"
1992-08-04,148786.0,54798.0,93988.0,54128.0,6650.0,70585.0,50547.0,29551.0,"{""numberLong"":""712879200""}"
1992-08-05,148464.0,55007.0,93457.0,53304.0,6566.0,70248.0,51346.0,29429.0,"{""numberLong"":""712965600""}"
1992-08-06,148988.0,55227.0,93761.0,53490.0,6632.0,70539.0,51439.0,29415.0,"{""numberLong"":""713052000""}"
1992-08-07,150830.0,57207.0,93623.0,53518.0,6497.0,70792.0,50870.0,29585.0,"{""numberLong"":""713138400""}"
1992-08-10,151243.0,56947.0,94296.0,53551.0,6485.0,71239.0,51241.0,29739.0,"{""numberLong"":""713397600""}"
1992-08-11,151561.0,57154.0,94407.0,53606.0,6573.0,71472.0,51279.0,29402.0,"{""numberLong"":""713484000""}"
1992-08-12,152604.0,57473.0,95131.0,54150.0,6573.0,72466.0,52210.0,29478.0,"{""numberLong"":""713570400""}"
1992-08-13,153441.0,57971.0,95470.0,54245.0,6583.0,72774.0,53544.0,31773.0,"{""numberLong"":""713656800""}"
1992-08-14,153801.0,58097.0,95704.0,54326.0,6646.0,73142.0,55096.0,34540.0,"{""numberLong"":""713743200""}"
1992-08-17,153855.0,58014.0,95841.0,54460.0,6690.0,73627.0,56541.0,35885.0,"{""numberLong"":""714002400""}"
1992-08-18,153952.0,58085.0,95867.0,54432.0,6622.0,73694.0,56441.0,35246.0,"{""numberLong"":""714088800""}"
1992-08-19,154311.0,58393.0,95918.0,54594.0,6545.0,73835.0,54757.0,34179.0,"{""numberLong"":""714175200""}"
1992-08-20,154802.0,58611.0,96191.0,54619.0,6583.0,74230.0,54116.0,33548.0,"{""numberLong"":""714261600""}"
1992-08-21,154726.0,58570.0,96156.0,54403.0,6647.0,74307.0,54192.0,33026.0,"{""numberLong"":""714348000""}"
1992-08-24,154875.0,58693.0,96182.0,54498.0,6594.0,74488.0,54415.0,32481.0,"{""numberLong"":""714607200""}"
1992-08-25,156487.0,58956.0,97531.0,54528.0,6630.0,74802.0,54896.0,31587.0,"{""numberLong"":""714693600""}"
1992-08-26,156591.0,59597.0,96994.0,54017.0,6582.0,74737.0,52337.0,30848.0,"{""numberLong"":""714780000""}"
1992-08-27,156972.0,59733.0,97239.0,54068.0,6618.0,74880.0,51532.0,30358.0,"{""numberLong"":""714866400""}"
1992-08-28,156834.0,60024.0,96810.0,54062.0,6529.0,75172.0,51983.0,30592.0,"{""numberLong"":""714952800""}"
1992-08-31,157594.0,60326.0,97268.0,54134.0,6618.0,75650.0,53518.0,31643.0,"{""numberLong"":""715212000""}"
1992-09-01,158037.0,60680.0,97357.0,54094.0,6636.0,76328.0,53758.0,31440.0,"{""numberLong"":""715298400""}"
1992-09-02,158633.0,60871.0,97762.0,53968.0,6610.0,76532.0,56074.0,31037.0,"{""numberLong"":""715384800""}"
1992-09-03,159091.0,60995.0,98096.0,53994.0,6656.0,76677.0,53900.0,30725.0,"{""numberLong"":""715471200""}"
1992-09-04,159014.0,61249.0,97765.0,53926.0,6621.0,76640.0,53925.0,31065.0,"{""numberLong"":""715557600""}"
1992-09-07,158985.0,61331.0,97654.0,54019.0,6536.0,76665.0,53523.0,31526.0,"{""numberLong"":""715816800""}"
1992-09-08,159398.0,61421.0,97977.0,54024.0,6618.0,76970.0,53832.0,31036.0,"{""numberLong"":""715903200""}"
1992-09-09,159445.0,61365.0,98080.0,53924.0,6642.0,76951.0,53335.0,30654.0,"{""numberLong"":""715989600""}"
1992-09-10,159119.0,61450.0,97669.0,53823.0,6613.0,76811.0,53202.0,30967.0,"{""numberLong"":""716076000""}"
1992-09-11,158467.0,60965.0,97502.0,53914.0,6670.0,77040.0,56998.0,33246.0,"{""numberLong"":""716162400""}"
1992-09-14,158342.0,61330.0,97012.0,54044.0,6592.0,77402.0,58533.0,35963.0,"{""numberLong"":""716421600""}"
1992-09-15,156207.0,60401.0,95806.0,54124.0,6639.0,75735.0,57162.0,36693.0,"{""numberLong"":""716508000""}"
1992-09-16,157399.0,60411.0,96988.0,54832.0,6622.0,76102.0,56168.0,36108.0,"{""numberLong"":""716594400""}"
1992-09-17,156453.0,60351.0,96102.0,54848.0,6644.0,76032.0,55767.0,35281.0,"{""numberLong"":""716680800""}"
1992-09-18,156559.0,59913.0,96646.0,54909.0,6639.0,75936.0,55947.0,34906.0,"{""numberLong"":""716767200""}"
1992-09-21,156174.0,59756.0,96418.0,54979.0,6494.0,75609.0,55576.0,34502.0,"{""numberLong"":""717026400""}"
1992-09-22,156763.0,60068.0,96695.0,55036.0,6757.0,76144.0,56914.0,32999.0,"{""numberLong"":""717112800""}"
1992-09-23,157492.0,60266.0,97226.0,55236.0,6805.0,76469.0,53451.0,32097.0,"{""numberLong"":""717199200""}"
1992-09-24,156716.0,60051.0,96665.0,55323.0,6901.0,76212.0,53336.0,31639.0,"{""numberLong"":""717285600""}"
1992-09-25,160002.0,63190.0,96812.0,55366.0,6824.0,76200.0,53868.0,31653.0,"{""numberLong"":""717372000""}"
1992-09-28,160154.0,63094.0,97060.0,55376.0,6694.0,75990.0,52867.0,31590.0,"{""numberLong"":""717634800""}"
1992-09-29,160665.0,62628.0,98037.0,55407.0,6969.0,76341.0,52636.0,31341.0,"{""numberLong"":""717721200""}"
1992-09-30,160488.0,61283.0,99205.0,55685.0,7134.0,76897.0,54851.0,32462.0,"{""numberLong"":""717807600""}"
1992-10-01,160927.0,61389.0,99538.0,55656.0,7107.0,76954.0,55070.0,32066.0,"{""numberLong"":""717894000""}"
1992-10-02,160999.0,61663.0,99336.0,55622.0,7117.0,77196.0,55052.0,32270.0,"{""numberLong"":""717980400""}"
1992-10-05,161513.0,61900.0,99613.0,55720.0,7168.0,77357.0,56155.0,32495.0,"{""numberLong"":""718239600""}"
1992-10-06,162456.0,62146.0,100310.0,55711.0,7228.0,77627.0,55241.0,32111.0,"{""numberLong"":""718326000""}"
1992-10-07,161934.0,62387.0,99547.0,55881.0,7104.0,77797.0,54605.0,31866.0,"{""numberLong"":""718412400""}"
1992-10-08,162285.0,62515.0,99770.0,55855.0,7193.0,78089.0,53821.0,31664.0,"{""numberLong"":""718498800""}"
1992-10-09,162154.0,63063.0,99091.0,55804.0,7342.0,78280.0,54579.0,31852.0,"{""numberLong"":""718585200""}"
1992-10-12,162282.0,63355.0,98927.0,55929.0,7354.0,78359.0,56637.0,32357.0,"{""numberLong"":""718844400""}"
1992-10-13,162494.0,63393.0,99101.0,56003.0,7285.0,78897.0,57628.0,34176.0,"{""numberLong"":""718930800""}"
1992-10-14,162719.0,63529.0,99190.0,56182.0,7376.0,79082.0,58591.0,36541.0,"{""numberLong"":""719017200""}"
1992-10-15,162936.0,63378.0,99558.0,56297.0,7466.0,79269.0,58454.0,37903.0,"{""numberLong"":""719103600""}"
1992-10-16,163142.0,63157.0,99985.0,56290.0,7437.0,79483.0,59875.0,38227.0,"{""numberLong"":""719190000""}"
1992-10-19,163239.0,63521.0,99718.0,56311.0,7500.0,79725.0,60715.0,37767.0,"{""numberLong"":""719449200""}"
1992-10-20,163110.0,63784.0,99326.0,56365.0,7464.0,79685.0,60590.0,36348.0,"{""numberLong"":""719535600""}"
1992-10-21,163141.0,64273.0,98868.0,56609.0,7612.0,79926.0,56897.0,35138.0,"{""numberLong"":""719622000""}"
1992-10-22,163273.0,64071.0,99202.0,56648.0,7823.0,79978.0,55605.0,34535.0,"{""numberLong"":""719708400""}"
1992-10-23,163710.0,64578.0,99132.0,56651.0,7805.0,80272.0,56298.0,34314.0,"{""numberLong"":""719794800""}"
1992-10-26,164134.0,65074.0,99060.0,56645.0,8019.0,80961.0,56704.0,34212.0,"{""numberLong"":""720054000""}"
1992-10-27,164279.0,65117.0,99162.0,56655.0,8333.0,81546.0,56781.0,33723.0,"{""numberLong"":""720140400""}"
1992-10-28,165131.0,65178.0,99953.0,56823.0,8542.0,82454.0,58172.0,33558.0,"{""numberLong"":""720226800""}"
1992-10-29,,,,,,,,,"{""numberLong"":""720313200""}"
1992-10-30,166012.0,65930.0,100082.0,56833.0,8567.0,82541.0,58017.0,33887.0,"{""numberLong"":""720399600""}"
1992-11-02,165536.0,65538.0,99998.0,56794.0,8505.0,82916.0,58490.0,34326.0,"{""numberLong"":""720658800""}"
1992-11-03,165622.0,65980.0,99642.0,56769.0,8616.0,83150.0,58395.0,33632.0,"{""numberLong"":""720745200""}"
1992-11-04,166256.0,66416.0,99840.0,56939.0,8681.0,83432.0,57471.0,33025.0,"{""numberLong"":""720831600""}"
1992-11-05,165900.0,66434.0,99466.0,56610.0,8725.0,83203.0,55988.0,32844.0,"{""numberLong"":""720918000""}"
1992-11-06,165890.0,66666.0,99224.0,56718.0,8774.0,83362.0,56991.0,33062.0,"{""numberLong"":""721004400""}"
1992-11-09,166267.0,67084.0,99183.0,56842.0,8807.0,83628.0,56573.0,33245.0,"{""numberLong"":""721263600""}"
1992-11-10,166797.0,67254.0,99543.0,56890.0,9073.0,84081.0,56430.0,32782.0,"{""numberLong"":""721350000""}"
1992-11-11,166566.0,67483.0,99083.0,56738.0,9136.0,83647.0,58674.0,33021.0,"{""numberLong"":""721436400""}"
1992-11-12,167128.0,67500.0,99628.0,56897.0,9332.0,83928.0,59419.0,34695.0,"{""numberLong"":""721522800""}"
1992-11-13,167438.0,67764.0,99674.0,56853.0,9312.0,82986.0,60894.0,36520.0,"{""numberLong"":""721609200""}"
1992-11-16,167001.0,66790.0,100211.0,56939.0,9395.0,83369.0,62499.0,38093.0,"{""numberLong"":""721868400""}"
1992-11-17,167016.0,67199.0,99817.0,56978.0,9326.0,83511.0,61732.0,37561.0,"{""numberLong"":""721954800""}"
1992-11-18,167101.0,67307.0,99794.0,57207.0,9482.0,83675.0,57856.0,36639.0,"{""numberLong"":""722041200""}"
1992-11-19,167530.0,67270.0,100260.0,57236.0,9621.0,83747.0,57884.0,36032.0,"{""numberLong"":""722127600""}"
1992-11-20,168094.0,67569.0,100525.0,57250.0,9671.0,84116.0,58379.0,36055.0,"{""numberLong"":""722214000""}"
1992-11-23,168348.0,68076.0,100272.0,57319.0,9750.0,84523.0,58561.0,35982.0,"{""numberLong"":""722473200""}"
1992-11-24,168962.0,68872.0,100090.0,57319.0,9892.0,84781.0,56953.0,35114.0,"{""numberLong"":""722559600""}"
1992-11-25,168523.0,68934.0,99589.0,55881.0,9876.0,84237.0,61464.0,35202.0,"{""numberLong"":""722646000""}"
1992-11-26,168889.0,68877.0,100012.0,56214.0,9852.0,84064.0,59201.0,34658.0,"{""numberLong"":""722732400""}"
1992-11-27,169101.0,69027.0,100074.0,56258.0,9863.0,84251.0,59767.0,34780.0,"{""numberLong"":""722818800""}"
1992-11-30,169266.0,69356.0,99910.0,56263.0,9891.0,84659.0,60655.0,35867.0,"{""numberLong"":""723078000""}"
1992-12-01,169481.0,69431.0,100050.0,56273.0,9843.0,84756.0,59802.0,35329.0,"{""numberLong"":""723164400""}"
1992-12-02,169818.0,69503.0,100315.0,56474.0,9776.0,84925.0,58770.0,34948.0,"{""numberLong"":""723250800""}"
1992-12-03,170452.0,69708.0,100744.0,56470.0,9806.0,85155.0,58725.0,34691.0,"{""numberLong"":""723337200""}"
1992-12-04,170088.0,69697.0,100391.0,56491.0,9912.0,84688.0,59466.0,34829.0,"{""numberLong"":""723423600""}"
1992-12-07,170141.0,69984.0,100157.0,56680.0,9671.0,84429.0,59356.0,35015.0,"{""numberLong"":""723682800""}"
1992-12-08,170794.0,70189.0,100605.0,56680.0,9805.0,84620.0,58946.0,34334.0,"{""numberLong"":""723769200""}"
1992-12-09,171460.0,70112.0,101348.0,57131.0,9791.0,85235.0,57767.0,33909.0,"{""numberLong"":""723855600""}"
1992-12-10,171651.0,70701.0,100950.0,57217.0,9821.0,85156.0,59415.0,34088.0,"{""numberLong"":""723942000""}"
1992-12-11,172211.0,71117.0,101094.0,57313.0,9796.0,85090.0,61355.0,35936.0,"{""numberLong"":""724028400""}"
1992-12-14,172180.0,71135.0,101045.0,57333.0,9750.0,85584.0,63736.0,37849.0,"{""numberLong"":""724287600""}"
1992-12-15,172692.0,71357.0,101335.0,57378.0,9849.0,85925.0,62255.0,38585.0,"{""numberLong"":""724374000""}"
1992-12-16,172942.0,71743.0,101199.0,57338.0,9709.0,86107.0,59984.0,38197.0,"{""numberLong"":""724460400""}"
1992-12-17,173839.0,72273.0,101566.0,57344.0,9707.0,86640.0,60452.0,37462.0,"{""numberLong"":""724546800""}"
1992-12-18,178738.0,77086.0,101652.0,57380.0,9693.0,87036.0,60881.0,37166.0,"{""numberLong"":""724633200""}"
1992-12-21,178519.0,77376.0,101143.0,57379.0,9594.0,87896.0,60412.0,37081.0,"{""numberLong"":""724892400""}"
